,0
0,0.6829189556515378
1,0.8559670227342009
2,0.7775522238136855
3,0.747200450125806
4,0.6859613691546617
5,0.7579873821728991
6,0.6205848186226839
7,0.8993068163245928
8,0.692649910296108
9,0.653220947841405
10,0.7198860693764774
11,0.7971253745792122
12,0.6284039989487799
13,0.7180410823284946
14,0.6761119611527248
15,0.7924825708248817
16,0.7701517979156363
17,0.7676896362056058
18,0.7926060900058804
19,0.7492849204097333
20,0.7115512094909967
21,0.8002514631403285
22,0.7279036699365745
23,0.6759545784232982
24,0.7279036699365745
25,0.647074887337543
26,0.7364676260829469
27,0.7366061316997404
28,0.819902513012274
29,0.7364676260829469
30,0.6745846671897405
31,0.8284222072237265
32,0.8067640512699686
33,0.33706155623215023
34,0.8002514631403285
35,0.376818045892026
36,0.39048905767540615
37,0.74225147551608
38,0.6767157856394699
39,0.7093289125046178
40,0.8002514631403285
41,0.7775522238136855
42,0.3443841773192562
43,0.35079970873301614
44,0.7361909425219155
45,0.7826488226816125
46,0.7775522238136855
47,0.8128509679500352
48,0.6761756567667383
49,0.38075188167857454
50,0.7106723736364622
51,0.6470215373089564
52,0.18045765486232035
53,0.8657972656087725
54,0.6742934567764293
55,0.7324688132874454
56,0.5117117715557786
57,0.792287499372369
58,0.6920821691427838
59,0.7005935384388695
60,0.7796629426031592
61,0.7012888838569471
62,0.755916117738075
63,0.7091424351618769
64,0.7563972612468207
65,0.8284222072237265
66,0.7775522238136855
67,0.6315934250908539
68,0.7788721239455867
69,0.6037925634037309
70,0.751987110361915
71,0.8060046831374618
72,0.8124527055902532
73,0.7104708709481974
74,0.7563972612468207
75,0.7459898345159819
76,0.8647081748466559
77,0.6698681051427801
78,0.7909729344313162
79,0.755916117738075
80,0.7089758688324
81,0.7995705148234563
82,0.6928782639892744
83,0.7830311934091939
84,0.5609210473900953
85,0.6606590730901012
86,0.6686174025767355
87,0.7563972612468207
88,0.7521109521884698
89,0.7096587350568607
90,0.7781092070428407
91,0.8002514631403285
92,0.5885835137235459
93,0.721431277053009
94,0.7582422208972472
95,0.6838909312163334
96,0.7269346365587408
97,0.7005935384388695
98,0.6151722046500385
99,0.6920184735287703
100,0.6761119611527248
101,0.7364676260829469
102,0.5391290115853846
103,0.5150142816954713
104,0.7089758688324
105,0.8128509679500352
106,0.6151971161299964
107,0.7181684791815613
108,0.7104708709481974
109,0.730173485285723
110,0.7382720926750692
111,0.5036450041521949
112,0.6469495580352375
113,0.6783157281815975
114,0.6658929201609467
115,0.6176682424084825
116,0.7308786923613674
117,0.7882781398646715
118,0.7409962810872673
