"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115"
"1",0.766672966522481,-0.48667861342084,1.22198907527057,1.55191161082403,0.336306261022402,-0.239169909134944,0.256675749217151,0.999734652733009,1.13544851223861,0.869634129661163,0.881805490457525,0.782180622099313,1.03604738368229,0.101586516931264,0.116110557321194,0.11737728694395,1.48290096153433,0.994435438103888,0.72223398750559,0.338846537093598,0.619357137797653,0.880411804840755,0.77188227142172,1.30637710196764,0.892532951657821,0.239163126346712,0.157456912049274,0.66821510952538,0.878260096669608,0.880381950314239,0.721318522816048,1.56738511859358,2.02882911374996,0.90092482482551,3.59369877093167,0.713339449059496,0.342441997333208,-0.567908121492641,1.19709422718415,0.3577869018648,0.333565957614553,0.611054690168859,1.10787659771355,4.91369355110656,0.990096151949327,0.582148804130929,0.358815362263689,0.224541226023928,-0.0268222829757368,1.36714672030845,0.783597909942047,1.11309365147117,0.330307048675053,-1.89066515767743,1.08201907939971,0.6299842295514,0.529438892883135,0.694008681821233,1.18536447347823,0.260212592004004,0.0261470943937643,1.08643438012679,0.194970627143848,1.67830353534127,1.2407317492686,1.19397669971201,0.672641330447058,1.25250903661369,0.625274717973977,0.100533790197137,0.00602382365720243,0.504527477594119,1.19429355291512,0.493995663106418,0.278829226275475,1.12764154875142,1.42258471270964,0.960977652006792,0.213078711447926,0.511242359618744,0.843567610428684,1.42489886792656,0.774379273678056,0.0763866166642634,1.00867822643272,-0.501434970746888,1.61269016787351,0.363869847196327,1.10960698338098,1.07287734786799,1.27017208768331,-0.139290112897319,1.11816945241807,-1.0509426000834,0.182626545725904,0.790295039285103,1.15850125701305,0.470507723638901,0.610437750191282,-0.217385133777807,1.21459183127152,0.165740298142537,0.067926526262139,1.11435622409819,-1.42507782135041,0.611211301918291,0.732637248191998,0.0213502205976928,0.916793738175442,0.992628806160567,1.22211171213442,1.27107229067276,0.169576991156244,0.535240474571326,1.63212105941443
"2",0.419062636664897,-0.823737778635409,0.773984750219695,0.742442353478417,0.116679782348913,-0.566720411870249,-0.153348824934691,0.821999998901155,0.341426541100264,0.585611461498116,0.715095233932449,0.603565927543065,0.57403268344812,0.13949906666727,0.00630988758839825,0.0918966104499922,1.05044973644018,0.554189926039743,0.292758233753019,0.167536211149042,0.258866180853375,0.219584830414858,0.300265266773245,1.12457883054801,0.699367415649923,-0.0623338196633881,-0.0342132864361732,0.259133358110135,0.428395526432302,0.515235960529626,0.145598492039418,0.0628570388538494,1.71864113113747,0.469464057948363,3.08743058175975,0.450542360981123,0.0734302906771413,-0.73409668613883,0.523054628328448,-0.613790384810551,-0.414186130539446,0.314231008309426,0.193231003303429,3.92957253825024,0.860463998545269,0.0819685619906722,-0.0132347155164834,-0.0159200070936339,-0.15147812948631,0.706331506649028,0.659571366981174,0.920464648280746,0.172144953009044,-1.41947569814686,0.962758176510527,0.30703583832886,0.20384135966785,0.552235263849661,0.857059375651128,0.0786164561068309,-0.343784559226296,0.992599449584672,-0.375513075100806,0.731488892788044,0.938255843805428,0.42158124093633,0.3993487458783,0.683669429300686,0.184662539482454,-0.0237415916167253,-0.359046286562161,-0.10317771728359,0.779351460057043,0.0783793009463017,-0.046519392798136,0.548165035223112,1.12098750661735,0.595768744789446,0.0145941097500633,0.367796095023738,0.351492920814418,0.85014003605695,0.441684235866092,-0.0274183433281457,0.581994849579209,-0.613676848917655,1.57469198782495,0.160940573253363,0.0132820549654125,0.351818235358259,0.933668521012038,-0.177363830390662,0.437443722733067,-1.35139525156707,0.217949997615421,0.485845380116142,0.400791422465971,-0.070426390872368,0.109757800951752,-0.30623203500195,0.447569839078336,0.0271802622285328,-0.125645063984561,1.71255731259009,-1.63958905721713,0.371154662645137,0.184365205898776,-0.67691134680407,0.471169026711207,0.566882934533905,0.536583861034985,0.965919911603455,0.274652575454006,0.280106814245938,1.3552986492409
"3",0.186900233975992,-0.871875674889689,0.472430971724443,0.288985636510018,0.0633401631335028,-0.583202351155534,-0.39039380423002,0.741945499431194,0.310365302449484,0.421233008886776,0.643361937879404,0.516923890149768,0.125217097502677,0.0361254358773504,-0.0250280139677018,0.0208547116557213,0.361407295834894,0.343095376678972,0.0919789544214989,-0.0266583701427929,-0.0321926513755926,-0.385041512713934,-0.213437673193274,1.02212834373204,0.495525630792857,-0.133593412092629,0.0693157553746609,-0.44518468452146,0.12560038198699,0.174535704465567,0.0790653390350257,0.517183390957205,1.37508938505681,0.458115099129676,2.13455483357908,0.029298780068396,-0.0610904562330593,-0.80693236279523,0.136827662634169,-0.227223508604536,-0.187359893852146,-0.0210560790573162,0.520277946729185,2.82274637152556,0.855387864688225,-0.053876878732241,-0.229025873684267,-0.318383939914107,-0.101390121886904,0.639264409091613,0.527528407936953,0.699647379420868,0.067691583362308,-0.12964384169158,0.724132547595294,0.46656670396023,0.279525937595695,0.441302525456503,0.632960652827974,-0.236206446534278,-0.290364988560348,0.68174101330811,-0.589813951451215,0.251344507981894,0.546806665116996,-0.0812168165380103,0.237763284675635,0.277506908530886,-0.145439389499765,-0.261160950234844,-0.795386978604076,-0.102897841082612,0.313563377648241,0.0462064706267921,-0.350051398777807,-0.112593341859803,0.308904914028156,0.571555459866571,-0.0335124401513928,0.111360441442873,-0.0971715937897838,0.295358395335595,0.237353463488299,-0.255133823043324,0.352437486133798,-0.443561101923925,1.9826881712331,0.106697298346433,0.176006264483088,0.0308404310901893,0.628929463780771,0.433616437590682,-0.118419123742105,-0.704690870870826,0.211050549631154,0.301258436394826,-0.272036344183232,-0.0647718670480012,-0.0287489940544169,-0.627322522325879,0.315418490248845,-0.0565489427993203,-0.00209200985604657,1.20351334315253,-1.63170823726162,0.00958841794855064,-0.0788534401648928,-0.789623985351345,0.101839662485769,0.633731844977791,0.341341057231373,0.67951105843914,-0.0544915222624525,-0.0127160216791717,1.07652094259072
"4",0.0186493991971239,-1.18368815559221,0.225758087962632,0.21329574798464,-0.0763208582677369,-0.713057620759206,-0.362537148023728,0.68158398891571,-0.0596238369629277,0.170571398225603,0.579996348066534,0.449391638336731,-0.2442438844287,0.0103124745939917,-0.0623881042248574,-0.00608153387919967,0.265639973297235,-0.00551763817696314,-0.210828568847657,-0.10108684351134,-0.136655102850548,-0.138243040320196,-0.474202427663414,1.02331444783141,0.347814017544096,-0.192957748037336,0.0513405608413331,-0.314762157446831,-0.292111135791803,-0.11032163645463,-0.00694052217825253,-0.384111312201463,1.08671369634718,0.166643158570785,1.37618978462942,0.0559493177891664,-0.136788772557364,-0.843788021367392,0.208148721440274,-0.285346675906716,-0.256945403456218,-0.0665096881244296,-0.103683354435054,2.60030550796938,0.785797836705594,-0.320983329760958,-0.45639639999246,-0.603354836384989,-0.0389144970698106,0.783013334801569,0.607953580447298,0.117267975917914,-0.0215270267394599,-0.372462616275273,0.633026646888621,0.336331675894147,0.060917403239532,0.545081088033602,0.484755072078863,-0.24379759240755,-0.443275200714063,0.523333095658804,-0.704509925691753,0.016964952205799,0.578164143693338,-0.108797130866078,0.226283691352177,-0.066152050310799,0.264492936450151,-0.290028744790838,-1.04046610150878,-0.420610442527677,0.301467359427203,-0.197841657614936,-0.378116876108479,-0.198475028464735,0.400071201794989,0.408919713491084,-0.16062591262133,-0.184452463240302,-0.20060493486886,-0.136339421054395,-0.0654837299667265,-0.191205702475275,0.0838954734119569,-0.659893678582639,1.89813124429441,-0.0676689036658629,-0.232322021053421,-0.325694263638676,0.72648778804682,0.279130914422012,-0.227179616049261,-0.512946127311767,0.0271890040958372,0.0122552900789909,-0.28733532487641,-0.251707402884793,0.0532133809309041,-0.464553497283542,-0.0502916405500813,-0.161736340308815,0.214949886994005,0.804363574124285,-1.66738080526752,-0.143771981562139,0.376830827101659,-0.76129500217451,0.248147056280459,0.462443659545115,0.0631899091443945,0.583436142968444,0.000712466374322613,-0.275679263249693,1.00176923818715
"5",-0.0499054695990588,-1.13695316519893,-0.142176444093958,-0.374627130725184,-0.126710331221403,-0.66560487688883,-0.676703757401084,0.599910425105781,-0.26574631865456,0.0338521972998888,0.505274422412894,0.388266667478613,-0.571881108046334,0.116831288918075,-0.139021428096778,0.0870565710491856,0.0272641254180028,0.0487292953621428,-0.318712359845465,-0.224460573794083,-0.946892244108225,-0.578257552831789,-0.588563645282342,0.664243125062842,0.0917016385517716,-0.438370096291908,-0.199043635648483,-0.338528093090793,-0.665579898194036,-0.237254295741591,-0.302610459092027,-0.421704290921979,0.850888325050838,0.0347731860577122,0.423432027444251,-0.247994753773499,-0.251763140717129,-1.00968472530995,-0.1973198314354,-0.489696221879519,-0.427942686274796,-0.459311271278215,-0.107752806849072,2.12296571925085,0.717350282033769,-0.595917405349856,-0.451915367435532,-0.744550922770336,-0.171169453146558,0.670062832493247,0.483450833519299,-0.171309700889374,-0.101230749994056,0.233000211043053,0.230102634361667,0.224264477980358,-0.219046864024301,0.366488894924789,-0.0579251931684669,-0.469665850781932,-0.537032481531232,-0.166057705236525,-0.851821055309508,-0.0756063278240889,-0.762442256488583,-0.418140095575705,-0.0459169752526598,-0.465187078152599,-0.38658978560157,-0.468887452792834,-0.958049998514422,-0.514613981928142,-0.0689173894654133,-0.411657971834036,-0.710390988825921,-0.329879681910056,-0.112115178109156,0.0214360070481141,-0.192095445662424,-0.304854185720304,-0.253936094134709,-0.358643998945833,-0.371828302736842,-0.352801277546462,-0.0649985426709857,-0.779512656511994,1.20451025128777,-0.216140555957182,-0.337921659590751,-0.433079086587006,0.662635606372298,0.393610106192833,-0.635575318232234,-1.14032038276678,-0.000801091323353014,-0.180685491216131,-0.622582252401023,-0.480899799054144,-0.253904435877575,-0.65917266681405,-0.424699678401258,-0.721159563871565,0.145423782196098,0.784757607974914,-1.33903134488398,-0.0543617055306667,0.0546166221466166,-0.488311771893433,0.334358140410707,0.1560263184942,-0.244381241001185,0.52869728693968,0.416447303226718,-0.455750414476493,0.840133137879404
"6",-0.146863229997727,-1.19426133906505,-0.26069112933968,-0.515813619154361,-0.120926299250177,-0.800486503820088,-1.01680683591697,0.481172161764304,-0.755014036162375,-0.402255277060909,0.370147488883055,0.248441523315104,-0.73446335567762,-0.00372539243071296,-0.258179611698884,-0.0348453960615802,-0.248183046408793,0.12958532541812,-0.616652461588741,-0.411026764630986,-0.43726134468568,-0.304816381406315,-0.828112839634346,0.727794708541132,0.0202702889976936,-0.550220207581428,-0.457164442769583,-0.196928198545444,-0.69812424808099,-0.449161902921335,-0.462358179555459,0.181774436203004,0.507593094311,-0.0990929066982552,0.601494935822212,-0.37545357858583,-0.342268582741756,-1.07527944533805,-0.297127721260514,-0.222338727186194,-0.167201307679918,-0.57623131724162,-0.411653361831691,1.77904545710794,0.541641887681846,-0.510520721534578,-0.588611023731477,-0.704137447887618,-0.17925625441036,0.324333049610353,0.438548049425301,-0.595984932937599,-0.128179724253506,-1.01066522213811,-0.117988031160595,0.331957306947325,-0.181014220464354,0.329708344062143,-0.220004965897922,-0.489289228425907,-0.7434113453312,-0.109755501274397,-0.811792541821556,-0.240274299971371,-0.090746403619963,-0.482870671800486,-0.0358625671170829,-0.556635507026813,0.0762443255901927,-0.568267469276856,-0.735315515950502,-0.211726516297619,-0.159377740104178,-0.511650721558072,-0.647746175714688,-0.731990140165898,-0.392512358414458,-0.332739543953016,-0.31559393176424,-0.544850880664141,-0.42945821605774,-0.0871287248854374,-0.42111837089857,-0.46043247104531,-0.244194906480167,-0.558934320083976,0.517214728252496,-0.272738794349119,-0.32654849760068,-0.28370329945431,-0.0176274777189616,0.123337586020723,-0.614666760446373,-0.573083935740313,0.0123362175149617,-0.1203124804552,-0.537374280112492,-0.52342570666607,-0.35782973822354,-0.965788226996536,-0.646916410120407,-0.926987335913417,0.00208389596059997,0.0585269918454128,-1.46941033375492,-0.536693253208114,-0.409460188025324,0.0932164492597952,0.609065488520406,0.222494421624452,-0.342578955140072,0.504477098039501,0.0291131113616475,-0.735306850261358,0.459873678448533
"7",-0.307636200466309,-1.3874526760569,-0.498903569978271,-0.660573019888277,-0.198541973003424,-0.877965300065109,-1.06165607625244,0.33862764576272,-0.911550318535326,-0.52993273567757,0.240754207501659,0.13414440604718,-0.950521050683124,-0.0667796005244966,-0.3181805914739,-0.065409867303139,-0.0351858804113615,-0.23728038416693,-0.900922606889437,-0.544041599493881,-0.46632144712817,-0.648219806319011,-1.1868931381363,0.347888292547361,-0.202676849663764,-0.85520303702657,-0.259611189788025,-0.416092571487435,-0.664816262485895,-0.42767759329123,-0.641260658990595,-0.471020706021545,0.277901219288494,-0.561322570314611,-0.249931412402781,-0.780971319151658,-0.451728727833344,-1.09567715511752,-0.518176271231352,-0.53975412064572,-0.404800769801742,-0.754457928600856,-0.960525840975482,1.80060911812021,0.505469895428517,-0.652599047209663,-0.534419390690734,-0.80168945475608,-0.450441808947758,-0.246879185405363,0.393444956777517,-0.775876434991554,-0.192659220372188,-0.672178669933652,-0.448848219037854,0.222911907132736,-0.47338051802047,0.405626689990336,-0.655254967144668,-0.71823063318008,-1.31328144165881,-0.449973584206987,-1.15289707961478,-0.634391189519325,-0.340805780503645,-0.694777507341063,-0.302244390357297,-0.857562870584074,-0.426201255184394,-0.579131979111747,-1.2228844106938,-0.797326190842766,-0.484616037665056,-0.58627088826779,-0.722344020397047,-0.935750847586113,-0.382840467219033,-0.436344232332458,-0.495535451874334,-0.714744465916322,-1.08433797302026,-0.48965154203373,-0.605603163114835,-0.592067253780126,-0.369353687103418,-0.848406871823442,0.896655578853559,-0.363776257048079,-0.852670020669931,-0.499976116643944,-0.183102227782378,-0.145373487013792,-1.07111691568959,-1.21361719642895,-0.146710765058024,-0.343205847956527,-0.896291753107575,-0.457733477827438,-0.266769102877074,-0.798352691194498,-0.652466403722674,-0.936155752781221,0.106401435229394,-0.0894048780430178,-1.76455190552065,-0.688667640628812,-0.577588422354594,-0.392054755158313,-0.0157608439584886,-0.033240154637928,-0.560236431233024,0.315159714005877,0.0343057855983003,-0.921765148961763,0.423360018056968
"8",-0.390726073108891,-1.3128809462264,-0.651280205558978,-0.871554358301424,-0.155741064139029,-0.963714885257071,-1.08598421715978,0.259542773704335,-1.10012775004756,-0.66508574790472,0.184718029683458,0.0639926320306917,-1.22344351099236,0.127929322997567,-0.41733453366396,0.109139614041854,-0.190493249182815,-0.14361267345444,-1.02737051536917,-0.56775453212669,-0.523463011295683,-0.571119514790351,-1.1792292054245,0.322459334343646,-0.408108106668453,-1.04134043824911,-0.664463221309871,-0.653891361216269,-0.754539978201952,-0.639179377716116,-0.605547480454363,-0.802277853009961,0.0512876819292452,-0.474952189630944,0.884015647512114,-0.778018853720286,-0.509501608450772,-1.19327015657972,-0.723758661117187,-0.499329866952173,-0.439074888476928,-0.920991988293091,-1.12117600330907,1.65807549984121,0.532404549807406,-0.991001535573102,-0.650985742233737,-0.91195018020247,-0.501365998724283,-0.160479577871796,0.228089558242874,-0.793400227750415,-0.204292775976653,-0.464701468822396,-0.533981428994832,0.268214541983316,-0.607117700900594,0.164057070214967,-0.645706848264612,-0.747728992944088,-1.06788294534968,-0.427426602534313,-0.878270826405589,-0.72116548575896,-0.43614063470529,-0.871984905570009,-0.292964333852313,-1.0714101858402,-0.885879397667064,-0.653085353748553,-0.99563070057824,-0.848848040887643,-0.414460635513728,-0.492483460938602,-1.06868467551853,-1.03383267724494,-0.436951504739889,-0.54657485641725,-0.500621827694151,-1.08172557576786,-0.837819318764152,-0.487592325340568,-0.700474997368613,-0.968853895746294,-0.551887148200901,-0.708043957593426,0.139955776214624,-0.479156345058498,-1.0448225732179,-0.856347011806023,-0.474449991962918,0.0237037234541603,-1.43518940820269,-0.988136306443792,-0.187351769865207,-0.515404444764043,-1.11728637814636,-0.55422152758001,-0.589581090032414,-0.728092415617767,-0.868616451542291,-1.47191464895341,0.125281136037761,-0.17059720587359,-1.79595837002702,-0.693174405447155,-0.40119038374658,-0.993217703051483,-0.440316139295177,0.0758660466998319,-0.880079142288996,0.188482041655274,-0.1100632038491,-0.762186256748565,-0.0798168957451051
"9",-0.55390367792695,-1.4050418335171,-0.917529839573587,-0.958780018089061,-0.425791202729199,-1.10028131806187,-1.21221667469477,0.129833927028815,-1.10665902859508,-0.844887472341319,0.0526740650994244,-0.0511943476457076,-1.30184508860467,-0.0694808910510206,-0.470075151308135,-0.0881157125724872,-0.354165400423857,-0.184095812718434,-1.14408450902826,-0.691963709026506,-0.75698283920943,-0.609229686691274,-1.21336559186008,0.132645107050663,-0.59240511832387,-1.11561701510167,-0.846372106490447,-0.991436479718281,-0.856387057537449,-0.881704637836822,-0.965326358998666,-0.716938061567794,-0.187623156842106,-0.777633959649647,-0.290220686289042,-1.13359902279414,-0.715637360538572,-1.30054327076712,-0.931437083275554,-1.04990463237526,-0.904622473533871,-0.921795644245689,-1.45825156881444,1.03015258277109,0.606255418587379,-1.11935031518343,-0.933506596850454,-1.25174305284003,-0.501186834273805,-0.364627989628281,0.204729354050928,-1.19801220818418,-0.377915362946805,-1.19977078813738,-0.699965230853567,0.0547162602774878,-0.928842933026258,0.139624303579925,-0.89239595287476,-1.00177645471502,-1.32635285521928,-0.894748305732283,-1.39323283919036,-1.06827708020374,-0.892126979271438,-0.839192955350192,-0.440564924703719,-1.21970346204815,-1.22455960634,-0.775380922761691,-1.61252718429821,-1.13996631319803,-0.581345841296808,-0.818276160834529,-1.1809806450222,-1.11408282551057,-0.561431150160261,-1.01489098627691,-0.641042240457765,-0.970640120419733,-1.09483019381713,-0.579619810385451,-1.01504809790063,-0.996392467225992,-0.868692817988538,-0.726225191056495,-0.253818517856009,-0.488907675177069,-1.11924586224261,-1.04261848252269,-0.510338667193256,-0.65107786149866,-1.27995808158262,-0.945460607846439,-0.289164217324026,-0.615627227314196,-1.57507510775131,-0.72978984812745,-0.788652669325632,-0.836965650285581,-1.25858783961997,-1.82720590353406,0.106777573168606,-0.550217105632327,-1.85789238646384,-0.433480966466027,-0.703160120739176,-0.924031877630947,-0.687198170587463,-0.224537446676341,-1.21265410847723,0.182830772874303,-0.169762731724106,-1.09006113085517,-0.419467032519961
"10",-0.511782329765143,-1.41069847156929,-1.04915519899632,-1.09307175771139,-0.407457164042956,-1.17013829810287,-1.33855843444911,0.303720903035974,-1.5640947898373,-1.01468009900648,0.243563043945743,0.114403195469437,-1.4236030726174,-0.0333055199951683,-0.380785709386864,-0.0851795793978128,-0.171127079451849,-0.36188116782709,-1.17011491427058,-0.751801860611638,-0.916952954870767,-0.67668497028843,-0.917747980867923,0.0130893465114176,-0.586993526979473,-1.03810746019878,-0.705200643362093,-0.799109335907649,-0.787824465499574,-0.933890047570283,-0.791281431079305,-0.407988557842976,-0.379926376838164,-0.462138809020728,-0.449646509167882,-1.10609298535661,-0.729214553471667,-1.25025154255256,-0.872390433042813,-1.05493041383884,-0.771548346583612,-1.02269185716137,-1.1937470118926,1.68676579732219,0.540145791211169,-1.21396435066815,-0.795935373493505,-1.15394517003562,-0.558475429126377,-0.505836497136146,0.140147157447596,-1.66723163916478,-0.329283033404322,-1.4759491906293,-0.797371195973993,0.0693208302475337,-1.15080128250276,0.00949465001556657,-1.00956510239738,-0.823125000425097,-1.15138283142134,-0.709410449709372,-1.45020333337237,-1.31033136643755,-0.874973405460501,-0.792644847223085,-0.496842267116768,-1.32239483234415,-1.28685410827319,-0.700331914861286,-1.7697807920624,-1.37479251793616,-0.611098848969014,-0.893750133022164,-1.13588570248784,-0.890096110471544,-0.584762020389032,-0.916099437810486,-0.716064675483577,-0.912612939893007,-1.15163715296337,-0.811402732412065,-0.972133163904503,-0.494982937627692,-0.923836592342706,-0.362877495716812,-0.420175538169748,-0.625107572273327,-1.18900687965689,-0.77013733284439,-0.749988217032952,-1.03165809277832,-1.34643095142414,-0.504428886451604,-0.241015433512532,-0.708719093835726,-1.47664243416463,-0.942992259275562,-0.384311793842723,-1.14699609186043,-1.55925989392084,-1.59693402020634,0.293139809228799,-0.332051416898766,-1.65542614484825,-0.497797595997049,-0.533264084251531,-1.36249329939415,-0.704521831669982,-0.0713486334448079,-1.02978960669957,-0.0013925348067368,-0.110621639896012,-1.25850710110752,-0.527912567776071
