"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"1",-0.348688332887103,-0.196328440680052,-0.39824876890088,-0.00304880350254028,-0.134873383249002,-0.71651608310437,-0.0540339022342161,0.251168706596978,-0.238472112592237,0.181591615513321,0.924277437497038,0.576526437877233,0.90138815879043,-0.0258103703927829,0.503602680529579,0.322550199652339,0.66718491383054,-0.126563458108186,-0.287508441310967,0.151248005853489,-0.929844846649495,0.795169747849546,0.768270965777816,-0.752540701852867,0.458286727318615,0.96645442051634,-0.479840612884737,0.0545429213639396,0.0498366398333023,0.333894318834501,0.421913367646911,0.36652586107366,0.420901666275967,0.384321592120947,0.0545952769795285,0.961248557126967,-0.00282171537087028,-0.432561204278604,0.453295186982799,-0.453115525364152,-0.108612929485006,0.0424535351062396,0.190414192251287,0.216707416353584,0.148513771909427,0.211384875188689,-0.123587450387496,0.453957234704443,0.071007005225347,0.00140385308675591,0.236675046315691,-0.252921991241892,-0.148702269250514,0.286054400813213,-0.109848887134538,-0.277818294716895,0.317805313814408,0.111050963999254,-0.0939534374362654
"2",-0.17795276184278,0.27085868039934,-0.323403270026928,-0.221271186031485,-0.131325212805132,-0.626643577502606,-0.00152683705084459,0.184025266374462,-0.135210613981806,0.207053194034285,0.808699390109779,0.709475701754503,0.649342126234241,0.208832237611279,0.843120939759828,0.174188112381403,0.758642181990602,-0.256147059330483,-0.258707534919476,0.060967950660314,-0.899144746432321,0.70463186507139,0.73978175882335,-0.397427226200218,0.487997287685357,1.03721182006412,-0.200750498522883,0.128526802385652,0.0993291088244253,0.075470360697368,0.44741944947228,0.530408701265036,0.53605384026834,0.269639681400584,0.0534379589320118,0.665515582808575,-0.0572322659449521,-0.737289671713949,0.47147499674984,-0.501894720829186,0.0390011590010166,0.00823020220196665,0.19406746906054,0.435453319118486,0.135409947019323,0.271453350637105,-0.088221732132612,0.623995755998912,-0.0420720025182676,-0.161212997768519,0.203808326958834,-0.0339073072812044,-0.0928426149899635,0.337899959014042,-0.153460350584265,-0.293061679011979,0.863574704678417,-0.0547073016605968,-0.0922988378620787
"3",-0.167568097373981,-0.24159087333948,-0.042685048425647,-0.254294923160021,-0.133960012377295,-0.82326593776372,-0.0751470387966506,0.21849374624365,-0.0750106939340486,0.159700471266954,1.03353471571306,0.574712024687101,0.719428692491101,0.156306650709084,0.207338630427931,-0.0316211332822171,0.570477972400383,-0.204668496956105,-0.292279840519287,-0.0431306413745122,-0.658693457274307,0.300909214840765,0.681111857000403,-0.248241990803498,0.340589851389386,0.276130644988708,-0.260701060947345,0.178590050227621,-0.0422545869791791,0.0321789883456401,0.475273538673149,0.448308861192069,0.297829012241036,0.289540540852462,-0.169551035848277,0.635859544263705,-0.0305908471641967,-0.903151020977536,0.477611183617636,-0.393468892715555,-0.0934832268433426,0.534288930593903,0.187267604052008,0.223665412903526,0.0463355735669697,0.135823118155328,0.0800704304776023,0.606531222963112,-0.0366127931007322,-0.242932154193897,0.182530217355295,-0.112384376076465,-0.104515347169768,0.217117769645399,-0.091898038763576,-0.214474774309943,0.261226557822025,-0.000303973986981414,-0.139813630101996
"4",0.0860227523441153,0.0500350179544361,-0.304346752781005,-0.140890747831691,-0.0984724014963783,-0.752544994163461,-0.0639176305441358,0.23536021326413,0.0440625291099169,0.186439390426033,0.935759582246585,0.796185589207433,2.43380492446891,0.320235469826943,-0.119549662284551,0.336979012098461,0.697512451993828,-0.266641509904037,-0.273834052458937,-0.0530820366150263,-0.6996156169349,0.0538837197509602,0.703776225607594,-0.468862125837567,0.425271629819025,0.70881381250325,-0.353816930977084,-0.204729545035199,0.15909906631698,-0.0363336383680757,0.440787477198033,0.40129284463675,0.278916948923413,0.555644290744203,-0.0936722457761107,0.369882462501256,0.00417284082031162,-0.935340202582039,0.405534594810771,-0.533545943534506,-0.20034714056966,0.783060051304092,0.242517134180059,0.0760550635444899,0.0739891234973537,0.242227044724756,0.124750434163713,0.460502039641393,-0.00950729204592329,-0.111746490086136,0.280453383246347,-0.201244882427247,-0.117381788426827,0.232970192453032,0.0156274405183541,-0.0833739913375291,0.310045407111897,0.122251505471655,-0.211982348264561
"5",-0.138592445333721,-0.0332810999500562,-0.415670914672672,-0.477393212156432,-0.106402727282937,-0.814992101285283,-0.0275989615705325,0.204604410105565,0.0339529484149804,0.173042986844717,0.936022521325596,0.47488402976435,1.79033327641496,-0.0937727692819529,0.0123572827200185,0.415618439611869,0.890610878411924,-0.182976248643325,-0.289604870544601,0.0658424578718966,-0.757361040569353,0.618514313300782,0.716841771380806,-0.2550040387807,0.400340241833704,0.349357179772126,-0.0907502571845753,-0.148133935061175,0.00969693389199402,0.414808054079362,0.252926328397582,0.325535995633627,0.332108574122157,0.383357342725633,0.0121213734779848,0.431642070151187,0.0220047273024912,-0.498724456451675,0.287451456209218,-0.429327392768987,0.0586492364677205,-0.252820241274728,0.136174609707749,0.131987622290746,0.190969719384419,0.356245291404317,0.0519709697508432,0.263086798711532,-0.0759492547948269,-0.257557695776698,0.386971899257052,0.0714112145438874,-0.0778337807998597,0.231740450815703,-0.0566995851855206,-0.054512999075198,0.0962327552656187,0.0139320697749705,-0.0584884323675634
"6",0.00421186787976555,-0.337380736495656,-0.102744188385516,-0.264371986237047,-0.0717182183513873,-0.695902831846265,-0.0604706656351146,0.218897650351209,0.0534714265334789,0.175198846832513,0.83744666319917,0.76461302040272,2.09019251269667,-0.0327858299249884,-0.0912085267727145,0.175105719711843,0.525783331931696,-0.195049816209507,-0.244580306739486,0.191502518804266,-0.831929375951505,0.303595715555126,0.560722802263046,-0.372040457738401,-0.00589958408180906,0.71340044729079,-0.0363694406723025,0.0667509905869821,0.331356035297158,0.0474779314728083,0.515615514046362,0.425137824407101,0.233898990347291,0.330662047630642,0.0105479465113111,0.869995220516882,-0.0191413859728721,-0.881871931806722,0.369087281456342,-0.481336665141854,0.0589919537053843,-0.211299732108372,0.193037104628478,0.149753430380652,0.148353694823171,0.561578252388312,0.223935759075479,0.384376568300146,-0.0292355458933913,-0.123248047393902,0.428639348671118,-0.156609990073437,-0.164507550093779,0.204757722542858,-0.12731544034297,-0.308804489419681,-0.229864337621571,0.112106130501783,-0.102478686424945
"7",-0.190704081772464,-0.0391087054998848,-0.219877295551773,-0.00277266857332733,-0.172812707160512,-0.514211146732708,0.055417144911364,0.224533889955517,-0.0493911837162952,0.140272757874007,0.704256702477678,0.792151503262026,0.0276636010185875,-0.124383546145277,-0.687794432913574,-0.0249465220451522,0.472829928604855,-0.2686010973814,-0.232063504964538,0.113637125538286,-0.615279888367473,0.0247717726165674,0.403515511372935,-0.430875390891451,0.255407656763725,0.404907105133611,-0.0843326485881513,0.189722196261128,0.155726900163675,0.0377222337658938,0.319737244533986,0.419030899648934,0.447311131247429,0.22659211767733,-0.0770705998744882,0.682505932697088,0.0429659237128968,-0.529665953362711,0.314858528504593,-0.404745604051038,0.177533876058783,0.297665632548903,0.116411267696902,-0.0401730448950853,-0.00136927961923606,1.06012566182712,0.0489206677858801,0.649633329339968,0.00431543750307722,-0.151117426498871,0.449597961299444,-0.293158901025148,-0.106500155346545,0.180925106945502,-0.106804631935142,-0.277106179434907,0.109849439365593,0.100275649868896,-0.162016020979844
"8",-0.0415241554775777,-0.0284356734785576,-0.173730017206587,0.0280076797520465,-0.131554296068907,-0.723224161846278,-0.0667358448770912,0.202491280190205,0.0622853676339763,0.187682988670059,-0.0858671883203759,0.682770475361875,1.89580148926,-0.145087689609124,-0.539238567689857,0.196359233424864,0.404063412913873,-0.312547683821581,-0.300826411217639,0.133345175498863,-0.5302252299286,0.219918608199995,0.232245527235945,0.567780176442039,0.463354406092504,0.650435908590798,-0.0728403030258318,0.0801812766908936,0.0667822887998794,0.538769880815864,0.572153637186383,0.420260029383704,0.286490113485439,0.314129530351651,-0.232404864216687,0.977410762155254,-0.0544311548420084,-0.826278179879273,0.308633465327662,-0.469510654127571,-0.0313580638316478,0.41940461600108,0.203081789621245,0.0549184182107371,0.0295138618292924,0.661975887211285,0.0825365517690368,0.291283225029759,0.00999057479262303,-0.126296299128886,0.556712224856619,-0.229590280767776,-0.10405466721937,0.189204689082684,-0.139957635506061,-0.134463316625173,0.20255186927257,0.130093298596501,-0.156813238099002
"9",-0.163075980163176,-0.121879562714852,-0.144685005145538,-0.155414539850191,-0.128480610096203,-0.436915997904981,-0.0363833249410238,0.219282213996348,0.108287181028695,0.186302745037947,-0.421861111264669,0.525604760858632,1.12726226366366,0.382161979112375,-0.703349356341776,0.274263092769078,0.328436970574013,0.152051488890936,-0.27462883384306,-0.0822473330054567,-0.743089883030206,0.890891317821821,0.111790844475751,-0.376226932167186,0.319992726279791,0.607682862496055,0.279398603986114,0.185019225049586,0.17041604846294,0.17073015881467,0.267176219750395,0.323081034369057,0.324394824853448,0.495787775658209,0.00165346749669579,0.869870266175192,0.0549283617987848,-1.14664781691672,0.224621497540808,-0.517459541582253,-0.0956370807489932,-0.275250726415194,0.136764959603787,0.282512011741754,0.0854926770319901,0.601152085752618,0.230086185477954,0.435226573026487,0.061715019677721,-0.218255661392853,0.616182695140497,-0.109718855272571,-0.146776617463564,0.223697976921733,-0.0795865543279149,-0.295019507486458,0.334292977768437,0.132150483678892,-0.173022798579878
"10",-0.189771534743542,-0.183713851723169,-0.718567386883777,-0.163482887983834,-0.0673503418527843,0.162861559714547,-0.0442745153885198,0.204753301375055,0.139624306016158,0.115566768061741,-0.60015589438355,0.607050174597439,1.56207365012676,-0.277333601235667,-0.469098558744121,0.327554314775483,0.198504744362992,0.249605771914643,-0.327589794473987,0.0964620622802304,-0.485045433369316,0.664687201700296,0.0974308565679869,0.155649706686857,0.550811948985518,0.560639978266172,-0.160211553796979,-0.032204527068546,0.0471133009667999,0.16330711196113,0.251284803738159,0.352467285805395,0.243058874827519,0.414890481413802,-0.227016781921432,0.360893995990721,-0.0582857995992758,-0.60228483451118,0.272296172951731,-0.485741619331726,-0.0736225168702099,-0.123783735371109,0.125081869268567,0.255243375060395,0.085609373315685,0.733156404409647,0.148893901782217,0.226431673960825,-0.101401903799208,-0.173118941585691,0.658684397481662,-0.178343335916672,-0.103915572293068,0.200586305268967,-0.107015118406327,-0.215547015149274,-0.622531124232616,0.100979988392372,-0.197861437619871
