,0
309,0.1137480866896248
310,0.11274521250469981
311,0.16379024928921762
312,0.11353269274447934
313,0.08679598250069001
314,0.0704935386028884
315,0.10267711104248323
316,0.20951354433667008
317,0.07887325021136234
318,0.19459876833587758
319,0.08658301345647879
320,0.21338035050967363
321,0.07271689886050137
322,0.058859664375460335
323,0.1680636730213435
324,0.08533201014061588
325,0.08275877106838947
326,0.08354601684230234
327,0.05129356666361356
328,0.05676153325892794
329,0.07568072053494765
330,0.06555123588877532
331,0.07314613746996693
332,0.07457684199148328
333,0.07308839541239613
334,0.051054874997697314
335,0.055386681140576655
336,0.037240102040749776
337,0.0772687692676207
338,0.06763965049662912
339,0.04987464428219331
340,0.05729586196432113
341,0.06682204599564959
342,0.04561794382416739
343,0.07187224953575323
344,0.0846602452117918
345,0.04577281056449869
346,0.07269212396361363
347,0.05338850571234037
348,0.05191657151819181
349,0.03738709630729413
350,0.053328207396785815
351,0.05099604473886096
352,0.08903488328946346
353,0.04592956481112905
354,0.08318403814710928
355,0.05331038267339707
356,0.03393541787715309
357,0.028107334669512294
358,0.06582112121885056
359,0.050339827705928646
360,0.07035826996819033
361,0.07052451019727893
362,0.08968037829174923
363,0.07118972107853495
364,0.06061264731712805
365,0.10727578592788019
366,0.07800659096549029
367,0.0683565876807422
368,0.0774336097672232
369,0.10647411632513537
370,0.0961811073466905
371,0.08718793783780128
372,0.06026942038367717
373,0.0574153747313382
374,0.06938323501019596
375,0.09029574245582882
376,0.0915951198270066
377,0.07149957295654776
378,0.1161060145183708
379,0.041438497361463454
380,0.07737091553432246
381,0.10834042749059807
382,0.0666563918352953
383,0.04636769712883023
384,0.029258011937437836
385,0.04315879597236372
386,0.07782292146985872
387,0.03677601493839767
388,0.03978491496031859
389,0.07248557466201964
390,0.10660595082956864
391,0.08838390881451309
392,0.04220005031069032
393,0.06095079626282499
394,0.07246929913886012
395,0.07482958569142838
396,0.05924989480794909
397,0.044046844758628405
398,0.08061621452385458
399,0.07041729412783691
400,0.04929223628794411
401,0.08086337892495787
402,0.11144400956262081
403,0.07149938206276626
404,0.08327681498087547
405,0.0681414432687947
406,0.06830639278423786
407,0.08800094080498749
408,0.11344916858409247
409,0.057234717468795375
410,0.049588800383990835
411,0.09321402057732422
412,0.059115807024013346
413,0.07670350433752572
414,0.05616029531733138
415,0.05145459460781515
416,0.056202329749344526
417,0.06373778388173947
418,0.053304608706998255
419,0.061649880330837376
420,0.08203084330081553
421,0.08250846919437724
422,0.037908933000265356
423,0.06848450121574864
424,0.19134089432817045
425,0.09410732339475672
426,0.01862038296614696
427,0.047160906225981195
428,0.07768889354688346
429,0.07104882087787368
430,0.08833253745138538
431,0.06214646566344667
432,0.0604463754814719
433,0.09554847955196358
434,0.05372783052344155
435,0.10197352919337059
436,0.0392641924148703
437,0.061826835725640475
438,0.046702009646234534
439,0.08553938109372852
440,0.09446375803185542
441,0.0854312616200576
442,0.0555746402951475
443,0.06789063583545779
444,0.08725769800390035
445,0.05296607194385071
446,0.05859855313970135
447,0.07039508419823172
448,0.06707336867737033
449,0.0599042358927991
450,0.05822949034068135
451,0.07670119399118286
452,0.06425020830985013
453,0.04903988888327174
454,0.10197352919337059
455,0.05094603416657604
456,0.11659155868539585
457,0.05671853224133278
458,0.0735653928163164
459,0.046490545208289324
460,0.055063258209967415
461,0.05743458512966852
462,0.06948427824124438
463,0.05118793089035418
464,0.07691249855461937
465,0.04071507807168107
466,0.031028207117177534
467,0.06071089463204347
468,0.08809776386726723
469,0.09076840983381389
470,0.07169113805737261
471,0.05957141202278227
472,0.04866671413635676
473,0.031185876379372122
474,0.03964737747278689
475,0.0790600363542514
476,0.061208789300575044
477,0.051307105800059975
478,0.0413425174987893
479,0.03334665293597637
480,0.05826309860685336
481,0.04506570049267392
482,0.06803951156896292
483,0.16223778940121067
484,0.06540281014985025
485,0.10905142508003744
486,0.1557734647207513
487,0.10712814969573986
488,0.05012094387642158
489,0.06685856856181664
490,0.13157712963358706
491,0.10845815493443618
492,0.09443258958177257
493,0.10846598306471998
494,0.14053029789557842
495,0.09005857963667026
496,0.24279026128559894
497,0.11656122494555532
498,0.08809763483546902
499,0.12453088284137426
500,0.09968707746139348
501,0.09120656468799526
502,0.1117228398829597
503,0.12563322282435638
504,0.09612034665802595
505,0.1567341100113086
506,0.1300707441911232
507,0.05624282573800894
508,0.029799274943586973
509,0.06771424111931447
510,0.10659399762684427
511,0.14907194850161712
512,0.07411789081892659
513,0.1076943133846853
514,0.06313680905799018
515,0.03486502911064387
516,0.02646204280966733
517,0.058147326967750414
518,0.03996865678002298
519,0.10932393050057346
520,0.021707279155657414
521,0.22050898226067572
522,0.19289378510078883
523,0.1608136391132391
524,0.11645952754601245
525,0.13217748669403548
526,0.2331067446097095
527,0.08664704602165336
528,0.15631627831167902
529,0.1608136391132391
530,0.14800369183728945
531,0.12808246960903324
532,0.1739295350789472
533,0.11424501565279202
534,0.17826578995805842
535,0.21244178016460036
536,0.1632089557589985
537,0.09214380511070325
538,0.06888747151140383
539,0.0910250073069347
540,0.04748828217899927
541,0.05800451625714291
542,0.052452516937633364
543,0.01976338600403243
544,0.16728559692814096
545,0.09361275296222552
546,0.05478300273958366
547,0.030475054268299655
548,0.03435421354879143
549,0.05273434137789317
550,0.05624486589102397
551,0.069948319913107
552,0.10098851371044522
553,0.10311344193230723
554,0.11023294764591002
555,0.08988459544855495
556,0.15666158529535262
557,0.1515895899958942
558,0.1120132011647409
559,0.09219925195506914
560,0.1262720113614055
561,0.08220220700770202
562,0.08468909672894677
563,0.11500247498171716
564,0.10007373484412278
565,0.16012184551621575
566,0.1256674431262066
567,0.11448617714903819
568,0.07186275902027768
569,0.10428683773576819
570,0.12780955250389092
571,0.09835006348532464
572,0.13202251804327686
573,0.10846598306471998
574,0.045452461292388585
575,0.1693393034466223
576,0.016453577761461464
577,0.18990200319382838
578,0.08495802025023215
579,0.15592651115710915
580,0.18527208355844627
581,0.04174959817270199
582,0.12071893632271402
583,0.19329340849712692
584,0.21867319574975919
585,0.08942470319378878
586,0.09809367652778464
587,0.1633582432491117
588,0.11512984693785348
589,0.10232034357519268
590,0.1337973786975226
591,0.1156693271624781
592,0.15985057869563774
593,0.08988459544855495
594,0.20093640969159018
595,0.1465625868819915
596,0.11568499775383237
597,0.17591032652594935
598,0.1248929983859328
599,0.24711423822130882
600,0.1446184944389737
601,0.1763043967040163
602,0.11871023411195022
603,0.18024525676387598
604,0.15291757348381857
605,0.16067425312862826
606,0.17450240135299525
607,0.11762464331416546
608,0.17692553912735637
609,0.17146481224725602
610,0.13966283321473172
611,0.13667158470700547
612,0.13145418423944996
613,0.20112159382948544
614,0.14198462377852156
615,0.18757126747264513
616,0.158683110762904
617,0.1279738653065613
618,0.0900391071625029
619,0.13420199786433232
620,0.14521242213175753
621,0.16546428012112763
622,0.16991917577835383
623,0.1786174390623751
624,0.09559517248933468
625,0.11342591563589959
626,0.12501602860735717
627,0.09554847955196358
628,0.1885016367868966
629,0.14778262120701918
630,0.20422826035534736
631,0.10800079085766241
632,0.08814766356110366
633,0.07018423252672504
634,0.08434083137447934
635,0.11998169450968678
636,0.09356988210240554
637,0.12220943680729467
638,0.08133811880626039
639,0.2040228412886148
640,0.08504862007892126
641,0.027585396923580918
642,0.35301451173621523
643,0.2866745641938292
644,0.23555197973850409
645,0.12100419929471527
646,0.18805061476140084
647,0.10263097720033729
648,0.0874496558260779
649,0.09964616832272721
650,0.09210120803948584
651,0.09694356612316264
652,0.12471816227183258
653,0.087863490828155
654,0.18567359204405168
655,0.11982987126381713
656,0.09802822487476802
657,0.12559504104528177
658,0.0936642862221424
659,0.12898554426787717
660,0.07996584303857586
661,0.0986019841798075
662,0.08519783556404244
663,0.26210407774738625
664,0.189055062632417
665,0.1321023256048172
666,0.043705120072148024
667,0.09800089294537018
668,0.10337542529465045
669,0.1013230191215277
670,0.10853041846490208
671,0.1085461722480478
672,0.07343871813219048
673,0.09489030180203646
674,0.033965344135246635
675,0.031059737931671865
676,0.05239538955442106
677,0.13608664439422333
678,0.08953240349218237
679,0.12311703195947071
680,0.10617923429579841
681,0.12983031696446343
682,0.12730043614338615
683,0.12624023496314563
684,0.11210863892818224
685,0.0863029972645648
686,0.13324687088694556
687,0.09786406179662753
688,0.09507281034364097
689,0.11125400079294723
690,0.1465804696474095
691,0.11153345632315506
692,0.11466041459798777
693,0.10877596979022873
694,0.09745323918259878
695,0.05971518061315366
696,0.047915280357542396
697,0.08567885468660615
698,0.07781763561363468
699,0.052213651208164104
700,0.0555436279207411
701,0.013464524731426054
702,0.06767316818622393
703,0.08954705673979188
704,0.11026561186453904
705,0.06350209980049133
706,0.09315710475655609
707,0.10331263248007846
708,0.0842209475489789
709,0.0890783137771871
710,0.1176848577458482
711,0.14013588073464042
712,0.14015451528028533
713,0.08235319242131765
714,0.10510432938889486
715,0.14334278751450083
716,0.10052276104006545
717,0.12208878662703362
718,0.11456056661242975
719,0.09417340317441826
720,0.1274770014771956
721,0.13508224484720469
722,0.12867024234804225
723,0.09958634054569143
724,0.11126902702049882
725,0.15342245373601643
726,0.132567321966773
727,0.15295293548173558
728,0.11252624424793582
729,0.10038730710897427
730,0.09984853767453346
731,0.13545887163123996
732,0.09751766589421673
733,0.08066420402384962
734,0.05729646502507584
735,0.2219013962549403
736,0.21391731357352395
737,0.11918732844238478
738,0.14696699430490634
739,0.07923852496267933
740,0.12154110007954554
741,0.142614592208141
742,0.09364905839228484
743,0.05358169740116774
744,0.10321242558773937
745,0.13310805996161196
746,0.09126885766384442
747,0.06202719767787804
748,0.11813479211443009
749,0.09366245048982641
750,0.1171506721168469
751,0.10698324446964265
752,0.12675043121610663
753,0.16629447114524432
754,0.08488989409028683
755,0.10810637000379358
756,0.13041300412735646
757,0.13414997330768652
758,0.09648681106732504
759,0.13059636652336779
760,0.1255268496939647
761,0.20848348662735913
762,0.1358543221682733
763,0.20774631288211093
764,0.13652133601026717
765,0.1427336795646119
766,0.1291318751933224
767,0.09298053685464171
768,0.1464676477334135
769,0.18933417947970108
770,0.11290021918552048
771,0.17448106609108688
772,0.11602732642149588
773,0.1129986171812003
774,0.12608037812213443
775,0.10078798380083594
776,0.15131542105170678
777,0.1700750405386305
778,0.1625113686480344
779,0.15428144994317547
780,0.15622193139597784
781,0.07884114115484071
782,0.12157145664453499
783,0.10597037840350625
784,0.11105973374889774
785,0.09889982980714229
786,0.12228280149447968
787,0.11862374507288521
788,0.20757211502571804
789,0.1528972916846468
790,0.12268128332403848
791,0.12289383317876028
792,0.07112354318906745
793,0.09084915753121345
794,0.11835447440460638
795,0.09352859210153285
796,0.11006661734425105
797,0.11746862971196026
798,0.15334207092121624
799,0.04457984452017914
800,0.33740524741202815
801,0.10175442689206152
802,0.052951263967807694
803,0.053202456761599
804,0.05475375423300172
805,0.06540570203856917
806,0.06374720416003168
807,0.04007654894019897
808,0.06080516625020424
809,0.07625413511893217
810,0.04417134527935143
811,0.09752147217274693
812,0.06318862085366848
813,0.04784156546112092
814,0.0793708435212388
815,0.08456598072116524
816,0.03746971426973455
817,0.054019058910466496
818,0.10977896083779658
819,0.031100349579977045
820,0.118188738287552
821,0.07827443996599638
822,0.06966292286851243
823,0.061667997092484356
824,0.04723521374092911
825,0.0712075902071057
826,0.07228502793020002
827,0.05738796780637384
828,0.05031604229868123
829,0.04388789532203428
830,0.04682461210727428
831,0.010255753407881376
832,0.04443304926568562
833,0.02587494815274919
834,0.04204473338006673
835,0.08744999682322782
836,0.07575507828141995
837,0.08294372038243492
838,0.05397774877294578
839,0.12312705706128732
840,0.06598083279986108
841,0.04706205642762202
842,0.06013456510274643
843,0.0762798085885609
844,0.041754673527446835
845,0.04991011602210746
846,0.050575938450168945
847,0.06785117081046621
848,0.04864548686899876
849,0.06681542169118862
850,0.08326417089560068
851,0.044454188044743013
852,0.08454305386231234
853,0.037693408592359
854,0.03483299789277548
855,0.0328281643825794
856,0.04769554470756524
857,0.05703297886233422
858,0.04025610107978682
859,0.05075798766764031
860,0.12283805913393499
861,0.08250846919437724
862,0.10244809277270886
863,0.23075269274656263
864,0.050042383723360756
865,0.20495630426769387
866,0.0496465179761317
867,0.04318090128210874
868,0.07486014244631325
869,0.06581408979639372
870,0.04933725805446682
871,0.051307105800059975
872,0.08476419751445527
873,0.08461713643553428
874,0.09829943304834335
875,0.10832709168417874
876,0.051753178094345945
877,0.0811520773395167
878,0.04326321381185214
879,0.06676981188830507
880,0.0728968398509937
881,0.056603011223553636
882,0.07587843814340338
883,0.07059909498584004
884,0.07165970310490301
885,0.04879702413410834
886,0.053273667340581976
887,0.04226966819352412
888,0.04693688848744116
889,0.050200871944256396
890,0.06316466294531302
891,0.07007959555232307
892,0.12156222359459237
893,0.09795080136002858
894,0.07512251438339042
895,0.16917389948110886
896,0.025948284859447793
897,0.0448588130877242
898,0.07084740277031996
899,0.040161135045205826
900,0.08151436653542996
901,0.05882212583078227
902,0.09488661106269272
903,0.048070184501120314
904,0.09550497241070921
905,0.1294160980609751
906,0.05328172136019995
907,0.08227315282729686
908,0.07692815564162202
909,0.03669696853129764
910,0.1335672972012273
911,0.07236060076119977
912,0.06577979318222174
913,0.07376914898386085
914,0.12105904010232005
915,0.10954231830890193
916,0.05358109367928413
917,0.06044052367975241
918,0.08635981509090103
919,0.07836378051833151
920,0.08372505216219354
921,0.12568993309578172
922,0.07415552225044113
923,0.08501584530380159
924,0.04299221773208742
925,0.10211084394767811
926,0.07267000392584168
927,0.05495768479848912
928,0.054220382993300356
929,0.06856666423651217
930,0.12419010472471108
931,0.04018334915022874
932,0.11608167953544335
933,0.040715074736590535
934,0.0599042358927991
935,0.07070601775720178
936,0.0690924099566538
937,0.07604269397940784
938,0.03950322531143955
939,0.056937939251935986
940,0.06825193948822603
941,0.05626041011579585
942,0.046868201801190446
943,0.08226118015580555
944,0.05979748826196167
945,0.07934240765795489
946,0.07475416438768617
947,0.0572462892252345
948,0.045332596998184836
949,0.05183599741895257
950,0.10003102660101294
951,0.058587498745937654
952,0.10649482315999809
953,0.07464543662438464
954,0.05196145637094005
955,0.039232014808803346
956,0.04517419394895869
957,0.16139773880943262
958,0.10122547313340129
959,0.15164509436508955
960,0.08620375072453618
961,0.1365525878402644
962,0.12238824887460034
963,0.11521437982524994
964,0.13566792034160638
965,0.1388546607793857
966,0.1438730666624852
967,0.1942452310107008
968,0.131818314204088
969,0.13487840869770848
970,0.14316588135568503
971,0.07051537094215071
972,0.14009345516545457
973,0.09633277450601807
974,0.16216412694646196
975,0.09619749266728352
976,0.21386896085541893
977,0.1594555094816018
978,0.14076147065183367
979,0.11368979515655206
980,0.12379339274156323
981,0.1383190929352584
982,0.10894922571815367
983,0.12320759435968143
984,0.13180738334673936
985,0.10397944773823076
986,0.08287768953768909
987,0.03435421354879143
988,0.036466829177912594
989,0.04874214402143564
990,0.08221772593211096
991,0.03791187176380516
992,0.09533995985945853
993,0.16542690457376139
994,0.11234259799676163
995,0.1065171350405462
996,0.1073863474217558
997,0.10262777965594247
998,0.08737911515288045
999,0.15425733878926864
1000,0.05242609747770131
1001,0.19031170240899767
1002,0.08748138993031697
1003,0.1899793398815056
1004,0.08074598027356855
1005,0.174442878722315
1006,0.06028610850024512
1007,0.1008284897972937
1008,0.11971297022242726
1009,0.0806681740052221
1010,0.0804197099861315
1011,0.06952928630704028
1012,0.106765984517509
1013,0.12605528598177218
1014,0.04855385450235899
1015,0.06952256781501712
1016,0.17003647967533694
1017,0.1405865537036573
1018,0.05613010656465405
1019,0.1341623324784657
1020,0.16986350544358483
1021,0.13767516234690863
1022,0.04744752803049416
1023,0.11470507843537266
1024,0.10297054469428082
1025,0.13107525770342507
1026,0.11470507843537266
1027,0.09875355843599494
1028,0.10197352919337059
1029,0.11802958562913815
1030,0.11022448481523539
1031,0.07442356248818614
1032,0.08771101090589285
1033,0.07702450486988849
1034,0.1422723612308907
1035,0.14683545656665944
1036,0.11882611180006054
1037,0.1766341663007508
1038,0.1587418741045982
1039,0.11470507843537266
1040,0.19796696448541837
1041,0.07743360976722288
1042,0.08017908416664041
1043,0.11470507843537266
1044,0.12302420873919946
1045,0.10770236331748385
1046,0.08566148446608948
1047,0.03601110161273375
1048,0.1355750605454105
1049,0.07245612537382781
1050,0.13315109453652366
1051,0.13502697465353328
1052,0.1443655853845721
1053,0.14939873466371664
1054,0.0658249960467109
1055,0.1518144524407753
1056,0.11230270230947673
1057,0.08636271255756349
1058,0.15114212258442633
1059,0.17541496709030283
1060,0.06280876627861284
1061,0.15090538380523352
1062,0.09861664212721348
1063,0.231741596255429
1064,0.09612748341296036
1065,0.1457488202965347
1066,0.11398911154035617
1067,0.06625192685713634
1068,0.08751129424536669
1069,0.16633948880823404
1070,0.18599480668569313
1071,0.12035372970886007
1072,0.13125348598894376
1073,0.13425001342391973
1074,0.1498130200137606
1075,0.11524903188877567
1076,0.12433761270804401
1077,0.19048703146224444
1078,0.11801307501755978
1079,0.1591649565345802
1080,0.15381528783817122
1081,0.1273334655906595
1082,0.1774140635819887
1083,0.1259210570852041
1084,0.19600181835734176
1085,0.17306252770911623
1086,0.21295637768262812
1087,0.12410868123717968
1088,0.11470507843537266
1089,0.09301108672614498
1090,0.12631742127818316
1091,0.1216283950870743
1092,0.15106788771778834
1093,0.11384526852191967
1094,0.11470507843537266
1095,0.1379979136886444
1096,0.14843297973209915
1097,0.15182090087658018
1098,0.09301108672614498
1099,0.1725890321923831
1100,0.11538128044321513
1101,0.18654504824044732
1102,0.10727101630818012
1103,0.12408375597819536
1104,0.09336676381970863
1105,0.12244371403489115
1106,0.20138035410492153
1107,0.17902362828423757
1108,0.12472026795764919
1109,0.07313151482954752
1110,0.1986563885866394
1111,0.1300792308745421
1112,0.047364609619840625
1113,0.09301108672614498
1114,0.14495864789608118
1115,0.1610779276598569
1116,0.11476658576359325
1117,0.12527587878504487
1118,0.10373072333243462
1119,0.09826460263567366
1120,0.10353654479284413
1121,0.08494386135003178
1122,0.1080992984157378
1123,0.12686298393095308
1124,0.07454378659010734
1125,0.14937732763514272
1126,0.09569943917313241
1127,0.08723775912203222
1128,0.1485563614737108
1129,0.13513690952206814
1130,0.1182804716111365
1131,0.15709120896024598
1132,0.174411954585804
1133,0.11057386547927478
1134,0.06213610720567072
1135,0.11684391130730873
1136,0.07996172258261376
1137,0.04990966327235529
1138,0.13509742765717567
1139,0.07631504326926972
1140,0.1313004179011008
1141,0.07985771253797865
1142,0.05835502089214004
1143,0.040715074736590855
1144,0.05683227641044003
1145,0.05834974941483094
1146,0.0688238976675634
1147,0.10462323709297074
1148,0.1038528732694894
1149,0.12944212193870722
1150,0.17286601773457966
1151,0.12145319491538771
1152,0.14417998984107355
1153,0.06920536009886652
1154,0.21564479511140022
1155,0.07964419187208344
1156,0.06350366549845302
1157,0.13557173459099509
1158,0.09931259179937246
1159,0.10073466423584149
1160,0.09762662711846896
1161,0.07626078024753206
1162,0.092587700659895
1163,0.11751306228946203
1164,0.08523904797287725
1165,0.06211044827943993
1166,0.26213722958523294
1167,0.1311230989894267
1168,0.09493949045836077
1169,0.0466532474796237
1170,0.14032400600017964
1171,0.16886463636290983
1172,0.09543120124822892
1173,0.14656615915258397
1174,0.14645476952527767
1175,0.1248117044392754
1176,0.06441282739769284
1177,0.0875112743318479
1178,0.09875355843599494
1179,0.11191852323388178
1180,0.11882105453753022
1181,0.1259775480595603
1182,0.11028275418989411
1183,0.16225648093758155
1184,0.15201788237639974
1185,0.10372094406499109
1186,0.13111107846624587
1187,0.09334199954899071
1188,0.09836716105920207
1189,0.07823860500747197
1190,0.08776476064080906
1191,0.1081495856800758
1192,0.12214650805318422
1193,0.15889177059869936
1194,0.1285006253359064
1195,0.07373557384194812
1196,0.12992298850465617
1197,0.053570266233421475
1198,0.15201788237639974
1199,0.16302489610116105
1200,0.10184380643675435
1201,0.16583064145051038
1202,0.06130468349039209
1203,0.26724754080867436
1204,0.1362829031419084
1205,0.15061027977525884
1206,0.11295119229940971
1207,0.117021730903261
1208,0.1386716354763152
1209,0.10252394480648917
1210,0.11802958562913815
1211,0.054919572823177346
1212,0.13867041181135714
1213,0.11759531020452572
1214,0.07737460347110012
1215,0.11774668787016819
1216,0.13399063721366697
1217,0.09061985195271019
1218,0.08030741149167851
1219,0.14836283193021815
1220,0.1347502735432496
1221,0.08683684181878441
1222,0.10906396415144887
1223,0.16477696030394132
1224,0.11139360297535171
1225,0.12551753810024055
1226,0.12416833132205223
1227,0.10600915120776438
1228,0.13838255475854572
1229,0.11325026781090033
1230,0.0783188288150996
1231,0.15201788237639974
1232,0.13219706109014942
1233,0.12079785429753444
1234,0.11656810454831747
1235,0.1096401874454
1236,0.12384827146603872
1237,0.10095924016099543
1238,0.0943510141525929
1239,0.19760942671103612
1240,0.11267564958395897
1241,0.09568001033181008
1242,0.15201788237639974
1243,0.1059897223664427
1244,0.15211942271992424
1245,0.15201788237639974
1246,0.09517966791350047
1247,0.1372286662489169
1248,0.10139044074973286
1249,0.12471816227183258
1250,0.12044505448666773
