"","MitG","TMRM","BeRST","Hours"
"36",0.996705075430381,0.971420240235171,0.968937703690628,2.91666666666667
"37",1.00167945935661,0.988422366131268,0.965951225531923,3
"38",1.00145348905454,1.00294281802361,0.965439471131503,3.08333333333333
"39",0.998047912596934,1.01904368181711,0.962232713918031,3.16666666666667
"40",1.00031812288214,1.02918646595971,0.956958935378915,3.25
"41",0.995946272247132,1.04269695449758,0.961474707622569,3.33333333333333
"42",1.00214120837709,1.0488784369939,0.955582893484647,3.41666666666667
"43",1.00331578081104,1.05253619556826,0.951186695433284,3.5
"44",0.994334311024717,1.05550126737111,0.956039213921378,3.58333333333333
"45",0.994761089270313,1.05979450391026,0.952253068936134,3.66666666666667
"46",1.0028455812592,1.06666873860137,0.949514966513581,3.75
"47",1.00028479837938,1.07000908757274,0.945925522644203,3.83333333333333
"48",0.992523246751828,1.07241752628788,0.95192685519152,3.91666666666667
"49",1.00069551167343,1.07420803714861,0.94943262794126,4
"50",0.99966395970659,1.07413520460533,0.945872637518914,4.08333333333333
"51",0.992105773737824,1.07498789825804,0.952344935514756,4.16666666666667
"52",0.997237719706168,1.07481254899307,0.942609090144495,4.25
"53",0.989111274109973,1.06849006825975,0.941923238900589,4.33333333333333
"54",0.993610521192714,1.06686329485289,0.944222352305044,4.41666666666667
"55",0.99407999501221,1.06842691356433,0.944846529052814,4.5
"56",1.00224538186815,1.06867362211836,0.954107322000198,4.58333333333333
"57",1.00100072133831,1.06375900837967,0.949985901263052,4.66666666666667
"58",1.00467169643571,1.0600273108731,0.952545782260827,4.75
"59",0.988867207432502,1.05539355054523,0.95704002035033,4.83333333333333
"60",0.991248551407227,1.04847798168586,0.963605423896564,4.91666666666667
"61",0.995250361313709,1.03207939825489,0.994319939858962,5
"62",0.994128049770419,1.00037785868978,1.00259364747064,5.08333333333333
"63",0.98945187037009,0.976630060758187,0.998343295875592,5.16666666666667
"64",0.98926632594702,0.960687131852003,0.996562126046178,5.25
"65",0.989787221417021,0.946181588993173,0.999062530606742,5.33333333333333
"66",0.995789756816463,0.934031900306261,0.998797133834483,5.41666666666667
"67",0.991815494392958,0.92659912303194,1.00133362665667,5.5
"68",0.986513886711133,0.919894294101206,1.00138415225733,5.58333333333333
"69",0.998369521631354,0.911059052779443,1.00467460425096,5.66666666666667
"70",0.990134378489191,0.904246512140659,1.00098948846252,5.75
"71",0.99621331427155,0.898942807169884,1.00510440430009,5.83333333333333
"72",0.993605317938704,0.894093831988829,1.00170282569794,5.91666666666667
"73",0.989556864967202,0.900481135957248,0.996514062278121,6
"74",0.99959065799528,0.912845495125599,0.972303525845021,6.08333333333333
"75",0.996406681516643,0.941074871263493,0.945624986857437,6.16666666666667
"76",0.994858332084911,0.966557330434725,0.938565685127822,6.25
"77",0.996837636499709,0.988539549511935,0.941404737757067,6.33333333333333
"78",0.988108919175602,1.00888764349964,0.936335557470305,6.41666666666667
"79",0.992625565162809,1.02332066244406,0.939597936970874,6.5
"80",0.9849667645003,1.03824712493291,0.949158785332467,6.58333333333333
"81",0.994594806165515,1.05018768164474,0.946244712488652,6.66666666666667
"82",0.995265118862514,1.05854086093809,0.950885005042824,6.75
"83",0.991315270853939,1.06420180437394,0.953815757621149,6.83333333333333
"84",0.996465986857909,1.07344616048988,0.958114566722828,6.91666666666667
"85",0.997331095165614,1.07985391753544,0.954884352470504,7
"86",0.992456092153602,1.08988031763249,0.953923700544612,7.08333333333333
"87",0.999075559484222,1.09811428534557,0.959687357401469,7.16666666666667
"88",0.995359771765825,1.09779998352271,0.963150786847147,7.25
"89",0.991451240418006,1.10342618193439,0.974034857295877,7.33333333333333
"90",0.999796434343942,1.10533726409199,0.963481586218726,7.41666666666667
"91",0.99449830656086,1.10393777444819,0.970853207359748,7.5
"92",0.992225102813355,1.10503174586799,0.9635053529806,7.58333333333333
"93",0.990145093496171,1.10404766641974,0.971834792996157,7.66666666666667
"94",0.991295848515293,1.10798101908863,0.969918148849313,7.75
"95",0.993154548766058,1.10554962435433,0.97175695597676,7.83333333333333
"96",0.990469665721905,1.10726199092403,0.972414606386845,7.91666666666667
"97",0.999960930210863,1.10648493092283,0.979411015514932,8
"98",0.992873873119685,1.10714039485676,0.985689448347352,8.08333333333333
"99",0.992016336392228,1.10253825054369,0.981821238905919,8.16666666666667
"100",0.994672431860958,1.10410395604805,0.985168417217945,8.25
"101",0.995101522706711,1.09772709792447,0.991058613996866,8.33333333333333
"102",0.988129308028077,1.08873571303407,1.01120536836236,8.41666666666667
"103",1.0035527298448,1.05890625681804,1.04221398288424,8.5
"104",0.996734170804878,1.02035773980048,1.06041487972529,8.58333333333333
"105",0.997985423762372,0.985194571401037,1.06416044559956,8.66666666666667
"106",1.001939118753,0.958670322848312,1.06829156241875,8.75
"107",0.993831858086156,0.940171841617316,1.06091126383005,8.83333333333333
"108",0.992558617364863,0.927291499450576,1.07095834383438,8.91666666666667
"109",0.994978756483273,0.913816620280312,1.06732723656421,9
"110",0.995802133102254,0.904047323216871,1.06842449210462,9.08333333333333
"111",0.999559384547318,0.895154008085213,1.0726429101481,9.16666666666667
"112",0.994820772280071,0.889766427650718,1.07463242684679,9.25
"113",0.991342669594371,0.882254489911725,1.07164806111597,9.33333333333333
"114",0.992291359104782,0.87432807805553,1.07429976689523,9.41666666666667
"115",0.994989566456345,0.870421641353089,1.07108227285344,9.5
"116",0.990414480761108,0.865854159589659,1.07052892757725,9.58333333333333
"117",0.993226429509823,0.862350117056945,1.07388009139283,9.66666666666667
"118",0.995380818399747,0.858496220708073,1.06631973742879,9.75
"119",0.993724136054173,0.857044872585499,1.06087016356767,9.83333333333333
"120",0.994782066781602,0.86003156050495,1.0552806705378,9.91666666666667
"121",0.99812980862722,0.882126107931647,1.03089910720802,10
"122",0.994384155119056,0.922934378906816,0.991300460581228,10.0833333333333
"123",0.995669793388834,0.961809045538927,0.991098200721153,10.1666666666667
"124",0.994778761739581,0.998983819359011,0.986960281441217,10.25
"125",0.994092195263527,1.02179379625871,0.983804644104307,10.3333333333333
"126",0.997574395368433,1.04019118286707,0.98382290837491,10.4166666666667
"127",0.998068885440757,1.05803952527244,0.977051713483364,10.5
"128",0.996618188403496,1.07773787879047,0.976625270175537,10.5833333333333
"129",0.994779678013969,1.08740249839895,0.978657707898841,10.6666666666667
"130",0.991793899275054,1.09382153140038,0.979875568158367,10.75
"131",0.993478616598064,1.10079865935505,0.977459261293834,10.8333333333333
"132",0.991840720763686,1.11088478906449,0.972751734422791,10.9166666666667
"133",0.993972231998175,1.11397751024501,0.976512158635942,11
"134",0.991674100748491,1.11754392155438,0.971630293363599,11.0833333333333
"135",0.991742308011154,1.12310701204338,0.968874635768409,11.1666666666667
"136",0.991229282743185,1.12257640361659,0.970309349198286,11.25
"137",0.994951549051517,1.12550593031314,0.970558454530619,11.3333333333333
"138",1.00166320400821,1.12553866868804,0.974725433866184,11.4166666666667
"139",0.991413640075741,1.12995346214591,0.974622086368257,11.5
"140",0.987602689966287,1.12842314238892,0.97078319715874,11.5833333333333
"141",0.987540120362889,1.12709788745049,0.973200188311115,11.6666666666667
"142",0.995370342774176,1.1296821903747,0.976865049521686,11.75
"143",0.99775858288363,1.1302569562863,0.976723140127034,11.8333333333333
"144",0.99000668912044,1.12318197140436,0.978245845998276,11.9166666666667
"145",0.984715497946936,1.12361921540667,0.978333892889662,12
"146",0.985977935788317,1.12163428970414,0.972784421375357,12.0833333333333
"147",0.995299803627325,1.11856776853618,0.976951344896851,12.1666666666667
"148",0.991198812694332,1.11966310135211,0.979525337206708,12.25
"149",0.990639160272526,1.11682124838768,0.983030745441627,12.3333333333333
"150",0.990570217460922,1.11346490137177,0.980737344678853,12.4166666666667
"151",0.991622538823918,1.11111568823854,0.982558839725666,12.5
"152",0.990101931917629,1.10127157874191,0.994460898266231,12.5833333333333
"153",0.995751811073911,1.05821000008983,1.05202879248,12.6666666666667
"154",0.989702755507307,1.00737794990936,1.05723316179959,12.75
"155",0.991943711152634,0.968095802415437,1.05955512560155,12.8333333333333
"156",0.994713163974881,0.938855456376292,1.06019472880647,12.9166666666667
"157",0.990223857397322,0.915679763803762,1.0649217915877,13
"158",0.992595437843529,0.900563428415032,1.05986542660375,13.0833333333333
"159",0.99644757638722,0.883023050095025,1.05962413546861,13.1666666666667
"160",0.992487077761284,0.868808736616223,1.06545081084389,13.25
"161",0.995129627619027,0.857678302499576,1.06090367822213,13.3333333333333
"162",0.992108767125142,0.850310891954562,1.0667177945567,13.4166666666667
"163",0.998483745475834,0.841517465326643,1.06588249495151,13.5
"164",0.994638608175885,0.833854868852946,1.06287438427029,13.5833333333333
"165",0.99102468945434,0.83150067136056,1.06209545880119,13.6666666666667
"166",0.996252731807551,0.827512240554817,1.06127646470151,13.75
"167",0.992405788493555,0.821720396478739,1.0616392077264,13.8333333333333
"168",0.990913410326603,0.816331558863513,1.05748865693891,13.9166666666667
"169",0.996808126504528,0.81915751142489,1.05882866917513,14
"170",0.991799723430482,0.812693182935066,1.05861504175684,14.0833333333333
"171",0.999262291274933,0.810796674447656,1.05441376023698,14.1666666666667
"172",0.997855125247692,0.810455970976262,1.0518858406162,14.25
"173",0.985415714136974,0.807390221560902,1.0564809079311,14.3333333333333
"174",0.984314188986322,0.808662173260884,1.03952448997382,14.4166666666667
"175",0.991551405978182,0.810395425708495,1.04343786965905,14.5
"176",0.998477733388343,0.816934000321144,1.01221496660068,14.5833333333333
"177",0.991140575899101,0.88619629083234,0.960730955880383,14.6666666666667
"178",1.00014767790311,0.935001458359799,0.9628732871531,14.75
"179",0.990888054355604,0.972598035293616,0.965138376004466,14.8333333333333
"180",0.995230834193311,0.99965786529106,0.959232326115723,14.9166666666667
"181",0.993740260713029,1.02468920474843,0.963894415044161,15
"182",1.0077438920188,1.04519107733383,0.964439278498486,15.0833333333333
"183",0.992655508150916,1.06261210545935,0.966416019616019,15.1666666666667
"184",0.992057094526878,1.07345697758248,0.96888590415145,15.25
"185",0.993785162478245,1.08357216876484,0.97235573901085,15.3333333333333
"186",1.00029798703125,1.09163501180075,0.974711704883921,15.4166666666667
"187",1.00077069168669,1.09869843917267,0.975907261741366,15.5
"188",1.00023580564238,1.10418151977915,0.971357181207635,15.5833333333333
"189",0.997315965208885,1.10829470237798,0.976894115084025,15.6666666666667
"190",0.997751619481222,1.1121741457468,0.974363400315941,15.75
"191",1.00430995398622,1.11427232567193,0.984279376820752,15.8333333333333
"192",1.00086312863117,1.12164906899181,0.972399907439843,15.9166666666667
"193",1.00115752298476,1.12250979641496,0.981401187721026,16
"194",1.00112567774823,1.12304702917762,0.97593127794431,16.0833333333333
"195",0.999621912107579,1.12446701135862,0.982261813107378,16.1666666666667
"196",0.999387669047907,1.12358835516036,0.984448409206449,16.25
"197",1.00156835396794,1.1240206464482,0.979684008916697,16.3333333333333
"198",0.999715322460174,1.1249288949039,0.980729877679077,16.4166666666667
"199",0.997458135198928,1.12642572188567,0.985350957248017,16.5
"200",0.990639233989425,1.12329580575101,0.985523807391143,16.5833333333333
"201",0.992734701712339,1.12482710187195,0.985277381518846,16.6666666666667
"202",0.999677079068902,1.11920166918996,0.979112496205024,16.75
"203",0.993806844734309,1.11953295243353,0.982131260948669,16.8333333333333
"204",0.99925749385965,1.11867828417754,0.980447244955055,16.9166666666667
"205",0.997908894987963,1.11635764873031,0.978423336828675,17
"206",0.996701365150605,1.11284724021277,0.982502104118217,17.0833333333333
"207",0.992751728159456,1.11034895962645,0.98144255912141,17.1666666666667
"208",1.00580450199474,1.1126284862556,0.979960623232785,17.25
"209",0.996537942669379,1.10867080138611,0.975911337586468,17.3333333333333
"210",0.997284671062706,1.10829374208188,0.975515229850678,17.4166666666667
"211",1.00490408556944,1.10686443236818,0.972592260698284,17.5
"212",1.00271500764171,1.10310386995421,0.972113264156961,17.5833333333333
"213",0.998568900986952,1.09960818566067,0.976552795663942,17.6666666666667
"214",0.996494461867787,1.09860118214568,0.972624349070495,17.75
"215",0.999439199794768,1.09573908530193,0.970819792995355,17.8333333333333
"216",0.995355593728887,1.09866270752516,0.968614908313579,17.9166666666667
"217",0.998118862139129,1.09101594610661,0.984745811242715,18
"218",1.00209137687376,1.03507836235885,1.04477841135423,18.0833333333333
"219",1.00478897114127,0.978448151017155,1.05620122133206,18.1666666666667
"220",0.997497783054868,0.93917233159319,1.06128314560003,18.25
"221",0.998881143842702,0.909529894528663,1.07227868037434,18.3333333333333
"222",1.00651924306755,0.884597401871018,1.05636941616414,18.4166666666667
"223",1.00398832759868,0.86812739191054,1.06501043825842,18.5
"224",1.00040124568763,0.850649642780133,1.06541131538216,18.5833333333333
"225",0.998267883635766,0.832685468363247,1.06211388225358,18.6666666666667
"226",0.997498131031163,0.824524321396346,1.06951763163611,18.75
"227",1.0014899918644,0.814726291026874,1.07262627752456,18.8333333333333
"228",0.998195945096468,0.804589469893113,1.06600586634733,18.9166666666667
"229",1.00087338819517,0.79791311981947,1.0776843906692,19
"230",1.00445102892652,0.790817781818996,1.0746227239633,19.0833333333333
"231",0.998979363401381,0.78360429309849,1.07246383525229,19.1666666666667
"232",1.00554152176919,0.779476190422267,1.06730324676345,19.25
"233",1.00458603208075,0.776770462453433,1.0669748966114,19.3333333333333
"234",0.997078228134473,0.773764233326998,1.07247982086614,19.4166666666667
"235",1.00031708644757,0.772922223923923,1.06616380301834,19.5
"236",1.00046597933177,0.770291969735189,1.06841678271035,19.5833333333333
"237",0.996984301895104,0.769028823880546,1.06765892495925,19.6666666666667
"238",1.00063242505893,0.76941172191017,1.06948901930364,19.75
"239",0.998564808991051,0.769241791955172,1.06021953850117,19.8333333333333
"240",0.999804203046979,0.768329274114036,1.0601502701654,19.9166666666667
"241",1.00532881229599,0.767033410011218,1.05587657790298,20
"242",1.00536933064096,0.768110942615963,1.05240349133869,20.0833333333333
"243",0.998123768645815,0.830118195526318,0.977631185952032,20.1666666666667
"244",1.00171486416269,0.897655712830295,0.977447442849947,20.25
"245",0.994505999363379,0.947450848658178,0.976286247439272,20.3333333333333
"246",1.00423475143091,0.982515865306459,0.974545549804296,20.4166666666667
"247",1.00165758146001,1.00813203669757,0.969380935683321,20.5
"248",1.00390613944673,1.02858338132248,0.970796209263326,20.5833333333333
"249",0.999409141373814,1.04885185046312,0.977572801491581,20.6666666666667
"250",0.999403195184351,1.06712258129671,0.979887287601357,20.75
"251",0.997607109183715,1.07940222622185,0.974323254251702,20.8333333333333
"252",0.999915913908939,1.08745319299721,0.973368349457443,20.9166666666667
"253",0.998336538641279,1.09623407113765,0.97345383403587,21
"254",0.994555108347206,1.10043887375498,0.973936246704154,21.0833333333333
"255",0.996976551381056,1.11365252285193,0.968626222063218,21.1666666666667
"256",0.994196910246723,1.11739153480657,0.97759972199995,21.25
"257",0.999293384619994,1.11637796124231,0.982804617602051,21.3333333333333
"258",0.999922414232128,1.12258476223453,0.980886669341529,21.4166666666667
"259",0.998555271571932,1.12327106852739,0.979023881606225,21.5
"260",1.00264441095025,1.13018644329877,0.98503464905749,21.5833333333333
"261",0.995264099672901,1.1257906342719,0.983925794380774,21.6666666666667
"262",0.999827167914636,1.12984483061667,0.987224380180635,21.75
"263",1.00037322829562,1.12862696886059,0.989045692741514,21.8333333333333
"264",0.995525043318117,1.13006404304593,0.988942118291412,21.9166666666667
"265",0.999093475096824,1.12569184739973,0.987044259518881,22
"266",1.00417951093593,1.12763227326241,0.982304525356837,22.0833333333333
"267",1.00112968617601,1.12834390465997,0.992781337461535,22.1666666666667
"268",1.00012516454981,1.13126389602737,0.989632301681055,22.25
"269",0.999106531204116,1.12848872400112,0.994270116880974,22.3333333333333
"270",0.995357936471969,1.123322672966,0.98191855627711,22.4166666666667
"271",0.999420939670132,1.12437168831954,0.984957779341607,22.5
"272",1.00110169237985,1.12356416515617,0.986712166422069,22.5833333333333
"273",0.996230112447714,1.12337042746599,0.985005062670553,22.6666666666667
"274",1.00102400689453,1.12444309633521,0.989293190152402,22.75
"275",1.00001211388875,1.12435688003954,0.985192722352534,22.8333333333333
"276",1.0094765968055,1.12139610052922,0.984681529451919,22.9166666666667
"277",1.00077888372548,1.11859043868908,0.973027611582884,23
"278",1.00500309951051,1.11491776892901,0.979514919764481,23.0833333333333
"279",1.0031641253848,1.11795747626927,0.979659491565886,23.1666666666667
"280",1.00546888487849,1.11653528722065,0.983804025887158,23.25
"281",0.995261959241093,1.11460367246695,0.983312665221587,23.3333333333333
"282",0.998170054490624,1.11376578499172,0.983563529504186,23.4166666666667
"283",0.99680408943769,1.11255562563069,0.982396163848277,23.5
"284",1.00427989482634,1.11230038649399,0.975772464215717,23.5833333333333
"285",1.00219155906939,1.11184945227269,0.971035243031133,23.6666666666667
"286",1.00293412174285,1.11110202706523,0.977000832086356,23.75
"287",1.00608283664816,1.10577117833453,0.973310501440616,23.8333333333333
"288",1.00177831604785,1.10304644161298,0.973418749332742,23.9166666666667
"289",0.998605703343944,1.09716763292812,0.967300133536312,24
"290",0.998791734134639,1.10096323433705,0.968636086707467,24.0833333333333
"291",1.00344334345347,1.097180532583,0.967858144145061,24.1666666666667
"292",1.00213480764523,1.09488092478424,0.965218194905357,24.25
"293",1.00153345075409,1.09598878822144,0.968640376564177,24.3333333333333
"294",0.993092754670116,1.09293486208523,0.975485495875034,24.4166666666667
"295",1.00505229339548,1.09765550095303,0.969377055617399,24.5
"296",0.998463607053672,1.09866688792205,0.968516524649778,24.5833333333333
"297",0.99927518343414,1.09483300878778,0.966329107365163,24.6666666666667
"298",1.00444940835416,1.09276373523737,0.968084119525884,24.75
"299",1.00720312781131,1.09473971149919,0.978410486620756,24.8333333333333
"300",1.00178288947184,1.0942152141833,0.984481836149403,24.9166666666667
"301",1.00373719427195,1.09098139921548,0.978700613281586,25
"302",0.997762106901242,1.0890958652313,0.981972847739676,25.0833333333333
"303",0.995892271351687,1.0897310326341,0.981543666908202,25.1666666666667
"304",1.00539996139781,1.08596008920875,0.985871903154466,25.25
"305",1.00130204604399,1.07971325267768,0.985242983316858,25.3333333333333
"306",0.992132183608851,1.07667760492906,0.984124180970492,25.4166666666667
"307",1.00315668452636,1.07106375978161,0.980724975415816,25.5
"308",1.00396074149886,1.06433177939564,0.99721041608769,25.5833333333333
"309",1.0008512829865,1.0132623464244,1.03219722076147,25.6666666666667
"310",0.999890683303156,0.951862844877595,1.04562688685924,25.75
"311",0.999109643747309,0.904889399008167,1.04154079733733,25.8333333333333
"312",1.00404281652765,0.867012557423881,1.04744473216407,25.9166666666667
"313",1.00161299619221,0.837985513179033,1.0401448355276,26
"314",0.999761762600122,0.817284038344056,1.04585988946793,26.0833333333333
"315",1.00026535686955,0.799145028725611,1.0401743227485,26.1666666666667
"316",0.995452507308872,0.787499053350863,1.04362112221389,26.25
"317",0.998040035265547,0.773240815226094,1.03967146480182,26.3333333333333
"318",0.999841818213643,0.761909925084897,1.03580805401609,26.4166666666667
"319",1.0009222182472,0.75560451335047,1.03785976993568,26.5
"320",0.998037680849769,0.74254582081088,1.04656345735796,26.5833333333333
"321",1.00124067430118,0.739841913226986,1.04362455693252,26.6666666666667
"322",0.998753991506137,0.731000794881995,1.03818581296923,26.75
"323",0.995108325546397,0.727098815303313,1.04675134923274,26.8333333333333
"324",0.998052187218227,0.723749754443851,1.04453566029934,26.9166666666667
"325",0.997867772763599,0.718493277928735,1.04574865623537,27
"326",1.00005112057863,0.715795815317123,1.04112030664189,27.0833333333333
"327",0.997780462848329,0.714845496922489,1.0423331560883,27.1666666666667
"328",1.00083797116453,0.713003854896107,1.0364427018296,27.25
"329",0.998759308059443,0.708152220706392,1.02995862719671,27.3333333333333
"330",0.998984073828735,0.710163812877031,1.02695340205245,27.4166666666667
"331",1.00156375929559,0.709854488450473,1.03033995464785,27.5
"332",0.999457785040447,0.710237867096677,1.03830911213949,27.5833333333333
"333",1.00537010113989,0.709570528667497,1.03079436150752,27.6666666666667
"334",0.99192352021873,0.71463755810305,1.02750177788412,27.75
"335",1.0035496750185,0.714374190197248,1.03679693291716,27.8333333333333
"336",0.998635752595075,0.714228048725876,1.02479207496526,27.9166666666667
"337",0.997170842330664,0.80007110068785,0.961205533538837,28
"338",1.00144603617774,0.86644098072969,0.962691010322352,28.0833333333333
"339",0.998062346912901,0.919328473711385,0.957991183393374,28.1666666666667
"340",0.998152123782769,0.95292542370462,0.959151834943792,28.25
"341",0.995716098375739,0.982056700896272,0.957589413726399,28.3333333333333
"342",0.999275123520163,1.00464774826951,0.964131480935091,28.4166666666667
"343",0.996588692150455,1.02742263432742,0.956361259972775,28.5
"344",0.999820226747778,1.03704351010815,0.957460248668975,28.5833333333333
"345",0.99421932242924,1.05647963288588,0.959877429105907,28.6666666666667
"346",0.999118699543903,1.06455674095974,0.956599586847908,28.75
"347",0.997026372516122,1.06636065891756,0.958712304412671,28.8333333333333
"348",1.00593644952573,1.07421351869477,0.954732070212537,28.9166666666667
"349",0.993168845384655,1.08111289053478,0.956773443369727,29
"350",1.0059869382038,1.08412567248123,0.961289399521232,29.0833333333333
"351",0.999032440999962,1.08750396605989,0.956295927885049,29.1666666666667
"352",0.992294508935973,1.09013542703482,0.960118751498338,29.25
"353",0.996765278844915,1.09468209666111,0.961302336989277,29.3333333333333
"354",0.998827017679398,1.10116029607403,0.960368936053246,29.4166666666667
"355",0.99690950191511,1.10109288397116,0.958922624731171,29.5
"356",0.990600922404958,1.10248590582315,0.968947397138051,29.5833333333333
"357",0.998706277392828,1.10134329927228,0.966857608993099,29.6666666666667
"358",0.999305864127927,1.10233621754101,0.964049711878819,29.75
"359",0.997805687890973,1.10037935588233,0.958845004511721,29.8333333333333
"360",0.997410766645969,1.10355030517851,0.96206172201376,29.9166666666667
"361",0.996988500077773,1.10415600343418,0.964709522697071,30
"362",1.00266568463515,1.10512277189433,0.96949917647331,30.0833333333333
"363",0.99934439112205,1.10642604860186,0.97210648631744,30.1666666666667
"364",0.999252398373915,1.10721338897939,0.973812224442983,30.25
"365",0.999570969593213,1.10128396390268,0.967516133076131,30.3333333333333
"366",0.994276421538767,1.0984645765628,0.974077518132263,30.4166666666667
"367",0.994734157898545,1.09732457864758,0.970728320971047,30.5
"368",0.992861092094092,1.10073480720523,0.964985347246135,30.5833333333333
"369",1.00071767643971,1.093872480955,0.966168443187086,30.6666666666667
"370",0.996062426413148,1.09498339989311,0.973543949467439,30.75
"371",0.994881531940401,1.09739073889141,0.974095770010015,30.8333333333333
"372",0.991189923592862,1.09263341786236,0.977880510727978,30.9166666666667
"373",0.990161923775806,1.09294012167315,0.98052423554592,31
"374",0.994127304034894,1.09412789382955,0.976484140704741,31.0833333333333
"375",1.00443761933058,1.09482011010572,0.977806394132402,31.1666666666667
"376",0.99461673702833,1.09471624767115,0.972497658974952,31.25
"377",0.998593398630181,1.09255795124573,0.979290896744459,31.3333333333333
"378",0.999467697019951,1.09351865204379,0.969334341202221,31.4166666666667
"379",0.999981284410754,1.08998267392335,0.9713678290566,31.5
"380",1.00228373455624,1.09160306693296,0.977983342159624,31.5833333333333
"381",0.998227604523657,1.08939019100529,0.976111936693095,31.6666666666667
"382",0.996243648245358,1.08838314719402,0.978144845246916,31.75
"383",1.00184084116892,1.08932539163426,0.982027214969175,31.8333333333333
"384",0.998634127012497,1.08793322021131,0.977512793150167,31.9166666666667
"385",0.99392158787292,1.08406526213277,0.982271369100301,32
"386",0.995683483202509,1.08697887751756,0.970140193991498,32.0833333333333
"387",1.00052186901512,1.08969499837617,0.976011203324751,32.1666666666667
"388",0.996389307308029,1.08070967446115,0.98057009376979,32.25
"389",0.993338332141699,1.08220370340832,0.975013045077635,32.3333333333333
"390",0.999606628385602,1.08511881995961,0.974644132975477,32.4166666666667
"391",0.99702003310862,1.08234162596488,0.986569815951414,32.5
"392",0.998913254439993,1.07881047485738,0.989340120199918,32.5833333333333
"393",0.997203205801266,1.08177361478865,0.986433662222731,32.6666666666667
"394",0.999303810727005,1.08069806895481,0.981136319701412,32.75
"395",1.00063296831213,1.07947967193392,0.982805243153299,32.8333333333333
"396",1.00164124455703,1.07344048979212,0.974140560788102,32.9166666666667
"397",1.00597128063488,1.07114871052,0.977785966953222,33
"398",1.00328751756707,1.07271848265239,0.978583477714924,33.0833333333333
"399",0.994632599813477,1.07260456665324,0.98004590517208,33.1666666666667
"400",1.0011927107267,1.0661932734481,0.980311135292964,33.25
"401",0.997238251381992,1.06953439692933,0.983221501385147,33.3333333333333
"402",0.997378185723524,1.06837897921965,0.980483008465944,33.4166666666667
"403",0.998729420599475,1.07266187168278,0.988096078967723,33.5
"404",1.0050633098916,1.06566652979548,0.984781717070603,33.5833333333333
"405",0.99751064204244,1.06279445841411,0.99055988221497,33.6666666666667
"406",1.0023803662061,1.06745089500843,0.983545383904558,33.75
"407",0.994303279041836,1.06588477936169,0.994601294560398,33.8333333333333
"408",0.999651338398296,1.06529308898935,0.98961303886179,33.9166666666667
"409",1.00053216853051,1.06492820758298,0.994569470819513,34
"410",0.995517080224148,1.06234889103667,0.997405760205803,34.0833333333333
"411",1.00780012541619,1.06256045849567,0.991888980448773,34.1666666666667
"412",0.992370491767142,1.06354801810295,0.988423917325268,34.25
"413",1.00321031110631,1.05712917149697,0.993383384841524,34.3333333333333
"414",0.995360256177628,1.06031426587223,0.996791592885317,34.4166666666667
"415",0.996519323718385,1.06064277927387,0.997890019116095,34.5
"416",1.00162912613229,1.06055023647027,0.998801897424115,34.5833333333333
