B_1,B_2,B_3,T_1,T_2,T_3,G_1,G_2,G_3,
4.2847372210223185,8.117740652346857,3.2042345276872966,7.009719222462203,14.201272871917263,6.481107491856678,3.1317494600431965,6.424821002386635,3.0625407166123777,
4.671346292296616,8.610580747812252,3.365472312703583,7.173866090712743,14.392601431980907,6.174592833876222,3.240100791936645,7.078758949880668,3.1514657980456025,
4.411447084233261,8.143198090692124,3.3892508143322475,7.215982721382289,14.069610182975339,6.468729641693811,3.2688984881209504,6.285600636435959,2.9824104234527686,
4.627789776817854,8.374303898170247,3.3677524429967427,7.270338372930166,13.59626093874304,6.021172638436482,3.3488120950323976,6.199284009546539,3.070032573289902,
5.309575233981281,7.907319013524264,3.516612377850163,7.361771058315335,12.872712808273667,6.686970684039088,3.4942404607631388,5.823389021479714,2.971009771986971,
5.741540676745861,8.034208432776452,3.2938110749185667,7.611231101511879,12.788782816229118,6.468403908794788,3.2584593232541397,5.608591885441528,3.112703583061889,
5.448524118070554,8.02068416865553,3.4042345276872963,7.5345572354211665,13.199681782020685,6.4094462540716615,3.1375089992800578,6.726332537788385,3.0433224755700325,
5.523398128149748,7.814240254574384,3.3599348534201954,7.222102231821454,12.271678599840891,6.518241042345277,3.2555795536357093,6.455847255369928,3.1104234527687296,
5.638228941684665,7.904136833731106,3.3762214983713354,7.158747300215983,12.453858392999205,6.404885993485342,3.306695464362851,6.597056483691328,3.0719869706840393,
5.799496040316774,7.968178202068417,3.41042345276873,6.629949604031678,12.370326173428799,6.379478827361564,3.1303095752339813,7.116547334924423,2.958631921824104,
5.712023038156947,7.497215592680987,3.282084690553746,7.221022318214543,12.257756563245824,6.532899022801303,3.361051115910727,6.478918058870327,2.986970684039088,
5.053635709143268,7.926809864757359,3.378827361563518,7.103311735061195,11.989657915672236,6.478175895765473,3.2156227501799854,7.372315035799523,3.0465798045602606,
5.0856731461483085,6.991249005568815,3.268729641693811,7.5809935205183585,11.76650755767701,6.220846905537459,3.027717782577394,7.07557677008751,3.1693811074918568,
5.506119510439165,7.25417661097852,3.2716612377850165,7.571274298056156,12.888225934765314,5.9938110749185665,3.1144708423326133,6.416467780429595,3.101954397394137,
6.192944564434845,7.093078758949881,3.439739413680782,7.0161987041036715,13.229116945107398,6.303257328990228,3.0439164866810655,7.3297533810660305,3.0615635179153093,
6.371850251979842,6.594272076372315,3.403583061889251,7.281497480201584,12.27486077963405,6.11400651465798,3.26133909287257,6.5946698488464595,3.0908794788273615,
5.759539236861051,6.822195704057279,3.385016286644951,7.040316774658027,12.756165473349244,6.320195439739414,3.3059755219582434,6.908114558472554,3.1560260586319218,
6.030597552195824,6.465393794749403,3.458957654723127,7.007919366450684,12.074383452665076,6.592833876221499,3.029157667386609,6.524264120922832,3.0664495114006516,
5.353131749460043,6.2776451869530625,3.4254071661237786,7.00755939524838,12.682577565632458,6.139739413680782,3.148668106551476,6.517501988862371,3.0498371335504886,
5.49532037437005,6.474144789180588,3.4446254071661238,7.219222462203024,11.770485282418457,6.434527687296417,3.136429085673146,6.593476531424026,3.307817589576547,
5.145428365730742,6.302704852824185,3.445928338762215,6.98020158387329,11.682577565632458,6.471009771986971,3.12455003599712,6.205250596658711,2.91628664495114,
5.223182145428366,6.328162291169451,3.79185667752443,7.123110151187905,11.255369928400954,6.293811074918567,3.335493160547156,6.562052505966587,3.3736156351791533,
5.27645788336933,6.1702466189339695,3.5485342019543973,7.023398128149748,11.936754176610979,6.722149837133551,3.4182865370770337,6.419252187748608,3.028990228013029,
4.931605471562275,6.427605409705649,3.5850162866449513,7.1130309575233985,11.752983293556087,6.0335504885993485,3.3794096472282216,6.753381066030231,3.1713355048859935,
4.573794096472282,6.128480509148767,3.7973941368078177,6.994600431965443,10.237470167064439,6.35700325732899,3.245860331173506,6.425218774860779,3.0592833876221497,
4.8354931605471565,6.2581543357199685,3.85928338762215,8.01511879049676,10.355608591885442,6.323452768729641,3.149748020158387,6.207239459029435,3.1042345276872965,
4.9326853851691865,5.838504375497216,3.6192182410423452,7.093592512598992,10.412092283214001,6.601954397394136,3.0655147588192944,5.990453460620525,2.8736156351791533,
4.829733621310295,6.048926014319809,3.980456026058632,7.325053995680346,9.853221957040573,5.979804560260586,3.2318214542836574,5.798329355608592,3.0286644951140067,
5.411447084233261,5.533810660302307,3.634527687296417,6.809935205183585,9.708830548926015,6.019869706840391,3.06227501799856,5.492044550517104,3.0876221498371335,
5.054355651547876,5.723150357995227,3.586644951140065,7.19438444924406,9.780031821797932,6.411400651465798,3.136429085673146,5.5127287191726335,3.092833876221498,
4.690064794816415,6.168655529037391,3.654071661237785,7.437005039596833,9.239856801909308,6.378827361563518,3.1375089992800578,5.015115354017502,2.976872964169381,
4.654067674586033,5.890612569610183,3.5785016286644953,7.232901367890569,9.891805887032618,6.2371335504886,3.3315334773218144,5.16945107398568,3.24071661237785,
4.614110871130309,6.402545743834526,3.6553745928338763,7.123470122390208,9.225934765314241,6.302931596091205,3.19906407487401,4.837708830548926,2.891530944625407,
4.602951763858892,5.9840891010342085,3.7358306188925083,7.12167026637869,9.87788385043755,6.636156351791531,3.0543556515478762,4.907716785998409,3.0843648208469054,
5.125989920806336,6.014319809069212,3.8758957654723125,7.334053275737941,9.581145584725537,6.058631921824104,3.099712023038157,4.326173428798727,3.192182410423453,
4.760619150467963,6.190533015115354,3.6192182410423452,7.889488840892729,9.741845664280032,6.1446254071661235,3.019438444924406,3.8194112967382656,3.03257328990228,
4.495680345572354,5.708830548926015,3.7583061889250815,7.523758099352052,9.760540970564836,5.830944625407166,3.0791936645068394,4.093078758949881,3.2123778501628664,
4.633189344852412,5.662688941925219,3.692182410423453,7.354931605471562,9.784407319013525,5.96742671009772,3.1529877609791215,3.9936356404136832,3.0201954397394135,
4.824694024478042,5.887430389817025,4.029315960912052,7.722102231821454,9.022673031026253,6.092508143322475,3.1101511879049677,4.007955449482896,2.9947882736156353,
4.457883369330453,6.050914876690533,3.987296416938111,7.439164866810655,9.551312649164677,6.349185667752443,2.8563714902807775,3.935958631662689,3.1713355048859935,
4.385169186465083,6.023866348448688,3.757328990228013,7.353851691864651,9.597852028639618,6.571335504885994,3.013318934485241,4.093476531424026,3.113029315960912,
4.633549316054715,5.872315035799523,3.8661237785016285,7.051115910727142,9.138027048528242,6.296091205211726,3.2311015118790496,3.764518695306285,3.1042345276872965,
4.843052555795536,5.8031026252983295,3.9254071661237786,7.662347012239021,9.41447891805887,6.496742671009772,3.237940964722822,4.140413683373111,3.1908794788273616,
4.696904247660187,6.291567223548131,3.7058631921824103,7.169546436285097,9.778042959427207,6.310423452768729,3.175665946724262,3.9876690533015116,3.029315960912052,
4.523038156947444,5.842482100238663,3.7384364820846905,7.392008639308855,9.068416865552903,6.230944625407166,3.237580993520518,3.8687350835322194,3.022801302931596,
4.610151187904967,5.927605409705649,3.733876221498371,7.251619870410368,9.027844073190135,5.975895765472313,3.099712023038157,3.6897374701670644,3.1456026058631923,
4.440604751619871,5.5863166268894195,3.829315960912052,7.2984161267098635,9.49005568814638,6.371335504885994,3.078113750899928,4.001193317422435,3.1814332247557005,
4.831533477321814,5.70763723150358,3.818241042345277,7.220662347012239,9.782816229116944,5.902605863192182,3.247660187185025,3.9045346062052504,3.145928338762215,
4.7242620590352775,5.469769291964996,3.9612377850162868,7.193664506839453,9.515910898965792,6.057654723127036,3.0183585313174945,4.0127287191726335,3.1928338762214983,
4.685025197984161,5.268496420047732,3.872312703583062,7.30381569474442,8.500397772474145,6.135179153094462,3.502159827213823,4.140015910898966,2.957654723127036,
4.538876889848812,4.9463007159904535,4.091205211726384,7.0856731461483085,8.870723945902943,6.119218241042345,3.142548596112311,4.31980906921241,3.311074918566775,
5.017998560115191,4.941925218774861,3.897068403908795,7.491720662347012,9.235083532219571,6.3452768729641695,3.3585313174946005,4.571201272871917,3.0631921824104236,
4.889128869690425,5.134844868735083,4.031596091205212,7.447084233261339,8.907319013524264,6.428013029315961,3.1411087113030955,4.140811455847255,3.0110749185667753,
4.747300215982722,5.194112967382657,3.887947882736156,7.015838732901368,8.954653937947494,6.152117263843648,3.0187185025197985,4.16945107398568,2.968403908794788,
4.220302375809935,4.8134447096260935,4.129641693811075,7.777177825773938,10.530628480509149,6.336482084690553,3.5734341252699786,3.4343675417661097,3.1680781758957655,
4.712023038156947,4.762927605409706,4.206514657980456,7.47552195824334,10.708830548926015,6.068729641693811,3.101151907847372,3.486475735879077,3.1928338762214983,
4.6457883369330455,4.644789180588703,3.7543973941368076,7.366810655147588,11.375894988066825,5.957980456026059,3.1317494600431965,3.270087509944312,2.954071661237785,
4.235781137508999,4.323389021479714,3.9990228013029316,7.964362850971923,10.92442322991249,5.9628664495114005,3.113390928725702,3.4363564041368337,3.0153094462540717,
4.759179265658747,4.4801113762927605,3.9583061889250812,7.676025917926566,10.240254574383453,6.27557003257329,3.3779697624190064,3.3691328560063645,2.9348534201954397,
4.508639308855291,4.316626889419252,3.8091205211726384,7.936285097192225,8.719172633253779,6.563843648208469,3.3174946004319654,3.5314240254574383,3.308469055374593,
4.711663066954643,4.343277645186953,4.1280130293159605,7.458603311735061,8.799522673031026,5.949511400651466,3.1195104391648667,3.6495624502784407,3.2368078175895767,
4.698704103671706,4.243038981702466,3.7543973941368076,7.166306695464363,8.977326968973747,6.263192182410424,3.326493880489561,3.0242641209228323,3.07328990228013,
4.47264218862491,4.011535401750199,4.142019543973942,8.068034557235421,9.37629276054097,6.140065146579804,3.232541396688265,3.386634844868735,3.0680781758957654,
4.31605471562275,4.006762132060461,4.287296416938111,7.736861051115911,8.811058074781226,6.124755700325733,3.1961843052555796,3.1515513126491648,2.9570032573289904,
4.185025197984161,3.8611774065234687,3.852117263843648,7.938444924406047,8.380668257756563,6.125407166123779,3.1886249100071993,3.1499602227525854,3.073941368078176,
4.305975521958243,4.208035003977725,4.037785016286645,7.611231101511879,9.533412887828161,5.697394136807818,3.198704103671706,3.299522673031026,2.952117263843648,
4.446364290856732,4.382657120127287,3.901628664495114,7.80381569474442,8.856404136833731,5.953094462540717,3.07451403887689,3.5369928400954653,2.969055374592834,
4.275377969762419,4.221161495624503,4.186970684039088,7.847372210223182,9.184566428003182,6.202605863192183,3.166306695464363,3.1101829753381067,3.0921824104234528,
4.545716342692584,4.227923627684964,3.9814332247557003,7.832253419726422,8.679793158313444,5.8618892508143325,3.0590352771778258,3.268098647573588,3.3866449511400654,
4.5485961123110155,4.442322991249005,4.03843648208469,7.146508279337653,9.740254574383453,6.376872964169381,3.201583873290137,3.274860779634049,3.1729641693811077,
4.396328293736501,4.210023866348449,4.235830618892508,7.4514038876889845,8.526252983293556,6.329641693811075,3.251979841612671,3.3615751789976134,3.0364820846905536,
4.5208783297336215,4.554097056483691,4.306840390879479,7.49244060475162,8.957040572792362,6.357980456026058,3.186105111591073,3.2326968973747015,3.1749185667752444,
4.204463642908567,4.485680190930788,4.235179153094463,8.182865370770338,9.624900556881464,6.178827361563518,3.1940244780417566,3.408114558472554,3.035830618892508,
4.536357091432685,4.782418456642801,4.435179153094462,7.454283657307416,9.478520286396181,6.296091205211726,3.1558675305975523,3.5067621320604614,3.077524429967427,
4.9146868250539955,4.663882259347653,4.434201954397394,7.5575953923686106,9.948289578361177,6.027687296416938,3.2804175665946724,3.08552108194113,2.941042345276873,
4.538156947444205,4.970564836913286,4.550814332247557,7.234341252699784,9.23428798727128,5.78371335504886,3.1828653707703385,4.441527446300716,2.9661237785016286,
4.652627789776818,4.70763723150358,4.445602605863193,7.752699784017278,7.9892601431980905,6.327361563517916,3.100071994240461,4.116149562450278,3.0208469055374594,
4.389848812095033,4.543754972155927,4.269055374592834,7.453923686105112,8.549721559268098,6.25114006514658,3.2440604751619873,3.671837708830549,3.1742671009771986,
3.9848812095032398,4.504773269689737,4.48599348534202,7.925125989920806,8.580350039777247,5.998371335504886,3.2778977681785455,3.77406523468576,2.916938110749186,
4.551115910727142,4.502386634844869,4.792833876221499,8.34053275737941,8.339299920445505,5.857654723127036,3.265658747300216,3.8269689737470167,3.285342019543974,
4.225701943844492,4.659108989657915,4.659609120521172,7.611951043916487,7.752983293556086,6.463192182410423,3.2861771058315337,3.7084327764518696,2.9990228013029316,
4.3308135349172066,4.414478918058871,4.725407166123778,7.125989920806336,8.313842482100238,6.312377850162866,3.224982001439885,3.9423229912490054,3.0628664495114006,
4.234701223902088,4.419252187748608,5.049837133550489,7.143268538516919,8.459824980111376,6.21628664495114,3.097912167026638,4.088703261734288,3.0006514657980454,
4.302735781137509,4.515115354017502,4.847557003257329,7.519078473722102,9.108989657915672,6.543322475570033,3.109791216702664,3.3524264120922833,2.9664495114006515,
4.381209503239741,4.22673031026253,4.886644951140065,7.739380849532037,10.198488464598249,6.830293159609121,3.2372210223182147,3.4653937947494033,3.0719869706840393,
4.240460763138949,4.65950676213206,4.888599348534202,7.07919366450684,10.370326173428799,6.847882736156352,3.009719222462203,3.4236276849642007,3.0811074918566774,
4.426565874730022,4.6610978520286395,5.327361563517916,7.228941684665227,10.499602227525855,7.068729641693811,3.2998560115190783,3.6610978520286395,3.2615635179153095,
5.0532757379409645,4.581543357199682,4.863517915309446,8.033837293016559,10.837311058074782,7.032247557003258,3.2102231821454286,3.7028639618138426,3.0729641693811076,
4.392368610511159,4.33054892601432,4.6576547231270355,7.795176385889129,11.13961813842482,7.223778501628664,3.2570194384449245,3.254574383452665,3.073941368078176,
4.158387329013679,4.790373906125696,4.458306188925081,8.29337652987761,8.950278440731902,7.1980456026058635,3.1515478761699063,4.531026252983294,3.0254071661237787,
4.581353491720662,4.985282418456642,4.6612377850162865,7.5251979841612675,8.66706443914081,7.079153094462541,3.3228941684665227,4.15035799522673,3.0980456026058634,
4.6594672426205905,4.605807478122514,4.477850162866449,8.232181425485962,8.72513922036595,6.935179153094462,3.326853851691865,4.495226730310263,3.0814332247557004,
4.20086393088553,4.6682577565632455,4.313680781758958,7.102951763858892,8.691726332537788,6.575895765472313,3.236501079913607,4.046937151949085,3.086644951140065,
4.499280057595392,4.752187748607796,4.311074918566775,7.525917926565874,8.23667462211615,6.535830618892508,3.161987041036717,4.169848846459825,3.198697068403909,
4.573794096472282,4.47096260938743,4.169055374592834,7.39056875449964,8.427207637231504,6.561237785016287,3.365010799136069,4.142800318217979,2.9977198697068403,
4.752699784017278,4.724741447891806,4.140390879478828,7.363930885529157,8.50994431185362,6.200651465798045,3.3938084953203744,4.0966587112171835,3.030944625407166,
4.9424046076313894,4.314240254574384,4.085016286644951,7.709863210943125,8.996420047732697,6.266123778501629,3.363930885529158,3.6730310262529833,3.13485342019544,
4.376889848812095,4.158313444709626,3.993811074918567,8.057235421166308,8.669053301511536,6.042345276872964,3.15190784737221,4.211217183770883,3.176547231270358,
4.749460043196544,5.02744630071599,3.9628664495114005,7.910007199424046,8.471360381861576,6.023127035830619,3.472282217422606,3.805091487669053,2.910097719869707,
4.282577393808495,4.461416070007956,3.993159609120521,8.064434845212382,8.604216388225934,6.239087947882736,3.2566594672426206,4.107398568019093,3.063843648208469,
4.396328293736501,4.645982498011137,4.058631921824104,7.52735781137509,8.47931583134447,5.977524429967427,3.33585313174946,4.293158313444709,3.05114006514658,
4.529877609791217,4.750994431185362,4.126058631921824,7.752699784017278,8.525855210819412,6.177524429967427,3.402447804175666,4.016706443914081,3.006840390879479,
