B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
3.8471849865951744,6.084305896805897,8.826320939334638,3.380892520427404,7.136346227499042,29.909398034398034,8.557240704500979,6.0983658076681335,3.3596323247797777,4.629914004914005,5.573874755381604,2.986172218730358,
3.7734584450402147,6.311425061425061,8.549412915851272,3.527341294783155,7.348333971658368,29.528562653562652,8.476516634050881,6.128849780012571,3.5193412485637685,4.971590909090909,5.361545988258317,2.978629792583281,
3.9988510149368057,6.721744471744472,7.989726027397261,3.302954116907605,6.878016085790884,29.40033783783784,7.779354207436399,6.106222501571339,3.5045959402527767,4.945945945945946,4.76908023483366,2.8815210559396607,
3.9532746074301035,7.069410319410319,7.669275929549902,3.5135135135135136,6.796821141325163,29.354115479115478,8.753913894324853,6.224701445631678,3.466296438146304,4.885749385749386,4.546477495107632,3.039597737272156,
3.8864419762543085,7.364711302211302,7.888454011741683,3.6983029541169077,7.542703944848717,29.627764127764127,8.329256360078277,5.833438089252042,3.4883186518575258,5.038697788697789,4.324853228962818,3.0179132620993085,
3.90923018000766,7.637285012285012,7.650195694716243,3.5125707102451287,6.97970126388357,28.43796068796069,8.58463796477495,6.344751728472659,3.2834163155878975,5.161394348894349,4.310665362035225,2.9594594594594597,
4.138835695135963,7.596744471744472,7.977495107632094,3.518541797611565,7.302183071620069,27.569256756756758,8.227984344422701,5.972030169704588,3.3420145538108006,4.896805896805897,3.587573385518591,3.046511627906977,
3.8588663347376486,7.870546683046683,7.87426614481409,3.6040226272784412,7.248946763692072,27.226965601965603,7.771037181996086,6.364550597108737,3.325928762926082,5.268273955773956,3.6687866927592956,2.9868007542426147,
4.013979318268863,7.964987714987715,6.835127201565558,3.7133878064110624,7.024703178858675,26.51566339066339,7.470645792563601,6.316781898177247,3.3552278820375334,5.086302211302211,3.1193737769080236,3.058768070395977,
3.8293757181156645,7.961455773955774,6.432485322896282,3.5791954745443118,7.142091152815014,26.287776412776413,7.412426614481409,6.382149591451917,3.3741861355802376,5.189957002457002,3.196673189823875,3.1128221244500316,
3.752776713902719,7.955773955773956,6.210371819960861,3.707730986800754,6.990616621983914,24.467137592137593,7.126712328767123,5.772470144563168,3.439869781692838,4.9912469287469285,3.1316046966731896,2.9751728472658705,
4.011681348142474,8.035012285012286,6.076810176125244,3.3796354494028913,7.2665645346610495,24.6097972972973,6.655088062622309,5.792269013199245,3.2008808885484488,5.037008599508599,2.8943248532289627,2.9490886235072282,
3.8255457679050173,7.94502457002457,5.14187866927593,3.5744814582023885,7.114515511298353,22.433046683046683,6.764677103718199,6.0779384035197985,3.20585982382229,4.894809582309582,3.037671232876712,2.9396605908233817,
3.8318651857525854,7.729576167076167,5.155577299412916,3.3852922690131995,7.1489850631941785,22.38022113022113,7.044520547945205,5.927718416090509,3.2196476445806206,5.289619164619165,3.086594911937378,3.0072281583909493,
3.9762543086939868,7.8524262899262895,4.965264187866928,3.701759899434318,7.360206817311375,22.115786240786242,7.493639921722114,6.227215587680704,3.3810800459594024,4.751228501228502,3.1306262230919764,3.0845380263984916,
3.9676369207200306,7.963605651105651,5.232876712328767,3.7080452545568825,7.600153198008426,21.568028255528255,6.451076320939334,5.675989943431804,3.20585982382229,5.013206388206388,3.219178082191781,2.9126335637963545,
4.040022979701264,7.804668304668304,5.172700587084149,3.7567567567567566,7.180390654921486,21.165847665847664,6.279843444227006,6.008170961659334,3.3140559172730755,5.061117936117936,3.1364970645792565,2.945945945945946,
3.9086556874760627,7.925675675675675,5.156555772994129,3.7495285983658078,7.274990425124473,20.370700245700245,7.262720156555773,6.0898805782526715,3.2640750670241285,4.851351351351352,3.2915851272015657,3.231929604022627,
3.8985063194178475,7.847051597051597,4.778864970645793,3.6018227529855436,7.20662581386442,19.332309582309584,7.0709393346379645,5.7730986800754245,3.173496744542321,4.857186732186732,2.9525440313111546,3.0402262727844125,
3.9871696667943315,7.711916461916462,4.51614481409002,3.744186046511628,7.255074684029108,19.678286240786242,6.945694716242661,6.241986172218731,3.5365760245116813,4.8349201474201475,3.176125244618395,3.1502199874292898,
4.236882420528533,7.801750614250614,4.8600782778864975,3.829666876178504,7.794906166219839,19.15156633906634,6.720645792563601,5.786612193588938,3.3805055534278052,4.827242014742015,3.0234833659491196,3.0,
4.12964381463041,7.712684275184275,4.61986301369863,3.68196103079824,7.569896591344312,19.57447788697789,7.0601761252446185,6.004399748585795,3.2891612409038684,4.771345208845209,3.0797455968688845,3.0521684475172846,
3.904442742244351,7.613943488943489,4.564090019569472,3.681646763042112,7.897357334354654,18.852272727272727,6.751956947162427,5.814896291640478,3.325928762926082,4.849201474201474,3.0562622309197653,2.916719044626021,
4.0725775564917654,7.6337530712530715,4.813111545988258,3.8460087994971714,8.137303715051704,18.660012285012286,6.880626223091976,6.276869893148963,3.3108004595940255,4.748925061425061,3.0342465753424657,3.0813953488372094,
4.120834929145921,7.83445945945946,4.318982387475538,3.6759899434318037,7.984488701646878,18.68458230958231,6.878180039138943,5.989629164047769,3.3693986978169286,4.839527027027027,3.2000978473581214,3.004085480829667,
3.9243584833397165,8.166001228501228,4.699119373776908,3.6964173475801383,8.547108387590962,18.59597665847666,7.308219178082192,6.035826524198617,3.4121026426656456,4.548832923832924,3.2989236790606653,3.3230672532998113,
4.252585216392187,7.708691646191646,4.653131115459883,3.7463859208045256,9.044235924932975,18.151412776412776,7.411937377690802,6.21024512884978,3.6633473764841056,4.873003685503686,2.994618395303327,3.1040226272784412,
4.312140942167752,7.910472972972973,4.876712328767123,3.7504714016341922,9.136537725009575,18.620853808353807,6.89628180039139,5.9324324324324325,3.3793565683646114,4.690264127764128,2.929060665362035,3.240100565681961,
4.477211796246649,8.047297297297296,4.959393346379648,3.781583909490886,9.594599770202988,18.937192874692876,7.140410958904109,5.813639220615965,3.6654538490999617,4.872542997542998,3.3463796477495107,2.9660590823381523,
4.616430486403677,7.882678132678133,4.702544031311154,3.6967316153362666,9.819417847567982,18.910012285012286,6.500489236790607,5.632306725329981,3.392378399080812,4.788083538083538,2.9995107632093934,3.0531112507856695,
4.722711604749138,8.160012285012286,5.351761252446184,3.808296668761785,10.387782458828035,18.789465601965603,7.604207436399217,6.087366436203646,3.568556108770586,4.642813267813268,3.017123287671233,3.123507228158391,
4.899655304481041,8.251228501228502,4.961839530332681,3.7391577624135763,9.953083109919572,19.201167076167078,6.857632093933463,5.962602137020742,3.5277671390271927,4.933968058968059,2.9863013698630136,2.8145820238843493,
4.765224052087323,8.50921375921376,5.185420743639922,3.727215587680704,10.349865951742627,18.975429975429975,7.027886497064579,6.1687617850408545,3.662964381463041,4.6890356265356266,3.2416829745596867,2.9981143934632306,
4.802757564151666,8.05390049140049,4.972113502935421,3.78095537397863,10.252776713902719,19.03071253071253,7.404598825831703,5.905719673161534,3.4406357717349674,4.726504914004914,3.0503913894324852,2.8629792583280955,
4.629260819609345,7.964527027027027,4.979941291585127,3.741357636706474,10.932401378782076,18.362714987714988,6.85518590998043,5.859522313010685,3.697816928379931,4.826320638820639,3.1844422700587085,3.066624764299183,
5.1168134814247415,7.925675675675675,5.736790606653621,3.856693903205531,10.832631175794715,17.960227272727273,6.617416829745597,5.92928975487115,3.5112983531214095,4.733568796068796,2.940313111545988,3.018227529855437,
4.886250478743777,7.628224815724816,5.386986301369863,3.738214959145192,11.244925315970892,17.105497542997544,6.423189823874756,5.950659962287869,3.5430869398697817,4.648341523341523,2.9750489236790605,2.9921433060967946,
5.0419379548065875,7.5678746928746925,5.212328767123288,3.5804525455688245,11.364994255074684,17.043304668304668,7.367416829745597,5.988686360779384,3.5932592876292606,4.751074938574939,3.1678082191780823,3.059710873664362,
5.063002680965147,7.357954545454546,5.166340508806262,3.864864864864865,11.254883186518576,16.407708845208845,7.012720156555773,5.944688874921433,3.8144389122941402,4.6160933660933665,2.9907045009784734,3.2008170961659332,
5.14343163538874,7.417843980343981,5.2059686888454015,3.8673790069138905,10.910762160091918,16.18918918918919,7.029843444227006,6.12193588937775,3.90597472232861,4.515970515970516,3.208904109589041,2.954431175361408,
5.210838759096132,7.238789926289926,5.351272015655577,3.783155248271527,11.257372654155496,16.676289926289925,6.87720156555773,6.125078566939032,3.7395633856759862,4.445638820638821,3.190802348336595,2.9497171590194844,
4.836461126005362,7.175061425061425,5.511252446183953,3.762727844123193,11.355993872079663,16.183814496314497,7.164872798434442,6.088937774984287,3.586365377250096,4.301289926289926,3.3850293542074366,3.0449402891263357,
4.919188050555343,7.13482800982801,5.445205479452055,3.7589566310496543,10.537533512064343,15.163083538083539,6.687866927592955,5.626335637963545,3.6493680582152432,4.441339066339066,3.077788649706458,3.1615336266499057,
4.876292608196094,6.819103194103194,5.451565557729941,4.045568824638592,10.192837993106089,15.18918918918919,6.740704500978474,5.595851665619107,3.639218690157028,4.185350122850123,3.1883561643835616,3.1979886863607794,
