B_1,T_1,G_1,
7.89760147601476,9.482933579335793,3.0899446494464944,
8.169280442804428,10.604243542435425,3.0272140221402215,
7.906826568265683,10.394833948339484,3.1120848708487086,
7.803966789667896,10.618542435424354,3.140221402214022,
8.831180811808117,10.521678966789668,2.963560885608856,
8.464022140221402,10.388837638376383,3.151291512915129,
8.27490774907749,10.805350553505535,3.0350553505535056,
8.60239852398524,9.759225092250922,3.2112546125461257,
8.176660516605166,9.465405904059041,3.1222324723247232,
8.369926199261993,10.112084870848708,3.0396678966789668,
8.61070110701107,9.740313653136532,3.1559040590405902,
8.685424354243542,10.601937269372694,3.1231549815498156,
8.132841328413285,10.051660516605166,3.018450184501845,
8.134225092250922,9.897140221402214,3.382380073800738,
8.167435424354244,9.335332103321033,3.092250922509225,
8.152675276752767,9.972785977859779,3.304428044280443,
7.875,10.175276752767529,3.091328413284133,
8.057656826568266,9.920664206642066,2.9464944649446494,
7.904981549815498,9.791512915129152,3.0571955719557193,
7.757841328413284,8.612084870848708,2.9718634686346865,
7.69880073800738,9.113929889298893,3.1047047970479706,
7.737546125461255,9.242158671586715,3.2892066420664205,
8.10839483394834,8.712638376383763,3.331642066420664,
7.7781365313653135,8.566420664206642,3.2121771217712176,
7.505996309963099,8.39529520295203,3.128690036900369,
7.385608856088561,8.007380073800737,2.8759225092250924,
7.351476014760148,7.553505535055351,3.1485239852398523,
7.797047970479705,8.039667896678967,3.0719557195571956,
7.502767527675276,8.25369003690037,3.1628228782287824,
7.640682656826568,8.45249077490775,3.199261992619926,
7.524446494464945,8.290590405904059,3.2892066420664205,
7.1835793357933575,7.288284132841328,3.503228782287823,
6.890682656826568,8.105627306273062,2.8985239852398523,
7.004612546125461,7.904981549815498,3.3325645756457565,
7.200645756457565,8.404981549815497,2.984778597785978,
6.922509225092251,7.904059040590406,3.0595018450184504,
6.650369003690037,7.4737084870848705,3.276291512915129,
6.542896678966789,8.493081180811808,3.1125461254612548,
6.398523985239852,7.204797047970479,3.293357933579336,
6.589022140221402,7.650369003690037,3.091328413284133,
6.800276752767528,8.146217712177123,3.188191881918819,
6.669280442804428,7.115774907749078,3.226937269372694,
6.141143911439114,7.629151291512915,3.0830258302583027,
5.825645756457565,7.269372693726937,3.2661439114391144,
5.689575645756458,7.660977859778598,3.1416051660516606,
5.429428044280443,7.688653136531365,3.118542435424354,
5.940959409594096,7.898062730627307,2.986162361623616,
5.641143911439114,7.377767527675276,2.8874538745387452,
5.996309963099631,7.230627306273063,3.2186346863468636,
6.154981549815498,7.0119926199261995,3.1425276752767526,
6.064114391143911,6.774446494464945,3.154059040590406,
5.858856088560886,7.154059040590406,3.1923431734317345,
6.125,7.272140221402214,3.2038745387453873,
6.0488929889298895,7.203413284132841,3.3173431734317345,
5.916512915129151,7.098247232472325,3.265221402214022,
5.699723247232472,7.847785977859779,3.28690036900369,
6.1914206642066425,7.148985239852398,3.1923431734317345,
5.9381918819188195,7.238468634686347,3.175738007380074,
5.269833948339484,7.311346863468635,3.0797970479704797,
5.242158671586716,7.602859778597786,3.4298892988929888,
5.363929889298893,7.075645756457565,3.0756457564575648,
5.097324723247232,7.553044280442805,3.0133763837638377,
5.22140221402214,7.477859778597786,3.234317343173432,
5.0631918819188195,7.186346863468635,3.022140221402214,
4.839483394833948,7.068726937269373,3.4317343173431736,
4.99169741697417,6.939114391143911,2.909132841328413,
4.8500922509225095,6.968173431734317,3.0595018450184504,
4.799815498154982,7.35239852398524,3.2227859778597785,
4.970018450184502,6.810424354243542,3.069649446494465,
4.871771217712177,7.200645756457565,2.9234317343173433,
5.172047970479705,7.181273062730627,3.202490774907749,
4.729243542435424,7.107011070110701,3.239391143911439,
5.030904059040591,7.023985239852398,3.1452952029520294,
4.8118081180811805,7.13330258302583,3.3371771217712176,
4.5392066420664205,7.206180811808118,3.0456642066420665,
5.292896678966789,7.009225092250922,3.1812730627306274,
4.884686346863469,7.4912361623616235,3.1476014760147604,
5.156365313653136,6.8357933579335795,3.284132841328413,
4.620848708487085,6.983394833948339,3.1222324723247232,
4.714022140221402,6.8085793357933575,3.1273062730627306,
4.817343173431734,7.129151291512915,3.1609778597785976,
5.06549815498155,7.023985239852398,3.0756457564575648,
4.804428044280443,7.266143911439114,3.0484317343173433,
4.749538745387454,6.965405904059041,2.970479704797048,
4.888837638376383,6.912361623616236,3.194649446494465,
4.700184501845018,6.744926199261992,3.2928966789667897,
4.887915129151292,6.840405904059041,3.1928044280442807,
4.687269372693727,7.1512915129151295,3.212638376383764,
4.895295202952029,6.763376383763838,3.061808118081181,
4.667896678966789,7.281365313653136,3.142066420664207,
4.998154981549815,6.762915129151292,3.0161439114391144,
5.2555350553505535,7.145756457564576,3.409132841328413,
4.912361623616236,7.299815498154982,2.925738007380074,
