B_1,B_2,B_3,B_4,B_5,B_6,T_1,T_2,T_3,T_4,T_5,T_6,G_1,G_2,G_3,G_4,G_5,G_6,
3.726923076923077,3.466666666666667,4.399869109947644,4.577753182069729,3.3470528455284554,3.9156696819375547,7.364102564102564,7.384615384615385,6.6341623036649215,5.973436635307139,6.098577235772358,6.187627662678728,3.1102564102564103,3.317948717948718,3.3278795811518322,2.9341449916989486,3.133130081300813,3.1278085789320107,
3.41025641025641,3.5538461538461537,4.932591623036649,4.695074709463198,3.331808943089431,3.9967901955062737,6.82051282051282,7.532051282051282,6.408376963350785,6.223574986164914,5.9852642276422765,5.650423110592355,3.2102564102564104,3.491025641025641,3.06217277486911,2.916436081903708,3.073170731707317,3.148818208345492,
4.12948717948718,3.7935897435897434,6.0091623036649215,4.466519092418373,3.5584349593495936,3.8646046104464546,6.698717948717949,7.93974358974359,6.680628272251309,6.138350857775318,5.649898373983739,6.16340822877152,3.717948717948718,3.4384615384615387,3.112565445026178,2.865522966242391,3.0436991869918697,3.029180040852057,
3.5615384615384613,3.537179487179487,6.87958115183246,4.47371333702269,3.5304878048780486,3.6635541289757807,7.433333333333334,7.356410256410256,6.962041884816754,6.040398450470393,6.004573170731708,5.972278961190546,3.128205128205128,3.341025641025641,3.730366492146597,3.2628666297731046,3.2357723577235773,3.0134228187919465,
3.3371794871794873,3.6538461538461537,6.435209424083769,4.164914222468179,3.4608739837398375,3.6982783775897285,6.708974358974359,7.314102564102564,6.7356020942408374,5.937465412285556,6.13770325203252,6.204552086372921,3.8615384615384616,3.003846153846154,3.2657068062827226,2.9501936912008855,3.0792682926829267,2.775021885030639,
3.767948717948718,3.707692307692308,7.540575916230367,4.743774211400111,3.7642276422764227,3.6915669681937553,6.712820512820513,7.065384615384615,7.06151832460733,6.375760929717765,6.602134146341464,6.066822293551211,3.1423076923076922,3.1807692307692306,3.1387434554973823,2.9186496956281127,3.1570121951219514,3.0793697111175957,
3.8602564102564103,3.3371794871794873,6.933246073298429,4.861095738793581,3.747967479674797,3.6247446746425447,7.2474358974358974,7.912820512820513,7.1263089005235605,6.246264526840067,6.487804878048781,6.133644587102422,3.0448717948717947,3.2615384615384615,3.2532722513089007,2.966795794133924,2.917682926829268,3.0717829004960606,
4.066666666666666,3.626923076923077,6.988219895287958,4.723298284449363,4.215447154471545,3.7035307849430987,6.855128205128205,7.296153846153846,7.083115183246074,5.980630879911455,5.896849593495935,5.952144733002626,3.1923076923076925,3.203846153846154,3.2231675392670156,3.002213613724405,3.105691056910569,2.9711117595564636,
3.9410256410256412,3.6756410256410255,8.035994764397905,5.054786939679026,3.6783536585365852,3.691858768602276,6.1179487179487175,6.583333333333333,7.545157068062827,5.905368013281683,6.154471544715447,6.331193463670849,3.108974358974359,3.296153846153846,3.175392670157068,3.0868843386829,3.3246951219512195,3.1175955646337905,
3.635897435897436,3.5115384615384615,7.816753926701571,4.189817376867737,4.133638211382114,3.8252115552961774,6.556410256410256,8.157692307692308,6.973821989528796,5.953514111787493,6.538617886178862,6.041435658009921,3.3089743589743588,3.2423076923076923,3.356020942408377,2.94355285002767,2.939532520325203,3.170411438576014,
3.5166666666666666,3.8743589743589744,8.438481675392671,3.908135030437189,3.9827235772357725,3.5097753136854393,7.325641025641025,7.334615384615384,7.223167539267016,5.744881018262313,6.353658536585366,6.4654216515903125,3.075641025641026,3.332051282051282,3.2833769633507854,3.047039291643608,3.4928861788617884,2.9608987452582434,
3.85,3.6666666666666665,7.917539267015707,3.609850581073603,4.1971544715447155,3.768310475634666,6.793589743589743,7.182051282051282,8.243455497382199,6.0924183729939125,6.467987804878049,5.970819959147943,3.173076923076923,2.967948717948718,3.229057591623037,2.7304925290536803,3.3917682926829267,3.0017508024511232,
3.4846153846153847,3.7628205128205128,8.090314136125654,3.4399557277255117,4.099085365853658,4.0195506273708785,6.751282051282051,7.601282051282051,9.252617801047121,5.518539014941893,6.292174796747967,6.280128392179749,3.193589743589744,3.071794871794872,3.1112565445026177,2.87382401770891,3.08739837398374,3.0805369127516777,
3.482051282051282,3.2564102564102564,8.355366492146597,3.27836192584394,4.03099593495935,3.85205719288007,6.82051282051282,8.03076923076923,9.05497382198953,5.342003320420587,6.161585365853658,6.2001750802451125,3.103846153846154,3.4461538461538463,3.094240837696335,3.1383508577753183,3.2870934959349594,3.144441202217683,
3.5833333333333335,3.735897435897436,7.348821989528796,3.1964582180409518,4.445630081300813,3.807119929967902,7.351282051282051,8.03076923076923,9.068717277486911,6.0785832872163805,6.1448170731707314,6.048438867814415,3.4076923076923076,3.173076923076923,3.6452879581151834,3.012174875484228,2.951219512195122,2.9967901955062737,
3.6794871794871793,3.533333333333333,7.545811518324608,3.505257332595462,4.5721544715447155,3.9002042602859643,7.871794871794871,6.4282051282051285,9.430628272251308,5.944106253458772,5.977642276422764,6.221476510067114,3.5205128205128204,3.2576923076923077,3.4489528795811517,3.1444382955174324,2.9364837398373984,3.158739422235191,
3.5448717948717947,3.9846153846153847,6.971204188481676,3.562257885998893,4.927337398373984,4.018383425736796,7.180769230769231,7.48974358974359,9.638089005235603,5.880464858882125,6.2769308943089435,6.545666763933469,3.033333333333333,3.623076923076923,3.43848167539267,2.9297177642501384,3.0309959349593494,3.1193463670849138,
3.882051282051282,4.425641025641026,6.070680628272251,3.3624792473713336,4.898882113821138,4.140647796906916,7.052564102564102,7.332051282051282,9.973821989528796,5.7360265633646925,6.483739837398374,6.18879486431281,3.1294871794871795,3.542307692307692,3.7571989528795813,2.9723298284449364,2.883638211382114,2.9676101546542166,
3.6717948717948716,4.024358974358974,6.166884816753926,3.3171001660210293,4.869410569105691,4.354537496352495,6.647435897435898,6.564102564102564,9.272251308900524,5.830658550083011,6.703252032520325,6.24511234315728,3.198717948717949,3.348717948717949,3.3357329842931938,3.1555063641394576,3.4070121951219514,2.9436825211555298,
3.996153846153846,4.812820512820513,5.767015706806283,3.6751521859435528,5.3861788617886175,3.9527283338196675,6.528205128205128,7.63974358974359,8.848167539267015,5.511344770337576,6.685467479674797,6.050481470674059,3.1628205128205127,3.076923076923077,3.3985602094240837,3.033204205866076,3.1839430894308944,3.156113218558506,
3.566666666666667,5.197435897435898,5.799738219895288,3.4399557277255117,5.1102642276422765,4.46425444995623,7.619230769230769,8.367948717948718,9.339659685863875,6.044825677919203,7.404471544715447,6.37262912168077,2.8884615384615384,3.6653846153846152,3.1158376963350785,2.772551189817377,3.0309959349593494,2.9970819959147943,
3.4743589743589745,5.9884615384615385,5.730366492146596,3.3215273934698395,5.030487804878049,4.450248030347242,6.737179487179487,7.958974358974359,8.833115183246074,5.732706142778086,7.087398373983739,6.437408812372337,3.155128205128205,3.3525641025641026,3.7081151832460733,2.987825124515772,3.1280487804878048,3.0285964400350163,
3.887179487179487,5.45,6.032722513089006,3.2324294410625347,5.045223577235772,4.328859060402684,6.574358974358974,8.39102564102564,9.274869109947645,5.493635860542335,7.498983739837398,6.161365625911876,3.051282051282051,3.0346153846153845,3.394633507853403,2.96513558384062,2.899390243902439,3.0084622118470965,
3.83974358974359,5.714102564102564,6.106675392670157,3.448810182623132,4.920731707317073,4.167493434490808,6.5115384615384615,6.612820512820512,8.278795811518325,6.111234089651356,7.361788617886178,6.53574555004377,3.2153846153846155,3.264102564102564,3.272905759162304,3.03486441615938,2.9944105691056913,3.1140939597315436,
3.7371794871794872,5.374358974358974,6.225130890052356,3.4050913115661317,4.792174796747967,3.955062737087832,6.828205128205128,7.614102564102564,7.854712041884817,5.602102933038185,6.853150406504065,6.387219142106799,3.0961538461538463,3.0525641025641024,3.2100785340314135,2.9546209186496957,2.921239837398374,2.9626495477093666,
3.7858974358974358,5.720512820512821,5.790575916230367,3.3043718871057,5.349593495934959,4.444412022176831,7.062820512820513,6.970512820512821,8.150523560209423,5.51300498063088,6.946138211382114,6.065363291508608,3.4064102564102563,3.071794871794872,3.201570680628272,3.2517985611510793,3.048780487804878,3.0639042894660053,
3.6115384615384616,6.339743589743589,5.8893979057591626,3.199225235196458,5.254573170731708,4.229938721914211,6.221794871794872,7.598717948717948,7.459424083769633,5.76092971776425,7.009146341463414,6.348409687773563,3.348717948717949,3.8576923076923078,2.946335078534031,2.7553956834532376,3.0909552845528454,2.9641085497519697,
3.5974358974358975,6.1923076923076925,5.529450261780105,3.500830105146652,5.542174796747967,4.360373504522906,7.206410256410257,6.952564102564103,7.654450261780105,5.805201992252352,6.783028455284553,6.552086372920922,3.056410256410256,3.317948717948718,3.005235602094241,2.8732706142778084,2.8546747967479673,3.300554420776189,
3.5705128205128207,6.3076923076923075,4.380235602094241,3.3342556723851686,5.633130081300813,4.216224102713744,7.27051282051282,8.32948717948718,6.929973821989528,5.8063087991145546,7.4105691056910565,6.1065071491100085,3.3435897435897437,3.2192307692307693,3.4149214659685865,3.415605976757056,3.1976626016260163,3.0160490224686316,
3.419230769230769,6.766666666666667,4.212041884816754,3.6662977310459324,6.094512195121951,4.070032098044937,7.325641025641025,7.53974358974359,6.494109947643979,5.380741560597675,7.690548780487805,6.17887365042311,3.091025641025641,3.193589743589744,3.175392670157068,3.1632540121748756,3.1534552845528454,3.192296469215057,
3.7564102564102564,6.101282051282051,3.863874345549738,3.423353624792474,5.721036585365853,4.018675226145317,6.411538461538462,6.605128205128205,6.548429319371728,5.402324294410626,7.548780487804878,6.105631747884447,3.0487179487179485,3.1807692307692306,2.994764397905759,3.1698948533480906,3.350609756097561,2.942807119929968,
4.232051282051282,6.35,4.056282722513089,3.3624792473713336,5.477134146341464,4.1794572512401515,7.27051282051282,6.553846153846154,6.866492146596858,5.76092971776425,7.8846544715447155,6.558505981908374,3.203846153846154,3.2628205128205128,3.3769633507853403,3.1527393469839513,3.044207317073171,3.1243069740297638,
3.626923076923077,6.089743589743589,4.121727748691099,3.322080796900941,4.921747967479675,4.084038517653925,7.693589743589744,7.230769230769231,7.06609947643979,5.8799114554510234,6.366361788617886,6.391887948643128,3.2192307692307693,3.6628205128205127,3.130235602094241,3.0193691200885446,2.945630081300813,3.050481470674059,
3.3743589743589744,6.561538461538461,5.071989528795812,3.516878804648589,4.232723577235772,4.082871316019842,6.578205128205128,8.253846153846155,6.74541884816754,5.912562257885999,7.0513211382113825,6.8812372337321275,2.9269230769230767,3.18974358974359,3.136780104712042,3.007747648035418,3.1021341463414633,3.099503939305515,
3.862820512820513,6.279487179487179,4.6609947643979055,3.557830658550083,4.326219512195122,3.9375547125765977,7.285897435897436,7.529487179487179,6.7912303664921465,5.800774764803542,6.410060975609756,6.666180332652465,3.2846153846153845,3.730769230769231,3.149869109947644,3.3359158826784725,3.046747967479675,3.114677560548585,
4.421794871794872,6.203846153846154,4.556282722513089,3.716104039845047,3.7555894308943087,4.025970236358331,7.323076923076923,7.435897435897436,6.62041884816754,5.59988931931378,6.193089430894309,6.437408812372337,2.9833333333333334,3.056410256410256,3.3776178010471205,2.912562257885999,2.929369918699187,3.331193463670849,
3.878205128205128,6.523076923076923,6.225785340314136,3.656889872717211,3.4415650406504064,3.898453457834841,7.205128205128205,7.56025641025641,6.428010471204188,6.0215827338129495,6.041158536585366,6.488765684271958,3.3205128205128207,3.144871794871795,3.196335078534031,2.898727172108467,3.33739837398374,2.9833673767143276,
3.967948717948718,5.684615384615385,6.49803664921466,3.720531267293857,3.3805894308943087,3.7166618033265246,6.584615384615384,7.628205128205129,7.2938481675392675,5.81294964028777,6.171239837398374,6.494018091625328,3.1115384615384616,3.3666666666666667,3.6400523560209423,2.801328168234643,3.154979674796748,3.124015173621243,
3.6294871794871795,5.991025641025641,6.847513089005235,3.565578306585501,3.605691056910569,3.7353370294718413,7.234615384615385,7.323076923076923,7.62958115183246,5.558937465412286,6.773882113821138,6.186168660636125,3.0205128205128204,3.4423076923076925,3.352094240837696,3.123408965135584,3.0863821138211383,3.304056025678436,
3.3461538461538463,5.329487179487179,6.050392670157068,3.5412285556170446,3.6458333333333335,3.8675226145316604,6.934615384615385,7.01025641025641,7.429973821989528,5.431101272827892,5.902947154471545,6.656550919171287,3.198717948717949,3.4128205128205127,3.381544502617801,3.0271167681239626,2.8897357723577235,3.18879486431281,
3.9217948717948716,5.406410256410257,6.659031413612565,3.5755395683453237,3.4227642276422765,3.828129559381383,7.452564102564103,6.728205128205128,8.487565445026178,5.957387935805202,6.217987804878049,7.019258826962358,3.2115384615384617,3.7794871794871794,3.56020942408377,2.964028776978417,3.168191056910569,3.147067405894368,
3.41025641025641,5.2474358974358974,6.598821989528796,3.270060874377421,3.5365853658536586,3.702947184126058,7.301282051282051,6.769230769230769,8.887434554973822,5.590481460985058,6.104166666666667,7.125474175663846,3.855128205128205,3.6628205128205127,3.819371727748691,3.0199225235196456,3.301829268292683,3.144441202217683,
4.008974358974359,5.056410256410256,7.939790575916231,3.3530713890426123,3.440040650406504,3.8155821418149984,6.443589743589744,7.351282051282051,9.399214659685864,5.289983397897067,5.734756097560975,7.392179749051649,3.3807692307692307,3.387179487179487,3.5791884816753927,3.047039291643608,3.122459349593496,2.893492850889991,
3.6474358974358974,5.425641025641026,7.935209424083769,3.4510237963475374,3.741869918699187,3.9110008754012258,6.914102564102564,7.38974358974359,9.965314136125654,5.573325954620919,5.984247967479675,7.314560840385177,3.2141025641025642,3.555128205128205,3.93717277486911,3.012174875484228,3.1554878048780486,3.0965859352203093,
3.5166666666666666,5.180769230769231,8.577879581151832,3.3071389042612065,3.60010162601626,3.644878902830464,6.5,6.6,10.756544502617801,5.653569452130603,5.866361788617886,6.840676976947767,3.217948717948718,3.6012820512820514,3.9037958115183247,2.9258439402324297,3.2383130081300813,3.0624452874234023,
3.617948717948718,4.910256410256411,8.085732984293193,3.6425013835085776,3.5030487804878048,4.021593230230522,7.091025641025641,7.029487179487179,11.201570680628272,5.731599335915883,5.847560975609756,7.355996498395098,3.4153846153846152,3.5448717948717947,3.5850785340314135,3.1040398450470392,2.977642276422764,3.2506565509191714,
3.8,5.152564102564103,8.364528795811518,3.3624792473713336,3.445630081300813,3.756638459293843,7.553846153846154,7.614102564102564,11.31675392670157,5.725511898173768,6.512195121951219,7.158447621826671,3.1576923076923076,3.155128205128205,3.719240837696335,2.774764803541782,3.089430894308943,3.061569886197841,
3.537179487179487,4.37948717948718,8.107329842931938,3.4526840066408413,3.4430894308943087,4.047855266997374,7.25,6.87948717948718,12.660340314136125,5.940785832872164,6.496443089430894,7.085789320105048,3.0538461538461537,3.291025641025641,3.675392670157068,2.72606530160487,3.2042682926829267,3.190837467172454,
3.5025641025641026,4.47948717948718,8.3782722513089,3.87382401770891,3.551321138211382,4.247738546833966,6.82051282051282,7.528205128205128,13.644633507853403,5.70005534034311,6.03150406504065,7.129851181791654,3.126923076923077,3.1474358974358974,3.62630890052356,2.8317653569452133,2.978150406504065,3.214765100671141,
3.7487179487179487,4.983333333333333,8.236910994764397,3.494742667404538,3.5259146341463414,4.016632623285672,7.05,6.633333333333334,11.338350785340314,5.4781405644714996,6.300813008130081,7.5161949226728915,3.2948717948717947,3.4384615384615387,3.43520942408377,2.9158826784726064,3.1346544715447155,3.105048147067406,
4.058974358974359,4.541025641025641,8.017670157068062,3.3824017708909797,3.738821138211382,4.062445287423403,7.228205128205128,7.138461538461539,11.252617801047121,5.808522412838959,5.880081300813008,7.101254741756638,3.4884615384615385,3.35,3.824607329842932,3.1693414499169896,3.033536585365854,2.9962065946892324,
3.6628205128205127,4.675641025641026,8.372382198952879,3.587714443829552,3.5772357723577235,3.8987452582433617,7.4423076923076925,6.498717948717949,11.045157068062828,5.439955727725512,6.071138211382114,7.180040852057193,3.321794871794872,3.6307692307692307,3.701570680628272,2.7166574432761483,3.082317073170732,2.9798657718120807,
3.8371794871794873,4.612820512820512,7.808246073298429,3.5832872163807417,3.6844512195121952,3.956813539538955,7.205128205128205,6.7243589743589745,11.327879581151832,5.388489208633094,6.179878048780488,7.290341406477969,3.0974358974358975,2.9038461538461537,3.990183246073298,3.1538461538461537,3.042682926829268,3.2410271374379924,
3.5384615384615383,4.3,8.6282722513089,3.4493635860542335,4.4263211382113825,4.299679019550627,7.434615384615385,7.598717948717948,11.723821989528796,5.624792473713337,6.061483739837398,7.620951269331777,3.1474358974358974,3.3038461538461537,4.319371727748691,3.093525179856115,3.1122967479674797,3.059819083746717,
3.958974358974359,4.641025641025641,9.047120418848168,3.2750415052573327,3.8719512195121952,3.9740297636416693,7.226923076923077,6.837179487179487,13.140706806282722,6.396236856668511,6.453252032520325,7.972570761599067,3.2153846153846155,3.301282051282051,4.4934554973821985,3.0481460985058106,3.011178861788618,3.1572804201925884,
3.7512820512820513,3.6974358974358976,9.104712041884817,3.5379081350304373,3.581808943089431,4.077910709074993,6.644871794871795,7.446153846153846,13.604712041884817,5.846153846153846,6.3638211382113825,8.028596440035017,3.3346153846153848,3.235897435897436,4.494764397905759,3.1184283342556722,2.926829268292683,3.0726583017216225,
3.8089743589743588,4.232051282051282,9.065445026178011,3.377421140011068,3.6417682926829267,3.984242777939889,7.041025641025641,7.106410256410256,13.690445026178011,6.156059767570559,6.195121951219512,7.924423694193172,3.075641025641026,3.532051282051282,4.742801047120419,2.6607636967349197,3.118394308943089,3.124890574846805,
3.3615384615384616,3.575641025641026,8.786649214659686,3.4194798007747647,3.7571138211382116,4.136270790779107,6.834615384615384,7.68974358974359,13.154450261780104,5.7354731599335915,5.614837398373984,8.195506273708784,3.1653846153846152,2.985897435897436,4.077225130890052,2.7980077476480356,2.980691056910569,3.0501896702655382,
3.6807692307692306,3.8602564102564103,8.68586387434555,3.3420033204205866,3.8521341463414633,4.027137437992413,7.57051282051282,7.074358974358974,14.026178010471204,5.645821804095186,6.0442073170731705,8.01021301429822,3.444871794871795,3.091025641025641,4.448952879581152,2.910902047592695,3.0396341463414633,3.058068281295594,
4.3,3.566666666666667,9.154450261780104,3.247371333702269,3.6417682926829267,4.337613072658302,7.46025641025641,6.248717948717949,13.796465968586388,5.8926397343663535,6.353658536585366,8.212430697402976,3.0884615384615386,3.1397435897435897,4.144633507853404,2.8002213613724405,3.0564024390243905,3.3084330318062447,
4.406410256410257,4.188461538461539,7.950261780104712,3.320973990038738,3.6615853658536586,4.489057484680479,7.064102564102564,7.496153846153846,12.206806282722512,5.790813503043719,6.037601626016261,8.618033265246572,3.066666666666667,3.0923076923076924,3.985602094240838,3.0420586607636966,2.9872967479674797,3.098628538079953,
3.566666666666667,4.2153846153846155,7.307591623036649,3.328168234643055,3.5391260162601625,4.422526991537788,8.288461538461538,6.930769230769231,10.801047120418849,5.73049252905368,5.988313008130081,8.450248030347243,3.232051282051282,3.2807692307692307,3.530759162303665,2.910348644161594,2.9944105691056913,2.955646337904873,
3.567948717948718,3.7525641025641026,7.383507853403142,3.5744327614831213,3.5386178861788617,4.213597899037059,7.18974358974359,7.092307692307692,9.803010471204189,5.676812396236857,6.039634146341464,8.647213306098628,3.2717948717948717,3.296153846153846,3.81282722513089,2.986164914222468,3.0609756097560976,3.136270790779107,
3.7294871794871796,3.51025641025641,7.325261780104712,3.377421140011068,4.102134146341464,4.273125182375256,6.971794871794872,7.288461538461538,10.609947643979057,6.024903154399557,5.994410569105691,8.636708491391888,3.276923076923077,3.2371794871794872,3.9168848167539267,3.1394576646375207,3.0,3.2550335570469797,
3.8141025641025643,4.6461538461538465,7.530104712041885,3.9773104593248476,3.5101626016260163,4.232273125182375,6.938461538461539,7.319230769230769,9.620418848167539,6.052573325954621,6.022357723577236,9.082579515611322,2.9974358974358974,3.1653846153846152,3.368455497382199,2.9894853348090757,2.823678861788618,3.0901663262328567,
4.053846153846154,4.37051282051282,7.026178010471204,3.349197565024903,3.848069105691057,4.410563174788445,7.075641025641025,7.185897435897436,10.071335078534032,5.741560597675705,6.10619918699187,8.905456667639335,3.2705128205128204,2.8923076923076922,3.4764397905759163,3.054786939679026,3.149390243902439,3.061569886197841,
3.6705128205128204,4.064102564102564,6.847513089005235,3.4587714443829554,4.20020325203252,4.575430405602567,6.952564102564103,8.570512820512821,9.256544502617801,5.4344216934144995,6.354674796747967,9.149110008754013,2.9512820512820515,3.2141025641025642,3.576570680628272,3.0193691200885446,3.1102642276422765,3.2634957688940767,
3.9256410256410255,4.194871794871795,6.354057591623037,3.4128389596015496,4.753048780487805,4.422235191129268,6.921794871794872,7.285897435897436,8.725130890052355,5.7216380741560595,6.425304878048781,9.161365625911877,3.3666666666666667,3.296153846153846,3.407068062827225,2.9950193691200884,3.1189024390243905,3.108257951561132,
3.7884615384615383,4.042307692307692,6.0143979057591626,3.403984504703929,5.11229674796748,4.353370294718412,6.424358974358975,7.423076923076923,8.776178010471204,6.059767570558938,6.053861788617886,9.292384009337614,3.0448717948717947,3.1769230769230767,3.5039267015706805,3.0813503043718873,3.1107723577235773,3.271374379924132,
3.6025641025641026,4.283333333333333,6.168193717277487,3.407304925290537,5.602642276422764,4.386343740881237,6.785897435897436,7.184615384615385,7.3841623036649215,5.566685113447703,6.4730691056910565,9.208345491683689,3.141025641025641,3.1205128205128205,3.543848167539267,3.1389042612064193,3.4771341463414633,3.111175955646338,
3.508974358974359,4.255128205128205,6.196335078534031,3.393469839513005,5.297256097560975,4.4400350160490225,6.555128205128205,7.469230769230769,7.642670157068062,5.965688987271721,6.503048780487805,9.126641377297927,3.15,3.3,3.2068062827225132,2.8162700608743774,2.959857723577236,3.235191129267581,
3.473076923076923,4.007692307692308,5.977748691099476,3.423353624792474,5.322662601626016,4.47475926466297,6.6923076923076925,6.7474358974358974,7.727094240837697,5.638074156059767,6.682926829268292,9.660052524073533,2.982051282051282,3.2653846153846153,3.512434554973822,2.914775871610404,3.097560975609756,3.1324773854683396,
3.8371794871794873,4.315384615384615,5.356020942408377,3.4067515218594355,5.032520325203252,4.503063904289466,7.028205128205128,7.076923076923077,7.145942408376963,6.040951853901494,6.5625,9.714619200466881,3.2282051282051283,3.3141025641025643,3.225785340314136,2.933591588267847,3.0609756097560976,3.1432740005836006,
3.957692307692308,3.5833333333333335,5.837041884816754,3.406198118428334,4.150406504065041,4.417566384592939,7.160256410256411,6.910256410256411,7.25065445026178,6.191477587161041,6.275406504065041,10.09250072950102,3.2141025641025642,3.1653846153846152,3.1282722513089007,3.05644714997233,2.980691056910569,3.1263495768894076,
4.066666666666666,4.37948717948718,5.594895287958115,3.5993359158826785,3.8561991869918697,4.2871316019842425,6.653846153846154,7.81025641025641,8.18913612565445,5.885998893193138,6.210365853658536,10.701196381674935,3.3474358974358975,3.417948717948718,3.5346858638743455,2.9596015495296073,3.0228658536585367,3.3317770644878903,
3.8576923076923078,4.453846153846154,5.744764397905759,3.328168234643055,3.804369918699187,4.509483513276918,6.4282051282051285,8.187179487179487,7.62565445026178,5.8649695628112894,6.337906504065041,10.501313101838342,3.146153846153846,2.8987179487179486,3.592931937172775,3.05644714997233,3.0792682926829267,3.2401517362124306,
3.948717948717949,4.78974358974359,5.333115183246074,3.598229109020476,3.841971544715447,4.693025970236358,6.716666666666667,7.829487179487179,7.423429319371728,5.857221914775872,5.942073170731708,10.555004377006128,3.598717948717949,2.98974358974359,3.3383507853403143,2.734366353071389,3.0233739837398375,3.2935512109716956,
3.198717948717949,4.47948717948718,5.5517015706806285,3.220807969009408,3.7957317073170733,4.66326232856726,6.888461538461539,7.505128205128205,7.4640052356020945,5.361925843940233,6.491869918699187,10.074117303764226,3.0730769230769233,3.1153846153846154,3.549083769633508,2.8649695628112894,3.1072154471544717,3.3548292967610154,
3.7423076923076923,3.8346153846153848,4.94109947643979,3.563918096292197,3.745426829268293,4.471257659760724,6.861538461538461,7.241025641025641,6.481020942408377,5.729939125622579,6.079776422764228,10.396556755179457,2.7794871794871794,3.230769230769231,3.0785340314136125,3.0558937465412286,2.9471544715447155,3.0624452874234023,
3.674358974358974,3.9025641025641025,5.3285340314136125,3.3818483674598783,3.8246951219512195,4.6326232856726,6.387179487179488,7.746153846153846,6.979057591623037,5.618151632540122,6.503556910569106,9.911000875401225,3.423076923076923,2.9923076923076923,3.1891361256544504,3.047039291643608,2.991869918699187,3.1021301429822,
4.058974358974359,3.708974358974359,5.442408376963351,3.4228002213613724,3.7423780487804876,4.6606361248905745,6.948717948717949,7.234615384615385,7.409031413612565,5.571112340896514,6.423780487804878,10.190253866355413,3.235897435897436,3.4653846153846155,3.431937172774869,3.048699501936912,3.0345528455284554,3.3752553253574553,
4.38974358974359,4.191025641025641,5.164267015706806,3.553956834532374,3.8490853658536586,4.576014006419609,6.6179487179487175,7.055128205128205,7.645942408376963,5.6070835639180965,6.221036585365853,10.274292384009337,3.2435897435897436,3.453846153846154,3.75130890052356,3.006640841173215,2.9542682926829267,3.053107674350744,
