B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
8.257381615598886,3.4154067674586033,4.535714285714286,3.9732142857142856,13.144289693593315,6.4373650107991365,8.350510204081633,6.521103896103896,3.475208913649025,3.384809215262779,3.214795918367347,3.2905844155844157,
7.9392757660167135,3.386249100071994,5.176020408163265,3.6801948051948052,11.160445682451254,6.606551475881929,8.083673469387755,6.398538961038961,3.3348189415041785,3.341612670986321,3.5795918367346937,3.30275974025974,
7.532033426183844,3.1918646508279336,5.040816326530612,3.948051948051948,11.278551532033426,6.3077753779697625,7.876020408163265,6.496753246753247,3.1158774373259055,3.1979841612670987,3.3729591836734696,3.0259740259740258,
7.457938718662953,3.3556515478761697,4.213265306122449,3.249188311688312,10.257938718662952,7.12167026637869,7.973979591836735,6.407467532467533,3.5715877437325907,3.2789776817854572,3.3964285714285714,2.949675324675325,
7.836211699164346,3.738300935925126,3.880612244897959,3.3839285714285716,9.1966573816156,7.332253419726422,7.65969387755102,6.382305194805195,3.6434540389972145,3.2289416846652266,3.460714285714286,2.9212662337662336,
7.870194986072423,3.552555795536357,3.6816326530612247,3.179383116883117,9.174373259052924,6.8034557235421165,8.237244897959183,6.553571428571429,3.582172701949861,3.0223182145428367,3.5479591836734694,3.299512987012987,
8.101949860724234,3.9802015838732903,4.025,3.5113636363636362,9.606685236768802,7.0673146148308135,7.447448979591837,6.409090909090909,3.452367688022284,3.087832973362131,3.5974489795918365,3.1387987012987013,
7.246796657381616,3.8657307415406765,3.6576530612244897,3.7540584415584415,10.044568245125348,6.272498200143988,7.55,6.542207792207792,3.3671309192200556,3.161627069834413,3.2806122448979593,3.0040584415584415,
4.438440111420613,4.060835133189345,3.592857142857143,3.8717532467532467,7.607242339832869,6.73398128149748,7.855102040816327,6.177759740259741,3.0662952646239554,3.1958243340532757,3.636734693877551,3.249188311688312,
4.281337047353761,4.19438444924406,3.8489795918367347,3.2142857142857144,7.602785515320334,6.78113750899928,6.923469387755102,6.595779220779221,3.0389972144846795,2.9989200863930887,3.666326530612245,3.385551948051948,
5.265738161559889,3.892728581713463,3.509183673469388,3.142857142857143,7.061281337047354,6.4881209503239745,7.619897959183674,6.087662337662338,3.1303621169916434,3.0071994240460764,3.273469387755102,3.1923701298701297,
4.973816155988858,4.189704823614111,3.7642857142857142,3.2410714285714284,7.215598885793872,6.730021598272138,7.45765306122449,6.657467532467533,3.2206128133704737,3.148668106551476,3.154591836734694,3.083603896103896,
5.2167130919220055,3.7840172786177106,3.9127551020408164,3.5478896103896105,7.683008356545961,6.670266378689705,7.151020408163265,6.423701298701299,2.916991643454039,3.1457883369330455,3.0673469387755103,2.979707792207792,
5.022841225626741,4.010799136069115,4.420918367346939,3.7045454545454546,7.015041782729805,6.462922966162707,7.346938775510204,6.976461038961039,3.306963788300836,3.1335493160547156,3.2510204081632654,3.2386363636363638,
4.976601671309192,4.0471562275018,6.144897959183673,3.416396103896104,7.423955431754875,6.71886249100072,7.086734693877551,7.107954545454546,3.184401114206128,3.0673146148308135,3.26734693877551,3.002435064935065,
4.535933147632312,4.26601871850252,6.187755102040816,3.25,7.65125348189415,6.539236861051116,7.931632653061224,6.655032467532467,3.3264623955431754,2.898488120950324,3.473469387755102,2.8636363636363638,
4.534818941504178,4.412167026637869,6.535714285714286,3.206168831168831,7.197214484679666,6.9881209503239745,7.025510204081633,6.284902597402597,2.973259052924791,3.064434845212383,3.626530612244898,3.2954545454545454,
4.4852367688022285,4.222102231821454,6.781122448979592,3.3157467532467533,7.511977715877437,6.737221022318215,7.6168367346938775,6.642857142857143,3.229526462395543,3.123470122390209,3.3005102040816325,3.0738636363636362,
4.472980501392757,4.259539236861051,6.448469387755102,3.6087662337662336,7.368802228412256,6.593232541396688,7.798979591836734,6.903409090909091,3.373816155988858,2.966522678185745,3.306122448979592,3.344155844155844,
4.797214484679666,4.176745860331174,7.135714285714286,3.2954545454545454,6.997214484679666,6.653347732181426,7.956122448979592,5.974025974025974,3.1682451253481894,3.474442044636429,3.5428571428571427,2.949675324675325,
4.539275766016713,4.314614830813535,7.288775510204082,3.5568181818181817,8.052924791086351,6.314254859611231,8.433163265306122,6.608766233766234,3.072980501392758,3.3642908567314613,3.6285714285714286,2.9862012987012987,
4.4072423398328695,4.639668826493881,7.978061224489796,3.5259740259740258,6.873537604456825,6.546796256299496,9.081632653061224,6.526785714285714,2.854038997214485,3.160187185025198,3.7755102040816326,3.304383116883117,
4.306963788300836,4.404247660187185,7.868367346938776,3.2654220779220777,7.389972144846797,6.267098632109431,8.545918367346939,5.565746753246753,3.3598885793871864,3.060475161987041,3.7285714285714286,3.3157467532467533,
4.3587743732590525,4.313174946004319,8.138265306122449,3.528409090909091,6.88133704735376,6.492080633549316,8.905102040816326,6.7727272727272725,3.2161559888579387,2.888768898488121,3.5892857142857144,3.0016233766233764,
4.385515320334262,4.980921526277898,7.576020408163266,3.4845779220779223,7.33091922005571,7.059755219582433,8.90765306122449,6.021103896103896,3.1420612813370474,3.003959683225342,3.70765306122449,2.9780844155844157,
4.123119777158775,4.8308135349172066,7.856122448979592,3.530844155844156,7.558774373259053,7.336213102951763,8.869387755102041,6.829545454545454,3.162674094707521,3.003959683225342,3.759183673469388,3.031655844155844,
3.834540389972145,5.267098632109431,8.401020408163266,3.4342532467532467,7.403342618384401,6.947084233261339,9.312755102040816,6.596590909090909,3.0462395543175487,2.90280777537797,3.6438775510204082,3.241883116883117,
4.068523676880223,4.973722102231822,8.585714285714285,3.366883116883117,7.089693593314763,6.799856011519078,8.626020408163265,6.036525974025974,3.3442896935933146,3.1220302375809936,3.561734693877551,3.0795454545454546,
3.826740947075209,5.960043196544277,8.206632653061224,3.408279220779221,7.161559888579387,6.6551475881929445,8.556632653061225,5.892045454545454,3.162674094707521,3.1443484521238303,3.4535714285714287,2.7881493506493507,
3.822841225626741,5.949244060475162,7.997448979591836,3.1842532467532467,6.970473537604457,6.671346292296616,9.511224489795918,6.717532467532467,3.2740947075208915,3.1180705543556515,3.4035714285714285,3.1931818181818183,
3.913649025069638,5.836213102951763,7.975510204081632,3.112012987012987,7.93091922005571,7.0809935205183585,9.775510204081632,6.663961038961039,3.24958217270195,3.2512598992080632,3.798979591836735,2.9521103896103895,
3.468523676880223,5.974082073434126,7.626020408163265,3.520292207792208,6.698607242339833,7.050395968322534,8.389285714285714,6.887175324675325,2.9030640668523677,3.2102231821454286,3.7826530612244897,3.17775974025974,
3.6818941504178273,5.811375089992801,7.962755102040816,3.288961038961039,7.178272980501393,7.224622030237581,8.85204081632653,6.012175324675325,3.305292479108635,2.836213102951764,3.7025510204081633,3.1087662337662336,
3.4401114206128134,6.341972642188625,7.810204081632653,3.5373376623376624,7.843454038997215,7.891648668106551,10.289795918367346,7.196428571428571,3.2506963788300838,3.037796976241901,3.4035714285714285,3.086038961038961,
3.5142061281337047,5.767098632109431,7.710714285714285,3.5535714285714284,7.202228412256267,7.060115190784737,8.94795918367347,6.306818181818182,3.147075208913649,2.959323254139669,3.7122448979591836,3.175324675324675,
3.520891364902507,6.009719222462203,8.008673469387755,3.5625,7.563788300835655,7.814614830813535,8.985714285714286,6.386363636363637,2.969359331476323,2.9478041756659468,3.6801020408163265,3.279220779220779,
3.5097493036211698,5.743340532757379,7.304591836734694,3.586038961038961,7.107520891364903,6.819294456443484,9.145918367346939,7.0689935064935066,3.13091922005571,3.0676745860331174,3.929591836734694,2.9212662337662336,
3.418941504178273,5.845572354211663,7.525510204081633,3.549512987012987,7.143732590529248,7.3725701943844495,8.613775510204082,6.284090909090909,3.203899721448468,3.111591072714183,3.7372448979591835,3.169642857142857,
3.655153203342618,3.7818574514038876,7.579081632653061,3.61525974025974,7.400557103064067,6.606551475881929,8.133163265306122,7.166396103896104,3.1526462395543176,3.200503959683225,3.4255102040816325,3.4285714285714284,
