B_1,B_2,T_1,T_2,G_1,G_2,
3.69880073800738,3.0675675675675675,7.339022140221402,7.04222972972973,3.371309963099631,2.918355855855856,
3.4612546125461257,3.3704954954954953,7.146217712177122,7.009009009009009,3.0461254612546127,3.2972972972972974,
3.7297047970479706,3.4802927927927927,8.517527675276753,7.233108108108108,3.1748154981549814,3.3958333333333335,
3.5018450184501844,3.3699324324324325,7.605166051660516,6.59009009009009,3.1383763837638377,3.133445945945946,
3.5636531365313653,3.024774774774775,7.450645756457565,7.39695945945946,3.206642066420664,3.225225225225225,
3.501383763837638,3.6114864864864864,7.769833948339484,6.544481981981982,3.0821033210332103,2.9481981981981984,
3.7029520295202953,3.5664414414414414,7.539667896678967,6.590653153153153,3.143911439114391,3.1182432432432434,
3.305811808118081,3.613175675675676,7.6369926199261995,6.888513513513513,3.151291512915129,2.9876126126126126,
3.486162361623616,3.5106981981981984,7.714944649446495,6.910472972972973,3.1706642066420665,3.2567567567567566,
3.4801660516605164,3.2184684684684686,7.184040590405904,6.349662162162162,3.074261992619926,3.1548423423423424,
3.5719557195571956,3.510135135135135,7.732933579335794,6.929617117117117,3.2993542435424352,3.106981981981982,
3.3496309963099633,3.553490990990991,6.826568265682657,6.963963963963964,3.0645756457564577,3.4498873873873874,
3.745848708487085,3.3440315315315314,6.937269372693727,6.991554054054054,3.1226937269372694,3.177364864864865,
3.4949261992619927,3.8192567567567566,7.419280442804428,6.576576576576577,3.2154059040590406,3.2787162162162162,
3.631457564575646,3.6097972972972974,7.289667896678967,6.492117117117117,2.9990774907749076,3.5731981981981984,
3.584409594095941,3.0844594594594597,7.339483394833948,6.393018018018018,3.0973247232472323,2.875563063063063,
3.7075645756457565,3.4234234234234235,7.05950184501845,6.3699324324324325,2.849169741697417,3.3947072072072073,
3.966328413284133,3.5095720720720722,7.736162361623617,6.868243243243243,3.0345940959409594,3.19481981981982,
3.9930811808118083,3.5703828828828827,7.141143911439114,6.43186936936937,3.1351476014760147,3.3186936936936937,
3.5115313653136533,3.6897522522522523,6.7555350553505535,7.726351351351352,3.0267527675276753,3.2347972972972974,
3.827029520295203,3.203265765765766,7.037822878228782,6.759009009009009,3.124538745387454,2.934684684684685,
4.018911439114391,3.519144144144144,7.0,6.854166666666667,3.161439114391144,2.988175675675676,
3.7744464944649447,3.309684684684685,7.3533210332103325,7.038851351351352,3.047970479704797,3.212274774774775,
3.738929889298893,3.524774774774775,7.089944649446495,6.742117117117117,3.1526752767527677,3.0484234234234235,
3.536439114391144,3.425675675675676,7.416512915129151,6.50731981981982,3.2785977859778597,3.1007882882882885,
3.7596863468634685,3.419481981981982,7.287361623616236,6.259009009009009,3.2555350553505535,3.0033783783783785,
3.540129151291513,3.3220720720720722,6.966789667896679,7.108671171171171,3.1785055350553506,3.3986486486486487,
3.4690959409594098,3.3519144144144146,7.062730627306273,6.644707207207207,3.018450184501845,3.259009009009009,
3.882380073800738,3.162725225225225,7.642988929889299,6.50731981981982,3.2518450184501844,3.0591216216216215,
3.827029520295203,3.435810810810811,7.0424354243542435,6.537725225225225,3.0917896678966788,3.2539414414414414,
