B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
3.4837740384615383,5.926047120418848,4.657941437444543,3.4330357142857144,6.931490384615385,9.198298429319372,8.210736468500444,6.569196428571429,3.3407451923076925,3.819371727748691,3.28039041703638,3.4613095238095237,
3.378605769230769,5.604712041884817,4.683229813664596,3.4192708333333335,7.585336538461538,9.768979057591624,8.421472937000887,6.603794642857143,3.1514423076923075,3.457460732984293,3.3979591836734695,3.068452380952381,
3.613581730769231,5.330497382198953,5.173469387755102,3.4438244047619047,6.972956730769231,9.303010471204189,8.466725820763088,6.5234375,3.1929086538461537,3.9096858638743455,3.2870452528837624,3.2511160714285716,
3.7133413461538463,4.7539267015706805,5.529724933451641,3.630952380952381,6.929086538461538,9.1282722513089,9.20053238686779,7.106398809523809,2.844951923076923,3.2958115183246073,3.2364685004436557,3.2265625,
3.6177884615384617,4.803010471204188,5.600709849157054,3.7604166666666665,6.890024038461538,8.598821989528796,8.743123336291038,6.4375,3.384014423076923,3.222513089005236,3.3895297249334515,3.3902529761904763,
3.676081730769231,4.81086387434555,6.029724933451641,3.7254464285714284,6.725961538461538,8.601439790575917,8.956965394853594,6.923363095238095,3.215144230769231,3.737565445026178,3.433007985803017,3.1086309523809526,
3.3665865384615383,4.670811518324608,5.76530612244898,3.4828869047619047,6.876802884615385,8.17997382198953,9.006211180124224,6.566220238095238,3.1334134615384617,3.18520942408377,3.5634427684117127,3.232514880952381,
3.8485576923076925,4.740183246073299,5.8021295474711625,3.510044642857143,6.796875,8.297774869109947,8.854924578527063,6.947544642857143,2.928485576923077,3.861910994764398,3.237799467613132,3.529389880952381,
3.535456730769231,4.457460732984293,5.906832298136646,3.564360119047619,7.631009615384615,7.87696335078534,9.638420585625555,6.888020833333333,3.3251201923076925,3.336387434554974,3.4183673469387754,3.1417410714285716,
3.8485576923076925,4.24738219895288,6.115794143744455,3.549107142857143,7.115384615384615,8.942408376963352,8.993788819875776,6.309895833333333,3.2007211538461537,3.6047120418848166,3.64773735581189,3.2645089285714284,
3.7584134615384617,4.166884816753926,5.953416149068323,3.654017857142857,6.986177884615385,7.710732984293194,9.141969831410826,7.017485119047619,3.2518028846153846,3.154450261780105,3.5323868677905943,3.1000744047619047,
3.8701923076923075,4.450916230366492,5.581632653061225,3.662202380952381,6.942908653846154,8.571989528795811,9.206743566992014,6.7116815476190474,3.1856971153846154,3.450916230366492,3.3877551020408165,2.9620535714285716,
3.629206730769231,4.079188481675392,5.829192546583851,3.3333333333333335,6.9921875,7.901178010471204,9.205412599822537,7.3351934523809526,2.984375,3.43717277486911,3.6233362910381546,3.0558035714285716,
3.7139423076923075,4.215314136125654,6.161047027506655,3.6688988095238093,7.019230769230769,7.255890052356021,8.477817213842059,6.663690476190476,3.2235576923076925,3.009816753926702,3.388198757763975,3.1380208333333335,
3.2367788461538463,4.121727748691099,5.624223602484472,3.4851190476190474,7.133413461538462,8.321335078534032,9.035048802129548,6.916294642857143,2.948918269230769,3.255235602094241,3.5115350488021297,3.2730654761904763,
3.405048076923077,4.0143979057591626,6.118456078083407,3.7313988095238093,6.827524038461538,7.732329842931938,9.255102040816327,6.696800595238095,2.962139423076923,3.606020942408377,3.737799467613132,3.0558035714285716,
3.495793269230769,4.160340314136126,5.812333629103815,3.5029761904761907,7.001201923076923,6.862565445026178,8.763531499556345,6.916294642857143,3.207331730769231,3.0392670157068062,3.580745341614907,3.2526041666666665,
3.6490384615384617,3.6904450261780104,6.063886424134871,3.7135416666666665,6.875600961538462,7.608638743455497,8.16637089618456,6.695684523809524,3.0865384615384617,3.152486910994764,3.716947648624667,3.087797619047619,
3.487980769230769,4.318717277486911,5.920141969831411,3.6488095238095237,7.455528846153846,7.730366492146596,9.027950310559007,6.449032738095238,2.995793269230769,3.473821989528796,3.600266193433895,3.1197916666666665,
3.659855769230769,3.645942408376963,5.555456965394853,3.5241815476190474,6.751201923076923,6.81348167539267,8.560780834072759,7.529017857142857,3.0943509615384617,3.099476439790576,3.7000887311446315,3.2057291666666665,
3.4861778846153846,4.107984293193717,5.555456965394853,3.5308779761904763,7.2139423076923075,7.715314136125654,9.455634427684117,7.041666666666667,3.1376201923076925,3.1780104712041886,3.6552795031055902,2.962797619047619,
3.6844951923076925,3.6223821989528795,5.618456078083407,3.7291666666666665,7.014423076923077,7.587041884816754,7.949866903283052,6.988467261904762,2.8719951923076925,3.180628272251309,3.58340727595386,3.0342261904761907,
3.5643028846153846,4.021596858638744,5.85581188997338,3.8779761904761907,7.094350961538462,6.542539267015707,9.122448979591837,6.725074404761905,3.3329326923076925,3.25130890052356,3.3469387755102042,3.2578125,
3.4981971153846154,3.4404450261780104,5.8314108251996455,3.396577380952381,6.581730769230769,7.549738219895288,8.8717834960071,7.335565476190476,2.816105769230769,3.1904450261780104,3.6623779946761315,3.294642857142857,
3.990985576923077,3.642670157068063,5.663265306122449,3.5911458333333335,7.402043269230769,6.804973821989528,8.448979591836734,6.927083333333333,3.15625,3.1662303664921465,3.726264418811003,3.252232142857143,
3.6796875,3.704842931937173,6.031943212067436,3.443080357142857,6.945913461538462,7.292539267015707,8.272404614019521,6.568824404761905,3.0679086538461537,3.350130890052356,3.774622892635315,3.2965029761904763,
4.021033653846154,3.7945026178010473,6.014196983141082,3.6499255952380953,6.990985576923077,8.026832460732985,8.627329192546584,6.954241071428571,3.2373798076923075,3.280759162303665,3.802573203194321,3.189732142857143,
4.1298076923076925,3.482329842931937,5.870008873114463,3.6060267857142856,7.452524038461538,7.070026178010472,9.707630878438332,6.148809523809524,3.1658653846153846,3.2931937172774868,3.774622892635315,3.0316220238095237,
3.9092548076923075,4.0091623036649215,5.957852706299911,3.5718005952380953,6.9375,7.238874345549738,8.69299023957409,6.8273809523809526,3.157451923076923,2.975785340314136,3.678793256433008,3.1302083333333335,
4.212740384615385,3.5726439790575917,5.588731144631765,3.6614583333333335,7.688100961538462,7.477094240837697,7.9272404614019525,6.651041666666667,3.1352163461538463,3.055628272251309,3.5971606033717833,3.1391369047619047,
