B_1,B_2,B_3,T_1,T_2,T_3,G_1,G_2,G_3,
3.562725631768953,4.36864406779661,4.980715287517532,6.848826714801444,6.434792843691149,8.95617110799439,3.097924187725632,3.2857815442561207,3.2450911640953715,
3.9065884476534296,4.343455743879472,5.702314165497897,6.712093862815885,6.452448210922787,8.986676016830295,3.0582129963898916,3.2219868173258,3.1423562412342214,
3.6949458483754514,4.33804143126177,5.01507713884993,6.713898916967509,6.252824858757062,9.268583450210379,3.1854693140794224,3.306026365348399,3.2079242636746144,
3.8646209386281587,4.403719397363465,5.354488078541374,6.415162454873646,6.617702448210923,8.654628330995793,3.065884476534296,3.251412429378531,3.347124824684432,
3.7116425992779782,4.175141242937853,5.550490883590463,7.408393501805054,6.769774011299435,8.258765778401122,3.213898916967509,3.291431261770245,3.5403225806451615,
3.9778880866425994,4.117467043314501,5.464235624123422,6.419223826714801,6.41078154425612,8.193548387096774,3.286101083032491,3.080743879472693,3.3320476858345023,
3.7093862815884475,4.114171374764595,5.29382889200561,7.058664259927798,6.4540960451977405,8.624824684431978,3.328971119133574,3.221280602636535,3.185834502103787,
4.061371841155235,4.440207156308851,5.448457223001403,6.864620938628159,6.8081450094161955,8.568723702664796,3.0636281588447654,3.3029661016949152,3.4014726507713884,
3.8700361010830324,4.413841807909605,5.395511921458626,6.5482851985559565,6.62241054613936,8.977208976157083,3.2093862815884475,3.034839924670433,3.0287517531556802,
3.9981949458483754,4.270009416195857,5.532959326788219,7.108754512635379,6.654896421845574,8.749649368863954,3.2148014440433212,3.2888418079096047,3.329943899018233,
4.122743682310469,4.257532956685499,5.876227208976157,6.657039711191335,6.6770244821092275,9.725455820476858,3.2120938628158844,3.2325800376647833,3.3502805049088358,
3.8267148014440435,4.695856873822976,5.767180925666199,6.977436823104693,6.698446327683616,9.9828190743338,2.9300541516245486,3.279190207156309,3.379032258064516,
3.756317689530686,4.163135593220339,5.4284712482468445,7.211642599277979,6.654661016949152,10.848877980364657,3.2360108303249095,2.8822975517890774,3.2054698457223,
3.7148014440433212,3.8618173258003767,6.402524544179523,6.98240072202166,6.247645951035781,10.072931276297336,3.013086642599278,3.260828625235405,3.2191444600280503,
3.851985559566787,4.204331450094162,5.939691444600281,6.781137184115524,6.743408662900189,10.962131837307153,3.125451263537906,2.9997645951035783,3.3814866760168303,
3.5898014440433212,4.139595103578155,5.704417952314166,6.69043321299639,6.631120527306968,10.653225806451612,3.4566787003610107,3.0708568738229753,3.264025245441795,
4.0266245487364625,4.3302730696798495,5.8800841514726505,6.468411552346571,6.3425141242937855,10.629032258064516,3.125,3.143361581920904,3.0694249649368865,
3.839350180505415,4.220574387947269,5.627279102384292,7.058664259927798,7.104990583804143,10.725455820476858,2.983303249097473,3.2236346516007535,3.214936886395512,
3.7572202166064983,4.4270244821092275,5.582398316970547,6.8578519855595665,6.662900188323917,10.25,3.2360108303249095,3.1546610169491527,3.1160589060308554,
4.041516245487364,4.093220338983051,5.825736325385694,6.643050541516246,6.757532956685499,10.786115007012622,3.1732851985559565,3.1278248587570623,3.238078541374474,
3.6796028880866425,4.246704331450094,5.372370266479663,6.780234657039712,6.810263653483992,10.529102384291726,3.312274368231047,3.2886064030131825,3.0988779803646564,
3.943592057761733,4.209510357815443,5.348527349228611,6.527978339350181,6.545197740112994,11.093969144460027,3.2278880866425994,3.1588983050847457,3.196704067321178,
3.746389891696751,4.275894538606403,5.333800841514726,7.0419675090252705,6.632532956685499,11.078541374474053,3.4133574007220218,3.0833333333333335,3.2191444600280503,
4.083935018050542,3.973870056497175,5.640953716690042,6.546931407942238,6.709981167608286,10.85343618513324,2.8009927797833933,3.135828625235405,3.3625525946704067,
3.651173285198556,3.9797551789077215,5.405680224403927,6.294675090252707,6.621468926553672,11.316269284712483,3.3402527075812274,3.1221751412429377,3.1020336605890604,
3.8592057761732854,4.290018832391714,5.6521739130434785,6.675992779783393,6.552966101694915,11.776998597475457,3.283393501805054,3.2038606403013183,3.134992987377279,
3.6268050541516246,4.201035781544256,5.23632538569425,6.967960288808665,6.811676082862523,10.8835904628331,3.13086642599278,2.9592749529190208,3.242286115007013,
3.716606498194946,4.257297551789077,5.498597475455821,6.557310469314079,6.887005649717514,11.642356241234221,3.1055956678700363,3.0814500941619585,3.2549088359046285,
3.86913357400722,4.198446327683616,5.124824684431977,6.497743682310469,6.967749529190207,11.39656381486676,2.990974729241877,3.06379472693032,3.0760869565217392,
3.901173285198556,4.071798493408663,5.605189340813464,6.397111913357401,6.905367231638418,11.293478260869565,3.145758122743682,3.065442561205273,3.5368162692847123,
3.9783393501805056,4.088276836158192,5.2549088359046285,7.144404332129964,6.4908192090395485,11.07258064516129,3.2008122743682312,3.104990583804143,3.2075736325385695,
3.6728339350180503,4.1746704331450095,5.328541374474053,6.556407942238267,7.1108757062146895,11.566970546984573,3.026624548736462,3.1645480225988702,3.056451612903226,
3.6367328519855597,4.108286252354049,5.038218793828892,6.551895306859206,6.677966101694915,11.629382889200562,3.142148014440433,3.202683615819209,3.0161290322580645,
3.5879963898916967,3.9691619585687383,5.4505610098176716,7.38086642599278,7.274482109227872,11.72124824684432,3.219765342960289,3.100517890772128,3.032608695652174,
3.628158844765343,4.066148775894539,5.3155680224403925,6.7919675090252705,6.591101694915254,11.4109396914446,3.2545126353790614,3.2288135593220337,3.154978962131837,
3.5555054151624548,3.9338512241054615,4.82538569424965,6.791516245487364,6.571563088512241,11.616760168302946,2.94629963898917,3.2358757062146895,3.1283309957924264,
3.5410649819494586,3.934086629001883,5.036816269284713,6.768953068592058,6.525894538606403,11.347826086956522,3.2779783393501805,3.3422787193973633,3.1574333800841514,
4.205776173285199,4.021892655367232,4.755610098176718,7.427346570397112,6.574387947269304,11.662692847124825,3.2964801444043323,3.108286252354049,3.314516129032258,
3.7129963898916967,3.8538135593220337,5.1483169705469845,6.405234657039712,6.885593220338983,11.02875175315568,2.970216606498195,3.306732580037665,3.130434782608696,
3.839350180505415,4.018596986817326,5.107293127629734,6.884476534296029,6.855696798493408,13.218092566619916,3.2644404332129966,3.1650188323917137,3.0010518934081345,
3.743682310469314,3.958568738229755,4.989481065918653,6.097021660649819,6.869585687382298,12.507363253856942,3.2008122743682312,3.2005649717514126,3.0,
3.949458483754513,3.9665725047080977,4.831346423562413,6.731046931407942,6.78954802259887,11.818022440392706,3.1055956678700363,3.0666195856873824,2.9333800841514726,
3.8258122743682312,3.8010828625235407,4.977910238429173,6.816787003610108,6.793079096045198,11.8390603085554,2.871841155234657,3.2008003766478343,3.1192145862552594,
3.9038808664259927,4.2102165725047085,4.894109396914446,6.803249097472924,6.627118644067797,12.065568022440393,3.0758122743682312,3.228107344632768,3.2363253856942498,
3.591606498194946,4.062853107344632,4.88218793828892,6.834837545126354,6.788135593220339,12.365007012622721,3.0961191335740073,3.009651600753296,3.0052594670406734,
3.5018050541516246,4.088983050847458,5.1946002805049085,6.6547833935018055,7.185499058380414,12.112552594670406,2.892599277978339,3.0491996233521657,3.2131837307152877,
3.6796028880866425,4.130649717514125,4.961079943899018,6.974729241877256,6.862758945386064,12.56100981767181,3.188176895306859,3.1774952919020714,2.949859747545582,
3.6714801444043323,4.11346516007533,5.017180925666199,6.574909747292419,6.8290960451977405,12.768583450210379,3.2418772563176894,2.978578154425612,3.2552594670406734,
3.9882671480144403,4.143596986817326,5.067671809256662,6.672382671480144,7.009416195856874,12.490883590462833,3.4002707581227436,3.2262241054613936,2.9488078541374474,
3.782942238267148,4.32274011299435,5.015427769985974,6.972924187725631,6.370056497175141,12.830995792426368,3.240072202166065,3.254708097928437,3.1006311360448806,
4.040162454873646,3.87758945386064,4.707573632538569,6.632220216606498,7.19138418079096,12.149719495091164,3.1028880866425994,3.0906308851224105,3.347826086956522,
3.9485559566787005,3.84180790960452,4.792426367461431,7.074909747292419,6.647128060263653,13.300490883590463,3.181859205776173,3.2492937853107344,2.9978962131837306,
3.677797833935018,3.8782956685499057,4.830995792426368,7.296028880866426,7.0569679849340865,12.520687237026648,3.0997292418772564,3.0193032015065913,3.1307854137447406,
3.6272563176895307,4.166902071563088,4.937587657784011,6.925090252707581,6.49105461393597,13.110098176718093,3.091606498194946,2.9788135593220337,3.0396213183730714,
3.6525270758122743,3.9211393596986817,4.890603085553997,6.668321299638989,6.512711864406779,13.661991584852736,3.0577617328519855,3.3283898305084745,3.1406030855539973,
3.7251805054151625,4.020951035781544,4.900420757363253,6.584386281588448,6.647834274952919,12.97054698457223,3.342509025270758,3.2036252354048966,3.17671809256662,
3.747292418772563,4.05225988700565,5.465638148667602,6.470667870036101,7.017655367231638,12.785063113604489,3.273916967509025,3.1883239171374766,2.897615708274895,
3.7648916967509027,3.9110169491525424,5.07538569424965,6.728339350180505,6.6624293785310735,13.643057503506311,3.2450361010830324,3.1683145009416194,2.9460028050490883,
3.786101083032491,3.765772128060264,5.259817671809257,6.661552346570397,6.880649717514125,12.318723702664796,3.2689530685920576,3.3239171374764593,3.1188639551192145,
3.737364620938628,3.9672787193973633,4.610448807854137,6.556859205776173,6.821092278719397,13.123071528751753,3.2806859205776173,3.098870056497175,3.1328892005610096,
4.245487364620939,4.147834274952919,4.989831697054698,6.799638989169675,6.767890772128061,13.087307152875175,3.1660649819494586,3.013888888888889,2.958625525946704,
3.7657942238267146,4.1746704331450095,4.887447405329593,6.484657039711191,6.937853107344632,13.646213183730715,3.3077617328519855,3.187617702448211,2.964936886395512,
3.6958483754512637,4.24364406779661,5.1683029453015426,6.748646209386282,6.879708097928437,13.527699859747546,3.2342057761732854,3.10969868173258,3.0452314165497896,
3.604693140794224,4.0546139359698685,5.118513323983169,6.8921480144404335,6.805084745762712,13.477910238429173,3.0609205776173285,3.1836158192090394,3.0164796633941093,
