B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
3.1931608133086877,5.488575268817204,4.904134212103056,3.9903598971722367,5.4741219963031424,7.493951612903226,8.689035350509288,8.054627249357326,2.9085027726432533,3.0248655913978495,3.2846015578190535,3.2397172236503855,
3.2513863216266174,5.311827956989247,4.9784301977231875,3.7583547557840618,5.541589648798522,7.024193548387097,8.74415817855003,6.690874035989717,3.0175600739371533,3.1256720430107525,3.3804673457159975,3.2750642673521853,
3.2513863216266174,4.85752688172043,4.971240263630917,4.201156812339332,5.578558225508318,6.766129032258065,8.852606351108449,6.946658097686376,3.033271719038817,2.9361559139784945,3.140802875973637,2.9955012853470437,
3.1950092421441774,5.540322580645161,5.341521869382864,4.02120822622108,5.461182994454713,7.118951612903226,8.13301378070701,6.564910025706941,3.3724584103512014,2.7594086021505375,3.330736968244458,3.325835475578406,
2.8401109057301293,4.60752688172043,5.037747153984422,4.066838046272494,5.605360443622921,6.497983870967742,8.780107849011385,7.803341902313624,3.0489833641404807,3.0094086021505375,3.3529059316956262,3.232005141388175,
3.1312384473197783,4.51008064516129,5.128819652486519,3.852185089974293,5.651571164510166,6.473790322580645,8.303774715398442,7.118251928020565,3.101663585951941,2.9596774193548385,3.1665668064709407,3.282776349614396,
3.2957486136783736,4.268145161290323,5.07010185739964,4.278920308483291,5.908502772643253,6.190860215053763,8.74116237267825,7.474293059125964,2.7948243992606283,3.390456989247312,3.1605751947273815,3.0745501285347046,
3.6977818853974123,4.821908602150538,4.6051527860994605,4.118894601542417,5.956561922365989,6.085349462365591,8.204313960455362,7.395886889460154,2.9473197781885396,2.8850806451612905,3.25584182144997,3.170951156812339,
3.1811460258780038,4.760752688172043,4.654284002396644,3.8991002570694087,6.014787430683919,6.703629032258065,7.5955662073097665,7.288560411311054,2.921441774491682,3.013440860215054,3.2905931695626123,3.4659383033419022,
3.0794824399260627,4.838709677419355,4.529658478130617,4.022493573264781,5.308687615526802,6.52755376344086,7.774116237267825,8.24357326478149,2.788354898336414,3.331989247311828,3.3912522468544037,3.348329048843188,
3.3049907578558226,4.747983870967742,4.343319352905931,3.9787917737789202,6.210720887245841,6.35752688172043,7.409826243259436,7.116323907455013,2.900184842883549,3.319220430107527,3.3553025763930497,2.9363753213367607,
3.4805914972273566,4.676747311827957,4.886159376872379,4.092544987146529,5.0,6.268145161290323,8.472139005392451,7.097686375321337,2.83086876155268,3.012768817204301,3.101857399640503,3.3059125964010283,
3.146950092421442,5.058467741935484,4.684841222288796,4.132390745501286,5.797597042513863,6.599462365591398,8.02336728579988,6.614395886889461,2.876155268022181,3.273521505376344,3.2270820850808866,2.9517994858611827,
3.1672828096118297,5.199596774193548,4.594967046135411,3.8553984575835476,5.707024029574861,6.88508064516129,7.6482923906530855,7.145244215938304,2.9537892791127542,3.1108870967741935,3.1485919712402635,3.2622107969151672,
3.2301293900184844,4.938844086021505,4.768124625524266,4.260925449871466,5.214417744916821,6.941532258064516,8.493708807669263,7.910025706940874,3.3290203327171906,3.043010752688172,3.260035949670461,3.41452442159383,
3.1635859519408505,4.936155913978495,4.675254643499101,4.056555269922879,5.50554528650647,6.123655913978495,7.116836428999401,7.550771208226221,2.7948243992606283,3.2748655913978495,3.2186938286399043,3.2814910025706943,
3.077634011090573,4.633736559139785,4.7297783103654885,4.298843187660668,5.593345656192237,6.215725806451613,8.069502696225285,6.782776349614396,2.936229205175601,2.756720430107527,3.0563211503894547,3.0944730077120823,
3.378927911275416,3.788978494623656,4.641102456560815,3.7924164524421595,4.987060998151571,6.016129032258065,8.347513481126423,7.0089974293059125,2.8613678373382623,2.7513440860215055,2.8202516476932296,3.2718508997429305,
