B_1,B_2,B_4,T_1,T_2,T_4,G_1,G_2,G_4
4.317352567,6.0625,4.608247423,6.874416631,20.40575397,5.659793814,3.272380144,3.342261905,3.138316151
4.088247773,6.610119048,4.208762887,7.014000849,17.375,6.055841924,3.050912176,3.813492063,2.946735395
4.403478999,5.91765873,4.478522337,7.542638948,19.23313492,5.846219931,3.247772592,3.395833333,3.283505155
4.036062792,6.485119048,4.196735395,6.207467119,14.93551587,6.279209622,3.175647009,3.426587302,2.939003436
4.232923207,6.713293651,4.609965636,7.448875689,11.61607143,6.065292096,3.199830293,3.615079365,3.0395189
4,6.181547619,4.152061856,6.992363174,11.91666667,5.907216495,3.120916419,3.488095238,3.341065292
4.188375053,6.673611111,4.732817869,6.812473483,10.23611111,6.104810997,3.121764955,3.781746032,2.995704467
4.329656343,6.408730159,4.920103093,7.27110734,10.36904762,5.95790378,3.188799321,3.595238095,3.492268041
4.342808655,6.49702381,4.385738832,6.955876114,11.20039683,5.567869416,3.443784472,3.958333333,3.092783505
4.246924056,6.076388889,4.116838488,6.889266016,9.594246032,6.725945017,3.470513364,3.425595238,3.173539519
4.277047094,6.679563492,4.448453608,7.335171829,10.98115079,6.182130584,3.132795927,3.933531746,3.222508591
4.377598642,6.670634921,4.256872852,6.957148918,14.07738095,5.268041237,3.33941451,3.366071429,3.151202749
4.430207891,5.234126984,4.405498282,6.850233347,14.66666667,6.164948454,3.280016971,3.804563492,3.117697595
4.306745863,5.765873016,4.030927835,6.85871871,16.0297619,6.512886598,3.371658888,3.643849206,3.050687285
4.347899873,6.867063492,4.426116838,6.845566398,15.48412698,6.384020619,3.131947391,3.516865079,3.131443299
4.445905812,5.839285714,4.803264605,6.969028426,15.45833333,6.662371134,3.273228681,3.78968254,3.337628866
4.23462028,5.949404762,3.841924399,6.783198982,13.5327381,5.37371134,3.33474756,3.493055556,3.020618557
4.244378447,6.104166667,3.969072165,7.201951633,13.1577381,6.113402062,3.193890539,3.494047619,2.952749141
4.366567671,5.935515873,4.158934708,7.057700467,14.83333333,5.547250859,3.262197709,4.014880952,2.965635739
4.379295715,5.702380952,4.029209622,7.417479847,14.99503968,6.041237113,3.229529062,3.416666667,3.5395189
4.475604582,6.46031746,3.718213058,7.078913874,13.69246032,5.939862543,3.246924056,3.41468254,2.993986254
4.790835808,5.838293651,3.863402062,6.918116249,15.2797619,6.413230241,3.308867204,3.78968254,2.928694158
4.396690709,6.39484127,4.012027491,7.00678829,14.85714286,5.989690722,3.138311413,3.734126984,2.85652921
4.214679678,5.587301587,3.784364261,7.002121341,13.85515873,5.49742268,3.247772592,3.219246032,2.969931271
4.676283411,5.873015873,4.214776632,6.803563852,13.30952381,6.391752577,3.267288927,3.390873016,3.011168385
4.965210013,6.165674603,4.073883162,6.722528638,11.59424603,6.184707904,3.196860416,3.392857143,3.104810997
4.347051336,6.077380952,4.140034364,7.306745863,9.509920635,6.326460481,3.347899873,3.405753968,2.996563574
4.344081459,5.761904762,3.81185567,7.019092066,9.923611111,6.33161512,3.28256258,3.724206349,3.129725086
4.116673738,6.698412698,4.08419244,7.107764107,9.496031746,5.867697595,3.214679678,4.024801587,2.896907216
4.701315231,6.161706349,3.824742268,7.028425965,10.32539683,5.742268041,3.239711498,3.509920635,3.128006873
4.310564277,6.416666667,4.075601375,6.736105218,10.33234127,6.43556701,3.165040305,3.738095238,3.119415808
4.537971998,6.126984127,4.570446735,6.592702588,9.606150794,5.978522337,3.224013577,3.776785714,2.833333333
4.397963513,7.063492063,4.570446735,7.254136614,9.753968254,6.614261168,3.199406025,3.595238095,3.150343643
4.486635554,7.180555556,4.315292096,7.219346627,9.58234127,6.029209622,3.212558337,3.505952381,3.149484536
4.460330929,7.626984127,4.646907216,6.917267713,9.918650794,5.719931271,3.183283835,3.68452381,3.243127148
4.342384387,7.054563492,4.096219931,7.056427662,9.790674603,6.268041237,3.343232923,3.869047619,3.531786942
4.64234196,6.319444444,4.569587629,6.882053458,10.44742063,5.832474227,3.421722529,3.20734127,3.139175258
4.304624523,6.071428571,4.490549828,7.106915571,10.57242063,6.233676976,3.389053882,3.484126984,3.135738832
4.42596521,6.22718254,4.745704467,7.845566398,10.90079365,6.456185567,3.062791684,3.383928571,3.036082474
4.781501909,5.892857143,4.638316151,6.571064913,9.614087302,6.328178694,3.043699618,3.640873016,3.24742268
4.59906661,5.415674603,4.536941581,6.695799745,10.40178571,6.411512027,3.077216801,3.604166667,3.52233677
4.486211286,5.616071429,4.442439863,7.009758167,8.953373016,6.310137457,3.403478999,3.891865079,2.963058419
4.415782775,5.528769841,4.261168385,7.218498091,8.12202381,6.493986254,3.266864658,4.093253968,3.036941581
4.663979635,5.828373016,4.51975945,6.954603309,9.705357143,6.476804124,3.412812898,3.716269841,3.370274914
4.771743742,5.538690476,4.413230241,7.431480696,9.670634921,6.826460481,3.123462028,3.587301587,3.033505155
4.274925753,5.814484127,4.132302405,6.967331353,10.88888889,6.996563574,3.138735681,3.462301587,3.250859107
4.449299958,4.891865079,4.493986254,6.654221468,12.33829365,7.16838488,3.812897751,3.299603175,3.121993127
4.458633857,5.052579365,4.566151203,6.663555367,12.22123016,6.696735395,3.36444633,3.604166667,3.015463918
4.392023759,5.933531746,4.778350515,6.672889266,13.22420635,7.330756014,3.348748409,3.510912698,3.050687285
4.501909207,5.947420635,4.429553265,6.762834111,13.80555556,6.574742268,3.655070004,3.510912698,3.537800687
4.551972847,5.172619048,4.453608247,6.934662707,13.18253968,6.682989691,3.196860416,3.943452381,3.090206186
4.12303776,5.74702381,4.759450172,6.260076368,12.17857143,7.346219931,3.199830293,3.58531746,2.800687285
4.15952482,5.216269841,4.212199313,6.80398812,12.73115079,7.403780069,3.205770047,3.386904762,2.860824742
4.435299109,6.154761905,4.586769759,6.68561731,12.3125,6.771477663,3.138311413,3.674603175,2.999140893
4.484089945,5.601190476,4.998281787,6.513364446,12.77480159,6.326460481,3.144675435,3.686507937,3.150343643
4.3941451,5.500992063,4.733676976,6.347051336,12.67757937,6.871134021,3.090793381,3.537698413,2.852233677
4.61264319,5.462301587,4.991408935,6.963088672,11.29960317,6.782646048,3.406024608,3.921626984,3.254295533
4.506151888,6.057539683,4.926975945,7.256257955,9.867063492,6.567010309,3.363597794,3.360119048,3.012886598
4.340687314,5.701388889,4.567869416,6.828171404,10.59623016,6.187285223,3.347475605,3.75,3.450171821
4.452694103,5.463293651,4.785223368,7.31438269,9.648809524,6.489690722,3.109885448,3.58234127,3.426975945
4.652948664,5.741071429,4.389175258,7.416631311,9.804563492,6.162371134,3.269834535,3.231150794,3.384020619
4.226134917,6.44047619,4.597938144,6.769198133,10.38789683,5.99742268,3.359779381,3.346230159,3.116838488
4.458633857,5.842261905,4.750859107,6.697921086,9.935515873,6.323883162,3.459482393,3.651785714,3.279209622
4.453118371,5.473214286,4.639175258,6.574459058,9.433531746,6.169243986,3.212558337,3.529761905,3.286082474
4.410691557,6.62202381,4.647766323,6.798896903,10.05654762,6.93814433,3.165040305,3.60218254,3.159793814
4.821383114,6.271825397,4.368556701,7.07976241,10.03472222,6.700171821,3.421298261,3.860119048,3
4.294866356,5.984126984,4.427835052,7.221467968,9.504960317,6.682130584,3.256682223,3.545634921,3.203608247
4.650827323,5.60218254,4.620274914,6.999151464,10.2390873,6.453608247,3.323292321,3.688492063,3.04467354
4.304624523,6.00297619,4.976804124,6.803139584,11.24503968,6.151202749,3.139584217,3.675595238,3.036082474
4.511243106,6.570436508,4.083333333,6.516758591,10.79464286,6.625429553,3.125159101,3.518849206,3.048969072
4.413237166,5.443452381,4.737972509,7.064064489,10.36507937,6.451030928,3.273652949,3.550595238,3.330756014
4.225710649,5.748015873,4.445876289,7.448027153,11.0952381,6.748281787,3.324989393,3.811507937,3.048969072
4.930420025,6.141865079,4.852233677,6.885023335,9.37202381,6.335910653,3.465846415,3.701388889,3.137457045
4.69707255,6.249007937,4.807560137,6.354263895,11.87103175,6.218213058,3.385235469,3.822420635,3.223367698
4.396690709,6.544642857,4.237972509,6.439966059,11.07738095,6.158075601,3.215528214,3.529761905,3.298969072
4.550275774,6.196428571,4.558419244,6.729741196,11.51785714,6.414089347,3.09800594,3.8125,3.248281787
4.39626644,5.834325397,4.838487973,7.089944845,14.43353175,6.533505155,3.243954179,4.196428571,3.129725086
4.351294018,5.898809524,4.556701031,7.05006364,15.38194444,6.35137457,3.244378447,3.591269841,2.816151203
4.87017395,6.573412698,4.060137457,7.17988969,16.08630952,6.187285223,3.115400933,3.402777778,3.299828179
4.535426389,5.293650794,4.254295533,6.820534578,17.3343254,6.333333333,2.892235893,3.709325397,2.961340206
4.542638948,5.264880952,5.149484536,6.572761986,16.56746032,6.276632302,3.238862961,3.703373016,3.370274914
4.381417056,5.737103175,4.608247423,6.85193042,16.71031746,6.743127148,2.853627493,3.791666667,3.342783505
4.236741621,5.337301587,4.411512027,6.722952906,16.00099206,6.451890034,3.285956725,3.796626984,3.265463918
4.584641493,5.784722222,5.018041237,6.445481544,16.21527778,6.335910653,3.308867204,4.070436508,2.781786942
4.779380569,6.005952381,4.521477663,7.089944845,15.36309524,6.174398625,3.290199406,3.870039683,2.926975945
4.448451421,5.864087302,4.47766323,7.006364022,17.7093254,5.865979381,3.346627068,3.52281746,3.305841924
4.619007213,5.907738095,4.531786942,6.624522698,17.54365079,6.317010309,3.353839627,3.587301587,3.224226804
4.558336869,6.378968254,4.85137457,7.22316504,16.83730159,6.405498282,3.082732287,3.824404762,2.812714777
4.641917692,5.892857143,4.500859107,7.212558337,17.75099206,5.97766323,3.376325838,3.656746032,3.087628866
4.446754349,5.72718254,4.693298969,7.443784472,16.79166667,6.097079038,3.192193466,3.761904762,3.163230241
4.684344506,5.820436508,4.796391753,7.331777683,16.41666667,6.116838488,3.523122613,3.601190476,3.128006873
4.470937633,6.37202381,4.567010309,7.027153161,15.98809524,5.773195876,3.361476453,3.962301587,3.20532646
4.308442936,6.296626984,4.662371134,7.471361901,17.16468254,6.265463918,2.978786593,3.878968254,3.445876289
4.556639796,5.337301587,4.532646048,7.428510819,16.38988095,5.715635739,3.458633857,3.544642857,3.129725086
4.347899873,6.331349206,4.846219931,7.867204073,16.78075397,5.835910653,3.323292321,3.591269841,3.319587629
4.585065762,6.530753968,4.813573883,7.55579126,12.34623016,6.047250859,3.022061943,3.641865079,3.009450172
4.835383963,6.200396825,4.589347079,6.973695375,11.92956349,6.695017182,3.229953331,3.240079365,3.265463918
4.778532032,6.382936508,4.819587629,7.090369113,13.67261905,6.468213058,3.143826899,3.534722222,2.845360825
4.800593975,6.226190476,4.897766323,6.657615613,11.01984127,6.466494845,3.078913874,4.047619048,2.728522337
4.568095036,6.319444444,4.7104811,6.980483666,12.26190476,6.256872852,3.210436996,3.668650794,3.424398625
4.759015698,6.405753968,5.075601375,7.192617734,11.83630952,6.774914089,3.420449724,3.62797619,2.91838488
4.837929571,6.784722222,4.859106529,6.84514213,11.62797619,6.681271478,3.096733135,3.74702381,2.989690722
5.006364022,6.237103175,4.640034364,6.730589733,11.13194444,6.177835052,3.126007637,3.73015873,3.091065292
4.904963937,5.85218254,5.253436426,7.163343233,11.47321429,6.235395189,3.258803564,3.579365079,3.366838488
4.662706831,5.975198413,5.10395189,7.650827323,11.59027778,6.232817869,3.109885448,3.479166667,3.043814433
4.834111158,6.704365079,4.930412371,7.1731014,12.82936508,6.122852234,3.223589308,3.636904762,2.932989691
4.61731014,6.45734127,4.921821306,7.324565125,11.98710317,7.097938144,2.963937208,3.505952381,3.239690722
4.83835384,5.975198413,4.968213058,7.196436148,13.5952381,6.726804124,3.276622826,3.817460317,3.12628866
5.01145524,5.589285714,5,7.418752652,15.27380952,6.644329897,3.331777683,3.801587302,3.280927835
4.721255834,6.219246032,4.987113402,7.988120492,17.21428571,6.692439863,3.192617734,3.78968254,2.868556701
4.620280017,6.214285714,5.108247423,8.887144675,19.15674603,7.190721649,3.213406873,3.732142857,3.204467354
4.856173101,5.795634921,5.076460481,9.161221892,19.12698413,7.54467354,3.257955028,3.155753968,3.220790378
5.042426814,5.703373016,5.315292096,9.436147645,16.43948413,7.14862543,3.467967756,3.357142857,2.899484536
5.222740772,5.856150794,5.01975945,9.476453118,16.19146825,6.466494845,3.263894782,3.544642857,3.278350515
5.116673738,6.326388889,4.81185567,9.257530759,16.7827381,7.624570447,3.440390327,3.29265873,3.304982818
4.745014849,6.202380952,5.030927835,9.179465422,14.9593254,7.640034364,3.099703012,3.634920635,3.032646048
5.169707255,6.494047619,5.347938144,9.108612643,15.46230159,7.934707904,3.415782775,3.403769841,3.124570447
5.607976241,5.489087302,5.254295533,9.384386933,15.2609127,7.274054983,3.143826899,3.534722222,3.339347079
5.064913025,5.041666667,5.326460481,9.96817989,14.71031746,7.010309278,3.250742469,3.686507937,2.984536082
5.028850233,5.774801587,4.527491409,9.480271532,16.76984127,6.821305842,3.328383538,3.548611111,3.204467354
5.606703437,5.5,4.904639175,9.712770471,15.75,7.196735395,3.288926602,3.515873016,3.333333333
4.938905388,5.744047619,4.928694158,9.494696648,16.30357143,7.216494845,3.50572762,3.408730159,3.012027491
5.465422147,5.047619048,5.154639175,9.44420874,14.83531746,6.791237113,3.389902418,3.954365079,3.293814433
5.236741621,6.219246032,4.599656357,10.14637251,13.26488095,6.475945017,3.178192618,3.278769841,3.182989691
5.422146797,5.77281746,5.241408935,9.690708528,11.33035714,6.560996564,3.280865507,3.619047619,3.392611684
5.589308443,5.334325397,4.755154639,9.008485363,10.15575397,6.317869416,3.366567671,3.56547619,3.180412371
5.633432329,5.472222222,4.658075601,9.46924056,10.08035714,6.329037801,3.200254561,3.641865079,3.381443299
5.247348324,5.732142857,5.030068729,9.225710649,9.983134921,6.440721649,3.332201952,3.569444444,3.147766323
5.521849809,6.349206349,4.694158076,9.658464149,10.38690476,6.219072165,3.276622826,3.366071429,3.225945017
5.601612219,5.80952381,4.618556701,10.4314807,11.40972222,5.921821306,3.432329232,3.278769841,3.124570447
6.292320747,5.941468254,5.054123711,9.151463725,11.10218254,6.085910653,3.728044124,3.406746032,3.057560137
5.542638948,6.195436508,4.686426117,9.680950361,11.54166667,6.517182131,3.639372083,3.597222222,3.181271478
6.008909631,6.412698413,4.880584192,10.56894357,13.41369048,6.500859107,3.551124311,3.738095238,2.979381443
6.226559185,6.433531746,4.964776632,10.98854476,13.34722222,5.654639175,3.924056003,3.490079365,3.006872852
6.326262198,6.266865079,5.256872852,10.29953331,11.70535714,6.371993127,3.810352143,3.523809524,2.98024055
6.201527365,6.587301587,4.663230241,10.7403479,11.39980159,6.20790378,3.859567246,3.760912698,3.237113402
6.868476877,6.729166667,4.686426117,11.63809928,11.9375,6.589347079,3.669919389,3.70734127,3.059278351
6.629189648,6.375,4.843642612,11.30335172,12.62996032,6.774914089,3.851081884,4.331349206,3.097079038
6.387781078,6.407738095,4.449312715,12.01951633,13.51388889,6.958762887,3.805260925,3.697420635,3.271477663
6.718710225,7.336309524,4.771477663,12.98769622,13.39285714,6.510309278,3.977513789,3.615079365,3.280068729
6.582520153,6.541666667,4.700171821,15,16.25,6.728522337,3.3941451,3.563492063,3.308419244
6.855324565,6.182539683,4.753436426,18.19983029,20.32638889,6.815292096,3.190072126,3.504960317,3.203608247
6.882477726,7.767857143,4.957044674,19.52439542,21.5922619,6.22766323,3.368264743,3.407738095,3.082474227
6.383962664,6.557539683,4.569587629,21.7123462,21.78075397,7.426116838,3.474331778,3.699404762,3.192439863
6.721680102,6.287698413,4.407216495,22.99406025,23.05257937,6.860824742,3.328383538,3.617063492,3.567010309
7.12303776,6.529761905,4.193298969,23.52651676,24.10416667,7.151202749,3.227407722,3.771825397,3.223367698
6.636402206,6.85515873,4.31185567,24.03224438,23.39583333,7.077319588,3.333474756,3.845238095,3.182989691
6.509121765,6.301587302,4.951030928,23.81332202,25.25793651,6.441580756,3.21637675,3.572420635,2.914089347
6.541366143,5.566468254,5.131443299,23.89011455,24.13194444,7.416666667,3.351718286,3.251984127,3.150343643
6.386932541,6.029761905,4.421821306,25.46924056,23.75396825,6.757731959,3.378447179,4.029761905,3.250859107
6.530335172,6.027777778,4.782646048,25.82392872,25.1875,7.479381443,3.324565125,4.1875,2.880584192
6.881204922,6.722222222,4.750859107,25.5566398,26.53174603,7.624570447,3.209164192,3.784722222,3.128865979
6.411964361,6.299603175,4.327319588,25.11709801,24.59920635,8.837628866,3.248621129,3.858134921,2.993986254
6.747560458,6.260912698,4.945017182,24.30123038,24.08928571,8.073883162,3.329656343,3.439484127,3.313573883
7.240984302,6.180555556,4.680412371,24.94526941,24.90376984,8.79209622,3.33262622,3.600198413,3.306701031
6.766228256,5.55952381,5.156357388,24.06491303,25.30952381,9.107388316,3.355960967,3.646825397,3.074742268
7.036062792,6.791666667,4.407216495,23.19219347,24.47916667,7.512027491,3.171828596,3.579365079,3.176975945
6.877810776,6.024801587,4.826460481,23.73568095,23.42162698,8.283505155,3.348324141,3.458333333,3.231099656
6.588035639,6.410714286,4.737972509,23.85277896,24.52777778,7.670962199,3.157827747,3.739087302,3.454467354
7.039456937,6.043650794,5.524054983,22.98387781,22.59623016,7.871993127,3.230801867,3.595238095,3.23024055
7.616461604,5.807539683,4.761168385,20.03903267,19.37599206,7.14604811,3.58761137,4.097222222,2.959621993
6.768349597,6.158730159,5.41580756,17.12897751,16.625,8.037800687,3.583368689,3.485119048,3.034364261
7.071701315,5.678571429,5.087628866,15.68943572,17.02380952,7.511168385,3.683920238,3.716269841,3.206185567
6.966058549,5.744047619,4.89347079,15.10733984,16.24702381,6.735395189,3.595248197,3.651785714,3.535223368
6.862112855,6.386904762,4.716494845,14.54009334,15.58035714,6.664948454,3.638947815,3.737103175,3.107388316
6.802291048,6.405753968,4.343642612,14.11030972,14.52480159,7.134020619,3.5193042,3.930555556,3.154639175
6.347475605,6.256944444,5.109965636,13.0678829,15.00297619,6.615979381,3.572337717,3.781746032,3.150343643
6.696648282,6.097222222,4.700171821,12.62494697,13.21428571,6.759450172,3.666525244,3.60515873,2.948453608
7.019092066,6.035714286,4.823883162,11.48112007,12.4047619,6.529209622,3.43063216,3.50297619,2.975945017
6.402206194,6.18452381,4.962199313,11.45057276,12.72916667,6.662371134,3.553669919,3.866071429,3.189003436
6.772592278,5.731150794,4.359106529,10.98557488,12.20436508,6.045532646,3.522698345,3.544642857,3.367697595
6.060246076,6.027777778,4.93814433,11.77174374,12.39880952,7.087628866,3.53075944,3.973214286,3.451030928
6.299109037,5.612103175,4.771477663,10.63725074,12.73015873,6.426116838,3.207467119,3.636904762,3.152061856
5.949087824,6.673611111,4.556701031,10.19558761,11.88194444,7.500859107,3.485787017,3.807539683,3.068728522
6.056003394,6.00297619,4.666666667,10.11370386,11.98710317,6.503436426,3.370386084,3.515873016,3.20532646
6.312261349,5.706349206,4.615979381,10.86253712,13.07837302,6.742268041,3.482392872,3.787698413,2.816151203
5.979635129,6.39781746,4.355670103,11.01569792,11.57440476,6.651202749,3.28256258,3.686507937,3.22766323
6.252015274,6.673611111,5.292955326,11.37717437,11.87400794,6.844501718,3.348748409,3.381944444,3.195876289
6.092490454,6.348214286,4.929553265,13.41154009,15.16964286,7.605670103,3.226559185,3.598214286,3.080756014
6.207467119,6.124007937,4.975945017,17.38735681,20.95436508,8.5,3.243954179,3.385912698,3.105670103
5.634280866,6.566468254,4.731958763,20.30377599,23.42559524,9.073024055,3.0479423,3.83531746,2.949312715
6.022910479,6.570436508,4.196735395,21.85829444,23.96924603,9.348797251,3.390326686,3.860119048,3.08419244
6.294442087,6.950396825,4.812714777,24.21764955,24.33829365,10.12800687,3.463300806,4.319444444,3.172680412
5.647857446,6.808531746,4.399484536,24.86465846,25.61111111,9.75257732,3.261349173,3.277777778,2.924398625
6.329656343,6.166666667,4.748281787,25.01654646,25.79265873,9.973367698,3.462028002,3.671626984,2.975945017
5.990241833,6.578373016,4.701890034,25.59142978,26.60119048,9.764604811,3.338141706,3.571428571,3.33161512
5.96351294,7.280753968,4.288659794,25.27450148,25.56646825,9.886597938,3.176071277,3.615079365,3.031786942
6.229953331,5.944444444,4.885738832,25.98981756,25.58333333,10.91237113,3.405176071,3.716269841,3.166666667
5.823504455,7.250992063,4.833333333,26.47815019,23.63888889,11.21821306,3.458209588,3.552579365,3.162371134
6.492999576,5.990079365,4.467353952,28.75053034,23.21130952,10.7895189,3.41450997,3.953373016,3.49742268
6.172252864,6.181547619,5.194158076,26.27492575,22.15376984,10.68900344,3.15485787,3.380952381,3.391752577
6.994060246,6.320436508,5.091924399,26.07424692,20.24503968,10.09621993,3.533305049,3.841269841,2.978522337
6.438268986,6.462301587,5,27.15485787,22.62301587,10.89003436,3.230801867,3.344246032,3.139175258
6.221892236,6.569444444,4.803264605,27.50021213,21.47916667,11.4467354,3.149342384,3.419642857,3.236254296
6.510394569,6.848214286,4.865120275,27.35808231,22.10515873,11.04381443,3.510818838,3.536706349,2.940721649
6.317776835,6.034722222,5.547250859,27.23377174,21.45734127,11.5661512,3.190072126,3.431547619,3.234536082
7.059821807,6.438492063,5.051546392,27.90496394,22.21527778,12.88573883,3.476453118,3.395833333,2.908075601
6.27789563,6.285714286,5.402061856,28.10012728,20.81051587,12.34020619,3.51718286,3.816468254,3.036941581
6.28468392,7.271825397,5.35395189,27.52100127,20.55555556,11.37457045,3.240560034,3.226190476,3.176116838
6.520577005,5.886904762,4.860824742,28.28510819,21.53472222,11.51632302,3.745014849,3.452380952,2.974226804
6.699618159,7.057539683,5.14862543,26.98175647,21.00992063,11.19072165,3.21637675,3.398809524,2.839347079
6.792532881,5.899801587,5.363402062,28.8561731,20.27579365,10.52233677,3.33941451,3.494047619,2.986254296
6.426813746,6.162698413,5.408934708,29.41663131,20.54265873,10.74828179,3.618582944,3.749007937,3.009450172
6.263470513,6.050595238,5.000859107,28.29359355,17.58730159,11.38058419,3.121764955,3.382936508,3.030068729
6.07509546,6.468253968,5.320446735,29.36784048,19.9702381,10.60652921,3.559609673,3.538690476,3.057560137
6.151887993,6.60218254,5.757731959,30.08103521,20.04166667,9.445017182,3.238014425,3.665674603,3.238831615
6.262197709,5.699404762,5.241408935,29.39626644,20.59126984,8.449312715,3.161221892,3.556547619,3.102233677
6.489605431,6.170634921,5.599656357,31.62197709,19.12301587,8.689862543,3.212982605,3.369047619,3.208762887
6.499787866,5.715277778,5.908934708,30.63046245,20.35416667,8.600515464,3.225710649,3.568452381,2.989690722
6.61052185,5.733134921,5.504295533,29.54645736,20.81448413,8.742268041,3.347475605,3.4375,3.278350515
6.462876538,6.31547619,4.939003436,29.91726771,20.01884921,10.27835052,3.000424268,3.625,3.136597938
6.044548154,5.860119048,5.312714777,29.32541366,19.45734127,10.8943299,3.354263895,3.53968254,3.307560137
6.561306746,6.255952381,5.324742268,29.91302503,19.35218254,12.29725086,3.287229529,3.538690476,3.310137457
6.702588036,5.900793651,5.506013746,29.78616886,19.4077381,13.66924399,3.291047942,3.387896825,3.066151203
6.366567671,6.73015873,5.065292096,29.5473059,19.42956349,14.00343643,3.48748409,3.433531746,3.078178694
6.145099703,6.881944444,5.697594502,31.56894357,20.17063492,14.11082474,3.276622826,3.350198413,3.132302405
6.358506576,5.97718254,5.68556701,30.69792109,21.42261905,13.73883162,3.316079762,3.507936508,3.176975945
6.229104794,5.859126984,5.669243986,29.92660161,19.88789683,14.29725086,3.384386933,3.751984127,3.117697595
6.639796351,6.076388889,5.548969072,29.47730165,21.00496032,15.91408935,3.319898176,3.718253968,3.246563574
6.635129402,5.850198413,6.158075601,30.52312261,20.01884921,15.37714777,3.588459907,3.521825397,3.197594502
6.308442936,5.291666667,5.787800687,28.44717862,20.52579365,12.46735395,3.618158676,3.665674603,3.006013746
6.465846415,5.929563492,5.874570447,20.7496818,15.03769841,9.865979381,3.502757743,3.548611111,3.200171821
6.596521001,6.232142857,5.545532646,16.51845566,14.51289683,8.828178694,3.608400509,3.981150794,3.195017182
6.089096309,5.793650794,5.534364261,15.17691981,12.70535714,8.786082474,3.646584641,3.699404762,3.401202749
6.394993636,5.743055556,5.329896907,14.92490454,12.66865079,9.284364261,3.672889266,3.428571429,3.370274914
6.398812049,5.810515873,5.826460481,14.57530759,11.54563492,8.871993127,3.663979635,3.534722222,3.10652921
6.151463725,6.224206349,5.233676976,13.64276623,13.18055556,7.337628866,3.502757743,3.448412698,3.237113402
6.240560034,5.955357143,5.142611684,14.23589308,11.93154762,7.591065292,3.516758591,3.674603175,2.886597938
6.036911328,5.600198413,4.798109966,13.33347476,12.52380952,8.303264605,3.400084854,3.822420635,3.333333333
6.257955028,6.256944444,4.89862543,13.61179465,11.92857143,8.361683849,3.271955876,3.625,3.154639175
6.064488757,6.351190476,5.011168385,13.2210437,11.44642857,7.598797251,3.255409419,3.349206349,3.059278351
6.456936784,5.765873016,5.39862543,13.0678829,11.05952381,7.963917526,3.4806958,3.450396825,3.175257732
6.3075944,5.807539683,5.073024055,13.78786593,12.1140873,8.057560137,3.307170132,3.470238095,3.347079038
6.167161646,6.10515873,5.220790378,18.02885023,15.76190476,8.909793814,3.17988969,3.958333333,3.354810997
5.712346203,5.389880952,5.708762887,23.2397115,18.90079365,8.79209622,3.268137463,3.35218254,3.174398625
5.90199406,6.015873016,5.487113402,28.16461604,19.70337302,8.494845361,3.151463725,3.739087302,3.116838488
6.072125583,5.213293651,5.487113402,29.61221892,20.40972222,8.60137457,3.54221468,3.521825397,3.150343643
5.93848112,5.359126984,5.573883162,31.941451,22.10912698,8.434707904,3.367840475,3.609126984,3.093642612
6.033092915,5.869047619,5.689862543,34.88205346,23.11309524,8.75257732,3.400509122,3.926587302,2.974226804
6.504454815,5.963293651,5.145189003,36.6164616,21.93055556,8.865120275,3.057276199,3.780753968,3.362542955
6.764955452,5.570436508,5.559278351,41.21722529,20.83730159,8.726804124,3.290199406,3.5,3.042955326
6.471786169,5.892857143,5.443298969,43.65719134,21.28174603,9.164948454,3.560033941,3.651785714,3.077319588
6.762409843,5.364087302,5.546391753,45.54688163,23.21825397,9.457044674,3.36911328,3.656746032,3.273195876
7.201951633,6.590277778,5.657216495,47.34450573,22.98611111,9.051546392,3.202375902,3.435515873,3.060137457
6.98854476,5.224206349,5.735395189,48.36105218,20.91369048,10.104811,3.286380993,3.876984127,3.421821306
6.643190496,5.651785714,5.838487973,51.06194315,21.86011905,9.598797251,3.357233772,3.746031746,3.161512027
6.887993212,5.443452381,5.81185567,52.30420025,23.92956349,9.274054983,3.273228681,3.930555556,3.14862543
6.622825626,6.103174603,6.337628866,50.96987696,23.20138889,9.572164948,3.584217225,3.834325397,3.159793814
7.034365719,6.279761905,5.882302405,50.91726771,23.67361111,8.857388316,3.414085702,3.788690476,3.378006873
7.016122189,5.337301587,5.469931271,51.30420025,22.17757937,8.37628866,3.274501485,3.786706349,3.281786942
6.84514213,5.278769841,5.728522337,51.33220195,22.55654762,8.529209622,3.054306322,3.683531746,3.183848797
6.965210013,5.263888889,5.920962199,52.90029699,23.62301587,8.956185567,3.381417056,3.325396825,3.04209622
6.878235045,5.724206349,5.458762887,52.61731014,23.59126984,8.819587629,3.09333899,3.49702381,3.000859107
7.023334748,6.534722222,5.489690722,53.98218074,23.07936508,12.93041237,3.424692406,3.392857143,3.16580756
6.929147221,5.975198413,5.345360825,55.32965634,21.76488095,14.83247423,3.401781926,3.604166667,3.642611684
7.182011031,6.503968254,5.670962199,54.01357658,22.69940476,14.54037801,3.392023759,3.751984127,3.100515464
7.642766228,6.348214286,5.518900344,55.03521426,22.64087302,16.25945017,3.514212983,3.506944444,2.993986254
6.985574883,6.392857143,5.781786942,55.39159949,20.39186508,16.24742268,3.319898176,3.500992063,3.057560137
7.574883326,5.228174603,5.445876289,57.11752227,21.68551587,15.43213058,3.38735681,3.361111111,3.231958763
