B_1,B_2,T_1,T_2,G_1,G_2,
5.311662198391421,5.000729927007299,17.36974977658624,9.673722627737225,3.2142537980339587,3.0795620437956206,
5.163985701519214,5.059124087591241,17.56590705987489,9.120437956204379,3.3746648793565686,3.1423357664233578,
5.148346738159071,4.591605839416059,18.39343163538874,8.205839416058394,3.2450848972296695,3.4832116788321166,
5.140303842716711,5.0273722627737225,17.531054512957997,8.065328467153284,3.1952636282394997,3.435036496350365,
5.3525469168900806,4.806204379562044,17.523235031277927,8.040145985401459,3.3706434316353886,3.4423357664233576,
5.81970509383378,4.912408759124087,17.77502234137623,7.368613138686132,3.1849865951742626,3.5273722627737225,
5.022117962466488,4.888686131386861,18.699955317247543,7.6817518248175185,3.4709562109025915,3.2664233576642334,
4.815236818588025,4.482116788321168,19.446827524575514,7.423357664233577,3.296916890080429,3.647810218978102,
5.10366398570152,4.597445255474453,19.245531724754244,7.636131386861313,3.2607238605898123,3.3277372262773723,
5.770330652368186,5.425547445255474,19.64566577301162,7.337591240875913,3.2915549597855227,3.567153284671533,
