B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
4.0752372345232715,4.01940734557596,3.7440119760479043,3.4757347915242653,7.37437867148667,7.493113522537563,7.758982035928144,5.4743677375256325,3.421599638499774,3.1773789649415694,3.3922155688622753,2.96514012303486,
3.9787618617261638,3.903380634390651,3.7979041916167664,3.3998632946001366,7.2835517397198375,7.20262938230384,8.02694610778443,6.006835269993164,3.3671486669679167,3.1337646076794656,3.87874251497006,2.8202323991797678,
4.568910980569363,3.90838898163606,3.752994011976048,2.8838004101161996,7.531857207410755,7.309891485809683,9.330838323353293,5.574846206425153,3.368730230456394,3.0630217028380633,3.2080838323353293,3.0061517429938482,
4.24017171260732,3.8157345575959933,3.3907185628742513,3.478468899521531,7.408043380027112,7.428839732888147,8.202095808383234,5.568010936431989,3.415499322187076,3.2575125208681137,3.7275449101796405,2.9008885850991115,
4.233845458653412,4.182387312186978,3.684131736526946,3.069036226930964,7.715996384997741,7.30550918196995,7.973053892215569,5.537252221462748,3.2137370085856305,3.063856427378965,3.470059880239521,3.1120984278879016,
4.5494803434252145,3.8837646076794656,3.3278443113772456,3.1818181818181817,7.520334387708992,7.718489148580968,7.697604790419161,6.092276144907724,3.3730230456394037,3.17779632721202,3.408682634730539,3.004101161995899,
4.427699954812471,4.172787979966611,3.4550898203592815,3.3103212576896786,8.320831450519657,7.952838063439065,7.7859281437125745,5.769651401230349,3.37663804789878,3.172161936560935,3.6751497005988023,2.9241285030758717,
4.443289652056032,4.049040066777963,3.5778443113772456,3.3335611756664387,7.037957523723453,6.992487479131887,8.964071856287426,5.818865345181135,3.4267962042476277,3.2397746243739567,3.5254491017964074,2.7997265892002736,
4.577496610935381,4.247704507512521,3.654191616766467,3.1654135338345863,7.780162675101672,7.823038397328881,7.425149700598802,5.6746411483253585,3.3644374152733847,3.12228714524207,3.37125748502994,3.010252904989747,
4.674197921373701,3.9968697829716193,4.023952095808383,3.5919343814080658,7.506552191595119,7.180091819699499,8.263473053892216,6.339712918660287,3.4744690465431542,3.1224958263772953,3.395209580838323,3.1708817498291184,
4.517849073655671,4.203672787979967,3.5059880239520957,3.3896103896103895,7.27089923181202,7.152337228714524,7.782934131736527,5.743677375256323,3.244916403072752,3.1076794657762936,3.315868263473054,3.079289131920711,
5.0510619069136915,4.008138564273789,3.4191616766467066,3.1749829118250172,7.519656574785359,7.326585976627713,8.455089820359282,5.464798359535202,3.6965657478535925,3.2364357262103507,2.961077844311377,2.8462064251537935,
4.983732489832806,4.113313856427379,3.529940119760479,3.4456596035543403,7.681427925892454,7.246452420701169,8.205089820359282,5.9084073820915926,3.5045187528242203,3.1625626043405677,3.2035928143712575,2.7799043062200957,
4.486217803886127,4.016068447412354,3.5748502994011977,3.4142173615857825,7.460009037505649,7.268363939899833,8.282934131736527,5.847573479152427,3.2776773610483505,3.1686143572621037,3.212574850299401,2.9330143540669855,
4.6423407139629465,3.9707846410684473,3.501497005988024,3.2221462747778538,7.399683687302304,7.413606010016695,8.43562874251497,5.7764866712235134,3.2765476728422955,3.2502086811352253,3.158682634730539,2.9665071770334928,
4.676909173068233,3.704924874791319,3.7425149700598803,3.0580997949419,7.839810212381383,7.473080133555927,7.619760479041916,5.884483937115516,3.4087211929507455,3.1091402337228713,3.302395209580838,2.8646616541353382,
4.706507004066878,3.967237061769616,3.1676646706586826,3.3103212576896786,7.708314505196566,7.450542570951586,8.136227544910179,5.849624060150376,3.3732489832806145,3.1648580968280466,2.8967065868263475,3.059466848940533,
4.916854948034342,4.074081803005009,3.4775449101796405,3.2084757347915245,7.460686850429282,6.954924874791319,8.06437125748503,5.855092276144908,3.4810212381382737,3.4123539232053424,3.4565868263473054,2.902939166097061,
4.8990058743786715,4.229549248747913,3.529940119760479,3.121667805878332,6.9855399909624944,7.507095158597663,7.791916167664671,5.648667122351333,3.4170808856755537,3.2245409015025044,3.285928143712575,3.063568010936432,
5.0885675553547225,4.316986644407345,3.8832335329341316,3.168831168831169,7.45142340713963,7.363939899833055,8.612275449101796,5.5707450444292546,3.18504292815183,3.156719532554257,3.37125748502994,2.851674641148325,
4.984184365115228,4.287979966611019,3.5494011976047903,3.231032125768968,7.867374604609128,7.145659432387312,7.61377245508982,5.775803144224197,3.3474920921825575,3.1128964941569284,3.6467065868263475,3.264524948735475,
5.034568459105287,4.321160267111853,3.591317365269461,3.251537935748462,7.556936285585178,7.12771285475793,7.844311377245509,5.804511278195489,3.421147763217352,3.0809682804674456,3.1032934131736525,3.1148325358851676,
4.833032083145052,4.059474123539232,3.2724550898203595,3.414900888585099,8.050158156348848,7.271285475792988,7.068862275449102,5.533151059466849,3.2408495255309533,3.0509181969949917,4.094311377245509,2.840738209159262,
4.991414369633981,4.193864774624374,3.1422155688622753,3.4272043745727956,7.15183009489381,7.425500834724541,7.392215568862276,5.749829118250171,3.3398102123813826,3.1656928213689484,3.341317365269461,2.9993164730006834,
5.0987347492092185,4.396285475792988,3.69311377245509,3.14149008885851,7.571848169905106,7.293405676126878,7.889221556886228,5.489405331510595,3.5033890646181653,3.298414023372287,3.086826347305389,2.961038961038961,
4.925892453682784,4.593489148580968,3.5209580838323356,3.5222146274777852,7.458879349299593,7.579298831385643,7.269461077844311,6.006835269993164,3.4062358788974243,3.270033388981636,3.2619760479041915,3.213943950786056,
5.70040668775418,4.195951585976628,3.288922155688623,3.2911825017088177,7.640533212833258,7.271494156928214,7.6706586826347305,5.618591934381408,3.580885675553547,3.1279215358931554,3.3293413173652695,2.851674641148325,
4.883416177135111,4.36957429048414,3.437125748502994,3.6623376623376624,7.478309986443741,7.405467445742905,8.035928143712574,5.991797676008202,3.3280614550384096,3.1786310517529217,3.1122754491017965,3.1237183868762814,
4.911206507004067,4.055717863105175,3.5793413173652695,3.3362952836637048,7.406461816538635,7.135642737896494,9.363772455089821,5.842788790157211,3.420018075011297,3.109974958263773,3.6526946107784433,2.591250854408749,
5.095345684591053,4.125,3.9940119760479043,3.4094326725905675,7.720515137821961,7.51669449081803,7.7155688622754495,5.737525632262474,3.323542702214189,3.0659432387312187,3.309880239520958,3.096377306903623,
4.886127428829643,4.184265442404007,4.028443113772455,3.5133287764866714,7.562358788974243,7.316986644407345,7.326347305389222,6.419002050580998,3.672616357885224,3.0442404006677797,3.211077844311377,2.7306903622693097,
5.096475372797108,4.128130217028381,3.720059880239521,3.367053998632946,8.067781292363307,7.565943238731219,6.88622754491018,5.8086124401913874,3.3843199276999547,3.2184891485809684,3.3473053892215567,2.6801093643198906,
5.22254857659286,4.061560934891486,3.7634730538922154,3.369788106630212,7.1477632173520105,7.303839732888147,7.068862275449102,5.9275461380724535,3.2209670131043833,3.3251252086811354,3.5074850299401197,2.827751196172249,
5.1009941256213285,4.238313856427379,3.4011976047904193,3.276144907723855,7.531179394487122,7.170283806343907,7.362275449101796,5.735475051264525,3.3434252146407593,3.2712854757929883,2.8907185628742513,3.0580997949419,
5.477406235878897,4.317821368948247,3.519461077844311,3.3752563226247436,7.678716674197921,7.054048414023372,8.230538922155688,5.331510594668489,3.6258472661545413,3.0751252086811354,3.212574850299401,2.8318523581681476,
5.053773158608224,4.558848080133556,3.5778443113772456,3.2768284347231718,7.772706732941708,7.146285475792988,8.353293413173652,5.632262474367738,3.324672390420244,3.204507512520868,3.1317365269461077,2.732740943267259,
4.998192498870312,4.298205342237062,3.7574850299401197,3.4504442925495558,7.806823316764573,7.105383973288815,8.046407185628743,5.942583732057416,3.3556258472661544,3.1247913188647747,3.6347305389221556,3.0047846889952154,
4.772254857659286,4.630843071786311,3.552395209580838,3.1476418318523582,7.6836873023045635,7.031302170283807,7.082335329341317,6.123034859876965,3.2496610935381836,3.1060100166944906,3.7230538922155687,2.862611073137389,
5.091052869408044,4.374791318864775,3.5853293413173652,3.2262474367737526,7.619521012200632,7.400459098497496,8.04191616766467,6.1688311688311686,3.2408495255309533,3.0636477462437397,3.2005988023952097,2.686261107313739,
5.044509715318572,4.52212020033389,3.7080838323353293,3.43609022556391,7.701084500677813,7.160893155258765,7.553892215568863,6.168147641831852,3.3014008133755084,3.228923205342237,3.5793413173652695,3.044429254955571,
4.976050610031631,4.630008347245409,3.697604790419162,3.4231032125768968,7.711703569814731,7.353714524207012,7.631736526946108,5.976076555023924,3.498418436511523,3.380634390651085,3.4940119760479043,2.8810663021189336,
4.74898328061455,4.624582637729549,3.7934131736526946,3.3444976076555024,7.4356077722548575,7.087020033388981,6.87125748502994,5.611073137388927,3.4349299593312246,3.25271285475793,3.2994011976047903,3.0512645249487353,
4.842295526434704,4.646494156928214,3.7260479041916166,3.2611073137388926,7.5854044283777675,7.171118530884808,6.973053892215569,5.7669172932330826,3.5393131495707184,3.085559265442404,3.4850299401197606,2.9227614490772384,
4.816764572977858,4.309056761268781,3.69311377245509,3.2228298017771704,7.570040668775418,7.063230383973289,7.908682634730539,6.08133971291866,3.5883416177135112,3.2892320534223707,3.429640718562874,2.7628161312371837,
4.832128332580208,4.310726210350584,3.711077844311377,3.592617908407382,7.864437415273384,7.127295492487479,8.230538922155688,6.055365686944635,3.272706732941708,3.0696994991652753,3.6197604790419162,2.6582365003417636,
5.10122006326254,4.274207011686143,3.7395209580838324,3.356801093643199,8.205603253502034,7.220367278797997,8.395209580838323,6.07177033492823,3.6773610483506554,3.0976627712854756,3.411676646706587,2.9193438140806562,
4.6563488477180295,4.246869782971619,3.645209580838323,3.1435406698564594,7.767058291911432,7.103923205342237,7.8053892215568865,6.025974025974026,3.368278355173972,3.0052170283806343,3.2035928143712575,2.8557758031442244,
