B_1,B_2,B_3,T_1,T_2,T_3,G_1,G_2,G_3,
3.8252974326862867,3.8179207352096496,3.540121748754842,7.576080150281778,6.8202182653647325,8.11344770337576,3.36944270507201,3.1051120045950604,3.366906474820144,
3.287413901064496,3.373348650201034,3.6768123962368566,7.88791484032561,6.631246410109132,7.94355285002767,3.3706950532247966,2.9299253302699597,3.372993912562258,
3.8703819661865997,3.2774267662263066,3.6823464305478693,7.80275516593613,6.256174612291787,7.618705035971223,3.23794614902943,2.975301550832855,3.289983397897067,
3.6399499060738885,3.360712234348076,3.681239623685667,7.592360676268003,5.89488799540494,7.9358052019922525,3.1640576080150282,3.295807007466973,3.326508024349751,
3.9668127739511583,3.3831131533601377,3.6579966795794134,7.476518472135254,5.960941987363584,7.96956281128943,3.2022542266750156,2.8730614589316485,3.300498063087991,
3.7714464621164683,3.627225732337737,3.936912008854455,7.6361928616155295,6.3779437105112,7.966242390702822,3.5103318722604886,3.0493968983342907,3.1001660210293305,
3.5867251095804633,3.295807007466973,3.9297177642501384,6.852222917971196,7.031016657093624,7.826784726065301,3.358797745773325,2.915565766800689,3.111787493082457,
3.9430181590482154,3.5893164847788626,3.5688987271721087,8.142767689417658,6.557151062607697,8.037631433314887,3.7695679398872888,2.981619758759334,3.322634200332042,
3.8797745773324985,3.477886272257323,3.5771997786386276,7.743268628678773,6.528431935669156,7.424460431654676,3.7977457733249844,3.192418150488225,3.1184283342556722,
3.8666249217282402,3.299827685238369,3.5899280575539567,7.165936130244208,6.124641010913268,7.825124515771998,3.3055729492798998,3.221137277426766,3.154399557277255,
3.6368190356919223,3.6794945433658817,3.81737686773658,7.137132122730119,6.252153934520391,7.396236856668511,3.4182842830306823,3.029293509477312,3.534034311012728,
3.60738885410144,3.4939689833429064,3.596015495296071,7.413274890419537,6.2194141298104535,7.580520199225235,3.3312460864120226,2.7800114876507753,3.4327614831211952,
3.971195992485911,3.649626651349799,3.6485888212506916,7.581715716969318,6.408960367604825,8.381848367459877,3.219160926737633,3.1424468696151635,3.469286109573879,
4.011271133375078,3.3400344629523264,3.7764250138350857,7.348778960551033,6.520964962665135,7.66519092418373,3.5798371947401377,3.3095921883974726,3.534034311012728,
3.742016280525986,3.244112578977599,3.6275594908688436,8.489668127739511,6.538196438828259,7.3475373547316,3.472135253600501,2.9988512349224585,3.2224681793027115,
3.594239198497182,3.5829982768523836,3.672938572219148,7.864746399499061,5.993681792073521,7.9219701162147205,3.5203506574827803,3.134979896611143,3.485334809075816,
3.496556042579837,3.257897759908099,3.823464305478694,7.874765184721353,6.418150488225158,8.10459324847814,3.2128991859737006,3.368753589890867,3.230769230769231,
3.7532874139010644,3.7030442274554853,3.7210846707249585,7.332498434564809,6.58012636415853,7.867736579966796,3.438321853475266,2.897185525560023,3.2551189817376867,
3.616781465247339,3.9442848937392303,3.7559490868843386,6.964308077645586,6.101665709362435,7.2921970116214725,3.354414527238572,3.0040206777713956,3.257885998893193,
3.4508453350031307,4.28661688684664,3.683453237410072,7.659987476518472,6.311315336013785,7.466519092418373,3.517845961177207,3.113727742676623,3.4089651355838404,
3.733249843456481,4.334290637564618,3.6319867183176537,6.839699436443332,6.279149913842619,7.527393469839513,3.3537883531621793,3.3693279724296383,3.2545655783065857,
3.4683782091421413,4.570361860999426,4.048146098505811,7.803381340012524,6.8472142446869615,7.854454897620365,3.192235441452724,2.9080987937966687,3.323741007194245,
3.6599874765184723,4.519241815048822,3.643054786939679,7.1878522229179715,7.137851809304997,7.246817930271168,3.3901064495929867,2.902929350947731,3.0747094631986718,
4.078897933625548,4.712234348075818,3.4792473713337024,7.551659361302442,6.059735784032165,7.517985611510792,3.666875391358798,3.0465249856404366,3.206972883231876,
4.047589229805886,4.6266513497989665,3.6153846153846154,7.480275516593613,6.5479609419873634,7.559490868843387,3.338134001252348,2.9827685238368753,3.249584947426674,
3.6662492172824046,4.644457208500862,3.5899280575539567,7.416405760801503,6.637564618035611,7.933591588267848,3.58609893550407,3.06318207926479,3.1333702268954067,
4.294927989981215,4.8535324526134405,3.5439955727725514,7.649968691296181,6.311315336013785,6.7913669064748206,3.7219787100814026,2.9500287191269385,3.328168234643055,
3.7739511584220415,4.623779437105112,3.3984504703929166,7.407013149655604,6.3170591614014935,8.102379634753735,3.5209768315591736,3.330844342331993,3.0785832872163805,
4.008140262993112,4.418150488225158,3.413945766463752,7.770820288040075,6.4686961516369905,7.830105146651909,3.277395115842204,2.9471568064330844,3.4311012728278913,
3.664996869129618,4.879954049396899,3.9258439402324297,7.877269881026925,6.6766226306720275,7.239623685666851,3.3475266123982466,3.0534175761056863,3.4023242944106253,
3.743894802755166,4.585295807007467,3.6740453790813503,7.247964934251722,5.670878805284319,7.632540121748755,3.556668753913588,3.2906375646180357,3.252905368013282,
3.6505948653725735,4.883974727168294,3.5058107360265636,7.771446462116469,6.199885123492246,7.573325954620919,3.6030056355666877,3.095347501435956,3.4493635860542335,
