B_1,T_1,G_1,
6.55635838150289,16.321772639691716,3.8126204238921,
5.991811175337187,16.856936416184972,4.026974951830443,
5.55009633911368,16.892100192678228,4.574181117533719,
6.1175337186897885,16.790462427745666,3.96242774566474,
6.010597302504817,16.3733140655106,4.4002890173410405,
6.038053949903661,16.63005780346821,4.256743737957611,
6.539980732177264,17.01156069364162,4.664258188824663,
5.821772639691715,16.203757225433527,4.794797687861272,
5.942678227360308,16.077071290944122,5.211946050096339,
5.964354527938343,16.75529865125241,4.816473988439307,
6.3020231213872835,15.661368015414258,4.015414258188825,
6.987957610789981,17.147398843930635,4.392100192678227,
6.303468208092486,19.010115606936417,4.980732177263969,
5.692196531791907,18.36127167630058,8.29961464354528,
5.667630057803469,19.461464354527937,4.36271676300578,
6.150770712909441,17.082851637764932,4.564547206165703,
6.28082851637765,17.453275529865124,4.602119460500964,
5.930154142581888,16.847302504816955,4.758670520231214,
6.317919075144508,19.197976878612717,4.135838150289017,
6.07466281310212,18.33622350674374,4.186416184971098,
5.876204238921002,18.26204238921002,4.368015414258188,
5.890655105973025,17.715799614643544,4.670038535645472,
5.430154142581888,18.98169556840077,4.07514450867052,
6.2398843930635834,18.7495183044316,4.463872832369942,
6.271676300578035,20.01252408477842,4.454720616570327,
6.262042389210019,18.797206165703276,4.1772639691714835,
6.159441233140655,19.516859344894026,5.11897880539499,
5.888728323699422,18.61849710982659,4.3824662813102115,
5.613680154142582,18.41907514450867,4.7784200385356455,
6.061657032755298,18.60549132947977,4.609344894026975,
5.507707129094412,18.415703275529864,4.668111753371869,
5.86897880539499,18.301059730250483,4.548169556840077,
6.290944123314065,19.232658959537574,4.184007707129094,
6.200385356454721,20.70616570327553,3.7832369942196533,
6.189788053949903,21.40077071290944,4.616570327552987,
6.38102119460501,21.301059730250483,4.056840077071291,
5.745664739884393,20.8111753371869,4.235067437379576,
6.842003853564547,19.126204238921,4.376204238921002,
6.455684007707129,19.05635838150289,4.568400770712909,
6.595857418111754,20.029383429672446,4.228805394990366,
5.605009633911368,20.738921001926784,4.386801541425819,
6.163294797687861,19.189306358381504,4.651252408477842,
6.027938342967245,20.43111753371869,4.494701348747592,
6.340077071290944,19.07514450867052,4.508188824662813,
6.145472061657033,19.392100192678228,4.688342967244702,
6.266859344894027,18.552023121387283,4.6026011560693645,
6.151734104046243,19.978323699421967,4.742774566473988,
6.002408477842004,19.30491329479769,5.410404624277457,
6.364161849710983,19.047687861271676,5.723988439306359,
6.616570327552987,18.1242774566474,5.348747591522158,
5.419556840077071,18.30539499036609,5.255298651252408,
6.036127167630058,18.077552986512526,6.133429672447013,
5.889691714836223,18.241329479768787,4.038535645472062,
6.172447013487476,17.589113680154142,3.958092485549133,
6.144990366088632,17.060693641618496,4.167630057803469,
6.411368015414258,18.221579961464354,4.325626204238921,
6.391618497109826,18.671483622350674,4.290944123314065,
6.2336223506743735,19.34344894026975,6.0101156069364166,
6.434971098265896,19.89402697495183,5.517822736030829,
6.111271676300578,20.146435452793835,5.253371868978806,
5.989402697495183,19.203757225433527,5.2842003853564545,
5.584296724470135,18.442678227360307,5.683526011560693,
6.8882466281310215,19.581888246628132,5.184489402697495,
5.604046242774566,19.0626204238921,5.099229287090559,
5.993256262042389,19.121387283236995,5.878612716763006,
6.936416184971098,19.815028901734102,5.429190751445087,
5.996628131021194,20.69364161849711,5.17485549132948,
6.0134874759152215,21.14547206165703,6.17533718689788,
5.78131021194605,21.722543352601157,5.858381502890174,
6.9210019267822736,23.397880539499038,4.235549132947977,
5.929672447013488,24.623795761079,4.77456647398844,
5.854527938342967,24.071290944123316,4.586705202312139,
5.975915221579961,24.40606936416185,4.092485549132948,
5.5491329479768785,23.609344894026975,4.642581888246628,
5.89980732177264,25.128131021194605,4.286127167630058,
5.8289980732177264,24.103564547206165,4.436416184971098,
5.7129094412331405,24.121387283236995,4.765414258188825,
5.571290944123314,23.61994219653179,4.730732177263969,
5.567437379576108,22.795761078998073,4.222061657032755,
5.6175337186897885,23.3742774566474,4.170038535645472,
5.453275529865126,21.386801541425818,4.179190751445087,
5.598265895953757,23.539499036608863,3.8073217726396917,
5.71917148362235,23.185934489402698,4.352119460500964,
5.630057803468208,22.01878612716763,4.7485549132947975,
5.794797687861272,22.421965317919074,5.365125240847784,
5.980732177263969,21.05009633911368,5.2336223506743735,
6.0134874759152215,21.538535645472063,5.014932562620424,
