B_1,B_2,B_3,B_4,T_1,T_2,T_3,T_4,G_1,G_2,G_3,G_4,
5.444649446494465,3.3357933579335795,3.690687361419069,3.3378378378378377,8.583487084870848,6.791051660516605,5.771064301552107,6.645710928319624,3.5857933579335795,3.159132841328413,2.8802660753880267,3.143360752056404,
5.969557195571956,3.5309040590405902,3.475609756097561,3.3343125734430084,9.341789667896679,6.906365313653136,6.033259423503326,6.539952996474736,3.680811808118081,3.2744464944649447,2.772727272727273,3.3207990599294948,
6.31549815498155,3.4534132841328415,3.7677383592017737,3.2972972972972974,9.458948339483396,7.858394833948339,6.154656319290465,6.969447708578143,3.5281365313653135,3.3445571955719555,3.1751662971175167,3.1427732079905994,
6.506918819188192,3.393450184501845,3.7095343680709534,3.418918918918919,9.373154981549815,6.922509225092251,6.095343680709535,6.799647473560517,3.7735239852398523,3.3404059040590406,3.2100886917960088,2.9230317273795534,
6.7107933579335795,3.882841328413284,3.843680709534368,3.7126909518213864,8.927121771217712,6.829797047970479,5.674611973392461,6.688601645123384,3.5083025830258303,3.1494464944649447,3.194013303769401,2.964159811985899,
6.790129151291513,3.966328413284133,3.8054323725055434,3.4224441833137487,8.52260147601476,6.513837638376383,6.32760532150776,6.700940070505288,3.7813653136531364,3.0977859778597785,2.9007760532150777,3.1692126909518215,
6.601014760147602,3.776291512915129,4.169068736141907,3.589894242068155,8.48570110701107,7.59640221402214,6.155764966740577,7.148648648648648,4.084870848708487,3.196033210332103,3.1990022172949004,3.190951821386604,
6.540590405904059,3.5701107011070112,4.126385809312638,3.4142185663924796,7.990774907749078,6.847785977859779,5.804323725055433,7.5411280846063455,3.5682656826568264,2.850092250922509,3.1984478935698446,3.2314923619271445,
6.524446494464945,3.503690036900369,4.133592017738359,3.4876615746180963,9.727859778597786,6.907287822878229,5.733924611973393,6.856051703877791,3.94880073800738,3.095940959409594,3.3364745011086474,3.09048178613396,
6.373154981549815,3.6042435424354244,4.110310421286031,3.461809635722679,9.004612546125461,6.99169741697417,6.433481152993348,6.921269095182138,3.588560885608856,3.4875461254612548,2.774390243902439,3.0352526439482963,
6.337177121771218,3.726937269372694,4.340909090909091,3.5282021151586367,8.785055350553506,6.972324723247232,6.038248337028825,6.600470035252644,3.6452952029520294,3.196033210332103,3.2943458980044347,3.2126909518213864,
6.214944649446495,3.683579335793358,4.194013303769402,3.8125734430082256,8.937269372693727,6.773985239852398,5.668514412416852,6.608108108108108,4.074261992619927,3.101937269372694,3.309866962305987,3.337250293772033,
6.22739852398524,3.5083025830258303,3.970066518847007,3.5693301997649822,8.225553505535055,6.954797047970479,6.245565410199556,6.840188014101058,3.9990774907749076,3.206642066420664,2.9839246119733924,3.6598119858989424,
6.07380073800738,3.9432656826568264,4.14190687361419,3.672737955346651,8.07149446494465,6.717250922509225,5.808203991130821,6.5622796709753235,3.702490774907749,3.107011070110701,2.9490022172949004,3.118096357226792,
6.125922509225092,3.434963099630996,3.8763858093126387,3.490011750881316,9.118542435424354,6.638376383763838,6.416851441241685,6.717391304347826,3.598708487084871,3.040129151291513,3.2849223946784925,3.618683901292597,
5.807195571955719,3.5945571955719555,4.443458980044346,3.245593419506463,9.083025830258302,7.696033210332104,5.832039911308204,6.520564042303173,3.7149446494464944,3.440036900369004,3.069290465631929,2.861339600470035,
6.273985239852398,3.7550738007380073,3.881929046563193,3.1656874265569916,8.660055350553506,6.732933579335794,6.072616407982261,7.176263219741481,3.8777675276752768,3.2550738007380073,3.3392461197339247,3.016451233842538,
6.413745387453875,3.8846863468634685,3.8553215077605323,3.4336075205640424,9.363929889298893,6.855166051660516,5.671840354767184,6.202702702702703,4.029981549815498,3.1157749077490773,3.0210643015521064,2.9336075205640424,
6.641605166051661,3.422970479704797,3.9733924611973395,3.737955346650999,9.243081180811808,7.058118081180812,5.812084257206209,7.381316098707403,3.8523985239852396,3.5867158671586714,3.2827050997782705,3.055816686251469,
6.689114391143911,3.768911439114391,4.1618625277161865,3.7514688601645125,9.3809963099631,7.047509225092251,6.234478935698448,6.425969447708578,3.802583025830258,3.455258302583026,3.4279379157427936,2.99647473560517,
6.462638376383764,3.55119926199262,3.6978935698447892,3.7144535840188015,9.257841328413285,7.666512915129151,6.049334811529934,6.876615746180963,3.5830258302583027,3.223708487084871,3.1391352549889135,3.04406580493537,
6.647140221402214,3.580719557195572,4.054878048780488,3.6010575793184487,9.646217712177123,6.911439114391144,6.7073170731707314,6.512338425381904,3.7121771217712176,3.4515682656826567,3.125277161862528,3.039365452408931,
6.5793357933579335,3.709870848708487,3.5715077605321506,3.7685076380728555,9.517066420664207,6.67619926199262,5.830376940133037,6.666274970622797,3.7970479704797047,3.180811808118081,3.0543237250554323,3.1786133960047005,
7.098247232472325,3.4773985239852396,3.746119733924612,3.6562867215041126,9.330719557195572,6.760147601476015,5.840909090909091,7.129847238542891,3.646678966789668,3.535516605166052,3.08370288248337,3.1204465334900116,
6.726014760147602,3.5682656826568264,3.4728381374722836,3.6780258519388953,9.074261992619926,6.990774907749078,6.099778270509978,6.790246768507638,3.6669741697416973,3.408671586715867,3.0,3.0840188014101058,
6.709870848708487,3.8145756457564577,3.5027716186252773,3.717978848413631,10.320571955719558,6.833948339483395,5.993348115299335,6.4882491186839015,3.8297970479704797,3.1457564575645756,2.9955654101995566,3.1392479435957696,
6.957103321033211,3.7214022140221403,3.4855875831485585,3.802585193889542,9.279520295202952,6.855166051660516,6.1457871396895785,6.481786133960047,4.112084870848708,2.9972324723247232,3.1369179600886916,3.27262044653349,
7.187269372693727,3.5207564575645756,3.5737250554323725,3.59048178613396,9.030442804428045,7.586715867158672,6.448447893569845,6.820799059929494,3.897140221402214,3.2988929889298895,2.967849223946785,3.0129259694477084,
8.02490774907749,3.679428044280443,3.4246119733924614,3.608695652173913,9.924354243542435,6.931273062730627,5.776053215077606,7.349588719153936,3.374538745387454,3.0092250922509227,3.0382483370288247,3.1204465334900116,
7.836254612546125,3.834409594095941,3.227827050997783,3.8472385428907168,9.439114391143912,7.456642066420664,5.894678492239468,6.901880141010576,3.5452029520295203,3.379151291512915,3.12139689578714,3.0411280846063455,
7.854704797047971,3.7592250922509227,3.2766075388026605,3.646298472385429,9.665129151291513,7.078874538745388,6.385254988913526,6.438307873090482,3.9866236162361623,3.4418819188191883,2.9113082039911307,3.2508813160987073,
8.311346863468634,3.5733394833948338,3.733370288248337,3.698589894242068,9.054428044280442,7.386070110701107,6.483370288248337,6.300822561692127,3.7887453874538743,3.6549815498154983,3.147450110864745,3.1792009400705052,
8.023985239852399,3.702490774907749,3.579822616407982,3.7126909518213864,10.375,7.284594095940959,6.038248337028825,6.2737955346650995,3.8357933579335795,3.0059963099630997,3.145232815964523,3.04641598119859,
7.990313653136531,3.4667896678966788,3.82039911308204,3.810810810810811,10.152214022140221,6.892988929889299,6.046008869179601,7.380141010575793,3.859317343173432,3.274907749077491,2.837028824833703,3.1950646298472387,
7.797970479704797,3.4534132841328415,3.492239467849224,3.596944770857814,9.944188191881919,7.506918819188192,5.747228381374723,6.622796709753231,3.6485239852398523,3.3108856088560885,2.7843680709534366,3.2238542890716806,
8.62269372693727,3.6582103321033212,3.7322616407982263,3.599294947121034,9.969557195571955,7.136531365313653,5.937915742793791,6.552291421856639,3.9681734317343174,3.3694649446494465,2.9190687361419068,3.2784958871915393,
8.968634686346864,3.540129151291513,3.8492239467849223,3.7784958871915393,9.88929889298893,6.773062730627307,5.977827050997782,6.3719153936545245,3.558579335793358,3.1798892988929888,3.1097560975609757,3.0599294947121036,
8.014760147601477,3.728321033210332,4.037139689578714,3.635135135135135,10.263376383763838,6.726014760147602,6.119179600886918,6.431257344300823,3.738929889298893,3.3178044280442807,3.0992239467849223,3.1439482961222094,
8.447416974169741,3.6637453874538743,3.932926829268293,3.95358401880141,10.456642066420665,6.517527675276753,5.811529933481153,6.790246768507638,3.9312730627306274,3.4017527675276753,3.0072062084257207,3.011750881316099,
9.321033210332104,3.5161439114391144,3.9390243902439024,3.582256169212691,10.223247232472325,7.497693726937269,5.777716186252771,6.537602820211516,3.7781365313653135,3.276291512915129,3.0809312638580932,3.334900117508813,
9.455258302583026,3.748616236162362,4.191796008869179,3.4565217391304346,9.97140221402214,6.822878228782288,6.442350332594235,6.607520564042304,4.022140221402214,3.492158671586716,2.8941241685144123,3.079905992949471,
9.599630996309964,3.6706642066420665,3.8558758314855877,3.438895417156287,9.237084870848708,6.839022140221402,6.019955654101995,6.269095182138661,3.6831180811808117,3.3219557195571956,2.8636363636363638,2.9764982373678026,
9.668819188191883,3.4317343173431736,4.041019955654102,3.765569917743831,9.77029520295203,6.373154981549815,6.498337028824833,6.381316098707403,3.9506457564575648,3.4575645756457565,3.279933481152993,3.155111633372503,
8.857011070110701,3.5410516605166054,4.013303769401331,3.8031727379553466,10.171125461254613,7.118542435424354,5.905210643015521,6.740893066980023,3.705258302583026,3.441420664206642,3.078159645232816,3.052878965922444,
