B_1,B_2,B_3,B_4,B_5,T_1,T_2,T_3,T_4,T_5,G_1,G_2,G_3,G_4,G_5,
5.315365551425031,3.644526445264453,3.0946643717728053,3.4820022497187852,3.871609403254973,8.534386617100372,6.158056580565805,6.177280550774527,5.7294713160854895,6.049728752260398,3.3113382899628254,3.109471094710947,2.9242685025817554,3.2609673790776155,3.015370705244123,
4.010223048327138,3.4268142681426816,3.2495697074010326,3.482564679415073,3.6735985533453888,6.999690210656754,5.443419434194342,5.761617900172117,5.392013498312711,6.131103074141048,3.446716232961586,3.007380073800738,2.742685025817556,2.951068616422947,3.38245931283906,
3.9829615861214376,3.284132841328413,3.302065404475043,3.6647919010123733,3.779385171790235,7.243184634448575,5.800738007380073,5.767641996557659,5.775028121484814,6.930379746835443,3.379182156133829,2.9415744157441575,2.9457831325301207,2.904949381327334,3.046112115732369,
3.6620198265179678,3.356088560885609,3.1497418244406195,3.2440944881889764,3.642857142857143,7.655824039653036,5.801968019680197,6.111015490533563,6.058492688413948,5.8354430379746836,3.3060718711276333,3.107011070110701,3.180722891566265,3.1310461192350956,3.2414104882459314,
3.8643122676579926,3.642681426814268,3.5008605851979344,3.27615298087739,3.6455696202531644,7.153965303593556,6.053505535055351,6.123924268502582,5.464566929133858,6.7875226039783,3.3073110285006195,3.160516605166052,2.825301204819277,3.105736782902137,2.642857142857143,
3.9993804213135067,3.5977859778597785,3.17039586919105,3.484251968503937,3.320976491862568,7.158302354399009,6.333948339483395,5.937177280550775,5.9454443194600675,6.298372513562387,3.22180916976456,2.9667896678966788,2.944922547332186,3.0039370078740157,3.065099457504521,
3.9798636926889714,3.656211562115621,3.2228915662650603,3.199662542182227,3.6735985533453888,7.877942998760843,6.078720787207872,6.302065404475043,5.6546681664791905,6.226039783001808,3.32001239157373,2.9507995079950797,2.9518072289156625,3.0410573678290214,3.023508137432188,
4.069392812887236,3.3038130381303814,3.0017211703958693,3.3397075365579303,3.6645569620253164,7.616480793060719,6.137761377613776,6.067125645438899,6.14904386951631,6.234177215189874,3.513011152416357,3.0694956949569496,2.9388984509466436,2.87007874015748,3.147377938517179,
4.336431226765799,3.4526445264452645,3.631669535283993,3.6214848143982,3.6889692585895117,7.628872366790582,6.442804428044281,5.525817555938038,5.937007874015748,6.896021699819168,3.141263940520446,3.043050430504305,2.8459552495697076,2.9088863892013497,3.035262206148282,
3.989467162329616,3.616851168511685,3.368330464716007,3.623734533183352,3.205244122965642,7.04089219330855,6.371463714637146,6.176419965576592,5.8233970753655795,6.705244122965642,3.4547707558859977,3.060270602706027,2.959552495697074,2.8987626546681664,3.1853526220614827,
4.064745972738538,3.5104551045510455,3.2521514629948367,3.380202474690664,3.407775768535262,7.167596034696406,5.7460024600246005,5.731497418244406,6.057367829021373,6.841772151898734,3.2549566294919456,3.014760147601476,2.93631669535284,3.0118110236220472,3.3083182640144666,
4.033767038413878,3.6297662976629765,3.5567986230636834,3.56355455568054,4.1103074141048825,7.441759603469641,6.15559655596556,5.676419965576592,6.021934758155231,6.84629294755877,3.3432465923172243,3.1150061500615007,3.0516351118760756,3.2075365579302586,3.3074141048824592,
3.953531598513011,4.071340713407134,3.7409638554216866,3.7682789651293587,3.7613019891500903,7.403035935563817,6.345633456334563,5.750430292598967,5.80933633295838,7.021699819168173,3.1796778190830235,2.956949569495695,3.104130808950086,2.8498312710911136,3.053345388788427,
3.9882280049566297,3.7792127921279213,3.6695352839931155,3.4004499437570304,3.868896925858951,7.026951672862453,6.286592865928659,6.064543889845095,5.505061867266591,6.644665461121157,3.4182156133828996,3.197416974169742,3.0473321858864026,3.0652418447694036,3.2721518987341773,
4.119268897149938,3.3148831488314885,3.6523235800344236,3.331271091113611,3.736889692585895,6.733581164807931,6.076260762607626,5.784853700516351,6.123734533183352,6.3471971066907775,3.260532837670384,3.1752767527675276,3.0163511187607575,3.16310461192351,3.4358047016274864,
3.920074349442379,3.600861008610086,3.6815834767641995,4.032058492688414,3.7296564195298374,6.9944237918215615,5.988929889298893,5.296041308089501,5.80652418447694,6.35623869801085,3.354089219330855,2.768142681426814,2.9647160068846814,2.860517435320585,2.8779385171790235,
4.061028500619579,3.9735547355473555,3.5516351118760756,3.576490438695163,3.779385171790235,6.897459727385378,5.828413284132841,5.301204819277109,6.2570303712036,6.087703435804702,3.3240396530359355,3.0276752767527677,2.9139414802065406,3.1788526434195727,3.1699819168173597,
4.05359355638166,3.8474784747847477,3.8442340791738383,3.4960629921259843,3.605786618444846,7.259603469640644,6.247847478474784,5.909638554216867,6.117547806524184,6.285714285714286,3.195786864931846,3.469249692496925,2.7969018932874357,3.2418447694038246,3.31374321880651,
3.858116480793061,3.690651906519065,3.518932874354561,3.440944881889764,3.5822784810126582,6.655824039653036,5.996309963099631,5.475903614457831,5.844206974128234,6.511754068716094,3.672552664188352,3.1309963099630997,2.8218588640275386,3.2277840269966256,3.147377938517179,
3.866171003717472,3.433579335793358,3.6480206540447506,3.418447694038245,3.367088607594937,7.26548946716233,6.284747847478474,5.8029259896729775,5.659167604049494,6.205244122965642,3.452292441140025,3.0744157441574416,3.157487091222031,3.089988751406074,3.1573236889692584,
3.9182156133828996,3.610086100861009,3.67039586919105,3.703599550056243,3.492766726943942,7.935563816604708,6.339483394833948,6.111876075731497,6.168728908886389,6.977396021699819,3.483271375464684,2.984009840098401,2.6669535283993113,3.173228346456693,3.453887884267631,
3.9662329615861216,3.455719557195572,3.4793459552495696,3.5393700787401574,3.2730560578661843,7.449814126394052,5.900369003690037,5.778829604130809,6.204161979752531,6.151898734177215,3.3915737298636928,3.174046740467405,2.995697074010327,2.908323959505062,3.146473779385172,
3.9842007434944238,3.461869618696187,3.787435456110155,3.2902137232845896,3.5406871609403257,7.001239157372987,6.191266912669127,5.567986230636833,6.062992125984252,6.319168173598554,3.23636926889715,3.1894218942189423,3.0740103270223753,3.4943757030371203,3.37251356238698,
4.263940520446097,3.531980319803198,3.8984509466437176,3.376265466816648,3.5027124773960217,7.098822800495663,6.251537515375154,5.895869191049914,5.573115860517436,5.942133815551537,3.1363073110285007,3.268757687576876,2.5585197934595527,3.171541057367829,2.9276672694394215,
3.9175960346964063,3.6660516605166054,3.4664371772805507,3.5849268841394824,3.863471971066908,7.1363073110285,6.329028290282903,6.697934595524957,6.293588301462317,6.037974683544304,3.285006195786865,2.8530135301353012,2.8123924268502583,2.9904386951631046,3.376130198915009,
4.254646840148699,3.579950799507995,3.740103270223752,3.2767154105736784,3.465641952983725,7.18091697645601,6.117466174661747,5.580895008605852,5.784026996625422,6.662748643761302,3.2837670384138784,2.712792127921279,2.7925989672977627,2.8059617547806526,2.991862567811935,
4.192069392812887,3.674046740467405,3.602409638554217,3.393700787401575,3.9014466546112114,7.283767038413878,5.883148831488315,5.862306368330465,5.735095613048369,6.482820976491863,3.336431226765799,3.2035670356703565,3.1824440619621344,2.7710911136107987,3.267631103074141,
4.019206939281289,3.7539975399753995,3.2641996557659207,3.8481439820022496,3.5054249547920433,7.271375464684015,5.746617466174662,6.160929432013769,5.4797525309336335,7.249547920433996,3.280359355638166,3.025830258302583,3.0438898450946645,2.9173228346456694,2.905967450271248,
4.093246592317224,3.8444034440344406,3.8588640275387265,3.811023622047244,3.2820976491862566,7.823420074349443,5.923124231242312,6.089500860585198,6.240719910011249,7.121157323688969,3.2747831474597273,2.9846248462484626,3.050774526678141,2.965129358830146,3.2450271247739604,
4.208798017348204,3.8665436654366543,3.3717728055077454,3.658042744656918,3.294755877034358,7.082094175960347,6.369003690036901,5.9716006884681585,6.313835770528684,7.082278481012659,3.347893432465923,3.030750307503075,2.9759036144578315,3.0028121484814396,3.0605786618444846,
4.199194547707559,3.8450184501845017,3.1523235800344236,3.465129358830146,3.891500904159132,7.524783147459727,6.0,5.478485370051635,6.50281214848144,6.25497287522604,3.306691449814126,3.144526445264453,3.0843373493975905,2.985376827896513,3.27124773960217,
4.070941759603469,3.575030750307503,3.401893287435456,3.4308211473565806,3.37251356238698,6.93091697645601,5.847478474784748,5.608433734939759,6.302024746906636,6.806509945750452,3.3497521685254026,2.972939729397294,3.053356282271945,2.8638920134983126,3.2757685352622063,
4.01363073110285,3.5350553505535056,3.3528399311531842,3.2424071991001124,3.7377938517179023,6.829615861214374,6.377613776137761,5.177280550774527,6.4454443194600675,6.226039783001808,3.3794919454770755,3.376383763837638,2.8115318416523234,3.3509561304836897,3.315551537070524,
4.105638166047088,3.704182041820418,3.4199655765920824,3.3970753655793025,3.815551537070524,7.242565055762082,5.969249692496925,5.97934595524957,5.679415073115861,6.764014466546112,3.2252168525402727,2.9587945879458792,2.9225473321858866,3.0061867266591675,3.135623869801085,
4.039962825278811,3.6875768757687575,3.3201376936316693,3.316085489313836,3.628390596745027,7.175340768277572,5.854858548585486,5.869191049913941,5.478065241844769,6.322784810126582,3.2716852540272616,2.8530135301353012,2.8528399311531842,3.089988751406074,3.376130198915009,
4.263320941759604,3.6150061500615007,3.3519793459552494,3.313835770528684,3.4891500904159134,7.237608426270136,5.5984009840098405,5.817555938037866,6.096175478065242,6.066003616636528,3.049256505576208,2.644526445264453,2.857142857142857,3.251968503937008,3.138336347197107,
3.991635687732342,3.7257072570725707,3.3881239242685024,3.565804274465692,3.576853526220615,7.451053283767038,6.5504305043050435,6.016351118760757,5.907199100112486,6.477396021699819,3.064745972738538,3.402829028290283,3.1953528399311533,3.2665916760404947,3.480108499095841,
3.9903965303593556,3.7902829028290284,3.4096385542168677,3.8115860517435323,3.2685352622061483,7.8909541511771994,5.743542435424354,6.139414802065405,6.1580427446569175,6.594032549728753,3.4055142503097895,3.295817958179582,2.6824440619621344,2.895950506186727,3.0009041591320074,
4.077447335811648,3.6519065190651907,3.576592082616179,3.737907761529809,3.7549728752260396,7.461895910780669,5.702337023370234,5.888984509466437,5.656917885264342,6.198915009041591,3.2791201982651796,2.9354243542435423,2.897590361445783,3.1535433070866143,3.1564195298372515,
4.059789343246592,3.9428044280442807,3.663511187607573,3.5584926884139483,3.6763110307414104,7.357187112763321,6.247232472324724,5.952667814113597,6.153543307086614,6.4113924050632916,3.3878562577447338,3.046740467404674,2.9776247848537003,2.8852643419572552,3.251356238698011,
4.133828996282528,3.6482164821648215,3.3691910499139417,3.8526434195725536,3.445750452079566,7.084262701363073,6.415744157441575,5.515490533562823,5.892575928008998,6.280289330922242,3.27819083023544,2.830258302583026,2.8029259896729775,3.046119235095613,3.105786618444846,
4.158921933085502,3.577490774907749,3.3838209982788294,3.609673790776153,3.77124773960217,7.1037794299876085,5.551660516605166,5.812392426850258,6.172665916760405,6.548824593128391,3.288723667905824,3.2675276752767526,2.8717728055077454,3.246906636670416,3.2495479204339963,
4.1446716232961585,3.550430504305043,3.608433734939759,3.548931383577053,3.7775768535262206,7.198265179677819,6.063960639606396,6.299483648881239,5.570866141732283,6.3707052441229655,3.362453531598513,3.089790897908979,3.0972461273666094,3.216535433070866,3.061482820976492,
3.9965923172242874,3.710947109471095,3.5352839931153186,3.564116985376828,3.883363471971067,7.838599752168525,6.403444034440344,5.377796901893287,5.825646794150731,6.206148282097649,3.1775092936802976,3.1230012300123002,2.8967297762478483,2.9938132733408325,3.4321880650994574,
4.301425030978934,3.4827798277982778,3.559380378657487,3.5202474690663665,3.5316455696202533,8.26363073110285,6.119926199261992,6.480206540447504,6.24578177727784,6.249547920433996,3.323420074349442,3.2952029520295203,3.0344234079173837,2.938695163104612,2.8580470162748646,
4.026641883519207,3.699261992619926,3.2728055077452667,3.7890888638920135,3.6573236889692584,7.0799256505576205,5.8886838868388685,5.451807228915663,6.338582677165355,6.938517179023508,3.4138785625774473,3.213407134071341,3.0395869191049916,3.229471316085489,3.194394213381555,
4.241945477075588,3.7054120541205413,3.940619621342513,4.089426321709786,4.125678119349005,7.528810408921933,6.636531365313653,5.561962134251291,5.574240719910011,7.043399638336347,3.42905824039653,2.9637146371463716,2.9302925989672977,3.0596175478065244,3.1735985533453888,
4.090768277571252,3.7238622386223863,3.2306368330464714,3.420134983127109,3.9593128390596743,7.765799256505576,5.897293972939729,5.833046471600689,5.4893138357705284,6.1075949367088604,3.221189591078067,3.268757687576876,3.0309810671256456,3.282339707536558,3.12748643761302,
4.096964064436183,3.607626076260763,3.5740103270223753,3.4617547806524183,3.9683544303797467,7.089219330855019,6.093480934809348,5.430292598967298,5.932508436445445,6.1672694394213385,3.320631970260223,2.9846248462484626,2.8932874354561102,3.1496062992125986,3.407775768535262,
4.1074969021065675,3.8185731857318572,3.8623063683304646,3.5067491563554554,4.226943942133816,7.0241635687732344,6.00430504305043,5.767641996557659,6.159730033745782,6.0461121157323685,3.193308550185874,3.0744157441574416,2.9173838209982788,3.177165354330709,3.2070524412296564,
4.298636926889715,3.9415744157441575,3.4010327022375213,3.7525309336332957,3.891500904159132,7.52540272614622,5.99569495694957,6.194492254733219,6.038245219347582,7.157323688969258,3.394361833952912,3.1014760147601477,3.0602409638554215,3.159730033745782,3.2106690777576854,
4.366480793060719,3.501230012300123,3.4819277108433737,3.640044994375703,3.9873417721518987,7.525092936802974,6.634686346863469,5.82960413080895,5.802024746906636,6.857142857142857,3.4668525402726145,2.8677736777367775,2.9173838209982788,3.0714285714285716,3.2260397830018084,
4.665737298636927,3.9883148831488313,3.5051635111876074,3.373453318335208,4.086799276672695,8.28376703841388,5.781057810578106,5.916523235800344,5.748031496062992,6.879746835443038,3.3008054522924413,3.1359163591635917,3.050774526678141,3.15748031496063,3.0027124773960217,
4.3909541511771994,3.594710947109471,3.2366609294320137,3.5073115860517436,4.11121157323689,7.407682775712516,6.1033210332103325,5.498278829604131,5.9454443194600675,6.466546112115732,3.482032218091698,3.254612546125461,2.9836488812392425,3.0708661417322833,3.146473779385172,
4.537174721189591,3.4661746617466176,3.6015490533562824,3.5680539932508437,4.2025316455696204,7.482651796778191,6.124846248462485,5.464716006884681,6.106861642294713,6.403254972875226,3.3667905824039654,3.293972939729397,2.851118760757315,3.2491563554555682,3.4792043399638337,
4.267967781908302,3.8124231242312425,3.5481927710843375,3.643982002249719,4.071428571428571,7.3863073110285,6.139606396063961,5.908777969018933,5.8785151856018,5.914104882459313,3.275712515489467,3.140221402214022,2.7177280550774525,3.1524184476940382,3.1148282097649185,
4.62453531598513,3.492619926199262,3.6480206540447506,3.6709786276715413,3.9276672694394215,7.602230483271375,5.659286592865929,5.723752151462995,6.320022497187852,6.71880650994575,3.246282527881041,2.8567035670356704,3.0352839931153186,3.3503937007874014,3.0678119349005426,
4.311957868649318,3.4981549815498156,3.510327022375215,3.338582677165354,3.680831826401447,7.055762081784387,5.762607626076261,5.946643717728055,5.9640044994375705,6.6410488245931285,3.448265179677819,3.3542435424354244,3.0352839931153186,2.925196850393701,3.0244122965641953,
4.2868649318463445,3.565190651906519,3.4991394148020656,3.557367829021372,3.6338155515370705,7.234200743494424,5.976629766297663,6.02065404475043,6.02474690663667,6.387884267631103,3.223358116480793,3.1469864698646988,3.0025817555938037,3.2542182227221597,3.115732368896926,
4.541511771995044,3.3019680196801966,3.802065404475043,3.716535433070866,3.4936708860759493,7.344485749690211,5.912054120541206,5.52065404475043,5.781214848143982,7.197106690777577,3.2899628252788102,3.125461254612546,2.9371772805507743,2.9898762654668167,3.642857142857143,
4.2757125154894675,3.5781057810578107,3.4500860585197937,3.409448818897638,3.938517179023508,7.201982651796778,5.772447724477245,5.292598967297763,5.5449943757030375,6.6907775768535265,3.223977695167286,2.857933579335793,2.836488812392427,3.081552305961755,2.934900542495479,
4.748451053283767,3.5596555965559658,3.751290877796902,3.347019122609674,3.391500904159132,6.899318463444858,5.764452644526445,5.556798623063683,5.655793025871766,7.10126582278481,3.3361214374225527,3.30319803198032,3.0120481927710845,3.1445444319460067,3.3490054249547923,
4.127323420074349,3.793972939729397,3.5748709122203097,3.8363329583802024,3.906871609403255,7.826517967781908,5.8646986469864695,5.574010327022375,5.632170978627672,6.818264014466546,3.3104089219330857,3.0891758917589174,2.8795180722891565,3.1001124859392575,3.037974683544304,
4.4237918215613385,3.6574415744157442,3.7177280550774525,3.583239595050619,3.720614828209765,7.284076827757125,5.674046740467404,5.792598967297763,6.211473565804274,7.036166365280289,3.782218091697646,3.0535055350553506,2.796041308089501,3.1659167604049494,3.2585895117540686,
4.676270136307311,3.690036900369004,3.5654044750430294,3.559055118110236,4.282097649186257,6.99721189591078,6.054735547355474,5.958691910499139,5.724971878515186,6.463833634719711,3.397459727385378,3.129151291512915,3.1462994836488813,3.0719910011248595,3.0551537070524413,
4.434014869888476,3.630381303813038,3.6006884681583475,3.6203599550056245,4.19258589511754,7.866171003717472,5.85239852398524,5.825301204819277,6.191788526434196,6.386980108499096,3.3825898389095417,3.231242312423124,2.784853700516351,3.151293588301462,3.267631103074141,
4.452602230483271,3.933579335793358,3.5413080895008604,3.6850393700787403,3.84629294755877,7.20817843866171,6.038130381303813,5.835628227194492,6.165354330708661,6.468354430379747,3.2620817843866172,3.0498154981549814,2.9776247848537003,3.104049493813273,3.175406871609403,
4.774473358116481,3.970479704797048,3.5516351118760756,3.5995500562429696,3.694394213381555,7.340458488228005,6.262607626076261,5.842512908777969,5.75421822272216,6.605786618444847,3.225836431226766,3.339483394833948,3.1135972461273664,2.997750281214848,2.946654611211573,
4.316914498141264,3.507380073800738,3.8347676419965575,3.7249718785151855,3.6103074141048825,7.595105328376704,6.330258302583026,5.768502581755594,5.871203599550056,6.460216998191682,3.27819083023544,3.006150061500615,2.9139414802065406,3.030933633295838,3.3851717902350815,
4.657992565055762,3.6863468634686347,3.8218588640275386,3.499437570303712,3.5289330922242317,7.710656753407683,6.523985239852398,5.510327022375215,5.632170978627672,6.796564195298372,3.224287484510533,2.8628536285362856,2.8795180722891565,3.064116985376828,3.4014466546112114,
4.47087980173482,3.4969249692496924,3.8261617900172116,3.8503937007874014,3.774864376130199,7.020136307311028,5.712177121771218,5.965576592082616,6.113048368953881,6.47377938517179,3.2558859975216854,3.2472324723247232,3.3141135972461275,3.2632170978627673,3.100361663652803,
4.5814745972738535,3.4268142681426816,3.955249569707401,3.8048368953880765,4.188969258589512,7.657992565055762,5.854243542435424,5.388123924268503,6.241844769403825,6.2405063291139244,3.375154894671623,3.13530135301353,2.96815834767642,3.230596175478065,3.367992766726944,
4.378562577447336,3.609471094710947,3.549053356282272,4.016310461192351,3.8698010849909585,7.198574969021066,6.2041820418204185,5.683304647160069,6.179415073115861,6.336347197106691,3.407063197026022,3.1863468634686347,2.9036144578313254,3.1535433070866143,3.365280289330922,
