B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,
5.549645390070922,4.230627306273063,5.989010989010989,4.764619883040936,5.391656288916563,4.636926889714994,4.902029391182645,4.038255033557047,6.600709219858156,6.283025830258302,10.710361067503925,7.261208576998051,12.820983810709839,9.522924411400249,11.3037088873338,7.269798657718121,3.024822695035461,2.9771217712177123,2.9505494505494507,3.0657894736842106,3.1105230386052303,3.2193308550185873,11.098670398880335,3.014765100671141,
5.275886524822695,4.342066420664207,6.183673469387755,5.114035087719298,5.680261519302615,5.1016109045848825,5.334499650104968,4.311409395973154,6.158156028368794,6.2413284132841325,9.241758241758241,7.0511695906432745,12.391033623910337,8.814126394052044,11.21553533939818,7.308053691275168,3.131205673758865,3.1210332103321035,3.072213500784929,3.0531189083820665,3.3253424657534247,3.16728624535316,10.15255423372988,2.8973154362416107,
5.575177304964539,4.374538745387454,5.919152276295134,4.9410331384015596,5.870485678704857,5.573729863692689,5.255423372988104,4.292617449664429,6.7893617021276595,6.352029520295203,8.770015698587127,8.336257309941521,12.399439601494397,9.372986369268897,11.568929321203639,7.938926174496644,3.1163120567375886,2.9867158671586718,3.0,3.294346978557505,3.238169364881694,3.640644361833953,10.925822253324002,3.2966442953020136,
4.923404255319149,4.828782287822878,6.083987441130298,5.083820662768031,6.284246575342466,5.107806691449814,5.172848145556333,3.8523489932885906,6.558156028368795,6.69409594095941,10.018053375196232,7.891325536062378,12.329389788293899,10.026022304832713,11.32890132960112,7.397986577181208,2.9078014184397163,3.28929889298893,3.4474097331240188,3.3304093567251463,3.142901618929016,3.200743494423792,10.163051084674597,3.153020134228188,
4.609929078014185,4.742066420664207,5.283359497645212,5.295321637426901,5.87640099626401,6.16728624535316,5.167249825052484,3.9932885906040267,6.457446808510638,6.565682656826568,8.57927786499215,7.871345029239766,11.659713574097136,10.438661710037175,11.045486354093772,7.90738255033557,3.053900709219858,3.161623616236162,3.536106750392465,3.1837231968810915,3.2266500622665006,3.5625774473358116,10.6445066480056,3.134228187919463,
4.498581560283688,4.492988929889299,5.861067503924647,5.105263157894737,5.748754669987547,5.377942998760843,5.501049685094472,3.98993288590604,6.3609929078014185,6.642804428044281,8.736263736263735,7.51364522417154,10.666251556662516,9.950433705080545,11.276417074877537,7.214765100671141,3.149645390070922,2.9690036900369003,3.2221350078492934,3.193469785575049,3.24719800747198,3.483271375464684,10.650804758572429,3.312751677852349,
4.10354609929078,4.546863468634687,5.332025117739404,5.0550682261208575,6.371108343711083,5.64188351920694,4.864240727781666,4.218791946308725,6.717021276595744,6.201476014760147,8.18602825745683,7.651559454191033,11.048567870485678,10.483271375464684,11.044086773967809,7.78255033557047,2.8375886524822693,3.052029520295203,2.856357927786499,3.249512670565302,3.2026774595267744,3.84634448574969,11.988103568929322,3.2684563758389262,
4.477304964539007,4.64649446494465,5.739403453689168,4.754873294346979,5.937422166874222,5.323420074349443,5.048985304408677,3.7946308724832214,6.1326241134751776,6.631734317343174,7.536106750392465,7.509746588693957,11.471357409713574,10.36183395291202,10.339398180545837,7.0825503355704695,3.1666666666666665,2.9066420664206642,3.5306122448979593,3.1661793372319686,3.1544209215442094,3.4956629491945477,10.692792162351294,3.248322147651007,
4.615602836879432,4.740221402214022,5.751962323390895,4.421539961013646,6.00186799501868,5.080545229244114,5.027291812456263,4.143624161073825,6.389361702127659,6.159778597785978,8.112244897959183,7.580896686159844,10.973536737235367,11.37918215613383,10.29111266620014,7.475838926174497,2.9397163120567376,3.233948339483395,3.2896389324960755,3.294346978557505,3.3732876712328768,3.5625774473358116,10.60811756473058,3.091275167785235,
5.23758865248227,4.51070110701107,5.217425431711146,4.4035087719298245,5.525217932752179,5.380421313506815,5.932120363890832,4.070469798657718,6.561702127659575,6.230627306273063,7.748037676609105,6.964424951267056,10.485367372353673,11.164807930607187,10.029391182645206,7.528187919463087,2.8354609929078016,2.9911439114391145,3.1656200941915227,3.1193957115009745,3.4044209215442094,3.5390334572490705,12.942617214835549,3.304026845637584,
4.717730496453901,4.5697416974169744,5.0149136577708004,5.05214424951267,5.422166874221669,4.967781908302355,5.202239328201539,3.959060402684564,6.447517730496454,6.270848708487085,7.980376766091052,7.2977582846003894,10.21544209215442,12.586121437422552,10.827151854443667,7.650335570469799,3.1446808510638298,2.896309963099631,3.2543171114599687,3.2149122807017543,3.2945205479452055,3.618339529120198,12.68929321203639,3.297986577181208,
4.778723404255319,4.707380073800738,5.1020408163265305,4.451754385964913,5.345267745952677,5.578686493184635,5.23442967109867,4.385234899328859,5.984397163120567,6.2092250922509225,7.979591836734694,8.124269005847953,9.842465753424657,12.49814126394052,10.502449265220434,7.709395973154362,2.9943262411347518,3.170479704797048,3.2260596546310834,3.288011695906433,3.511830635118306,3.845105328376704,12.118264520643807,3.246979865771812,
4.406382978723404,4.294833948339483,4.438775510204081,5.08625730994152,5.224782067247821,5.1908302354399005,5.540937718684395,4.5,6.467375886524823,6.414760147601476,7.588697017268446,7.442007797270955,10.071606475716065,12.185873605947956,10.578026592022393,7.923489932885906,2.9539007092198584,2.9763837638376383,2.9513343799058083,3.230019493177388,3.4679327521793275,3.965303593556382,13.000699790062981,3.236912751677852,
4.76595744680851,4.648708487084871,5.313186813186813,4.294834307992203,5.35865504358655,5.9727385377943,5.017494751574528,4.063758389261745,6.075886524822695,6.74169741697417,6.883830455259027,7.912280701754386,9.710460772104607,13.293680297397769,11.464660601819455,8.178523489932886,3.1659574468085108,3.2859778597785976,3.076923076923077,3.1837231968810915,3.3212951432129514,3.650557620817844,15.068579426172148,3.2691275167785236,
4.4950354609929075,4.391881918819188,4.5989010989010985,4.4488304093567255,4.796699875466999,5.975216852540273,5.923023093072079,4.345637583892618,6.326950354609929,6.4309963099631,7.1004709576138145,7.8732943469785575,9.352739726027398,13.255266418835191,10.805458362491253,8.57248322147651,3.2914893617021277,3.0760147601476016,3.1773940345368916,2.8976608187134505,3.2160647571606478,3.9281288723667904,18.003498950314906,3.0993288590604027,
4.235460992907801,4.360147601476014,4.654631083202512,4.7670565302144245,4.9069115815691156,5.814126394052044,6.421973407977607,4.284563758389262,6.523404255319149,6.643911439114391,7.619309262166405,7.781189083820663,8.904732254047323,13.997521685254027,10.795661301609517,7.648993288590604,3.15886524822695,3.0608856088560885,3.013343799058085,3.1169590643274856,3.157845579078456,3.781908302354399,19.452064380685794,3.3543624161073824,
4.5375886524822695,4.534686346863468,4.273155416012559,4.709551656920078,4.877957658779577,5.4981412639405205,5.785864240727782,4.248993288590604,6.452482269503546,6.609963099630996,7.076138147566719,7.238791423001949,8.954545454545455,14.60718711276332,10.668299510146955,7.748993288590604,3.126241134751773,2.9512915129151294,3.035321821036107,3.107212475633528,3.3197384806973846,3.7472118959107807,19.148355493351996,3.616778523489933,
4.152482269503546,4.106273062730628,4.529827315541601,4.611598440545809,4.805417185554172,5.519206939281289,6.368089573128062,3.9523489932885907,6.294326241134752,6.698892988929889,7.0941915227629515,7.8089668615984404,9.041407222914073,13.970260223048328,10.97480755773268,7.9268456375838925,3.0446808510638297,3.0059040590405903,3.209576138147567,3.1135477582846005,3.3860523038605232,3.838909541511772,21.53953813855843,3.350335570469799,
4.963120567375887,4.4173431734317345,4.63265306122449,5.116959064327485,5.097447073474471,6.439900867410161,5.568229531140658,4.422818791946309,6.659574468085107,6.19409594095941,6.667189952904239,7.699317738791423,9.13293897882939,14.25278810408922,11.166550034989504,6.595973154362416,3.102836879432624,3.3269372693726935,3.3846153846153846,3.3806042884990255,3.406911581569116,4.001239157372987,22.741077676696992,3.1201342281879194,
4.238297872340426,4.305535055350553,4.633437990580847,4.860623781676413,5.111768368617684,5.441140024783148,5.5836249125262425,4.142953020134228,6.153900709219858,6.247232472324724,7.021978021978022,7.468810916179337,9.034869240348693,14.465923172242874,11.243526941917425,6.83758389261745,3.00709219858156,3.019188191881919,2.912087912087912,3.0287524366471734,3.3231631382316316,3.7558859975216854,23.751574527641708,3.0758389261744967,
4.770921985815603,4.361623616236162,4.120094191522763,4.383528265107213,4.85772104607721,6.007434944237918,5.8243526941917425,4.775167785234899,6.522695035460993,6.374169741697417,7.5149136577708004,7.299220272904483,9.165317559153175,14.743494423791821,11.336599020293912,6.434899328859061,2.9354609929078013,3.4512915129151294,2.8877551020408165,3.1978557504873293,3.0591531755915318,4.20817843866171,24.523442967109865,3.1624161073825503,
4.983687943262411,4.61660516605166,4.114599686028257,4.756335282651072,4.803549190535492,5.522924411400248,6.6081175647305805,4.342953020134228,6.668794326241135,6.921033210332103,7.230769230769231,7.037037037037037,8.713262764632628,15.11276332094176,10.650104968509448,6.492617449664429,3.1340425531914895,3.1302583025830257,3.1883830455259026,3.4273879142300196,3.252179327521793,4.771995043370508,23.615815255423374,3.0476510067114093,
4.761702127659574,4.325092250922509,4.608320251177394,4.57504873294347,4.643524283935243,5.607187112763321,5.305808257522743,4.21006711409396,6.633333333333334,6.3166051660516604,6.618524332810047,7.33625730994152,8.591220423412205,15.920693928128872,11.887333799860041,6.490604026845638,3.1141843971631205,2.9435424354243542,3.388540031397174,3.13401559454191,3.0560398505603983,4.089219330855019,21.959412176347097,3.125503355704698,
5.3645390070921986,4.188929889298893,4.84850863422292,4.744639376218323,4.709215442092154,5.993804213135068,5.235829251224633,4.583892617449664,6.563120567375886,6.869741697416974,7.069858712715855,7.594054580896686,8.740037359900374,15.451053283767038,11.180545836249125,6.918791946308724,3.0624113475177306,3.36309963099631,3.491365777080063,3.175438596491228,3.5579078455790785,4.232961586121437,20.223932820153955,3.32751677852349,
5.099290780141844,4.360147601476014,4.430926216640502,4.4264132553606235,4.711706102117061,6.335811648079306,5.193841847445766,4.28993288590604,6.397163120567376,6.343173431734317,6.554160125588697,7.354775828460039,9.00093399750934,17.157372986369268,10.452764170748775,7.441610738255034,2.7872340425531914,2.947970479704797,3.2566718995290422,3.0692007797270957,3.245018679950187,4.503097893432466,20.87963610916725,2.7912751677852348,
5.165957446808511,4.312915129151292,4.04552590266876,4.296296296296297,4.322229140722292,6.189591078066915,5.03149055283415,3.844295302013423,6.166666666666667,6.2,6.4866562009419155,8.602826510721247,7.995018679950187,16.21437422552664,10.28411476557033,6.985234899328859,2.921985815602837,2.866420664206642,2.903453689167975,3.489766081871345,3.336239103362391,4.562577447335812,18.603918824352693,3.128187919463087,
5.004255319148936,4.021033210332103,4.056514913657771,4.4566276803118905,4.491905354919053,6.120198265179678,6.212036389083275,4.1973154362416105,6.069503546099291,6.214760147601476,6.379905808477237,7.184210526315789,7.981631382316314,18.662949194547707,10.230930720783764,7.069127516778524,2.9078014184397163,3.165682656826568,3.291208791208791,3.1306042884990255,3.1584682440846823,4.667905824039653,19.596920923722884,2.9322147651006714,
5.326241134751773,4.240590405904059,4.671114599686028,4.795808966861599,4.406600249066003,6.679058240396531,5.40517844646606,4.445637583892617,6.715602836879433,6.352029520295203,6.620094191522763,7.778752436647173,8.548567870485678,17.748451053283766,10.269419174247727,7.774496644295302,3.0170212765957447,3.159409594095941,3.512558869701727,3.1028265107212474,3.107098381070984,5.012391573729864,19.17704688593422,3.0731543624161075,
4.824113475177305,4.158671586715867,4.418367346938775,4.625730994152047,4.187733499377335,7.397769516728625,5.298810356892933,4.203355704697986,6.284397163120567,6.250184501845019,6.269230769230769,6.955165692007797,8.35211706102117,18.76084262701363,10.275017494751575,7.038926174496645,2.9858156028368796,3.0509225092250922,3.0832025117739406,3.242690058479532,3.281755915317559,5.921933085501859,20.23372988103569,3.255704697986577,
5.395744680851064,3.529889298892989,4.485871271585557,5.055555555555555,4.213574097135741,6.1722428748451055,5.445066480055983,4.084563758389262,5.8382978723404255,6.225830258302583,6.656200941915228,7.499512670565302,8.622042341220423,17.236679058240398,10.236529041287614,7.396644295302013,2.9602836879432624,2.9298892988929888,3.094976452119309,3.2344054580896686,3.162826899128269,5.258983890954151,19.818754373687895,3.178523489932886,
4.746808510638298,3.7040590405904057,4.457613814756672,4.372319688109162,4.27148194271482,6.2577447335811645,5.1364590622813155,4.17986577181208,6.582269503546099,6.419557195571956,6.417582417582418,6.9639376218323585,7.819427148194271,17.21437422552664,10.286214135759272,7.148993288590604,3.2609929078014184,2.9686346863468636,3.26138147566719,3.290448343079922,3.303549190535492,5.289962825278811,19.66340097970609,3.093288590604027,
4.717021276595744,3.5619926199261993,4.460753532182103,4.353801169590644,4.457347447073475,6.68277571251549,5.7557732680195945,4.620805369127517,5.917021276595745,6.554612546125461,6.724489795918367,7.045808966861599,7.358343711083437,17.79182156133829,10.732680195941217,7.113422818791946,3.0432624113475177,3.0649446494464945,3.438775510204082,3.1530214424951266,3.197384806973848,5.1425030978934325,21.673897830650805,3.3187919463087248,
5.056737588652482,3.740959409594096,4.478021978021978,4.252923976608187,4.155354919053549,6.413878562577447,4.976906927921624,4.236912751677853,7.036879432624113,6.021402214022141,6.4073783359497645,7.305555555555555,7.97851805728518,18.042131350681537,10.387683694891532,7.73758389261745,2.8858156028368795,3.2498154981549816,2.8485086342229198,3.2865497076023393,3.1363636363636362,5.232961586121437,20.88663400979706,3.0516778523489934,
4.80354609929078,3.5494464944649446,4.565149136577708,4.133528265107213,4.235367372353673,7.351920693928129,5.191042687193842,3.957718120805369,6.18581560283688,6.2107011070110705,6.590266875981162,6.815302144249513,7.484744707347447,17.00247831474597,10.44366689993002,7.201342281879195,2.9695035460992907,3.2169741697416976,3.1538461538461537,3.456140350877193,3.1441469489414695,5.2168525402726145,19.49475157452764,3.040268456375839,
4.8184397163120565,3.700369003690037,4.2810047095761385,4.402534113060429,4.200186799501868,6.1313506815365555,5.491252624212736,4.0275167785234895,6.201418439716312,6.411439114391144,6.638932496075353,7.0589668615984404,7.5034246575342465,17.940520446096656,10.023093072078376,6.99731543624161,3.050354609929078,3.0752767527675275,2.8437990580847723,3.1603313840155947,3.202054794520548,5.70631970260223,20.6962911126662,3.248993288590604,
4.601418439716312,3.7981549815498155,4.462323390894819,4.450292397660819,4.238792029887921,6.929368029739777,5.210636808957313,3.993959731543624,6.127659574468085,6.413284132841328,6.56043956043956,7.004385964912281,7.665628891656289,18.81536555142503,11.17704688593422,6.744295302013422,2.9645390070921986,3.2376383763837637,3.19309262166405,2.992202729044834,2.961706102117061,5.5278810408921935,20.36599020293912,3.0590604026845636,
4.4361702127659575,3.429151291512915,4.247252747252747,4.428849902534113,4.48038605230386,7.228004956629492,4.94261721483555,4.26510067114094,5.906382978723404,6.226937269372693,6.770015698587128,7.367933723196881,7.813200498132005,18.15365551425031,10.479356193142058,6.6973154362416105,2.900709219858156,3.1202952029520294,3.1043956043956045,2.9761208576998053,3.0121419676214196,5.739776951672862,20.3037088873338,3.263087248322148,
4.5312056737588655,3.6051660516605164,4.277080062794348,4.658869395711501,4.389165628891656,6.1722428748451055,4.8439468159552135,3.7174496644295303,6.226950354609929,6.450184501845018,6.52276295133438,6.9449317738791425,7.561332503113325,16.56753407682776,11.395381385584324,6.919463087248322,3.097872340425532,2.9841328413284134,3.240973312401884,3.287037037037037,3.4947073474470733,5.436183395291202,20.263121063680895,3.1966442953020135,
4.688652482269504,3.454981549815498,3.881475667189953,4.396686159844054,4.178704856787048,6.1685254027261465,5.162351294611616,3.740268456375839,6.600709219858156,6.233948339483395,6.049450549450549,6.847465886939571,7.030199252801992,18.086741016109045,10.01329601119664,6.804026845637584,3.473758865248227,3.0158671586715866,2.986656200941915,3.392300194931774,3.2851805728518055,5.467162329615861,20.850944716585026,3.6436241610738254,
4.607092198581561,3.7391143911439113,4.213500784929356,4.210038986354776,4.010585305105853,6.722428748451053,4.983205038488453,3.9046979865771814,5.876595744680851,6.27269372693727,6.25353218210361,7.2519493177387915,7.365815691158157,17.384138785625776,10.384884534639609,7.530872483221477,3.1177304964539005,3.0557195571955718,2.9434850863422293,3.462962962962963,3.1176836861768367,6.171003717472119,19.93142057382785,3.184563758389262,
4.408510638297872,3.806642066420664,4.089481946624804,4.333333333333333,4.1889788293897885,6.876084262701363,5.2862141357592725,3.8610738255033556,6.641843971631205,7.081918819188192,6.728414442700157,7.053118908382066,7.458904109589041,19.185873605947954,9.959412176347096,7.0275167785234895,2.9673758865248225,3.0649446494464945,3.0164835164835164,2.865497076023392,3.1537982565379825,6.319702602230484,20.90062981105668,3.0281879194630874,
4.572340425531915,3.7981549815498155,4.328885400313972,4.690545808966862,4.5607098381070985,7.050805452292441,4.764870538838348,3.887248322147651,5.8177304964539,6.432472324723247,6.065149136577708,7.298732943469785,7.778331257783313,18.800495662949196,10.751574527641708,7.359060402684563,3.120567375886525,3.377859778597786,3.1875981161695446,3.1846978557504872,3.010585305105853,5.8351920693928125,21.99930020993702,3.3899328859060405,
4.9560283687943265,3.554981549815498,4.312401883830455,4.586744639376218,4.204856787048568,7.1462205700123915,5.065780265920224,3.6825503355704696,5.99290780141844,6.094833948339484,6.839874411302983,6.947368421052632,7.559775840597759,18.073110285006194,9.621413575927221,7.195302013422819,3.095744680851064,3.0763837638376383,3.2786499215070646,2.88401559454191,3.411892901618929,6.4535315985130115,23.838348495451363,3.059731543624161,
4.04468085106383,3.690036900369004,4.06828885400314,4.617446393762183,4.414072229140722,6.876084262701363,4.902029391182645,3.9295302013422817,5.64468085106383,6.416236162361623,7.556514913657771,6.923489278752436,7.12359900373599,18.636926889714992,10.410776766969908,7.481208053691275,3.0879432624113474,3.0047970479704795,2.9089481946624804,3.1535087719298245,3.268991282689913,6.19454770755886,19.10076976906928,3.1315436241610737,
4.56595744680851,3.4269372693726936,4.759026687598116,4.480506822612086,4.221357409713574,7.024783147459727,5.000699790062981,3.9221476510067115,5.75531914893617,6.578228782287823,6.715070643642072,6.976608187134503,6.742839352428393,19.69392812887237,9.661301609517144,6.6375838926174495,3.1184397163120567,3.3416974169741698,3.218995290423862,2.9307992202729043,3.199875466998755,6.598513011152416,18.74037788663401,3.065771812080537,
4.456737588652483,3.6870848708487083,4.173469387755102,5.225633528265107,4.367683686176837,7.838909541511772,5.064380685794262,3.8932885906040267,6.091489361702128,6.213284132841329,6.434850863422292,6.447368421052632,7.117683686176837,20.783147459727385,10.087473757872639,7.4630872483221475,3.0319148936170213,3.0837638376383762,2.9191522762951334,3.5896686159844053,3.213885429638854,6.19454770755886,18.552834149755075,3.248993288590604,
4.781560283687943,3.422509225092251,4.3076923076923075,4.807992202729045,4.840909090909091,7.8277571251548945,4.795661301609517,4.083221476510067,6.351063829787234,6.329520295202952,7.124803767660911,6.518518518518518,7.467932752179328,19.830235439900868,9.574527641707487,6.868456375838926,3.056028368794326,3.085239852398524,3.3532182103610677,3.050682261208577,3.105230386052304,6.5724907063197024,16.719384184744577,3.1026845637583893,
4.7205673758865245,3.615129151291513,4.327315541601256,4.580896686159844,4.64975093399751,7.308550185873606,4.629811056682995,3.874496644295302,6.066666666666666,6.543173431734317,6.873626373626373,6.401072124756335,7.447384806973848,19.143742255266417,9.34709587123863,6.936912751677852,3.3900709219858154,2.982656826568266,3.142857142857143,3.3698830409356724,3.2708592777085927,6.500619578686493,16.13226032190343,3.112751677852349,
5.126241134751773,3.7468634686346864,4.675039246467818,4.523391812865497,4.863013698630137,8.793060718711276,4.6130160951714485,3.661073825503356,6.326241134751773,6.376014760147601,6.456043956043956,7.1135477582846,7.676525529265255,19.947955390334574,9.850944716585024,6.696644295302013,3.2581560283687945,3.108487084870849,3.194662480376766,3.4537037037037037,2.955790784557908,6.30359355638166,16.1259622113366,2.830201342281879,
5.198581560283688,3.8361623616236162,3.836734693877551,4.189571150097466,4.7017434620174345,8.623296158612144,5.328201539538139,4.212751677852349,6.112056737588652,5.894833948339484,6.930926216640502,7.294834307992203,7.122042341220423,19.63816604708798,9.573128061581526,7.475167785234899,3.1652482269503546,3.2199261992619927,2.9058084772370485,3.1232943469785575,3.186799501867995,6.499380421313507,15.601819454163751,3.6630872483221477,
5.643971631205674,3.886346863468635,4.766875981161696,4.203703703703703,4.981942714819427,8.731102850061959,5.477256822953114,3.9456375838926174,6.071631205673759,6.773431734317343,6.220565149136577,7.261208576998051,7.724782067247821,18.057001239157373,9.053184044786564,7.397986577181208,3.1375886524822696,3.1726937269372693,3.3838304552590266,3.382553606237817,3.2148194271481945,6.568773234200743,13.766969909027292,3.297986577181208,
5.6617021276595745,4.059409594095941,3.904238618524333,4.368421052631579,5.068493150684931,8.214374225526642,4.547235829251225,3.934228187919463,6.516312056737589,5.84169741697417,6.553375196232339,7.3123781676413255,7.732876712328767,19.192069392812886,8.65150454863541,6.736912751677853,2.9184397163120566,3.2509225092250924,3.230769230769231,3.415204678362573,3.6011830635118307,6.14002478314746,11.979006298110567,3.3597315436241613,
5.700709219858156,4.235793357933579,4.15149136577708,4.3635477582846,5.017434620174346,8.635687732342008,4.465360391882435,4.026174496644296,6.353191489361702,6.165682656826569,7.429356357927786,6.9225146198830405,7.610523038605231,19.562577447335812,9.205738278516446,6.618791946308725,2.998581560283688,3.0830258302583027,3.2645211930926217,3.405945419103314,3.37546699875467,6.489467162329616,11.983205038488453,2.9932885906040267,
5.718439716312057,4.286715867158671,3.8445839874411303,4.608187134502924,4.687422166874222,8.50185873605948,4.648005598320504,3.7395973154362414,6.584397163120568,6.539852398523985,6.8061224489795915,7.157407407407407,7.783001245330013,20.313506815365553,9.44996501049685,6.94496644295302,3.071631205673759,3.19520295202952,3.2739403453689166,3.4278752436647175,3.179016189290162,6.92812887236679,12.147655703289013,3.128187919463087,
5.899290780141844,4.6321033210332105,3.9701726844583987,4.8864522417154,4.749688667496887,8.783147459727385,5.027291812456263,4.190604026845637,6.5865248226950355,6.0088560885608855,7.517268445839874,6.620857699805068,7.370174346201743,20.800495662949196,9.269419174247727,7.603355704697987,2.980851063829787,3.226937269372694,3.065934065934066,3.2860623781676415,3.2783312577833126,6.552664188351921,11.66480055983205,3.284563758389262,
5.373049645390071,4.123616236162362,3.978021978021978,4.252923976608187,4.441780821917808,9.427509293680297,4.56333100069979,4.726845637583892,6.191489361702128,5.977490774907749,7.079277864992151,6.809454191033138,8.447384806973847,20.200743494423794,9.6445066480056,6.969798657718121,3.2787234042553193,3.0686346863468636,3.279434850863422,3.391325536062378,3.2098381070983812,6.676579925650557,10.281315605318404,3.008724832214765,
5.545390070921986,4.572324723247233,3.997645211930926,4.238304093567251,4.8876089663760895,9.423791821561338,5.361791462561231,4.6610738255033555,6.633333333333334,6.275276752767527,6.277864992150707,6.980019493177388,8.12920298879203,21.639405204460967,8.529741077676697,6.9536912751677855,3.028368794326241,3.0940959409594098,3.339089481946625,3.3728070175438596,3.1242216687422166,6.68277571251549,9.68999300209937,3.3013422818791947,
6.008510638297873,4.318819188191882,3.964678178963893,4.469785575048733,4.566313823163139,9.577447335811648,4.867739678096571,4.583221476510067,6.241843971631206,6.335424354243543,6.835164835164835,7.000974658869396,7.175280199252802,21.79182156133829,9.041987403778867,7.075838926174496,3.3148936170212764,3.2826568265682656,2.9497645211930927,3.3425925925925926,3.281755915317559,6.1833952912019825,8.0629811056683,2.925503355704698,
5.790070921985816,4.4560885608856085,4.284929356357928,4.030214424951267,4.308841843088419,9.722428748451053,4.9153254023792865,4.178523489932886,6.2567375886524825,6.3166051660516604,6.791208791208791,7.092592592592593,7.153798256537983,21.861214374225526,8.935619314205738,7.614093959731544,3.204255319148936,3.0686346863468636,3.2150706436420724,3.2690058479532165,3.258717310087173,6.648079306071871,7.851644506648006,3.3073825503355705,
