B_1,B_2,B_3,B_4,B_5,B_6,B_7,T_1,T_2,T_3,T_4,T_5,T_6,T_7,G_1,G_2,G_3,G_4,G_5,G_6,G_7,
8.361228813559322,3.4289587852494576,5.902203856749312,4.294964028776978,4.303246239113222,7.609375,7.538978494623656,8.208156779661017,6.657809110629067,6.626721763085399,6.1518784972022384,6.798099762470309,11.459375,12.329301075268818,3.840572033898305,3.2109544468546636,2.943526170798898,2.8872901678657072,3.222486144101346,3.5875,4.173387096774194,
9.030190677966102,3.5059652928416485,6.107438016528926,4.575539568345324,4.1258907363420425,7.8078125,6.953629032258065,8.192796610169491,6.2982646420824295,6.262396694214876,6.943245403677058,6.962787015043547,11.171875,12.803091397849462,4.02542372881356,2.9343817787418653,2.927685950413223,3.179856115107914,3.1235154394299287,3.7546875,4.516129032258065,
9.56885593220339,3.868763557483731,5.96763085399449,4.72501998401279,3.8931116389548692,7.5703125,7.740591397849462,8.314618644067796,7.023318872017353,5.8856749311294765,6.81374900079936,7.037212984956453,10.6078125,12.04233870967742,4.1054025423728815,3.15997830802603,3.0234159779614327,3.325339728217426,3.0902612826603324,3.340625,5.400537634408602,
9.045550847457626,3.3373101952277655,5.714876033057851,4.392486011191047,3.7759303246239115,7.3125,7.588709677419355,8.671610169491526,6.7841648590021695,6.121212121212121,7.810551558752998,6.701504354711005,11.4234375,12.48521505376344,3.6424788135593222,2.9446854663774404,3.215564738292011,3.2358113509192648,3.174188440221694,3.5921875,4.338709677419355,
8.751059322033898,3.4913232104121477,5.776170798898072,4.251798561151079,3.873317498020586,8.090625,7.589381720430108,7.709745762711864,6.960412147505423,6.071625344352617,7.255795363709033,6.701504354711005,10.7328125,13.940860215053764,3.6626059322033897,3.14587852494577,3.006198347107438,3.2741806554756194,3.156769596199525,4.0109375,4.403225806451613,
8.021716101694915,3.4295010845986984,5.877410468319559,4.045563549160671,3.880443388756928,7.3203125,7.198252688172043,8.726694915254237,6.627440347071584,6.085399449035813,6.473221422861711,6.592240696753761,10.3984375,13.509408602150538,3.5407838983050848,3.092190889370933,2.990358126721763,3.199840127897682,3.332541567695962,3.671875,4.88239247311828,
8.863877118644067,3.670824295010846,5.681818181818182,4.294164668265387,3.5146476642913695,6.9921875,7.594758064516129,8.525953389830509,6.202277657266811,6.327823691460055,7.270983213429257,6.151227236737926,11.209375,15.11021505376344,3.38771186440678,3.098698481561822,3.242424242424242,3.4620303756994404,3.060965954077593,3.503125,4.755376344086022,
8.38718220338983,3.554229934924078,5.737603305785124,4.521982414068745,4.115597783056216,6.63125,7.877016129032258,8.147245762711865,6.605206073752711,6.097796143250688,7.0367705835331735,6.401425178147268,10.1984375,14.25268817204301,3.5254237288135593,3.130694143167028,2.9917355371900825,3.323741007194245,3.3151227236737926,3.3203125,5.103494623655914,
8.002118644067796,3.759761388286334,5.617768595041323,4.169464428457235,3.972288202692003,6.446875,7.495295698924731,8.11864406779661,7.214750542299349,6.2486225895316805,7.302158273381295,6.677751385589866,10.375,15.185483870967742,3.7907838983050848,3.129067245119306,2.7789256198347108,3.115107913669065,3.0459224069675375,3.1546875,5.120967741935484,
8.484639830508474,3.6898047722342735,5.31267217630854,4.2102318145483615,3.67458432304038,5.8203125,7.830645161290323,8.646716101694915,6.8313449023861175,5.990358126721763,6.914468425259792,6.270783847980997,9.4921875,15.592069892473118,3.7987288135593222,2.9766811279826464,3.041322314049587,3.349320543565148,3.281076801266825,3.34375,5.05510752688172,
7.936440677966102,4.190347071583514,5.130853994490358,4.114308553157474,3.825019794140934,5.540625,7.266129032258065,8.071504237288135,6.338937093275488,5.820936639118457,6.585931254996003,5.938242280285036,8.6953125,16.387096774193548,3.294491525423729,3.1420824295010847,3.017906336088154,3.5883293365307756,3.0427553444180524,3.0921875,5.442876344086022,
7.932733050847458,4.085140997830803,5.254820936639119,4.014388489208633,3.468725257323832,6.3109375,7.695564516129032,8.069385593220339,6.3644251626898045,6.182506887052342,7.454036770583533,6.379255740300871,9.5375,17.122311827956988,3.4290254237288136,3.1822125813449023,3.131542699724518,3.2350119904076737,3.07680126682502,3.5671875,4.828629032258065,
7.474046610169491,4.204446854663774,5.3588154269972454,4.059152677857714,3.5684877276326206,5.79375,7.07258064516129,8.914724576271187,7.2771149674620395,5.865702479338843,7.062350119904076,6.2565320665083135,9.33125,16.317204301075268,3.222457627118644,3.0287418655097613,3.0172176308539944,3.4244604316546763,3.0665083135391926,3.16875,4.997983870967742,
7.211334745762712,4.071583514099783,5.3615702479338845,4.23101518784972,4.0736342042755345,6.296875,7.879704301075269,8.170550847457626,6.547722342733189,5.803719008264463,7.164668265387689,5.830562153602534,8.434375,17.170026881720432,3.4634533898305087,3.2781995661605206,3.0674931129476586,3.0871302957633895,2.8978622327790973,3.45625,4.948924731182796,
7.120762711864407,4.093817787418655,4.791322314049586,4.042366107114309,3.441805225653207,6.1828125,7.013440860215054,7.822033898305085,6.828091106290673,6.043388429752066,7.613109512390088,5.93507521773555,8.2171875,17.84005376344086,3.3347457627118646,3.376355748373102,2.9517906336088156,3.2118305355715426,3.0269200316706253,3.3984375,5.595430107526882,
7.179555084745763,4.112255965292841,5.110192837465565,3.9360511590727416,3.7648456057007125,5.4015625,8.024193548387096,7.8871822033898304,6.834598698481562,6.017217630853994,6.661071143085532,6.817102137767221,9.775,17.92271505376344,3.32521186440678,3.0927331887201737,3.1301652892561984,3.1534772182254196,3.222486144101346,3.2953125,5.156586021505376,
6.754766949152542,4.124186550976138,5.058539944903581,4.215027977617906,3.741884402216944,5.3,7.229838709677419,8.953389830508474,6.7960954446854664,5.997245179063361,6.753796962430056,6.247822644497229,7.8234375,18.315188172043012,3.3866525423728815,3.2396963123644253,3.1198347107438016,2.958433253397282,3.1805225653206652,3.3546875,5.275537634408602,
6.970338983050848,4.200108459869848,4.654958677685951,4.446842525979217,4.0506730007917655,5.1265625,7.081989247311828,9.17531779661017,7.925162689804773,6.303719008264463,6.90087929656275,5.9817893903404595,6.940625,18.106182795698924,3.1027542372881354,3.168112798264642,3.049586776859504,3.1207034372502,2.8456057007125892,3.059375,5.389112903225806,
6.9883474576271185,4.278741865509762,4.785812672176308,4.203836930455635,4.376088677751386,4.6140625,7.436827956989247,8.361228813559322,6.588937093275488,6.0365013774104685,6.4276578737010395,5.671417260490895,7.3890625,17.753360215053764,3.0688559322033897,3.1876355748373104,3.2024793388429753,2.9576338928856916,3.2517814726840855,3.4015625,6.24260752688172,
6.46239406779661,4.337852494577007,5.099862258953168,4.034372501998401,4.873317498020586,5.2109375,7.696236559139785,8.36864406779661,6.456616052060737,6.03030303030303,6.712230215827338,6.3317498020585905,6.959375,18.411290322580644,3.2547669491525424,3.3877440347071586,3.178374655647383,2.947242206235012,2.980997624703088,3.0484375,5.522177419354839,
6.356991525423729,4.537418655097614,4.517217630853994,4.608313349320544,4.667458432304038,5.1859375,8.223118279569892,7.589512711864407,6.309652928416486,6.539944903581267,7.330935251798561,5.688836104513064,7.403125,19.059139784946236,3.188029661016949,3.155639913232104,2.790633608815427,3.1422861710631493,2.879651623119557,3.8125,5.173387096774194,
6.048728813559322,4.771691973969631,4.647382920110193,4.259792166266986,5.081551860649248,4.8859375,7.747983870967742,8.123411016949152,7.299349240780911,6.348484848484849,6.250199840127897,5.931908155186065,7.9390625,19.22983870967742,2.8220338983050848,3.092190889370933,3.0110192837465566,3.279776179056755,3.4908946951702298,3.4140625,5.256720430107527,
6.22457627118644,4.670281995661605,4.172865013774104,4.0775379696243,5.2137767220902616,5.2328125,7.598790322580645,7.773305084745763,6.8693058568329715,6.240358126721763,7.438848920863309,6.0768012668250195,6.896875,19.148521505376344,3.299258474576271,3.0124728850325377,3.1838842975206614,3.1278976818545163,3.2557403008709422,3.746875,5.592069892473118,
6.271186440677966,4.607917570498915,4.340909090909091,4.480415667466027,5.525732383214568,4.8890625,6.785618279569892,7.135063559322034,6.402386117136659,6.255509641873278,6.374100719424461,6.315914489311164,7.540625,18.03494623655914,3.1827330508474576,3.077006507592191,3.084710743801653,3.4788169464428456,3.4742676167854314,3.6359375,5.213037634408602,
5.874470338983051,4.383947939262473,4.099173553719008,4.371702637889689,5.908155186064925,5.209375,7.440860215053763,6.589512711864407,6.233731019522777,6.612258953168044,6.799360511590727,8.157561361836896,7.665625,19.086021505376344,2.923199152542373,3.197939262472885,3.4669421487603307,3.160671462829736,3.866983372921615,3.6,4.651881720430108,
5.326800847457627,4.396420824295011,4.160468319559229,4.103916866506794,6.171021377672209,5.05,7.096102150537634,7.358580508474576,7.68763557483731,6.559228650137741,7.372501998401279,7.302454473475851,7.175,18.90255376344086,3.159427966101695,2.9566160520607374,3.1673553719008263,3.217426059152678,3.2818685669041963,3.259375,5.139784946236559,
5.432733050847458,4.0764642082429505,3.8450413223140494,4.418065547561951,6.15993665874901,5.06875,7.502016129032258,7.117584745762712,6.7087852494577005,5.981404958677686,6.916866506794564,7.643705463182898,6.9046875,18.344758064516128,2.8771186440677967,3.4419739696312366,3.15702479338843,3.1558752997601918,3.6033254156769594,2.971875,4.838037634408602,
5.330508474576271,4.516811279826464,4.392561983471074,4.446842525979217,6.8709422011084715,4.9453125,6.84005376344086,7.278072033898305,6.823752711496746,7.03030303030303,6.919264588329336,8.43151227236738,6.9890625,17.99462365591398,2.82521186440678,3.213123644251627,3.130853994490358,3.0367705835331735,3.3404592240696753,3.5484375,4.952284946236559,
5.408898305084746,4.132321041214751,3.8298898071625342,4.3621103117506,7.008709422011084,4.515625,6.576612903225806,7.560911016949152,6.78470715835141,6.570936639118457,6.563549160671463,8.452889944576405,7.4015625,17.69489247311828,3.1620762711864407,3.3904555314533624,3.015840220385675,3.237410071942446,3.6057007125890737,3.1625,4.854166666666667,
5.640889830508475,4.336225596529284,4.174242424242424,4.525979216626698,7.059382422802851,4.3140625,6.535618279569892,7.530190677966102,6.286876355748373,6.37534435261708,7.196642685851319,8.861441013460016,7.7421875,16.776881720430108,3.07521186440678,3.049349240780911,3.1921487603305785,3.2094324540367705,3.826603325415677,3.0171875,4.539650537634409,
5.165254237288136,4.950108459869848,4.028925619834711,4.90167865707434,7.340459224069676,4.7078125,6.473790322580645,6.77542372881356,6.768980477223427,6.34366391184573,6.826538768984812,9.063341250989707,7.246875,17.385752688172044,2.9237288135593222,3.304229934924078,3.0571625344352618,3.1079136690647484,4.074425969912906,2.93125,4.690860215053763,
5.235169491525424,4.165401301518438,4.090909090909091,5.176658673061551,7.787806809184481,4.5984375,5.983870967741935,7.108580508474576,6.552603036876356,5.9152892561983474,6.987210231814548,9.010292953285827,6.9875,16.645833333333332,3.020656779661017,3.183297180043384,3.1818181818181817,3.173461231015188,3.8456057007125892,3.45625,4.118951612903226,
5.237288135593221,4.4029284164859,4.090909090909091,4.685051958433253,7.205067300079176,5.2375,6.961021505376344,6.879766949152542,7.06236442516269,5.938705234159779,6.76898481215028,10.71496437054632,6.690625,16.15255376344086,3.1472457627118646,3.207700650759219,3.0833333333333335,3.4292565947242206,4.082343626286619,3.365625,4.444220430107527,
4.801906779661017,3.979934924078091,4.357438016528926,4.276578737010392,7.781472684085511,5.121875,6.51747311827957,6.811970338983051,5.931127982646421,6.461432506887053,7.229416466826539,9.644497228820269,8.025,16.105510752688172,3.3797669491525424,3.0460954446854664,2.996556473829201,3.052757793764988,4.184481393507522,3.0671875,4.344758064516129,
4.747881355932203,3.885574837310195,4.381542699724518,4.680255795363709,7.4853523357086305,4.528125,6.508736559139785,6.74417372881356,6.351952277657267,5.924931129476584,6.7601918465227815,9.944576405384007,7.1171875,14.858870967741936,3.1626059322033897,2.893709327548807,2.9049586776859506,3.049560351718625,4.339667458432304,3.2234375,4.190860215053763,
4.596398305084746,4.287418655097614,4.580578512396694,4.872901678657074,8.340459224069676,4.5390625,5.765456989247312,6.697033898305085,6.431670281995662,6.320936639118457,6.904076738609112,10.460015835312747,7.025,14.115591397849462,3.170550847457627,3.254338394793926,3.003443526170799,3.342925659472422,4.5700712589073635,3.3828125,4.52755376344086,
4.860699152542373,4.258676789587852,4.12465564738292,4.677857713828937,7.604908946951702,4.35625,6.221102150537634,7.148834745762712,6.815075921908893,6.3670798898071626,6.583533173461231,10.125098970704672,8.2015625,13.94018817204301,2.965572033898305,3.343817787418655,2.994490358126722,3.0887290167865706,4.463974663499604,3.7828125,4.440860215053763,
4.669491525423729,4.182212581344903,4.159090909090909,4.416466826538769,7.482977038796516,4.6046875,5.654569892473118,6.19385593220339,6.175162689804773,6.172176308539945,7.2525979216626695,10.606492478226444,7.878125,13.109543010752688,3.176906779661017,3.1155097613882865,2.9201101928374658,3.3149480415667467,3.8606492478226446,3.5453125,4.331317204301075,
5.179555084745763,4.006507592190889,4.338842975206612,4.904076738609112,6.971496437054632,4.7921875,5.444220430107527,6.233580508474576,6.618763557483731,6.508953168044077,7.366107114308553,10.174188440221695,7.528125,13.51478494623656,2.933792372881356,3.1925162689804774,3.3230027548209367,3.334132693844924,4.634204275534442,3.759375,4.355510752688172,
4.634533898305085,3.9696312364425164,4.1949035812672175,4.331734612310152,7.180522565320665,4.4140625,5.42741935483871,6.351694915254237,6.97234273318872,6.402203856749312,6.726618705035971,10.531274742676167,8.1671875,11.391801075268818,3.1313559322033897,2.914316702819957,3.1825068870523414,2.9408473221422864,3.840855106888361,3.925,3.790994623655914,
4.27542372881356,4.040130151843818,4.051652892561983,4.828936850519584,6.971496437054632,4.9171875,5.225134408602151,6.851694915254237,7.021691973969631,5.5792011019283745,7.35251798561151,9.897862232779097,8.06875,11.02486559139785,3.1641949152542375,3.220715835140998,3.216253443526171,3.152677857713829,4.0015835312747425,3.3625,3.549731182795699,
4.577330508474576,3.8204989154013016,4.2727272727272725,4.581934452438049,7.201900237529691,4.6859375,5.256720430107527,6.580508474576271,7.476681127982647,6.121900826446281,6.792965627498002,10.414885193982581,6.71875,10.098790322580646,2.868114406779661,3.093817787418655,3.244490358126722,3.173461231015188,3.8060174188440223,3.1765625,3.4643817204301075,
4.603283898305085,4.050433839479393,3.8202479338842976,4.722621902478018,6.2889944576405385,4.9484375,4.716397849462366,5.776483050847458,7.045553145336226,5.926997245179064,7.261390887290168,10.535233570863024,6.9890625,10.479166666666666,2.7658898305084745,3.3036876355748372,2.9428374655647382,3.071143085531575,4.3729216152019,3.071875,3.252016129032258,
4.3866525423728815,4.297722342733189,4.464187327823692,4.221422861710631,6.510688836104513,4.7109375,4.936155913978495,6.058262711864407,6.48590021691974,6.151515151515151,6.578737010391687,9.642913697545527,7.85,8.856182795698924,3.1292372881355934,2.9734273318872018,2.943526170798898,3.550759392486011,3.954869358669834,3.584375,3.5786290322580645,
4.496822033898305,3.6838394793926246,4.314738292011019,4.10951239008793,6.431512272367379,5.103125,4.336021505376344,6.077860169491525,6.547180043383948,6.2513774104683195,6.845723421262989,9.245447347585115,8.003125,7.881720430107527,3.159957627118644,3.1274403470715835,3.010330578512397,3.129496402877698,3.7110055423594615,3.4296875,3.0920698924731185,
4.057203389830509,4.267353579175705,4.365702479338843,4.23101518784972,6.18923198733175,5.484375,4.854166666666667,6.231991525423729,7.230477223427332,6.067493112947658,7.591526778577138,10.18289786223278,7.38125,8.398521505376344,3.003177966101695,3.108459869848156,3.0964187327823693,3.4644284572342126,3.723673792557403,2.9203125,3.3373655913978495,
4.022775423728813,4.241323210412148,4.440082644628099,4.464428457234213,6.988915281076801,4.7453125,5.066532258064516,6.134533898305085,6.790672451193059,5.995179063360881,7.015987210231814,8.878859857482185,7.709375,8.144489247311828,2.9533898305084745,3.2662689804772236,3.088154269972452,3.105515587529976,3.8891528107680124,3.43125,3.4489247311827955,
3.9046610169491527,3.9837310195227764,4.362258953168044,4.1207034372502,5.752177355502771,4.7546875,4.730510752688172,6.463983050847458,6.56941431670282,6.774104683195592,7.203037569944045,10.615993665874901,7.2359375,7.375672043010753,3.0270127118644066,3.1274403470715835,2.9338842975206614,2.817745803357314,3.681710213776722,3.2609375,3.353494623655914,
4.510063559322034,4.361713665943601,4.393250688705234,4.271782573940848,6.3840063341250985,4.896875,4.174059139784946,6.470338983050848,6.665401301518438,5.71831955922865,7.315747402078338,9.481393507521773,7.5421875,7.22244623655914,3.006885593220339,3.1822125813449023,3.324380165289256,2.929656274980016,3.8186856690419635,3.2015625,3.381720430107527,
3.9782838983050848,4.230477223427332,4.9421487603305785,4.203037569944045,6.097387173396674,4.403125,4.815188172043011,6.303495762711864,6.755422993492408,6.09228650137741,6.8337330135891285,9.39113222486144,7.0390625,7.47244623655914,2.9332627118644066,3.254338394793926,3.355371900826446,3.1886490807354115,4.146476642913697,3.3578125,3.202284946236559,
4.1673728813559325,4.221258134490238,4.586776859504132,4.8481215027977616,6.307996832937451,4.5078125,4.967741935483871,6.220338983050848,6.473969631236442,6.051652892561983,7.154276578737011,9.030878859857483,7.7828125,7.920698924731183,2.9984110169491527,3.096529284164859,3.1859504132231407,2.926458832933653,3.6658749010292953,3.0234375,3.368951612903226,
4.474046610169491,4.003796095444685,4.073002754820936,4.438848920863309,5.506730007917656,5.040625,4.328629032258065,6.298728813559322,6.18763557483731,6.298209366391185,6.4276578737010395,9.996041171813143,7.9859375,7.051075268817204,3.1716101694915255,3.0189804772234274,3.1742424242424243,3.3892885691446843,4.238321456848773,3.5078125,3.400537634408602,
4.510063559322034,4.412147505422993,3.940771349862259,4.609912070343725,5.327790973871734,5.18125,5.13508064516129,6.061440677966102,6.162689804772234,6.230716253443526,6.860111910471622,8.471100554235946,6.990625,6.655241935483871,3.0487288135593222,3.2809110629067244,2.884297520661157,3.1422861710631493,4.139350752177355,3.228125,3.2466397849462365,
4.822563559322034,4.281995661605206,3.883608815426997,4.7306155075939245,5.228820269200317,5.2125,5.051075268817204,6.454978813559322,6.304772234273319,6.172865013774104,6.552358113509193,8.524940617577197,6.19375,7.263440860215054,3.042372881355932,3.0824295010845986,3.5674931129476586,3.405275779376499,4.8709422011084715,3.3859375,3.077284946236559,
4.778072033898305,4.350867678958785,3.9414600550964187,5.163069544364508,5.664291369754553,5.0390625,4.438844086021505,6.231991525423729,6.717462039045553,6.212121212121212,6.507593924860112,8.074425969912905,6.84375,6.956989247311828,3.1647245762711864,2.9219088937093276,3.541322314049587,3.278177458033573,5.2794932699920825,3.4078125,3.22244623655914,
4.866525423728813,4.329175704989154,4.041322314049586,4.915267785771383,5.362628661916073,4.7296875,4.715725806451613,5.911016949152542,6.2792841648590025,6.764462809917355,7.402877697841727,7.791765637371338,7.1203125,7.023521505376344,3.2770127118644066,3.1117136659436007,3.4104683195592287,3.457234212629896,5.660332541567696,3.7484375,3.2661290322580645,
4.514830508474576,4.512472885032538,4.296143250688705,5.138289368505196,5.8186856690419635,4.975,4.321236559139785,6.638771186440678,6.393167028199566,6.121212121212121,7.074340527577938,7.974663499604117,7.9015625,6.525537634408602,2.8358050847457625,3.4983731019522777,3.0509641873278235,3.342126298960831,6.5700712589073635,3.2984375,3.3743279569892475,
4.783898305084746,4.804229934924078,4.3643250688705235,4.785771382893685,5.805225653206651,4.946875,4.86760752688172,6.552436440677966,6.516268980477223,5.75206611570248,7.053557154276579,7.612034837688045,7.2078125,6.868951612903226,3.236758474576271,3.1919739696312366,2.975206611570248,3.2685851318944845,5.7695961995249405,3.0796875,2.9704301075268815,
4.933262711864407,4.741865509761388,4.037190082644628,5.306954436450839,5.802058590657166,4.825,4.910618279569892,5.972987288135593,6.227223427331888,6.1170798898071626,6.344524380495604,7.2889944576405385,6.43125,7.523521505376344,2.968220338983051,3.086225596529284,3.371900826446281,3.0343725019984014,6.604117181314331,3.5375,3.141801075268817,
