B_1,B_2,B_3,T_1,T_2,T_3,G_1,G_2,G_3,
3.697058823529412,3.3677918424753868,5.000642673521851,7.155882352941177,7.4739803094233475,7.32904884318766,3.48921568627451,3.2763713080168775,3.0552699228791775,
3.5617647058823527,3.926863572433193,5.352185089974293,7.184313725490196,6.933895921237694,7.68573264781491,3.2901960784313724,3.042194092827004,3.2750642673521853,
3.4009803921568627,3.7440225035161743,5.467866323907455,6.762745098039216,7.130098452883263,7.595758354755784,3.5754901960784315,3.2953586497890295,3.2975578406169666,
3.2058823529411766,3.9845288326300983,5.767994858611825,7.249019607843137,6.784106891701828,8.489717223650386,3.0519607843137253,3.239099859353024,3.3303341902313623,
3.5323529411764705,3.9774964838255977,5.401670951156812,7.050980392156863,6.549929676511955,9.29241645244216,3.0980392156862746,3.136427566807314,2.917095115681234,
3.6401960784313725,3.810829817158931,5.079691516709511,7.022549019607843,6.760900140646976,8.255141388174808,2.9411764705882355,3.0443037974683542,3.3309768637532136,
3.312745098039216,4.3403656821378345,5.05719794344473,7.1343137254901965,7.181434599156118,8.145886889460154,3.062745098039216,2.8846694796061882,3.238431876606684,
3.5578431372549018,4.127285513361462,5.083547557840617,6.864705882352941,6.89662447257384,8.212082262210798,3.1470588235294117,3.0014064697609,3.3374035989717226,
3.66078431372549,4.153305203938116,5.356041131105399,7.103921568627451,6.875527426160337,8.347686375321336,3.0647058823529414,3.1462728551336148,3.2075835475578405,
3.85,3.9683544303797467,5.3926735218509,6.96078431372549,7.248241912798875,7.846401028277635,3.022549019607843,3.1701828410689172,3.334190231362468,
4.033333333333333,3.5372714486638537,4.98521850899743,7.273529411764706,7.223628691983122,7.2461439588688945,3.5029411764705882,3.154008438818565,3.3502570694087406,
3.788235294117647,3.707454289732771,4.381105398457583,7.096078431372549,6.565400843881856,7.218508997429306,3.295098039215686,3.10196905766526,3.098329048843188,
3.219607843137255,3.8748241912798873,4.366323907455013,7.362745098039215,6.824894514767933,7.176092544987147,3.316666666666667,3.207454289732771,2.987146529562982,
3.342156862745098,3.926863572433193,4.098329048843188,6.840196078431372,6.646976090014065,6.397814910025707,3.1372549019607843,2.9683544303797467,3.3753213367609254,
3.4794117647058824,3.8488045007032348,3.8560411311053984,6.890196078431373,7.59704641350211,6.820694087403599,2.843137254901961,3.30028129395218,3.140102827763496,
