B_1,B_2,T_1,T_2,G_1,G_2,
3.393768545994065,3.709200438116101,7.355192878338279,7.427710843373494,3.1305637982195846,3.382803943044907,
3.4712166172106826,3.397590361445783,7.605341246290801,7.066265060240964,3.1584569732937684,3.6900328587075575,
3.3252225519287832,3.437568455640745,6.864688427299703,7.693318729463308,3.127893175074184,3.292990142387733,
3.285459940652819,3.472617743702081,7.2459940652818995,7.573932092004381,3.080118694362018,3.5684556407447974,
3.5795252225519287,3.5553121577217963,7.464094955489614,7.394304490690033,3.1451038575667654,3.473713033953998,
3.649258160237389,3.7294633077765607,7.213056379821959,7.796276013143483,3.18486646884273,3.4649507119386636,
3.6415430267062314,3.569550930996714,7.634124629080119,7.804490690032859,3.3293768545994067,3.2475355969331874,
3.5089020771513355,3.7935377875136913,7.157566765578635,7.62157721796276,3.0439169139465876,3.492880613362541,
3.639169139465875,3.384446878422782,7.706528189910979,6.852135815991238,3.0136498516320476,3.23658269441402,
3.46973293768546,3.537787513691128,7.33620178041543,7.7502738225629795,3.327299703264095,3.304490690032859,
3.484272997032641,3.6653888280394304,7.287240356083086,7.284775465498357,2.994658753709199,3.2393209200438116,
3.4311572700296735,3.4085432639649507,6.796142433234421,7.081599123767798,3.187240356083086,3.6653888280394304,
3.7415430267062315,3.5728368017524645,6.931157270029674,7.946330777656079,3.0554896142433234,3.43921139101862,
3.489020771513353,3.4945235487404163,7.110089020771514,7.460021905805038,3.1124629080118695,3.445235487404162,
3.2780415430267063,3.368565169769989,7.158753709198813,7.684008762322016,3.2495548961424334,3.3313253012048194,
3.635014836795252,3.5350492880613364,7.382789317507418,7.698247535596933,2.957566765578635,3.556407447973713,
3.385459940652819,3.575575027382256,7.0732937685459945,7.673603504928806,3.244213649851632,3.368565169769989,
3.685459940652819,3.618838992332968,7.248961424332344,7.659912376779847,3.041839762611276,3.2842278203723985,
3.4531157270029675,3.3838992332968236,6.981305637982196,8.278751369112815,3.151038575667656,3.3926615553121575,
3.4640949554896143,3.62157721796276,7.318991097922849,7.367469879518072,3.306528189910979,3.382803943044907,
3.5507418397626114,3.5733844468784226,7.217210682492581,7.758488499452355,3.1893175074183975,3.2765607886089816,
3.5916913946587536,3.248083242059146,7.191691394658753,7.634173055859803,3.0103857566765577,3.368565169769989,
3.5032640949554894,3.5350492880613364,7.105044510385756,7.388828039430449,3.1712166172106824,3.5136911281489596,
3.4243323442136497,3.5093099671412924,7.470623145400594,7.999452354874042,3.208308605341246,3.416210295728368,
3.606231454005935,3.5887185104052572,7.241246290801187,7.078860898138006,3.2148367952522254,3.1834611171960567,
3.731157270029674,3.67907995618839,7.149851632047477,8.004381161007666,3.082492581602374,3.266155531215772,
3.6824925816023737,3.707009857612267,7.177151335311573,7.371303395399781,3.0246290801186944,3.2606790799561884,
3.5729970326409495,3.547645125958379,7.215727002967359,7.211391018619934,3.106231454005935,3.36144578313253,
3.776854599406528,3.4474260679079958,7.543026706231454,7.207009857612268,3.170919881305638,3.038882803943045,
3.6154302670623144,3.533406352683461,7.142433234421365,7.566265060240964,3.362314540059347,3.426067907995619,
3.5406528189910977,3.9025191675794084,6.992878338278932,7.616648411829135,3.263501483679525,3.336801752464403,
3.512759643916914,3.5848849945235486,7.186350148367953,7.950711938663746,3.0596439169139464,3.544906900328587,
3.664688427299703,3.387185104052574,6.773590504451039,7.0115005476451255,2.9700296735905045,3.4633077765607885,
3.6044510385756676,3.596933187294633,7.354005934718101,7.411829134720701,3.2560830860534127,3.4085432639649507,
3.4881305637982196,3.664841182913472,7.124035608308605,7.7491785323110625,3.067952522255193,3.111719605695509,
3.5032640949554894,3.968784227820372,7.1679525222551925,7.97645125958379,3.0890207715133533,3.349945235487404,
3.4237388724035607,3.3636363636363638,7.569436201780415,7.6527929901423875,3.2910979228486648,3.2656078860898137,
3.7207715133531156,3.3083242059145674,6.747181008902077,8.238225629791895,3.3427299703264093,3.4019715224534504,
3.5332344213649853,3.748630887185104,6.9961424332344215,7.080503833515881,3.2495548961424334,3.237130339539978,
3.8908011869436203,3.6834611171960567,7.290207715133531,7.419496166484119,3.183679525222552,3.447973713033954,
3.74540059347181,3.7146768893756845,7.29406528189911,7.076122672508214,3.3391691394658753,3.432092004381161,
3.670919881305638,3.4342825848849947,7.477448071216617,7.0591456736035045,3.1394658753709197,3.6095290251916756,
3.7851632047477746,3.7672508214676887,7.022848664688428,7.810514786418401,3.3068249258160236,3.407447973713034,
3.732047477744807,3.572289156626506,7.711869436201781,7.308871851040526,3.238575667655786,3.38170865279299,
3.8080118694362017,3.680722891566265,7.041246290801187,7.289704271631982,3.1670623145400594,3.3033953997809418,
3.473887240356083,3.667579408543264,6.8839762611275965,6.933734939759036,3.136498516320475,3.1796276013143485,
3.6735905044510386,3.6801752464403066,8.14540059347181,7.45947426067908,3.1385756676557865,3.369660460021906,
3.654005934718101,3.8515881708652793,6.905044510385757,7.9145673603504925,3.1537091988130563,3.2606790799561884,
3.7584569732937685,3.4759036144578315,6.98486646884273,7.184556407447974,3.1353115727002967,3.527929901423877,
3.345994065281899,3.872946330777656,7.499109792284867,7.541073384446879,3.3249258160237387,3.4660460021905806,
3.6991097922848666,3.6588170865279297,7.138872403560831,6.825848849945236,3.0459940652818993,3.3203723986856515,
3.606824925816024,3.8981380065717417,7.489614243323442,7.268346111719605,3.3456973293768546,3.2738225629791895,
3.7525222551928783,3.3559693318729464,7.9186943620178045,8.037787513691129,3.2350148367952523,3.1506024096385543,
3.9252225519287833,3.726725082146769,6.783679525222552,7.374589266155531,3.116320474777448,3.406352683461117,
3.8106824925816025,3.751369112814896,7.02700296735905,7.790251916757941,2.9902077151335313,3.544906900328587,
3.7264094955489613,3.2913472070098577,7.141839762611276,7.90197152245345,2.934124629080119,3.23658269441402,
3.590207715133531,3.5366922234392115,7.129970326409495,7.414019715224534,3.137685459940653,3.266155531215772,
3.7934718100890206,3.9151150054764514,6.665281899109792,7.88499452354874,3.505341246290801,3.0848849945235486,
3.735905044510386,3.641292442497262,7.692878338278931,8.452354874041621,3.0020771513353117,3.296276013143483,
3.5373887240356083,3.4846659364731654,7.313946587537092,6.73329682365827,3.0964391691394657,3.226725082146769,
3.483679525222552,3.526286966046002,7.109495548961425,7.652245345016429,3.1560830860534126,3.3548740416210294,
3.696439169139466,3.4945235487404163,7.256083086053413,7.350492880613363,3.082492581602374,3.1725082146768893,
3.5614243323442136,3.5826944140197154,7.372106824925816,7.432092004381161,3.3468842729970327,3.322015334063527,
3.6362017804154303,3.4627601314348304,6.9783382789317505,7.502738225629792,3.09080118694362,3.2951807228915664,
3.6059347181008903,3.516429353778751,7.027893175074184,7.538882803943045,3.161127596439169,3.2322015334063527,
3.712166172106825,3.7278203723986856,7.139169139465875,7.360350492880613,3.0967359050445102,3.2190580503833517,
3.648367952522255,3.6391018619934283,7.388427299703264,7.530120481927711,3.1537091988130563,3.200438116100767,
3.52433234421365,4.0345016429353775,6.7198813056379825,7.235487404162103,3.041839762611276,3.2809419496166483,
4.101780415430267,3.7803943044906902,7.275074183976261,7.710295728368018,3.3857566765578637,3.483570646221249,
3.8243323442136496,3.604052573932092,6.9008902077151335,7.569003285870756,3.3551928783382787,3.3258488499452357,
3.6065281899109793,3.63855421686747,6.931750741839763,8.03997809419496,3.0979228486646884,3.3565169769989045,
