B_1,B_2,T_1,T_2,G_1,G_2,
3.2281704781704783,3.40974866717441,6.488045738045738,6.511043412033511,3.056133056133056,2.8872810357958874,
3.2775467775467777,3.6504188880426502,6.908523908523908,6.487433358720487,3.0145530145530146,3.060929169840061,
3.6444906444906446,3.6542269611576543,6.958419958419959,6.442498095963442,2.9173596673596673,3.1645087585681644,
3.7993762993762994,3.9383092155369384,6.070686070686071,7.071591774562072,2.793659043659044,3.17974105102818,
3.3056133056133055,3.514851485148515,6.04054054054054,6.549124143183549,3.0493762993762994,3.366336633663366,
3.324324324324324,3.3754760091393754,6.584199584199585,6.3587204874333585,2.939189189189189,3.00990099009901,
3.488045738045738,3.907083015993907,6.130977130977131,6.381568926123381,3.136174636174636,3.136329017517136,
3.2172557172557172,4.155369383092156,5.997401247401247,7.157654226961157,3.054054054054054,2.9961919268849964,
3.4906444906444904,3.504950495049505,6.284823284823285,6.530845392231531,2.9100831600831603,3.092916984006093,
3.232848232848233,4.156892612338157,6.720374220374221,7.48057882711348,3.1143451143451144,3.162985529322163,
3.735966735966736,4.006092916984006,6.577962577962578,6.44021325209444,3.0472972972972974,3.07996953541508,
3.441787941787942,3.7166793602437167,6.094074844074844,7.109672505712109,2.9703742203742203,3.124143183549124,
3.396049896049896,3.667174409748667,6.376299376299376,7.155369383092156,2.9615384615384617,3.2856054836252855,
3.376819126819127,3.6785986290936785,6.346153846153846,6.827113480578827,2.972972972972973,3.242193450114242,
3.5254677754677757,3.856816450875857,6.041060291060291,6.78979436405179,3.2354469854469854,3.2505712109672507,
3.4043659043659042,3.463061690784463,6.231288981288981,6.143183549124143,3.0717255717255716,3.5011424219345013,
3.204261954261954,3.7075399847677075,6.241683991683992,6.507996953541508,3.318087318087318,3.16984006092917,
3.4636174636174637,3.684691546077685,5.856029106029106,6.4996191926885,3.132016632016632,2.944402132520944,
3.3695426195426195,3.447067783701447,6.616943866943867,6.353389185072353,3.252079002079002,3.380807311500381,
3.8035343035343034,3.9002284843869,6.327442827442828,6.770753998476771,3.0093555093555096,3.405178979436405,
3.3835758835758836,3.629093678598629,6.112266112266112,6.375476009139375,3.4246361746361744,3.0685453160700686,
3.3856548856548856,3.703731911652704,5.8212058212058215,6.779131759329779,3.2941787941787943,3.14013709063214,
3.4303534303534304,3.769230769230769,6.052494802494802,6.498095963442498,3.0977130977130978,3.3191165270373193,
3.3575883575883574,3.709063214013709,7.201143451143452,6.32063975628332,2.981808731808732,3.5163747143945163,
3.4002079002079,3.7661843107387662,6.007276507276507,6.225437928408225,3.2136174636174637,3.1827875095201827,
3.6824324324324325,3.8461538461538463,6.4329521829521825,6.8591012947448595,3.224012474012474,3.137852246763138,
3.2234927234927233,3.626047220106626,6.527027027027027,6.364051789794364,3.3934511434511436,3.23000761614623,
3.3414760914760913,3.9276466108149277,6.4433471933471935,6.476770753998477,3.1247401247401245,3.2437166793602437,
3.571205821205821,4.118050266565118,6.57952182952183,6.472201066260472,3.2245322245322243,3.235338918507235,
3.357068607068607,3.5384615384615383,5.977650727650728,6.94973343488195,3.0634095634095635,3.1546077684691545,
3.3456340956340958,3.7783701447067783,6.225051975051975,6.875095201827875,3.2271309771309773,3.1393754760091395,
3.581081081081081,3.862147753236862,6.005197505197505,6.830921553693831,3.1408523908523907,3.172124904798172,
3.3284823284823286,3.8453922315308455,6.255717255717256,6.492003046458492,3.2115384615384617,3.182025894897182,
