B_1,T_1,G_1,
4.368599068095272,11.507131199886468,3.241041651883914,
4.357860876558102,11.372075971522506,3.309822843492041,
4.399560065280636,11.327467537075144,3.266160505215355,
4.460110220203884,11.35696208519596,3.245251779843421,
4.517207124104165,11.506066841694459,3.2514014049528135,
4.5407885711582585,11.302656164999172,3.2079519383145296,
4.630383878521251,11.566616996617705,3.3031292130845102,
4.7056221764942405,11.123347288251852,3.230587289197947,
4.674637526904609,11.084226211594409,3.2883701128219682,
4.775420421485844,11.012157335793184,3.2602947089571654,
4.694623808510135,11.077911019655147,3.29932117599754,
4.661534094940751,10.985051680503323,3.3108162444712503,
4.700726128810993,11.166631188060267,3.1777005132571725,
4.726459944653374,11.142860521772038,3.253033420847229,
4.637030204120249,10.950944913550462,3.2961517538257765,
4.713332860285248,11.007639726578207,3.321010430710282,
4.730102414910475,11.035360344379006,3.2457957851415595,
4.7402492963409735,10.788263677002767,3.221410156342392,
4.913030109510632,10.969299179261572,3.245440999077556,
4.8019347666690315,10.8542538849074,3.36389223964616,
4.982568178055299,10.817852834740652,3.2902623051633197,
4.878119160812696,10.821637219423355,3.2282693535797913,
4.685352066037512,10.777501833061331,3.292816764824144,
4.71141701553963,10.719648052224509,3.2580004257432766,
4.847110858818799,10.848648265096147,3.274249627474633,
4.816410038080371,10.779701506658151,3.2280328295371223,
4.77842427682774,10.913716029234372,3.183164218642825,
4.79616358002791,10.955888266042242,3.289600037843847,
4.808912225927766,10.903640105016676,3.2603420137656993,
4.954232597743561,10.992549492655929,3.285839305565411,
5.019300361881785,11.175808320915822,3.30100049670049,
4.990539038293242,10.847844083351072,3.312471912769933,
4.8481515646065425,11.018519832540978,3.278696279476809,
4.908890938763926,11.02611225431065,3.2749355471983725,
4.9840819319283804,10.92620449868729,3.289126989758509,
5.095579365642518,10.771825256037276,3.3243690721161805,
5.022517088862083,10.938503748906076,3.370633174862225,
4.987416920930013,10.819957898720405,3.2931715508881476,
4.924099434707538,10.76761512807777,3.211168665294827,
4.894983325054992,10.696705220085622,3.3497954067030915,
4.99512760472102,10.868232455829135,3.311573121407791,
4.999006599020791,10.865748953381111,3.4274225975070367,
5.041013268998793,10.762908299628657,3.3201589441566735,
5.019986281605525,10.817498048676647,3.3183377090281225,
4.982166087182762,10.793774687196954,3.3194257196244,
5.091842285768348,10.70973769483668,3.36526407909364,
5.142623997729369,10.752382979729889,3.3533432673431256,
4.967974644622626,10.697651316256298,3.399725632110504,
5.0577355188154876,11.050308663875683,3.4187894699496204,
5.056174460133873,10.532983277750184,3.3488729629366825,
5.1173395775680595,10.726459944653374,3.345940064807588,
5.2120911090612365,10.839092693772322,3.361243170368268,
5.137396816386386,10.657182052555642,3.3937179214267132,
5.0822394096359895,11.006859197237398,3.3206083398377446,
5.031457697674969,10.792497457366542,3.416235010288796,
5.061354336668322,10.73814423236122,3.389957189148277,
5.027578703375198,11.036282788145416,3.4594243004801437,
5.096761985855863,10.881241278175926,3.3373069372501716,
4.935216064712978,10.74202322666099,3.3105797204285814,
5.252371153527756,10.62818420492443,3.374748693204664,
4.984034627119847,10.960453180065754,3.3046193145533245,
5.038364199720902,10.833605335982403,3.363915892050427,
5.135551928853568,10.849050355968684,3.2859102627782115,
5.089358783320325,10.984791504056387,3.3776815913337592,
5.101397857092174,10.791101965514795,3.3548097164076727,
4.928711653539582,10.745003429598619,3.44551668677121,
4.880484401239386,11.165779701506658,3.405946214432697,
4.987795359398283,10.774095886846897,3.3747723456089314,
4.993613850847939,10.863975023061094,3.338962605548854,
4.975850895243502,10.81352444475981,3.343149081104094,
5.089003997256321,10.991414177251118,3.371011613330495,
5.086544147212564,10.962061543555903,3.338726081506185,
5.007355897727004,10.883133470517278,3.352349866363916,
5.08025260767757,11.169209300125358,3.3157122921544975,
5.001419144256014,11.069490763736134,3.3118806026632606,
5.045956621490575,11.184607015303106,3.403959412474278,
4.996783273019703,11.253530121336834,3.292722155207077,
5.098535916175879,11.399820241727571,3.3986849263227605,
4.832446368173325,11.41590387662906,3.3410440171243407,
4.901724260271057,11.375529222545472,3.380354313015918,
4.91395255327704,11.251141228505878,3.4205160954611036,
4.889425010052272,11.291776059036401,3.3466732893398614,
5.113933631353627,11.261950377255848,3.4316563778708105,
4.853851794034863,11.438633837129544,3.4278956455923746,
4.9465455663568205,11.624494429858796,3.300716667849287,
4.803826959010383,11.342297594550486,3.342061070507817,
4.865654343764044,11.658861373258592,3.3306606116511746,
4.850114714160695,11.669528607582961,3.3531303957047234,
4.988528583930557,11.640909198420019,3.408145888029518,
4.9854301189715935,11.547978902055394,3.3631353627096194,
4.804796707585326,11.863785803826959,3.3368575415691004,
5.0165093781782915,11.650795903403582,3.4020672201329267,
4.8543721469287355,11.875209915087868,3.3722888431609075,
5.000141914425601,11.869580642872348,3.344260744104638,
4.968920740793302,11.769223491567917,3.3141275810686155,
4.918564772109085,11.968826131176234,3.332765675630928,
4.836987629792568,11.751484188367748,3.3641997209016297,
4.942311785993046,11.529482721918683,3.306889945362946,
4.980723290522482,11.728068308143524,3.4092575510300622,
4.744554033917548,12.070838950779347,3.309846495896308,
4.965420184961801,15.192838051987984,3.220180231320514,
4.878521251685234,16.908346933465786,3.207407933016391,
4.815889685186499,17.655715603491096,3.2167033278932804,
4.879349085834575,18.329265119799427,3.2429574966295323,
4.738451713616689,18.571371129875352,3.1474017833912815,
4.7923082381324065,18.92308238132406,3.199839163650985,
4.7570661557747345,18.86742827408406,3.172284112680054,
4.693133707041321,19.091653066534214,3.2348447219659877,
4.742922018023132,18.948343149081104,3.249509212611462,
4.88296790368741,18.97433714137042,3.2055630454835735,
4.71498852858393,19.121431443506232,3.1770382459376996,
4.699803685044585,19.01355282764493,3.223467915513612,
4.778708105678942,18.570188509662007,3.190922207242366,
4.795454007899903,18.515882589465217,3.178504695002247,
4.784171811064595,18.310485110811513,3.2079992431230635,
4.739255895361763,18.36344284396509,3.2055866978878402,
4.722959388821874,17.990515385888976,3.2354596844769272,
4.788949596726507,18.0624423472646,3.2130845100404457,
4.768088176163107,17.648477967785425,3.193192838051988,
4.725750372525368,17.39213321034083,3.22706308096218,
4.678209039948911,17.28023368575416,3.2104354407625535,
4.806617942713877,17.386598547742377,3.1840393576007,
4.787577757279028,16.97251590624187,3.1596537288015325,
4.7846212067456655,17.01310343196386,3.196338607819485,
4.941933347524776,16.758508952435015,3.1660871827621277,
4.795312093474302,16.74895338111119,3.208992644102273,
4.949431159677381,16.40485820383642,3.2320300858582276,
4.818325882825989,16.49433524917808,3.2385344970316234,
4.966224366706876,16.30998841032191,3.22949927860167,
4.916696232172001,16.185624068686582,3.2402374701388394,
4.914543863383713,15.955178693914236,3.2502897419522694,
5.003429598618699,16.518129567870574,3.164289600037844,
5.017242602710565,16.61661817923792,3.199389767969914,
4.915892050426926,16.59497622933371,3.1701080914874997,
4.920386007237636,17.05397478653705,3.1633435038671682,
4.913290285957568,16.98476785165212,3.189692282220488,
5.053809219707183,16.992667754677264,3.2199673596821117,
5.012535774261454,17.401026514345183,3.175146053596348,
5.049717353769011,18.08124600865678,3.199366115565647,
4.990586343101777,18.333782729014406,3.198940372288843,
5.07743797156981,18.56659334421344,3.124387994039594,
4.941554909056506,17.71889117528797,3.225028974195227,
5.056789422644812,17.229239102154732,3.233094444050238,
5.090659665555004,17.27547955249651,3.19652782705362,
4.8765581021310815,17.84864826509615,3.2126351143593745,
4.9878663166110835,17.41796163580028,3.1812720263014738,
5.013032474751059,18.45968447692708,3.2507154852290734,
5.027082002885593,18.10546607062608,3.2082121147614653,
4.921284798599777,18.175098748787814,3.231698952198491,
4.97951701790487,17.81685943376144,3.237895882116417,
5.025213462948509,17.30859291847016,3.1970718323517584,
5.018259656094042,13.95804063483053,3.3088057901085643,
5.15038198632891,12.57184417796069,3.239693464840701,
5.151020601244117,11.867593840913928,3.3071501218098818,
5.092173419428085,11.066368646372904,3.3172023936233117,
5.110125594266657,10.775775207549847,3.2792402847749473,
5.115849476099245,10.61919629130301,3.3277513659263462,
5.083895077934672,10.597175902930532,3.3653350363064405,
5.244305683672746,10.595331015397715,3.2159464509567397,
5.0474940277679226,10.674542917287543,3.2642210080654697,
4.93024905981693,10.339317391612857,3.2959625345916415,
5.245464651481823,10.680834456822536,3.297783769720192,
5.1140518933749615,10.71971900943731,3.2440691596300764,
5.084273516402942,10.25880460748835,3.2748409375813052,
