B_1,B_2,B_3,T_1,T_2,T_3,G_1,G_2,G_3,
4.811839842790469,3.6092017738359203,3.5121457489878543,7.964136575779906,7.507760532150776,5.762145748987854,3.154753131908622,3.537139689578714,2.757591093117409,
4.2797838368951115,3.179046563192905,3.242914979757085,7.9444853844264305,7.402439024390244,5.82995951417004,3.299680668140506,3.52549889135255,3.0091093117408905,
4.898550724637682,3.3237250554323725,3.1214574898785425,8.248833210513387,7.682926829268292,5.713562753036437,3.048391058707934,3.186807095343681,3.22165991902834,
4.913043478260869,3.440687361419069,3.299595141700405,8.26430852370425,7.336474501108648,5.892712550607287,3.238270695160894,3.505543237250554,2.9068825910931175,
4.747482191107836,3.3220620842572064,3.123987854251012,8.390321788258413,7.3547671840354765,5.590080971659919,3.2893637926799313,3.9107538802660753,3.043016194331984,
4.428641611397691,3.528270509977827,3.3719635627530367,8.177352001965119,7.29490022172949,5.740384615384615,3.080569884549251,3.2827050997782705,2.797064777327935,
4.503070498648981,3.870842572062084,3.3709514170040484,8.088184721198722,7.662971175166297,5.793016194331984,3.3114713829525915,3.4429046563192904,2.909919028340081,
4.724883321051339,3.5543237250554323,3.483805668016194,7.986244166052567,7.366407982261641,5.633603238866397,3.1466470154753132,3.419623059866962,3.175101214574899,
4.633750921149595,3.6258314855875833,3.1786437246963564,7.738639154998772,7.327050997782705,5.82995951417004,3.253009088676001,3.497782705099778,3.2454453441295548,
4.634733480717268,3.6463414634146343,3.4412955465587043,8.148120854826823,7.598669623059867,6.058704453441296,3.270449521002211,3.436807095343681,2.955971659919028,
4.248587570621469,3.6069844789356984,3.3577935222672064,8.053303856546304,7.07039911308204,5.839068825910931,3.1947924342913288,3.3608647450110865,2.9544534412955468,
4.380741832473594,3.645787139689579,3.2611336032388665,8.576271186440678,7.512195121951219,5.658400809716599,3.1540162122328668,3.4822616407982263,2.7965587044534415,
4.511913534758045,3.6596452328159645,3.1204453441295548,8.960206337509211,7.414634146341464,6.009615384615385,3.2589044460820435,3.405210643015521,3.0698380566801617,
4.286170474084991,3.8126385809312637,3.4741902834008096,9.639891918447557,7.830931263858093,5.518218623481781,3.285924834193073,3.084257206208426,3.027834008097166,
4.4770326701056256,3.641906873614191,3.3669028340080973,10.315892901007123,7.0676274944567625,6.1882591093117405,3.2935396708425446,3.1879157427937916,3.306174089068826,
4.27044952100221,3.098669623059867,3.22165991902834,10.998034880864653,7.072616407982261,5.632591093117409,3.117415868337018,3.585920177383592,3.0050607287449393,
4.051830017194792,3.664079822616408,3.395242914979757,10.638418079096045,6.923503325942351,5.665991902834008,3.056497175141243,3.341463414634146,2.831983805668016,
4.45885531810366,3.4528824833702885,3.2348178137651824,10.45418816015721,7.232815964523281,5.571356275303644,3.3230164578727583,3.0554323725055434,3.02834008097166,
4.705477769589781,3.438470066518847,3.2626518218623484,11.925079832964874,7.095343680709535,5.859311740890688,3.1203635470400393,3.2810421286031044,2.813259109311741,
4.408744780152297,3.306541019955654,3.5435222672064777,12.529599606976173,7.551552106430155,5.694838056680162,3.2628346843527387,3.3292682926829267,2.951417004048583,
4.290837632031442,3.6036585365853657,3.4615384615384617,12.455416359616802,6.9855875831485585,5.9104251012145745,3.196020633750921,3.5288248337028825,3.048076923076923,
4.3269466961434535,3.487250554323725,3.6153846153846154,12.317366740358635,7.073170731707317,6.062246963562753,3.3082780643576517,3.434589800443459,2.8800607287449393,
4.620732006877917,3.369179600886918,3.20748987854251,12.614099729796118,7.191796008869179,5.488866396761134,3.2210759027266027,3.272727272727273,2.9347165991902835,
4.328420535494964,3.7738359201773837,3.082995951417004,13.078359125521985,6.842572062084257,5.9089068825910935,2.9700319331859495,3.4733924611973395,2.9463562753036436,
4.605256693687055,3.7361419068736144,3.3932186234817814,12.682387619749447,7.219512195121951,5.501518218623482,3.061409972979612,3.4318181818181817,2.973684210526316,
4.061409972979612,3.597006651884701,3.5404858299595143,13.019651191353475,7.580931263858093,5.689271255060729,3.2019159911569637,3.2211751662971175,2.98836032388664,
4.541881601572095,3.6263858093126387,3.451417004048583,12.887005649717514,7.363082039911308,5.65587044534413,3.363301400147384,3.4866962305986697,2.8947368421052633,
4.204618029968067,3.8215077605321506,3.325910931174089,12.825841316629822,7.203991130820399,5.53997975708502,3.117907148120855,3.3453436807095343,2.867408906882591,
4.447555883075411,3.635809312638581,3.151821862348178,12.525915008597396,7.297671840354767,5.642206477732794,3.148120854826824,3.2189578713968956,3.0526315789473686,
4.695652173913044,3.5609756097560976,3.5885627530364372,12.478260869565217,7.629711751662971,5.6644736842105265,3.2702038811102923,3.3774944567627494,2.9347165991902835,
4.283468435273888,3.6352549889135255,3.501012145748988,11.931466470154753,7.4573170731707314,5.826417004048583,3.3158929010071234,3.370842572062084,2.840587044534413,
4.4979120609186936,3.4174057649667406,3.354757085020243,13.18029968066814,7.797671840354767,5.394736842105263,3.116433308769344,3.717849223946785,2.812753036437247,
4.613362810120363,3.9185144124168514,3.450910931174089,10.190370916236796,6.9733924611973395,5.80414979757085,3.3350528125767624,3.108647450110865,3.0359311740890687,
4.846720707442889,3.676829268292683,3.5587044534412957,9.266273642839597,7.6990022172949,5.739372469635628,3.284205354949644,3.108647450110865,2.9392712550607287,
4.135101940555146,3.697339246119734,3.325404858299595,9.380004912797839,6.802660753880266,5.602732793522267,3.2923114713829524,3.2882483370288247,2.9701417004048585,
5.254237288135593,3.8220620842572064,3.3699392712550607,8.323753377548513,7.113082039911308,5.687246963562753,3.285924834193073,3.231707317073171,2.8157894736842106,
4.25006140997298,3.914079822616408,3.4139676113360324,8.15647261115205,7.1042128603104215,5.779352226720648,3.2571849668386146,3.37139689578714,2.918016194331984,
4.295504789977892,3.78880266075388,3.5450404858299596,8.30704986489806,7.239467849223947,5.448380566801619,3.3031196266273644,3.645787139689579,3.160425101214575,
4.71825104396954,3.5687361419068737,3.0374493927125505,7.893883566691231,7.4406873614190685,5.886133603238866,3.2257430606730533,3.1890243902439024,2.9696356275303644,
4.3343158929010075,3.4661862527716187,3.5521255060728745,8.120609186931958,6.867516629711751,6.108805668016195,3.3532301645787275,3.626940133037694,2.8360323886639676,
4.369196757553427,3.419623059866962,3.459008097165992,7.7121100466715795,7.79490022172949,6.10172064777328,3.113731269958241,3.3758314855875833,2.9903846153846154,
4.370424957013019,3.5266075388026605,3.3830971659919027,8.480225988700566,6.943458980044346,5.556174089068826,3.216163104888234,3.2976718403547673,2.9832995951417005,
4.55539179562761,3.7328159645232817,3.4266194331983804,7.753623188405797,8.029379157427938,5.930161943319838,3.2056005895357407,3.373059866962306,2.965587044534413,
4.392532547285679,3.484478935698448,3.5313765182186234,8.022353230164578,7.371396895787139,5.546052631578948,3.267256202407271,3.484478935698448,2.98582995951417,
4.686317858020143,3.71119733924612,3.583502024291498,7.6057479734708915,8.424057649667406,5.772773279352227,3.2100221075902726,3.268847006651885,2.882085020242915,
4.328174895603046,3.6579822616407984,3.6315789473684212,7.483419307295505,7.402439024390244,5.84919028340081,3.247113731269958,3.2621951219512195,2.992914979757085,
4.267993122083026,3.690133037694013,3.2601214574898787,7.725620240727094,7.427383592017739,6.120445344129554,3.321788258413166,3.4207317073170733,2.7945344129554655,
4.533038565463031,3.7621951219512195,3.243927125506073,7.443134365020879,7.881929046563193,6.174595141700405,3.3475804470646033,3.3869179600886916,3.0475708502024292,
4.448784082535004,3.899667405764967,3.5020242914979756,7.369196757553427,8.45011086474501,5.3896761133603235,3.315155981331368,3.28880266075388,2.999493927125506,
4.312453942520265,3.667960088691796,3.486336032388664,7.233357897322525,7.599778270509978,5.411437246963563,3.291328911815279,3.291019955654102,3.1330971659919027,
4.877180054040776,3.6990022172949004,3.42914979757085,7.749692950135102,7.665188470066519,5.7925101214574894,3.164087447801523,3.4728381374722836,3.102732793522267,
4.346843527388848,3.58370288248337,3.5182186234817814,7.562760992385163,6.826496674057649,5.856781376518219,3.2274625399164822,3.4672949002217295,3.116396761133603,
4.155735691476296,3.798780487804878,3.3876518218623484,7.130434782608695,7.519955654101995,5.607793522267206,3.1604028494227463,3.5831485587583147,2.944331983805668,
4.346843527388848,3.7882483370288247,3.438259109311741,8.010071235568656,6.879711751662971,5.843623481781377,3.2630803242446573,3.388580931263858,3.0581983805668016,
4.258413166298207,3.5720620842572064,3.486842105263158,7.725865880619012,7.157427937915743,5.856781376518219,3.3461066077130925,3.2017738359201773,3.0566801619433197,
4.402849422746254,3.973946784922395,3.2803643724696356,7.2453942520265295,6.964523281596453,5.806174089068826,3.245394252026529,3.4988913525498893,2.858805668016194,
4.273888479489069,3.782150776053215,3.3790485829959516,7.601817735200196,6.883592017738359,5.507085020242915,3.2252517808892165,3.347006651884701,3.076417004048583,
4.420289855072464,3.3841463414634148,3.4873481781376516,7.843036109064112,6.409645232815964,5.807186234817814,3.2896094325718495,3.262749445676275,3.132591093117409,
4.546057479734709,3.9972283813747227,3.182186234817814,7.125276344878408,7.517184035476719,5.7894736842105265,3.233357897322525,3.229490022172949,3.3168016194331984,
4.2635716040284946,3.335920177383592,3.7565789473684212,8.117415868337018,7.468957871396896,5.690283400809717,3.184966838614591,3.164079822616408,3.0612348178137654,
4.198231392778188,3.7261640798226163,3.4903846153846154,7.281012036354704,6.950110864745011,5.305668016194332,3.0754114468189635,3.1502217294900223,3.0718623481781377,
4.637435519528371,3.522727272727273,3.729251012145749,7.190862196020634,7.090909090909091,5.410931174089069,3.2675018422991893,3.496119733924612,2.91751012145749,
4.594448538442643,3.8220620842572064,3.4635627530364372,7.273888479489069,7.527716186252771,5.7535425101214575,3.107098992876443,3.302660753880266,3.0364372469635628,
4.4394497666421024,3.667960088691796,3.4357287449392713,7.495701301891427,7.3137472283813745,6.223178137651822,3.1724392041267504,3.8492239467849223,2.9903846153846154,
4.215671825104397,3.682372505543237,3.5080971659919027,7.435273888479489,6.605321507760532,5.876518218623482,3.195283714075166,3.1690687361419068,2.9832995951417005,
4.721935642348317,3.8226164079822618,3.457995951417004,7.632522721690003,7.388026607538802,5.468623481781377,3.072463768115942,3.2677383592017737,2.617408906882591,
4.328666175386883,3.6984478935698446,3.9767206477732793,7.255219847703267,7.069290465631929,5.67004048582996,3.061409972979612,3.5415742793791574,2.992408906882591,
4.667157946450503,3.77549889135255,3.6968623481781377,7.488577745025792,7.533259423503326,5.972165991902834,3.17563252272169,3.388026607538803,3.223178137651822,
4.366494718742324,3.765521064301552,3.3198380566801617,7.437484647506755,7.478381374722838,5.846153846153846,3.0803242446573322,3.330376940133038,3.0156882591093117,
4.164087447801523,3.8215077605321506,3.492408906882591,7.622942765905183,7.737804878048781,6.280364372469635,3.012773274379759,3.388026607538803,2.9261133603238867,
4.205846229427659,4.076496674057649,3.3982793522267207,7.495455661999508,7.153547671840355,5.604757085020243,3.225988700564972,3.3403547671840355,2.6406882591093117,
4.363792679931221,4.486141906873614,3.3213562753036436,7.201179071481208,6.7932372505543235,5.684716599190283,3.1294522230410218,3.5338137472283813,2.9068825910931175,
4.352001965119135,4.533813747228382,3.8183198380566803,7.16605256693687,7.218957871396896,5.946356275303644,3.284205354949644,3.471729490022173,2.8598178137651824,
4.362564480471629,4.673503325942351,3.404352226720648,7.354949643822157,6.694013303769402,6.034919028340081,3.3389830508474576,3.227272727272727,3.020242914979757,
4.653402112503071,5.144124168514413,3.4969635627530367,7.024809629083763,7.072062084257206,5.69331983805668,3.1648243674772782,3.4174057649667406,2.923582995951417,
4.3969540653402115,5.373614190687362,3.3992914979757085,7.995087202161631,7.203991130820399,5.521255060728745,3.1085728322279538,3.206762749445676,3.0050607287449393,
4.5013510194055515,5.472283813747229,3.3997975708502026,7.578727585359863,7.190133037694014,6.253036437246964,3.3915499877180055,3.62860310421286,3.1781376518218623,
4.446327683615819,5.314855875831485,3.3567813765182186,7.089412920658315,6.939024390243903,5.4478744939271255,3.091132399901744,3.311529933481153,2.8582995951417005,
4.420044215180545,5.22450110864745,3.6923076923076925,7.298452468680914,6.713414634146342,5.538967611336032,3.4767870302137065,3.518847006651885,3.1295546558704452,
4.435765168263326,5.278270509977827,3.4954453441295548,7.121346106607713,6.783813747228382,5.743927125506073,3.3790223532301646,3.143569844789357,3.0318825910931175,
4.563006632277082,5.600886917960088,3.603238866396761,7.202898550724638,7.0798226164079825,5.762651821862348,3.052812576762466,3.214523281596452,2.8658906882591095,
4.479980348808646,5.091463414634147,3.431174089068826,7.190125276344879,6.736141906873614,5.929655870445344,3.303610906411201,3.503880266075388,2.895242914979757,
4.457872758535986,5.146895787139689,3.5657894736842106,6.904200442151805,7.7888026607538805,5.484311740890688,3.1309260623925326,3.393569844789357,3.0308704453441297,
4.5639891918447555,5.317073170731708,3.4402834008097165,7.062146892655368,7.254434589800444,5.7687246963562755,3.061409972979612,3.420177383592018,2.889676113360324,
4.272660280029477,4.874168514412417,3.2327935222672064,7.718987963645296,7.3009977827051,5.665991902834008,2.9042004421518053,3.4273835920177382,2.9205465587044532,
4.483664947187423,5.030487804878049,3.4812753036437245,6.9498894620486364,7.022172949002218,5.682186234817814,3.296487349545566,3.470066518847007,3.01417004048583,
4.507000736919676,4.6003325942350335,3.463056680161943,6.94153770572341,7.587028824833703,5.508603238866397,3.019651191353476,3.320953436807095,3.1204453441295548,
4.4151314173421765,4.9201773835920175,3.665991902834008,7.144190616556129,6.8747228381374725,6.142206477732794,3.2193564234831737,3.588137472283814,2.8421052631578947,
4.3996561041513145,4.856984478935699,3.4362348178137654,8.136821419798576,7.5837028824833705,5.911437246963563,3.065094571358389,3.458980044345898,3.007591093117409,
4.285924834193073,4.752771618625277,3.744433198380567,8.026283468435274,7.1990022172949,5.845647773279352,3.2004421518054533,3.3325942350332594,3.1563765182186234,
4.467698354212724,4.946230598669623,3.6184210526315788,7.71677720461803,7.31430155210643,5.565789473684211,3.25792188651437,3.4018847006651884,3.020242914979757,
4.514615573569148,4.713968957871397,3.814777327935223,7.746008351756325,7.778270509977827,5.779352226720648,3.2883812331122573,3.117516629711752,2.7191295546558703,
4.286907393760747,4.919068736141907,3.641194331983806,8.84500122819946,6.881374722838138,5.487854251012146,3.260869565217391,3.4478935698447892,2.8987854251012144,
4.53328420535495,4.910753880266076,3.214574898785425,7.924588553181037,7.147450110864745,6.197368421052632,3.2385163350528128,3.436807095343681,2.9762145748987856,
4.3741095553917955,5.201219512195122,3.4878542510121457,7.828297715549005,7.402439024390244,5.530364372469635,3.16138540899042,3.2161862527716187,3.034412955465587,
4.290346352247605,4.904656319290465,3.6923076923076925,7.690248096290838,7.198447893569845,5.734817813765182,3.2105133873741094,3.442350332594235,3.206983805668016,
4.719233603537215,5.239467849223947,3.6204453441295548,7.701547531319086,7.099223946784923,5.600202429149798,3.1967575534266763,3.300443458980044,3.020748987854251,
4.265536723163842,4.8952328159645235,3.465080971659919,8.046671579464505,7.264966740576496,5.821356275303644,3.3126995824121837,3.4750554323725056,2.8653846153846154,
4.529845246868091,5.154656319290465,3.5359311740890687,8.238761974944731,7.171286031042128,5.5824898785425106,3.511913534758045,3.5232815964523283,2.861842105263158,
4.830999754360108,4.781596452328159,3.8491902834008096,8.373126995824121,6.6701773835920175,6.243421052631579,3.124539425202653,3.138026607538803,2.907388663967611,
4.590518300171948,4.562638580931264,3.6138663967611335,8.23262097764677,7.074279379157428,5.925607287449393,3.312208302628347,3.3070953436807096,2.944331983805668,
4.370424957013019,4.504988913525499,3.4418016194331984,8.051093097519036,7.81430155210643,5.568825910931174,3.1812822402358143,3.208980044345898,3.1012145748987856,
4.451240481454188,4.932926829268292,3.460526315789474,8.629575042986982,6.953436807095343,5.782388663967612,3.2819945959223777,3.039356984478936,3.055668016194332,
4.336772291820192,4.44789356984479,3.3162955465587043,8.504053058216654,7.274944567627495,5.738866396761134,3.2589044460820435,3.5532150776053215,2.869433198380567,
4.567919430115451,4.76940133037694,3.582995951417004,8.40972733971997,6.853658536585366,5.758603238866397,3.2493244902972243,3.5848115299334813,3.097165991902834,
4.8892164087447805,4.948447893569845,3.5936234817813766,8.580201424711372,6.771618625277162,5.193825910931174,3.1193809874723657,3.2233924611973395,2.965587044534413,
4.536968803733727,4.732815964523281,3.9711538461538463,9.123802505526898,7.8996674057649665,5.507591093117409,3.309506263817244,3.102549889135255,3.036943319838057,
4.615327929255711,4.9368070953436805,3.4539473684210527,9.787767133382461,7.066518847006652,5.963562753036437,3.2849422746253993,3.2954545454545454,2.789473684210526,
4.439695406534021,4.675166297117516,3.3274291497975708,9.105870793416852,7.716186252771618,5.873481781376518,3.3822156718251044,3.8292682926829267,2.8714574898785425,
4.405305821665438,4.110864745011087,3.3593117408906883,8.70400393023827,7.28769401330377,5.625,3.236059936133628,3.561529933481153,3.0303643724696356,
4.510439695406534,4.325388026607539,3.540991902834008,9.713829525915008,6.799334811529934,5.949898785425101,3.1567182510439697,3.317073170731707,2.834008097165992,
4.31810366003439,4.220620842572062,3.4711538461538463,9.59493981822648,7.476164079822617,5.437753036437247,3.191107835912552,3.4035476718403546,3.116396761133603,
4.331368214197986,4.413525498891352,3.8669028340080973,10.070007369196757,7.117516629711751,5.836032388663968,3.0658314910341438,3.117516629711752,2.8491902834008096,
4.597150577253746,4.0388026607538805,3.437246963562753,10.020142471137312,7.142461197339246,5.711538461538462,3.2033898305084745,3.4761640798226163,2.929655870445344,
4.378039793662491,4.175720620842572,3.367914979757085,10.373618275607958,7.169623059866963,5.433198380566802,3.250798329648735,3.4379157427937916,3.054655870445344,
4.266519282731515,4.146895787139689,3.4342105263157894,10.348317366740359,7.25,5.622469635627531,3.1699828052075656,3.329822616407982,3.2935222672064777,
