B_1,B_2,B_3,B_4,B_5,T_1,T_2,T_3,T_4,T_5,G_1,G_2,G_3,G_4,G_5,
3.786295005807201,8.772855133614627,4.995652173913044,6.177685950413223,4.422038678485093,5.8966318234610915,12.632911392405063,6.894021739130435,8.073691460055096,9.341861402095084,3.3728222996515678,3.5140646976090015,3.032608695652174,5.236914600550964,4.197622884770347,
4.289198606271777,8.00070323488045,4.58804347826087,6.633608815426998,4.42143432715552,5.473867595818815,12.123769338959212,6.816847826086956,7.556473829201102,8.693392425463337,2.886178861788618,3.047819971870605,2.895108695652174,5.254820936639119,4.169822723609992,
4.032520325203252,8.457805907172995,4.454891304347826,6.31267217630854,4.532433521353747,5.937282229965157,11.762306610407876,6.344021739130435,7.163223140495868,8.653908138597904,2.7340301974448318,3.8586497890295357,3.0875,5.169421487603306,3.878928283642224,
3.9070847851335655,8.384669479606188,4.334782608695652,6.928374655647383,4.602135374697824,5.487804878048781,12.99648382559775,6.324456521739131,8.148760330578513,8.56829170024174,2.951219512195122,3.2566807313642756,2.9869565217391303,7.160468319559229,4.111200644641418,
3.9256678281068527,8.20112517580872,4.321739130434783,7.274793388429752,4.371676067687349,6.585365853658536,13.020393811533053,6.1152173913043475,8.352617079889807,8.477034649476229,2.9721254355400695,3.490857946554149,3.2266304347826087,6.309917355371901,4.078364222401289,
3.8815331010452963,7.836146272855133,4.028804347826087,7.841597796143251,4.433722804190169,6.090592334494773,11.820675105485233,6.084782608695652,8.28374655647383,8.54532634971797,3.1312427409988386,3.39943741209564,3.1293478260869567,9.047520661157025,4.0614423851732475,
3.7851335656213707,7.822081575246132,3.804891304347826,8.52961432506887,4.543513295729251,6.0789779326364695,12.186357243319268,6.552173913043478,10.493801652892563,8.663577759871071,2.802555168408827,3.2721518987341773,2.851086956521739,9.705922865013774,4.027397260273973,
3.849012775842044,8.362869198312236,3.465217391304348,8.234159779614325,4.501611603545528,6.150987224157956,12.067510548523206,6.0875,9.924242424242424,8.954875100725221,2.894308943089431,3.149789029535865,3.131521739130435,9.766528925619834,3.9206285253827557,
3.9663182346109176,7.798171589310829,3.823369565217391,8.410468319559229,4.6587429492344885,6.006968641114983,12.210970464135022,6.054347826086956,10.867768595041323,8.895850120870266,3.329849012775842,3.570323488045007,3.161413043478261,12.18939393939394,4.226631748589847,
4.490127758420441,8.576652601969057,3.464673913043478,8.12465564738292,4.807211925866237,5.704994192799071,12.333333333333334,6.082608695652174,12.577823691460056,8.764101531023368,3.024390243902439,3.4585091420534457,3.3619565217391303,13.800964187327823,3.9470185334407737,
3.7444831591173053,8.524613220815752,3.8032608695652175,9.619146005509641,4.581990330378727,6.2787456445993035,13.435302390998594,6.0179347826086955,12.515151515151516,9.142828364222401,2.9186991869918697,3.1870604781997187,3.3032608695652175,14.883608815426998,4.24375503626108,
4.493612078977932,8.929676511954993,3.682065217391304,8.955922865013774,4.382151490733279,6.097560975609756,12.319971870604782,5.675,13.564049586776859,8.538678485092667,2.908246225319396,3.5246132208157523,3.2543478260869567,17.09710743801653,4.198831587429492,
3.8710801393728222,8.267229254571026,3.672282608695652,10.627410468319558,4.492344883158743,6.170731707317073,12.218002812939522,6.145652173913043,14.622589531680442,8.991337630942787,3.315911730545877,3.1877637130801686,3.0565217391304347,27.1267217630854,4.25825946817083,
3.645760743321719,8.964838255977497,4.3673913043478265,10.878787878787879,4.477034649476229,6.617886178861789,12.540787623066104,5.952717391304348,13.477961432506888,9.096293311845287,3.0662020905923346,3.442334739803094,3.0320652173913043,20.06955922865014,4.261281224818695,
3.7770034843205575,8.490857946554149,4.6125,11.323002754820937,4.704270749395649,6.183507549361208,13.20112517580872,6.120652173913044,13.74931129476584,8.488920225624497,2.862950058072009,3.1082981715893108,3.1043478260869564,20.619834710743802,4.104955680902498,
3.7259001161440186,8.376933895921237,5.735326086956522,10.24931129476584,4.414383561643835,5.355400696864112,12.837552742616033,6.425543478260869,12.891184573002755,8.079371474617243,2.872241579558653,3.3087201125175807,3.0907608695652176,17.584710743801654,4.072522159548751,
4.229965156794425,8.580168776371307,4.748913043478261,9.839531680440771,4.550966962127316,6.022067363530778,11.956399437412095,6.025,12.719696969696969,8.34528605962933,2.983739837398374,3.2236286919831225,3.0114130434782607,22.365013774104682,3.8275584206285256,
3.518002322880372,8.438115330520393,4.691847826086956,9.892561983471074,4.339041095890411,5.875725900116144,12.217299578059071,6.252173913043478,13.262396694214877,8.716156325543917,3.238095238095238,3.5443037974683542,2.8625,19.360192837465565,3.9655519742143435,
3.9698025551684086,9.632208157524612,4.946739130434783,9.8732782369146,4.343271555197421,5.498257839721254,12.344585091420534,6.263586956521739,12.325757575757576,8.758058017727638,2.9558652729384436,3.542194092827004,3.276086956521739,17.49380165289256,4.084206285253828,
3.867595818815331,8.90436005625879,4.610869565217391,8.759641873278238,4.562248186946011,5.753774680603949,13.569620253164556,6.044021739130435,13.273415977961433,8.815269943593876,2.8780487804878048,3.038677918424754,2.9581521739130436,17.06611570247934,3.849516518936342,
3.9279907084785135,9.129395218002813,4.694565217391304,9.524104683195592,4.4343271555197425,5.620209059233449,11.875527426160337,6.370652173913044,13.27892561983471,8.451047542304593,3.2009291521486642,3.2855133614627285,3.1923913043478263,16.698347107438018,3.913577759871072,
4.109175377468061,8.726441631504922,4.136413043478261,8.621212121212121,4.7129331184528604,5.75725900116144,12.272855133614627,6.425,13.28305785123967,8.825946817082997,3.0058072009291523,3.220815752461322,3.1570652173913043,18.294765840220386,4.073932312651088,
4.066202090592334,8.818565400843882,4.1070652173913045,8.05853994490358,4.68392425463336,5.7526132404181185,12.617440225035162,6.584239130434782,13.146005509641872,8.212530217566478,3.2044134727061557,3.578762306610408,3.3733695652173914,16.512396694214875,4.100322320709106,
3.8850174216027873,9.087904360056259,3.9983695652173914,7.9476584022038566,4.6061643835616435,5.343786295005807,11.883263009845288,6.116847826086956,13.87603305785124,8.45648670427075,2.9036004645760745,3.4915611814345993,3.2282608695652173,11.482093663911845,3.983078162771958,
4.138211382113822,8.417721518987342,3.9032608695652176,8.082644628099173,4.2546333601933926,5.499419279907085,11.390295358649789,5.898369565217391,13.164600550964188,8.183319903303786,2.8153310104529616,3.431082981715893,3.1684782608695654,12.737603305785123,3.952256244963739,
3.808362369337979,8.722925457102672,3.9380434782608695,7.835399449035813,4.300564061240935,6.019744483159117,12.542897327707454,5.705978260869565,13.050964187327823,8.448630136986301,3.008130081300813,3.7630098452883263,3.009782608695652,11.733471074380166,3.8005640612409346,
4.118466898954704,9.175808720112517,3.6309782608695653,7.322314049586777,4.4061240934730055,5.672473867595818,12.453586497890296,6.109782608695652,13.181818181818182,8.265310233682515,2.9709639953542393,3.6455696202531644,3.096195652173913,10.552341597796143,3.7534246575342465,
4.483159117305458,8.437412095639944,3.842391304347826,6.338154269972452,4.342264302981467,5.901277584204413,12.064697609001406,6.316304347826087,9.84366391184573,7.786865431103949,2.800232288037166,3.087904360056259,2.892391304347826,7.270661157024794,3.5239726027397262,
4.055749128919861,9.00070323488045,4.264673913043478,5.210055096418733,4.507453666398066,5.7665505226480835,13.161040787623065,6.265217391304348,7.547520661157025,7.866236905721193,2.916376306620209,3.5316455696202533,3.0684782608695653,4.849862258953168,3.6905721192586625,
3.8443670150987224,8.09845288326301,3.917391304347826,5.559917355371901,4.4858984689766315,5.9279907084785135,11.856540084388186,6.207608695652174,7.244490358126722,7.905721192586624,3.186991869918699,3.5042194092827006,2.7266304347826087,4.612947658402204,3.5380741337630943,
4.449477351916376,7.961322081575246,4.175,3.4703856749311295,4.334206285253828,6.428571428571429,11.728551336146273,5.986413043478261,6.546831955922865,8.352538275584207,2.9094076655052263,3.20042194092827,2.9880434782608694,3.196969696969697,3.9548751007252214,
4.031358885017422,8.367088607594937,4.3125,4.261019283746556,4.410354552780016,5.790940766550523,11.346694796061884,6.181521739130435,6.636363636363637,7.974415793714746,2.8768873403019746,3.463431786216596,2.966304347826087,3.784435261707989,3.943392425463336,
4.386759581881533,8.164556962025317,4.166847826086957,4.15426997245179,4.253223207091056,6.133565621370499,11.061884669479607,6.346195652173913,6.856060606060606,7.930298146655923,3.1695702671312427,3.1455696202531644,3.2244565217391306,3.270661157024793,3.831587429492345,
3.9535423925667827,7.722925457102672,4.146739130434782,3.6604683195592287,4.267929089443997,6.13472706155633,12.556962025316455,6.451630434782609,6.683195592286501,8.127719580983078,3.088269454123113,3.0316455696202533,3.1,3.3643250688705235,4.07856567284448,
4.190476190476191,8.521800281293952,3.841304347826087,3.778236914600551,4.442788074133763,6.579558652729385,11.730661040787624,6.607608695652174,7.604683195592287,8.137590652699435,3.087108013937282,3.4950773558368495,2.9940217391304347,3.387052341597796,3.69621273166801,
3.8443670150987224,8.162447257383967,3.7668478260869565,6.87465564738292,4.329975825946817,5.725900116144018,10.828410689170182,6.381521739130434,7.152203856749312,7.438960515713134,3.364692218350755,3.2749648382559773,3.279891304347826,8.043388429752065,3.8426672038678484,
3.8524970963995355,8.368495077355837,3.951630434782609,10.018595041322314,4.203666398066075,6.794425087108014,11.292545710267229,6.319021739130434,8.997245179063361,7.153102336825141,2.9558652729384436,2.949367088607595,2.8918478260869565,10.081955922865014,3.654311039484287,
4.070847851335656,7.868495077355837,3.7809782608695652,10.553030303030303,4.042304593070105,6.116144018583043,12.420534458509142,5.972282608695652,12.93526170798898,7.527195809830782,3.1927990708478515,3.3030942334739803,3.1168478260869565,13.851928374655648,3.724818694601128,
4.147502903600465,8.147679324894515,3.776086956521739,10.152203856749312,4.092465753424658,6.124274099883856,11.59704641350211,6.959239130434782,14.046143250688706,7.573529411764706,3.0336817653890824,3.210267229254571,2.8972826086956522,14.227961432506888,3.381144238517325,
4.080139372822299,8.348804500703235,3.628260869565217,9.512396694214877,4.080781627719581,6.019744483159117,11.420534458509142,6.364673913043478,14.103994490358128,7.821112006446414,3.1695702671312427,3.5450070323488045,3.089673913043478,12.347796143250688,3.5275987107171636,
3.813008130081301,8.325597749648383,3.5043478260869567,8.451101928374655,4.125705076551168,5.653890824622532,11.667369901547117,6.2375,13.309917355371901,7.291095890410959,2.9547038327526134,3.328410689170183,3.090217391304348,14.349173553719009,3.539685737308622,
4.114982578397212,8.138537271448664,3.6815217391304347,7.973140495867769,4.184730056406124,5.650406504065041,11.613924050632912,5.971195652173913,12.776170798898072,7.048146655922643,3.1149825783972127,3.2447257383966246,3.1032608695652173,14.600550964187327,3.428283642224013,
4.293844367015098,8.027426160337553,3.6815217391304347,8.036501377410469,4.034045124899275,6.004645760743322,12.847398030942335,6.442934782608695,11.510330578512397,7.500604351329573,3.2090592334494774,3.6054852320675104,3.0717391304347825,10.53581267217631,3.352538275584206,
3.902439024390244,7.983825597749648,3.998913043478261,7.383608815426998,4.410354552780016,6.0534262485482,11.712376933895921,6.289130434782609,11.72107438016529,7.103948428686543,3.0197444831591174,3.1258790436005626,3.121739130434783,12.03305785123967,3.4411764705882355,
4.048780487804878,8.154008438818565,3.7043478260869565,8.360881542699724,4.069097502014505,5.650406504065041,11.476793248945148,6.444565217391304,11.525482093663912,7.038275584206286,3.252032520325203,3.311533052039381,3.243478260869565,14.282369146005509,3.252215954875101,
3.6666666666666665,8.166666666666666,4.120108695652174,7.7837465564738295,4.186140209508461,5.4576074332171896,13.078059071729959,6.160869565217391,11.108126721763085,6.773166800966962,3.2044134727061557,3.319268635724332,2.946195652173913,15.699724517906336,3.2997582594681707,
3.7026713124274098,8.172995780590718,3.983695652173913,7.40633608815427,4.223811442385173,5.97444831591173,11.59563994374121,6.051630434782608,11.205234159779614,7.196414182111201,3.529616724738676,3.279184247538678,3.070108695652174,12.040633608815426,3.1847300564061243,
4.114982578397212,8.09353023909986,4.192934782608695,7.497245179063361,4.4979854955680905,5.429732868757259,10.874824191279888,6.579891304347826,10.772038567493112,6.9385576148267525,3.0638792102206738,3.138537271448664,2.936413043478261,13.924242424242424,3.31406124093473,
3.867595818815331,7.6976090014064695,4.173369565217391,7.192837465564739,4.409750201450443,5.967479674796748,11.708860759493671,6.097282608695652,11.979338842975206,7.121071716357776,3.176538908246225,3.1371308016877637,2.972826086956522,10.620523415977962,3.162973408541499,
3.894308943089431,7.758087201125176,3.8956521739130436,6.87465564738292,4.270346494762289,6.493612078977932,11.304500703234881,6.7125,11.347107438016529,6.923247381144239,2.9570267131242742,3.189873417721519,2.9423913043478263,14.865702479338843,3.3106365834004836,
3.7142857142857144,7.620956399437412,4.426086956521739,6.966942148760331,4.626712328767123,5.650406504065041,11.217299578059071,6.234782608695652,11.345730027548209,6.985294117647059,3.5226480836236935,3.2967651195499297,2.9195652173913045,10.96625344352617,3.2050765511684127,
4.013937282229965,7.129395218002813,4.021195652173913,7.2782369146005506,4.678887993553586,6.3983739837398375,10.889592123769338,5.996195652173913,10.958677685950413,6.748186946011281,2.78397212543554,2.9240506329113924,2.9358695652173914,9.950413223140496,3.378928283642224,
3.7386759581881535,7.713783403656821,4.306521739130435,7.741046831955923,4.273368251410153,6.40418118466899,10.69760900140647,6.182608695652174,11.517217630853995,6.932111200644641,3.3507549361207896,3.278481012658228,2.9016304347826085,9.90977961432507,3.3664383561643834,
4.0824622531939605,7.376230661040788,4.028804347826087,6.96969696969697,4.6817082997582595,5.764227642276423,10.985232067510548,6.825,12.49862258953168,6.709508460918614,3.2102206736353076,3.268635724331927,2.9005434782608694,10.15771349862259,3.321716357775987,
4.334494773519164,6.654008438818566,4.159239130434782,7.694214876033058,4.49174053182917,6.055749128919861,10.457102672292546,6.382065217391304,12.71418732782369,7.248992747784045,3.065040650406504,3.3319268635724333,3.0793478260869565,12.609504132231406,3.378525382755842,
3.7746806039488967,6.766526019690577,3.9994565217391305,7.776170798898072,4.649476228847703,6.020905923344948,11.040084388185655,6.427173913043478,11.615702479338843,6.80983078162772,3.0336817653890824,2.907876230661041,2.9581521739130436,9.362947658402204,3.2959307010475425,
4.291521486643438,7.009845288326301,4.130978260869565,7.118457300275482,4.292506043513296,5.737514518002323,11.20675105485232,6.164673913043479,11.690771349862258,6.976228847703465,2.8385598141695705,3.260900140646976,3.007608695652174,8.798209366391184,3.331184528605963,
3.8687572590011614,7.368495077355837,3.998913043478261,7.305785123966942,4.301369863013699,5.89198606271777,11.0084388185654,6.065760869565217,11.59366391184573,6.873086220789686,3.132404181184669,3.479606188466948,3.0994565217391306,9.282369146005509,3.2290491539081385,
3.9152148664343787,6.734880450070324,3.8978260869565218,6.930440771349862,4.418009669621273,6.376306620209059,11.051336146272854,5.909782608695652,12.888429752066116,6.866438356164384,3.2067363530778166,2.966947960618847,3.0445652173913045,12.588842975206612,3.3847703464947623,
3.897793263646922,6.956399437412095,4.179347826086956,7.046143250688705,4.340451248992748,5.32520325203252,10.630801687763713,6.018478260869565,13.089531680440771,7.094681708299758,3.061556329849013,3.3797468354430378,2.9358695652173914,9.831955922865014,3.3098307816277197,
4.156794425087108,6.886779184247539,3.9565217391304346,7.266528925619835,4.4695809830781625,5.9105691056910565,10.870604781997187,5.532065217391304,12.610881542699724,6.57856567284448,2.9639953542392568,3.423347398030942,3.0489130434782608,10.601239669421487,3.024576954069299,
4.574912891986063,6.6167369901547115,4.33804347826087,7.200413223140496,4.405922643029815,6.1033681765389085,10.09845288326301,5.986413043478261,11.90564738292011,7.0695004029008865,2.9396051103368177,2.966947960618847,2.6815217391304347,8.09228650137741,3.4165995165189362,
4.219512195121951,6.514064697609001,3.9581521739130436,6.196969696969697,4.4991941982272365,6.668989547038327,10.254571026722925,5.8744565217391305,11.012396694214877,7.285656728444803,3.0232288037166084,3.507735583684951,2.828804347826087,6.6329201101928374,3.4095487510072524,
3.8989547038327528,6.40295358649789,4.0875,6.466942148760331,4.516720386784851,5.922183507549361,10.354430379746836,6.051630434782608,9.929063360881543,6.876712328767123,3.032520325203252,2.909985935302391,2.9717391304347824,6.8402203856749315,3.328162771958098,
4.138211382113822,5.857243319268636,3.8527173913043478,5.6707988980716255,4.372683319903304,7.56794425087108,9.276371308016877,5.809239130434783,10.014462809917354,6.999395648670427,3.0638792102206738,3.1047819971870605,3.1059782608695654,6.2190082644628095,3.419621273166801,
3.9988385598141694,5.869901547116737,4.319021739130434,5.330578512396694,4.5558017727639,6.819976771196283,9.646272855133615,6.132065217391304,8.847796143250688,6.980056406124094,3.0638792102206738,2.845991561181435,3.1608695652173915,5.2272727272727275,3.4641418211120065,
4.173054587688734,6.175808720112518,4.1347826086956525,5.31267217630854,4.251611603545528,5.639953542392567,10.069620253164556,6.014673913043478,8.170798898071626,7.047743755036261,3.1718931475029035,3.0393811533052038,3.0206521739130436,5.333333333333333,3.5690975020145044,
4.306620209059234,6.069620253164557,4.285869565217391,5.621900826446281,4.6194601128122486,5.9279907084785135,9.68917018284107,5.523369565217391,8.830578512396695,6.99174053182917,2.9547038327526134,3.3860759493670884,3.0293478260869566,4.774793388429752,3.402095084609186,
4.21486643437863,5.959915611814346,4.329891304347826,5.381542699724518,4.4534649476228845,6.168408826945412,9.737693389592124,5.823369565217392,7.852617079889807,7.011885576148267,2.9825783972125435,3.1849507735583686,3.121739130434783,4.648760330578512,3.460112812248187,
4.289198606271777,6.241912798874824,4.121195652173913,4.710743801652892,4.590652699435939,5.885017421602788,10.057665260196906,6.145108695652174,6.9393939393939394,6.926672038678485,3.2183507549361208,3.290436005625879,2.9755434782608696,4.160468319559229,3.3577759871071717,
4.490127758420441,6.215189873417722,4.368478260869566,4.451101928374656,4.6561240934730055,6.142857142857143,9.869198312236287,6.0271739130434785,7.122589531680441,6.912570507655117,3.038327526132404,3.087904360056259,2.9070652173913043,3.9497245179063363,3.356164383561644,
4.070847851335656,5.9071729957805905,4.5271739130434785,4.991735537190083,4.434125705076551,5.901277584204413,10.168776371308017,5.701630434782609,7.859504132231405,7.14262691377921,2.8710801393728222,2.9353023909985936,2.876086956521739,4.212809917355372,3.4657534246575343,
4.3774680603948894,6.248241912798875,4.135869565217392,5.0792011019283745,4.6804995970991135,6.104529616724738,10.414205344585092,6.27554347826087,8.055096418732782,6.863819500402901,3.110336817653891,3.1378340365682136,3.0565217391304347,4.191460055096419,3.4502417405318293,
3.857142857142857,6.189873417721519,4.273369565217391,5.2134986225895315,4.720185334407736,5.711962833914053,11.033755274261603,5.7679347826086955,7.200413223140496,6.602941176470588,2.9558652729384436,3.148382559774965,3.171195652173913,3.897382920110193,3.570910556003223,
4.384436701509872,6.187763713080169,4.380434782608695,4.416666666666667,4.500402900886382,5.643437862950058,9.50070323488045,6.314673913043478,7.615013774104683,7.241539081385979,3.18931475029036,3.0450070323488045,3.1103260869565217,3.7486225895316805,3.3807413376309428,
4.308943089430894,6.336146272855133,4.220108695652174,4.8884297520661155,4.425261885576148,6.740998838559814,9.678621659634318,6.09945652173913,7.860881542699724,6.67344883158743,2.8583042973286874,3.259493670886076,2.989130434782609,4.022038567493113,3.363416599516519,
4.174216027874564,6.305203938115331,3.7304347826086954,4.654958677685951,4.5465350523771155,5.454123112659698,10.684950773558368,6.079891304347826,8.097107438016529,6.665793714746172,3.2578397212543555,2.9184247538677917,2.9369565217391305,3.756198347107438,3.3978646253021756,
3.8164924506387923,6.4360056258790435,4.501630434782609,4.765840220385675,4.531224818694601,6.0580720092915215,10.606891701828411,5.714130434782609,7.433195592286501,6.9196212731668005,3.153310104529617,2.9683544303797467,2.9092391304347824,4.170110192837465,3.4242546333601935,
4.407665505226481,6.365682137834036,4.092391304347826,4.894628099173554,4.4506446414182115,5.982578397212544,11.207454289732771,5.903260869565218,8.961432506887052,7.109589041095891,3.292682926829268,3.392405063291139,2.9092391304347824,4.511707988980716,3.3736905721192585,
3.9465737514518002,6.836849507735583,4.080978260869565,4.832644628099174,4.65088638195004,6.146341463414634,10.151195499296765,6.015760869565217,8.320936639118457,6.853545527800161,3.038327526132404,3.3776371308016877,3.101086956521739,4.3319559228650135,3.388799355358582,
