B_1,B_2,B_3,B_4,B_5,T_1,T_2,T_3,T_4,T_5,G_1,G_2,G_3,G_4,G_5,
3.4,3.453931203931204,6.37251356238698,3.2467631378522466,5.537875489769264,5.365,6.5884520884520885,8.106690777576853,5.801980198019802,10.010448410970831,3.0225,3.036240786240786,3.123869801084991,2.914699162223915,3.7949499346974314,
3.4675,3.472972972972973,6.0958408679927665,3.3183549124143186,5.66151501959077,5.6325,6.628992628992629,7.315551537070524,5.974105102817974,9.762516325642142,3.2258333333333336,3.231572481572482,3.2884267631103072,2.9116527037319115,3.9457988680888114,
3.3241666666666667,3.767813267813268,5.184448462929476,3.4836252856054837,5.839573356552024,5.753333333333333,6.659090909090909,7.3924050632911396,6.1820258948971825,9.860687853722247,2.984166666666667,2.9434889434889433,3.167269439421338,2.815689261233816,3.8739660426643447,
3.2308333333333334,3.3323095823095823,5.599457504520796,3.5156130997715156,6.136047017849369,5.7775,7.167076167076167,7.38878842676311,5.826351865955826,9.891815411406181,2.9833333333333334,3.3046683046683047,3.2396021699819166,2.9855293221629857,3.7986504135829344,
3.4191666666666665,3.487100737100737,5.786618444846293,3.380807311500381,5.818894209838921,6.225833333333333,6.6234643734643734,6.792043399638336,6.265041888804265,9.45254680017414,2.9516666666666667,2.961916461916462,3.175406871609403,2.8629093678598627,3.71767522855899,
3.620833333333333,3.8396805896805897,5.3969258589511755,3.546077684691546,5.711362646930779,6.1475,6.406633906633907,8.010849909584087,6.1995430312262,9.409229429690901,3.0766666666666667,3.1044226044226044,3.2613019891500903,3.182025894897182,4.143665650848933,
3.4391666666666665,3.641891891891892,5.333634719710669,3.3945163747143945,6.018937744884632,6.011666666666667,6.527027027027027,7.788426763110308,5.861386138613861,8.91989551589029,3.1975,3.0405405405405403,3.1880650994575044,2.7372429550647372,3.865259033521985,
3.37,3.6904176904176906,5.078661844484629,3.629093678598629,6.028950805398345,5.738333333333333,6.82002457002457,7.390596745027125,6.1721249047981726,9.007618632999565,3.0316666666666667,3.1216216216216215,3.252260397830018,3.2795125666412797,3.756856769699608,
3.9325,3.722972972972973,4.985533453887884,3.390708301599391,5.740966478014802,5.9425,6.772113022113022,7.758589511754069,6.235338918507235,9.653678711362646,3.44,3.3126535626535625,3.233273056057866,3.0784463061690786,3.713757074444928,
3.2725,3.503071253071253,5.379746835443038,3.4455445544554455,5.516978667827601,5.800833333333333,6.55958230958231,8.357142857142858,6.121096725057121,9.545711797997388,3.0425,2.982186732186732,3.093128390596745,2.833206397562833,4.099912929908577,
3.4066666666666667,3.6621621621621623,5.590415913200723,3.364051789794364,5.268175881584676,6.046666666666667,6.823710073710074,8.165461121157323,6.053313023610054,9.5217675228559,3.2775,3.3187960687960687,3.0985533453887886,3.130997715156131,3.94819329560296,
3.475,3.3525798525798525,5.485533453887884,3.3937547600913938,4.741619503700479,5.615833333333334,6.688574938574939,8.054249547920435,5.520944402132521,9.603831084022639,3.1066666666666665,3.2788697788697787,3.1573236889692584,3.047981721249048,3.850457117979974,
3.2625,3.67014742014742,5.490054249547921,3.5742574257425743,5.268175881584676,6.1025,6.280712530712531,7.089511754068716,5.9543031226199545,9.43752720940357,3.08,2.995085995085995,3.123869801084991,2.7684691546077684,3.5718328254244667,
3.3441666666666667,4.079238329238329,5.3164556962025316,3.3648134044173648,5.03656943839791,6.031666666666666,6.880835380835381,7.289330922242315,5.586443259710586,9.930996952546801,2.745833333333333,3.264127764127764,3.2576853526220613,3.0281797410510283,3.588158467566391,
3.404166666666667,3.2905405405405403,5.400542495479204,3.46991622239147,5.754026991728342,5.890833333333333,6.854422604422604,7.960216998191682,6.292460015232292,9.560949063996517,2.868333333333333,3.4883292383292384,3.4285714285714284,2.8004569687738003,3.656943839791032,
3.3758333333333335,3.4766584766584767,5.525316455696203,3.5277989337395277,5.276229865041358,6.125,6.143734643734644,8.125678119349006,6.113480578827113,9.929255550718329,2.966666666666667,3.1904176904176906,3.3354430379746836,3.1744097486671743,3.7979973878972575,
3.2841666666666667,3.442874692874693,5.100361663652803,3.616907844630617,5.070091423595994,6.1125,6.014742014742015,7.564195298372513,6.146991622239147,9.183935568132346,3.0341666666666667,3.1762899262899262,3.080470162748644,2.8651942117288653,3.592511972137571,
3.6108333333333333,3.705159705159705,4.963833634719711,3.9428789032749427,5.01066608619939,6.0925,6.668918918918919,7.254068716094032,6.128712871287129,9.359817152808011,3.1475,2.8937346437346436,3.2694394213381557,2.9893373952779894,3.4662603395733567,
3.4741666666666666,3.7346437346437344,5.492766726943942,4.241431835491241,5.014366565084893,5.991666666666666,5.9391891891891895,7.25497287522604,5.974105102817974,9.521114497170222,3.118333333333333,3.208230958230958,3.050632911392405,3.0517897943640517,3.4386155855463647,
3.5025,3.442874692874693,4.703435804701628,4.236100533130236,5.16173269481933,5.2125,6.67997542997543,7.511754068716094,5.8964204112718965,9.414671310404875,3.1216666666666666,3.0565110565110567,3.5551537070524413,2.862147753236862,3.6356116673922507,
3.7308333333333334,3.6056511056511056,5.256781193490054,4.793602437166793,4.956247279059643,5.6433333333333335,6.566953316953317,7.989150090415913,5.813404417364813,8.946451893774489,2.839166666666667,3.35012285012285,3.294755877034358,2.895658796648896,3.4658249891162387,
3.5016666666666665,3.458230958230958,5.496383363471971,4.865955826351866,5.126904658249891,6.166666666666667,6.060196560196561,8.282097649186257,6.125666412795126,9.127993034392686,3.006666666666667,2.9262899262899262,3.0741410488245933,3.2734196496572734,3.5668262951676097,
3.475,3.5866093366093366,5.26130198915009,4.944402132520945,5.152590335219852,5.7825,7.131449631449631,8.201627486437612,6.225437928408225,9.025032651284285,3.046666666666667,2.9901719901719903,2.9593128390596743,3.143183549124143,3.8852851545494125,
3.5391666666666666,3.574938574938575,5.581374321880651,4.652703731911653,5.23487157161515,5.788333333333333,6.077395577395578,8.514466546112116,6.211728865194211,9.863517631693513,2.9466666666666668,3.0282555282555284,3.365280289330922,3.2604722010662606,3.6205920766216804,
3.5516666666666667,3.6031941031941033,5.594936708860759,5.134805788271135,5.393556813234654,5.8758333333333335,5.987100737100737,8.832730560578662,6.445544554455446,9.28428384849804,3.0825,3.4195331695331697,3.189873417721519,3.2071591774562074,3.5561602089682194,
3.2675,3.7076167076167077,5.962929475587703,5.36024371667936,5.346103613408794,6.144166666666667,6.599508599508599,8.732368896925859,6.3351104341203355,9.153678711362646,2.995833333333333,3.302825552825553,3.5759493670886076,2.9817212490479816,3.437744884632129,
3.3508333333333336,3.500614250614251,6.493670886075949,5.0053313023610055,5.106225511536787,5.553333333333334,6.4637592137592135,8.265822784810126,5.742574257425742,8.734218545929473,2.85,3.055896805896806,3.578661844484629,3.0837776085300836,3.498040922942969,
3.359166666666667,3.4711302211302213,5.792043399638336,5.033511043412034,5.548106225511537,5.73,6.354422604422604,8.680831826401446,6.666412795125666,9.043970396168916,2.9075,3.1646191646191646,3.315551537070524,2.699162223914699,3.522202873313017,
3.3925,3.692260442260442,6.216094032549729,5.3998476770754,4.918589464518938,5.558333333333334,7.044840294840295,8.657323688969258,6.4813404417364815,9.139529821506313,3.055,3.157862407862408,3.434900542495479,3.315308453922315,3.54745319982586,
3.4208333333333334,3.8716216216216215,6.39873417721519,5.269611576542269,5.272529386155855,5.925833333333333,6.422604422604422,8.715189873417721,6.523229246001523,9.217892903787549,2.879166666666667,2.963759213759214,3.4719710669077757,3.0175171363290176,3.432085328689595,
3.3183333333333334,3.791154791154791,6.384267631103074,4.971820258948972,5.39442751414889,5.655,7.122235872235872,8.646473779385172,6.221629855293221,8.953635176316935,2.9891666666666667,3.2008599508599507,3.3182640144665463,3.0152322924600155,3.6242925555071834,
3.6133333333333333,3.3753071253071254,6.305605786618445,5.381568926123381,5.3347845015237265,5.678333333333334,6.458230958230958,9.285714285714286,6.240670220868241,8.620156726164563,2.87,3.262899262899263,3.4945750452079567,3.095963442498096,3.783195472355246,
3.5975,3.8415233415233416,6.378842676311031,5.080731150038081,5.1053548106225515,6.691666666666666,6.388206388206388,9.505424954792044,7.486671744097487,8.373313016978669,3.0025,3.21007371007371,3.286618444846293,3.2322924600152323,3.5498476273400086,
3.8183333333333334,3.7972972972972974,6.478300180831827,5.134044173648134,5.114061819764911,5.973333333333334,6.408476658476658,8.760397830018084,6.7875095201827875,8.509795385285155,2.9541666666666666,3.1554054054054053,3.0334538878842676,3.0083777608530085,3.370483239007401,
3.410833333333333,3.7033169533169534,6.681735985533454,4.594059405940594,4.895515890291684,5.37,6.496928746928747,10.53254972875226,7.102056359482102,8.78428384849804,2.9633333333333334,3.211916461916462,3.3607594936708862,3.019040365575019,3.452329124945581,
3.495,3.4305896805896805,6.448462929475587,4.7738004569687735,5.243143230300392,5.61,6.712530712530713,9.931283905967451,6.623762376237623,8.191554201131911,2.879166666666667,3.2285012285012287,3.0361663652802893,2.863670982482864,3.48062690465825,
3.151666666666667,3.552825552825553,6.154611211573237,4.384615384615385,5.004571179799739,6.2025,6.754299754299755,8.99005424954792,6.523990860624524,8.64040052242055,3.025,3.0546683046683047,3.165461121157324,3.0403655750190404,3.3173704832390074,
3.42,3.6093366093366095,6.858047016274864,4.677837014470678,5.221158032215934,5.655,6.496314496314496,9.27757685352622,6.3351104341203355,8.693295602960383,3.0141666666666667,3.0251842751842752,3.0750452079566,2.996953541507997,3.432303003918154,
3.671666666666667,4.034398034398034,6.631103074141048,4.7296268088347295,5.090335219851981,6.009166666666666,6.445945945945946,9.499095840867993,6.2772277227722775,8.940574662603396,2.950833333333333,3.0214987714987713,3.2314647377938517,3.0693069306930694,3.456247279059643,
3.6725,3.5681818181818183,6.638336347197106,4.325209444021326,5.021767522855899,6.704166666666667,6.47972972972973,9.502712477396022,6.0898705255140895,8.6464954288202,2.815,3.044840294840295,3.034358047016275,3.1972581873571975,3.4836743578580758,
3.3575,3.6726044226044228,6.725135623869801,4.313785224676314,5.19830213321724,6.2825,6.2205159705159705,9.491862567811935,6.355674028941356,8.23944275141489,2.9941666666666666,3.2199017199017197,3.146473779385172,3.2757044935262756,3.4634305616020895,
3.6,3.5872235872235874,7.059674502712477,4.7159177456207155,5.029603831084023,6.159166666666667,6.6824324324324325,10.422242314647377,6.418888042650419,8.649325206791467,2.8875,3.2979115479115477,3.2007233273056057,2.8971820258948973,3.390509360034828,
3.5908333333333333,3.5902948402948405,6.684448462929476,3.9550647372429553,5.143447975620375,6.078333333333333,6.282555282555283,10.087703435804702,6.252856054836253,8.868741837178929,3.283333333333333,3.036240786240786,2.964737793851718,2.8545316070068547,3.321288637353069,
3.7216666666666667,3.6228501228501226,6.9159132007233275,4.531607006854531,5.254897692642578,6.148333333333333,6.630835380835381,11.35262206148282,6.178217821782178,9.06922072268176,3.223333333333333,3.2014742014742015,3.0895117540687163,3.115003808073115,3.6075315629081413,
3.1658333333333335,3.7143734643734643,6.766726943942134,4.175932977913176,5.06029603831084,5.9816666666666665,6.474815724815725,10.238698010849909,5.986290936785986,9.274488463212887,2.8666666666666667,3.082923832923833,3.11754068716094,3.1706016755521707,3.392033086634741,
3.901666666666667,3.675675675675676,6.521699819168173,4.02970297029703,5.26512842838485,5.301666666666667,6.410933660933661,10.135623869801085,5.812642802741813,9.663256421419243,2.9283333333333332,3.4348894348894348,3.3047016274864376,2.9063214013709064,3.2716586852416194,
3.8975,3.767813267813268,6.783905967450271,4.006092916984006,5.643447975620375,5.791666666666667,6.878378378378378,9.221518987341772,6.086824067022087,9.398998693948629,2.9058333333333333,3.32002457002457,3.442133815551537,3.08987052551409,3.494122768828907,
3.3575,3.608108108108108,6.395117540687161,4.048743335872048,5.38789725729212,5.748333333333333,6.829238329238329,10.49005424954792,6.007616146230007,8.604484109708315,2.9941666666666666,3.342751842751843,3.0515370705244123,3.034272658035034,3.326295167609926,
3.6175,3.26965601965602,6.605786618444847,4.1005331302361006,5.58837614279495,6.1075,6.111179361179361,9.854430379746836,6.241431835491241,8.603613408794079,2.8125,2.9115479115479115,3.103978300180832,3.124143183549124,3.354157596865477,
3.44,3.667076167076167,6.376130198915009,3.801218583396801,5.345668262951676,6.004166666666666,6.187346437346437,10.422242314647377,5.932216298552932,8.854157596865477,2.8008333333333333,3.1652334152334154,3.105786618444846,3.0548362528560546,3.455376578145407,
3.6866666666666665,3.791154791154791,6.322784810126582,4.004569687738004,5.512625163256422,6.015,6.405405405405405,9.263110307414104,5.732673267326732,9.776665215498475,3.285,3.108108108108108,3.2242314647377937,3.022086824067022,3.430126251632564,
3.575,3.5300982800982803,6.765822784810126,3.6031987814166033,5.698955158902917,5.504166666666666,7.312653562653563,9.981012658227849,6.021325209444021,9.401828471919895,2.8575,3.1271498771498774,3.3743218806509945,2.8392993145468393,3.60992599042229,
4.1883333333333335,3.4533169533169534,6.675406871609403,4.0015232292460015,5.365259033521985,5.983333333333333,6.902948402948403,9.079566003616636,6.261233815689261,9.394862864606008,3.2391666666666667,3.1406633906633905,3.1609403254972874,3.3526275704493527,3.6308228123639528,
3.3516666666666666,3.5687960687960687,6.73508137432188,3.7052551408987053,5.622115803221593,5.975,6.546068796068796,9.322784810126583,6.092155369383092,9.667174575533304,3.004166666666667,3.2843980343980346,3.135623869801085,3.3678598629093677,3.4277318241184154,
3.470833333333333,3.6787469287469285,6.231464737793852,3.9025133282559024,5.469960818458859,6.118333333333333,6.645577395577396,9.305605786618445,6.06016755521706,10.154114061819765,2.8833333333333333,3.1904176904176906,3.465641952983725,3.0563594821020565,3.541140618197649,
3.6708333333333334,3.6762899262899262,6.193490054249548,4.181264280274181,5.451458424031345,5.894166666666667,6.166461916461916,8.709764918625678,5.4950495049504955,10.013931214627775,2.8583333333333334,3.0737100737100738,3.2088607594936707,2.8872810357958874,3.6134087940792337,
3.5683333333333334,3.581081081081081,6.510849909584087,3.8042650418888044,5.407052677405312,5.504166666666666,6.386977886977887,9.260397830018084,6.296268088347296,10.401828471919895,3.3266666666666667,3.1031941031941033,3.1600361663652805,3.0053313023610055,3.4695254680017413,
3.388333333333333,3.7377149877149876,5.996383363471971,4.085300837776085,5.240966478014802,5.6825,6.702088452088452,8.899638336347197,6.61995430312262,10.020896821941664,2.8558333333333334,3.114250614250614,2.984629294755877,2.9893373952779894,3.629081410535481,
3.484166666666667,3.538083538083538,5.9113924050632916,3.996953541507997,5.415324336090553,6.095,6.174447174447175,9.52983725135624,6.108149276466108,10.042011319111886,2.7533333333333334,3.26965601965602,3.3951175406871608,3.2246763137852246,3.529168480626905,
3.7808333333333333,3.3624078624078626,6.179927667269439,3.5910129474485912,5.465824989116238,5.765833333333333,6.547911547911548,8.889692585895117,5.629093678598629,9.232041793643884,3.0775,3.0104422604422605,2.972875226039783,3.1827875095201827,3.762516325642142,
3.5933333333333333,3.5515970515970516,6.776672694394214,4.025133282559025,5.259686547670875,6.019166666666667,6.482186732186732,8.30379746835443,6.0495049504950495,9.836090552895081,2.9633333333333334,3.251842751842752,3.2106690777576854,2.856054836252856,3.6203744013931214,
3.8208333333333333,3.767199017199017,6.636528028933093,3.9154607768469156,5.497170222028733,5.83,6.275184275184275,9.142857142857142,6.0632140137090635,9.680017414018284,3.32,3.007985257985258,2.9855334538878844,2.8233054074638235,3.7649107531562906,
3.6108333333333333,3.7936117936117935,6.808318264014466,3.8042650418888044,5.598606878537223,5.6825,6.401719901719901,8.727848101265822,5.55978674790556,9.383979103178058,2.7358333333333333,3.057125307125307,2.996383363471971,2.958111195734958,3.853722246408359,
3.5275,3.708230958230958,6.367992766726944,3.9565879664889567,5.195037004788855,5.713333333333333,6.832309582309582,8.753164556962025,6.364051789794364,9.76077492381367,2.9616666666666664,3.089066339066339,3.103978300180832,3.476009139375476,3.4379625598606878,
3.5925,3.5405405405405403,6.2215189873417724,4.1614623000761615,5.488680888114932,5.9591666666666665,7.461302211302211,8.58860759493671,5.930693069306931,9.265563778841967,3.0458333333333334,3.2972972972972974,3.148282097649186,2.8644325971058646,3.6149325206791465,
3.4975,3.6793611793611793,5.73508137432188,4.16070068545316,5.2616456247279055,5.6175,6.3906633906633905,7.938517179023508,6.084539223153085,10.019155420113192,3.0108333333333333,3.2776412776412776,2.821880650994575,3.07996953541508,3.5154549412276883,
