D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_30,D_31,D_32,D_33,D_34,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,
96.92857142857143,77.6083650190114,111.04962406015038,23.56475300400534,21.839385474860336,98.55112651646448,142.64275668073137,59.44664371772806,122.5257958287596,104.38650306748467,132.4394299287411,117.02890528905289,47.882506527415146,104.9426406926407,148.22222222222223,112.69845360824742,110.18044077134986,120.99641577060932,61.540579710144925,202.6707404744788,53.303125,145.18064516129033,35.26553672316384,33.75,114.53407682775712,75.7019748653501,65.35925925925926,68.640081799591,81.15045248868778,27.484375,122.84829721362229,47.83837209302325,52.188660801564026,75.53720930232558,631.1808035714286,841.0190114068441,620.2105263157895,171.5260347129506,54.32821229050279,758.2409012131716,676.7447257383966,574.999139414802,777.2821075740944,631.4253578732106,821.2422802850356,897.3757687576875,305.53524804177545,898.3484848484849,526.7335216572504,652.1202749140894,567.9104683195592,789.7741935483871,357.35797101449276,1196.5930984902948,410.71875,793.7944700460829,295.93926553672316,272.24399038461536,927.7881040892194,688.4739676840215,551.6425925925926,993.8098159509202,644.1968325791855,336.9174107142857,986.373839009288,109.1906976744186,366.3636363636364,428.34186046511627,
96.40178571428571,81.53041825095058,107.67368421052632,21.929238985313752,19.696927374301676,102.43327556325823,129.67299578059072,65.39759036144578,120.9648737650933,105.39059304703477,123.68171021377673,118.39544895448954,42.420365535248045,99.18939393939394,145.89359698681733,104.94158075601375,122.6625344352617,132.41756272401435,64.33333333333333,195.97124370956146,49.15,139.55299539170508,37.75,35.22235576923077,114.46592317224288,80.15260323159785,60.974074074074075,62.5398773006135,72.15158371040724,28.46875,116.3250773993808,47.90348837209302,51.271749755620725,72.16046511627907,631.8236607142857,851.5114068441064,627.390977443609,166.2429906542056,53.272346368715084,763.580589254766,678.2552742616034,584.7246127366609,788.3732162458837,648.6175869120655,790.8741092636579,893.4969249692497,311.38903394255874,903.4339826839827,556.6553672316384,654.7697594501718,584.0413223140496,793.0878136200716,361.1927536231884,1175.7987059669304,407.0875,786.0331797235023,307.7994350282486,300.453125,915.8773234200744,688.653500897666,550.6092592592593,983.3578732106339,640.5135746606335,337.72098214285717,999.1455108359133,107.98720930232558,360.969696969697,432.19302325581396,
97.61607142857143,76.13212927756653,108.11278195488721,23.061415220293725,19.86731843575419,96.75043327556325,142.01617440225036,60.98364888123924,122.7113062568606,99.75255623721881,115.3729216152019,106.09778597785977,45.27937336814622,110.63311688311688,156.92278719397365,107.96649484536083,100.3236914600551,109.60215053763442,56.59855072463768,194.92307692307693,47.35,138.05345622119816,34.22316384180791,37.65625,116.4188351920694,83.02872531418312,67.78703703703704,75.72188139059304,77.92533936651584,27.40625,121.52244582043343,47.54651162790697,49.95894428152493,80.87558139534883,646.2745535714286,850.3393536121673,631.9187969924812,173.79572763684914,52.477653631284916,771.9185441941074,677.8199718706048,589.434595524957,785.7167947310647,639.0490797546013,822.8907363420427,898.9348093480935,305.77545691906005,907.3798701298701,557.6403013182675,653.9072164948453,602.5371900826447,802.3906810035842,365.52463768115945,1166.3436376707405,411.859375,781.1170506912442,284.18502824858757,318.08533653846155,933.2639405204461,719.3482944344704,554.4925925925926,972.4621676891616,630.4128959276018,328.50669642857144,1024.9287925696594,106.68604651162791,364.8553274682307,433.5081395348837,
92.90178571428571,75.72718631178707,113.15338345864662,25.672897196261683,18.627094972067038,94.26516464471403,133.5084388185654,62.04130808950086,128.22612513721185,107.8118609406953,125.12114014251782,119.44833948339483,38.95039164490861,109.98701298701299,152.95856873822976,112.64690721649484,119.42837465564739,133.48745519713262,63.86521739130435,188.99137311286844,46.1515625,128.28663594470046,31.01271186440678,37.87139423076923,113.11895910780669,79.98563734290843,63.21111111111111,78.15132924335379,86.32126696832579,27.774553571428573,122.19814241486068,44.67674418604651,50.670576735092865,78.7360465116279,642.5848214285714,852.7414448669201,638.9127819548872,182.45794392523365,57.44832402234637,769.6187175043327,677.2932489451476,594.5688468158347,799.4335894621295,650.4376278118609,853.501187648456,902.6826568265683,304.467362924282,924.5227272727273,567.0960451977401,654.6701030927835,599.5619834710744,808.9767025089606,370.02028985507246,1169.7915168943207,419.2421875,784.126267281106,271.340395480226,315.97836538461536,931.2465923172243,730.5296229802514,551.8981481481482,971.5214723926381,627.8608597285067,338.16964285714283,1027.8622291021672,107.97674418604652,367.9843597262952,441.0837209302326,
101.25669642857143,76.96768060836501,111.05263157894737,28.25634178905207,20.31145251396648,97.05025996533796,130.25879043600563,62.94061962134251,124.19978046103184,103.57668711656441,123.43705463182899,112.28966789667896,45.09138381201044,98.99567099567099,143.06214689265536,106.14948453608247,113.63085399449035,129.29569892473117,62.9,179.36161035226456,44.665625,131.04516129032257,35.36440677966102,40.61298076923077,109.25278810408922,84.71274685816876,62.611111111111114,65.59918200408998,72.19117647058823,28.189732142857142,117.10990712074303,46.30348837209302,49.59921798631476,68.83604651162791,653.2477678571429,863.0665399239543,639.9624060150376,194.79973297730308,54.89804469273743,778.2391681109185,688.1308016877637,601.8528399311532,798.6432491767289,665.8977505112474,848.2517814726841,900.1168511685116,298.0391644908616,932.5010822510823,576.6939736346516,656.0859106529209,589.4807162534436,794.173835125448,371.7376811594203,1158.058950395399,411.44375,770.9133640552996,275.52259887005647,333.2379807692308,958.2763320941759,734.1310592459605,544.1851851851852,954.1717791411043,623.5180995475113,330.93080357142856,1044.0131578947369,106.5046511627907,373.2922776148583,422.67093023255813,
94.66071428571429,77.15874524714829,112.22105263157894,29.59679572763685,20.358938547486034,90.99133448873484,136.10196905766526,61.26333907056799,127.3172338090011,104.7280163599182,123.33016627078385,111.9089790897909,41.73368146214099,115.74567099567099,147.27871939736346,109.15635738831615,114.87878787878788,134.59498207885304,63.37246376811594,177.2415528396837,50.8203125,133.63041474654378,33.298022598870055,41.33894230769231,115.87484510532838,77.7737881508079,59.620370370370374,65.52556237218813,70.83371040723982,26.497767857142858,124.22213622291022,47.57209302325582,50.697947214076244,73.36046511627907,673.4732142857143,866.3678707224335,641.2661654135338,215.16021361815754,57.020949720670394,769.8128249566724,684.0414908579465,598.526678141136,802.4961580680571,666.6298568507158,853.0688836104513,897.1586715867159,300.97650130548305,959.0974025974026,566.0103578154426,660.6915807560138,611.7754820936639,814.4086021505376,377.4550724637681,1163.8799424874192,404.1546875,781.0239631336406,282.5960451977401,337.55528846153845,969.4163568773234,730.0251346499102,549.8,952.7382413087935,623.0746606334842,334.63169642857144,1058.3730650154798,101.92790697674418,369.6158357771261,427.6058139534884,
90.68526785714286,74.45532319391636,105.85413533834587,27.81041388518024,18.48324022346369,93.49220103986136,138.89943741209564,61.61015490533563,122.43139407244786,97.7361963190184,113.541567695962,104.44280442804428,46.25848563968668,101.15151515151516,145.70433145009417,105.63487972508591,102.7534435261708,115.47491039426524,59.94057971014493,169.69374550682963,39.790625,124.04331797235022,32.451977401129945,38.95552884615385,112.55638166047088,81.12028725314183,58.93333333333333,70.43149284253579,71.07352941176471,26.296875,117.64241486068111,47.367441860465114,49.48289345063539,71.82906976744187,658.5714285714286,868.2366920152091,641.9563909774436,223.6702269692924,59.754189944134076,765.9393414211438,676.6666666666666,609.9104991394148,817.410537870472,660.0490797546013,833.9596199524941,874.7078720787208,302.2924281984334,960.9772727272727,575.0414312617703,653.7603092783505,604.8415977961432,817.1989247311828,383.46666666666664,1149.3702372393961,396.665625,778.8,306.5,361.5637019230769,979.2763320941759,738.1669658886894,549.3925925925926,947.1656441717791,614.8552036199095,323.43973214285717,1050.843653250774,103.06627906976745,374.1700879765396,416.68023255813955,
94.81696428571429,73.95532319391636,105.3984962406015,29.857142857142858,19.06983240223464,92.22357019064125,136.75105485232066,64.81497418244406,116.94511525795829,101.7321063394683,110.95486935866984,111.05473554735548,40.73890339425587,104.66125541125541,142.88041431261772,107.2414089347079,107.81267217630854,126.46236559139786,59.45652173913044,166.2429906542056,43.690625,128.8599078341014,33.49858757062147,41.015625,113.41387856257745,83.14901256732496,59.148148148148145,70.06952965235173,70.94909502262443,27.227678571428573,119.28715170278637,44.901162790697676,50.49853372434018,71.72093023255815,659.8616071428571,869.2813688212927,636.2721804511278,227.45260347129505,59.504189944134076,763.6083188908145,676.4381153305204,615.2117039586919,817.5806805708013,662.6707566462168,838.4513064133016,873.679581795818,305.1592689295039,965.1136363636364,566.042372881356,649.5859106529209,602.9283746556474,806.5035842293906,383.60434782608695,1164.5434938892884,392.1875,765.9400921658986,309.2090395480226,379.3870192307692,990.8265179677819,734.3052064631956,543.8296296296296,951.6114519427402,609.3427601809955,328.44642857142856,1073.6029411764705,103.52790697674419,368.8954056695992,413.8279069767442,
88.36830357142857,70.66730038022814,110.5233082706767,30.04272363150868,16.717877094972067,90.37954939341421,132.36919831223628,60.35972461273666,121.40834248079034,99.39468302658487,99.91923990498812,103.55043050430504,42.66057441253264,104.94155844155844,141.99811676082862,103.34278350515464,104.28099173553719,123.18817204301075,57.902898550724636,162.7685118619698,40.2125,118.10599078341014,33.137005649717516,42.29807692307692,114.85501858736059,78.01436265709157,62.02037037037037,70.21881390593047,72.4524886877828,24.457589285714285,117.82739938080495,44.05232558139535,46.41446725317693,74.6906976744186,666.0647321428571,863.0247148288973,645.3503759398496,232.66088117489986,63.14664804469274,768.0138648180242,684.2946554149086,609.6884681583476,821.4379802414928,672.2269938650306,836.6722090261283,857.5276752767528,303.97650130548305,966.9891774891775,575.286252354049,655.7190721649484,608.8415977961432,841.3620071684588,390.3333333333333,1168.7519769949677,388.490625,764.2165898617511,313.04661016949154,383.0036057692308,1002.453531598513,733.3931777378815,542.6722222222222,914.9877300613497,600.4671945701358,328.53125,1074.407120743034,100.10697674418604,360.0987292277615,407.6918604651163,
90.87053571428571,70.4809885931559,109.25864661654136,34.28304405874499,17.97905027932961,87.85615251299826,129.5056258790436,57.959552495697075,124.46542261251372,104.39468302658487,118.17339667458432,118.58671586715867,41.04960835509139,109.54329004329004,145.16101694915255,94.53951890034364,105.8236914600551,118.79928315412187,58.585507246376814,171.9863407620417,40.0796875,124.01658986175116,34.01129943502825,41.125,115.95167286245353,80.52064631956912,58.351851851851855,70.06952965235173,74.8472850678733,24.772321428571427,114.99922600619195,42.97790697674419,45.03128054740958,67.35697674418604,669.3772321428571,851.6825095057035,642.609022556391,234.5634178905207,61.23882681564246,762.2599653379549,684.2735583684951,611.1506024096385,831.1097694840835,683.5480572597137,836.2446555819478,854.3425584255842,295.8355091383812,965.8961038961039,592.0536723163842,651.7843642611684,599.5220385674932,817.4301075268817,377.41884057971015,1167.3695183321352,373.2546875,759.7778801843318,319.29237288135596,396.38341346153845,1002.5774473358116,731.3806104129264,540.6370370370371,922.8875255623722,589.4977375565611,320.43526785714283,1074.8630030959753,100.88604651162791,355.9462365591398,417.3081395348837,
90.16741071428571,72.70722433460077,102.93834586466166,34.8411214953271,19.289106145251395,83.70017331022531,130.915611814346,58.52323580034423,114.27991218441274,102.25562372188139,115.38717339667458,111.77552275522756,38.43603133159269,102.05952380952381,141.78060263653484,101.56443298969072,100.1969696969697,111.6989247311828,59.79420289855072,171.4018691588785,46.2515625,128.1041474654378,33.62570621468927,44.83894230769231,102.97893432465924,67.07360861759426,60.55555555555556,70.42535787321063,76.01470588235294,25.111607142857142,117.90402476780186,43.02906976744186,46.42130987292278,69.03139534883721,681.53125,850.4058935361217,639.7263157894737,238.50600801068092,52.99022346368715,770.5441941074523,680.7334739803094,612.5808950086058,824.6739846322722,689.5991820040899,840.9572446555819,848.4606396063961,298.4621409921671,969.0898268398269,587.8964218455744,650.393470790378,618.6652892561983,808.2706093189964,373.2086956521739,1162.6908698777859,386.2,758.4211981566821,308.06073446327684,399.4639423076923,1000.6555142503098,732.7450628366248,557.912962962963,928.1002044989775,592.1900452488687,321.1361607142857,1063.235294117647,100.02325581395348,349.9736070381232,420.95232558139537,
86.31473214285714,69.56368821292776,103.90827067669173,34.55674232309746,16.298882681564248,88.54592720970537,117.17510548523207,57.81411359724613,106.14599341383095,98.70347648261759,90.90973871733966,103.87638376383764,39.86161879895561,99.67857142857143,130.42843691148775,88.93127147766323,98.17079889807162,107.25268817204301,54.41014492753623,169.49892163910854,37.765625,104.88755760368663,27.26129943502825,37.23798076923077,95.35687732342008,56.974865350089765,56.14259259259259,56.61145194274029,64.289592760181,18.796875,109.36532507739938,47.12325581395349,51.54838709677419,73.46627906976744,692.9196428571429,845.0788973384031,636.6225563909775,246.33911882510014,51.59217877094972,758.0346620450607,679.606188466948,601.2203098106712,819.9824368825466,689.1963190184049,866.6389548693587,848.7533825338253,288.55613577023496,957.1461038961039,558.723163841808,650.955326460481,637.4462809917355,817.6827956989247,370.3144927536232,1163.196261682243,378.78125,755.452534562212,322.0833333333333,414.3233173076923,1005.3420074349442,723.903052064632,563.4555555555555,929.0817995910021,586.2251131221719,317.88169642857144,1056.251547987616,97.90813953488372,354.1505376344086,416.32441860465116,
93.140625,70.01996197718631,105.1563909774436,31.758344459279037,18.43435754189944,87.60658578856153,124.51336146272855,58.16179001721171,103.198682766191,88.15132924335379,85.45368171021377,91.97662976629766,38.08093994778068,98.26839826839827,126.98305084745763,87.41151202749141,126.89531680440771,135.01433691756273,75.62173913043478,150.26455787203452,31.753125,82.1078341013825,25.717514124293785,43.58533653846154,95.01115241635688,62.76122082585278,57.1,52.302658486707564,53.428733031674206,19.743303571428573,100.3560371517028,43.90348837209302,39.60312805474096,66.98139534883721,695.8995535714286,848.5608365019011,636.6135338345865,253.99465954606143,53.6927374301676,764.5736568457539,671.2637130801688,604.1084337349398,822.1756311745335,686.0633946830266,862.0973871733967,840.9526445264453,276.5117493472585,965.775974025974,561.2928436911487,651.4699312714777,640.2438016528926,796.2078853046595,366.6753623188406,1157.060388209921,382.1703125,748.326267281106,312.04237288135596,422.01802884615387,1012.0408921933085,725.9730700179533,569.9925925925926,916.9877300613497,581.9230769230769,316.1517857142857,1052.250773993808,97.31395348837209,352.5004887585533,422.49302325581397,
90.34821428571429,71.17110266159696,98.5984962406015,30.048064085447262,20.360335195530727,87.62564991334489,128.8509142053446,61.769363166953525,101.00219538968167,87.13701431492842,87.94299287410927,82.45817958179582,37.44647519582245,92.25757575757575,133.135593220339,97.14948453608247,110.85812672176309,118.56093189964157,60.42463768115942,145.96046010064703,41.8546875,96.79907834101382,27.309322033898304,39.71153846153846,91.6914498141264,59.74685816876122,47.40185185185185,45.079754601226995,44.70475113122172,19.078125,84.23297213622291,44.01860465116279,36.566959921798635,61.32093023255814,696.1964285714286,842.7015209125475,633.8315789473684,256.00400534045394,56.720670391061454,750.2391681109185,674.4345991561181,605.184165232358,829.7639956092206,686.7893660531697,822.5795724465559,836.3714637146371,273.8642297650131,969.7359307359308,578.439736346516,646.5953608247422,658.8347107438017,806.1164874551971,365.59565217391304,1148.1035226455788,378.146875,746.452534562212,285.8926553672316,414.2451923076923,1016.6567534076828,744.7199281867146,579.9518518518519,933.8323108384458,576.0305429864253,300.23660714285717,1042.3924148606811,95.32674418604651,356.3822091886608,422.4953488372093,
83.71651785714286,56.510456273764255,102.28421052631579,28.48064085447263,15.289106145251397,62.084922010398614,118.04078762306611,46.7039586919105,96.88803512623491,84.24539877300613,78.08076009501188,81.42742927429275,29.87206266318538,111.28787878787878,136.3135593220339,98.3298969072165,116.02066115702479,121.9605734767025,62.14057971014493,154.31200575125808,37.4234375,79.33640552995392,28.689265536723163,39.30769230769231,116.34200743494424,67.50448833034112,46.20925925925926,47.64212678936605,47.751131221719454,22.3125,91.41640866873065,45.229069767441864,39.33919843597263,68.01744186046511,700.8258928571429,828.6901140684411,631.396992481203,255.20026702269692,54.25558659217877,748.4038128249566,674.9029535864979,599.7358003442341,830.456641053787,714.3537832310839,820.2494061757719,841.990774907749,271.9556135770235,963.1991341991342,593.9613935969868,654.1580756013745,657.694214876033,796.1666666666666,364.89710144927534,1141.4184040258806,378.3734375,756.3898617511521,273.21751412429376,425.9206730769231,1017.7596034696406,739.7917414721724,584.5407407407407,929.5685071574642,578.8574660633484,317.94642857142856,1035.0479876160991,94.67209302325581,349.1906158357771,431.10232558139535,
