D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,
139.46676300578034,47.7627606038821,47.85462555066079,69.34782608695652,106.88573883161511,83.12564543889845,21.647773279352226,122.98453093812375,45.55731046931408,13.593123209169054,42.80889423076923,91.58276643990929,75.765479876161,105.71418338108883,50.251537515375155,67.83846153846154,90.72604908946951,85.3193950177936,29.392045454545453,23.180340557275542,142.61978704525288,65.43188405797102,71.7353896103896,83.3076923076923,61.664860681114554,35.225319396051106,1607.1546242774566,300.3278217109993,234.2136563876652,646.1163337250293,957.6958762886597,325.3106712564544,101.36336032388664,1474.125748502994,545.7360108303249,57.654727793696274,354.0360576923077,832.8061224489796,681.4334365325077,628.9297994269341,113.60455104551046,128.05,1132.4022169437847,622.8460854092526,225.24594155844156,167.60681114551085,1220.974267968057,433.41014492753624,829.9407467532468,803.6761133603239,646.7832817337461,333.27409988385597,
145.80732177263968,48.6196980589504,50.68502202643172,76.88484136310224,113.30970790378007,90.48795180722891,22.65182186234818,128.30389221556885,46.02797833935018,13.918338108882521,47.40985576923077,96.77551020408163,79.67956656346749,110.62392550143267,54.9089790897909,74.13461538461539,96.73000791765638,94.40925266903915,29.90340909090909,24.010835913312693,144.4396628216504,74.71449275362319,81.13636363636364,87.32591093117409,64.47291021671826,38.52845528455285,1587.815992292871,295.5664989216391,224.53854625550662,628.5887191539365,951.7375429553265,318.3321858864027,100.9251012145749,1434.00249500998,533.5487364620939,58.529369627507165,346.43990384615387,815.8174603174604,666.4342105263158,614.762893982808,110.29335793357933,125.27948717948718,1113.5930324623912,606.8416370106762,227.92126623376623,164.7267801857585,1200.4596273291925,414.8521739130435,823.2337662337662,790.585020242915,652.0108359133127,327.43670150987225,
146.97302504816955,48.425593098490296,52.048458149779734,72.67332549941246,116.02448453608247,87.45869191049914,22.251012145748987,131.66017964071855,46.3898916967509,14.484957020057307,42.51081730769231,95.19614512471655,78.19040247678019,108.83309455587393,52.485854858548585,71.79871794871795,98.29691211401425,90.33807829181495,29.869318181818183,23.31733746130031,148.25465838509317,72.29855072463768,76.3603896103896,85.6082995951417,61.252321981424146,34.062717770034844,1573.5351637764932,293.0244428468728,217.1420704845815,614.6709753231493,932.9368556701031,308.09294320137695,99.9574898785425,1410.0174650698602,528.8587545126354,54.551575931232094,332.85697115384613,810.5374149659864,663.9311145510836,608.9799426934097,109.32041820418205,126.80897435897435,1089.9817893903405,595.2651245551601,213.19237012987014,163.98839009287926,1193.5119787045253,424.3927536231884,808.1964285714286,795.0991902834008,645.828173374613,324.4761904761905,
146.8159922928709,50.154565061107114,50.25660792951542,75.30317273795535,117.30154639175258,90.55077452667814,21.61336032388664,133.81437125748502,45.40613718411552,12.69054441260745,45.35456730769231,99.48979591836735,81.6625386996904,111.14684813753581,54.45510455104551,75.51666666666667,95.29770387965162,92.15747330960853,30.676136363636363,24.598297213622292,152.57675244010647,73.8463768115942,79.07061688311688,88.08704453441295,64.74303405572755,37.07084785133566,1559.3212909441233,291.56578001437816,207.29295154185021,606.3178613396004,919.6421821305842,309.32960413080895,93.51619433198381,1391.9311377245508,520.6362815884477,54.698424068767906,324.9675480769231,807.9047619047619,660.9187306501548,593.512893982808,108.0940959409594,123.75256410256411,1067.4679334916864,587.1281138790035,217.40584415584416,169.23529411764707,1186.3784383318546,421.32753623188404,798.3506493506494,798.755060728745,653.3452012383901,342.9117305458769,
147.3771676300578,49.44356578001438,49.47136563876652,74.524089306698,117.85438144329896,89.04905335628227,22.805668016194332,135.4451097804391,47.493231046931406,13.47134670487106,44.171875,93.49886621315193,76.98529411764706,109.94412607449857,53.482779827798275,73.86410256410257,99.46555819477435,95.61387900355872,30.169642857142858,23.84984520123839,150.33984028393965,70.71739130434783,76.5965909090909,88.66396761133603,63.241486068111456,35.57955865272938,1547.7268786127167,285.6764917325665,211.41629955947135,598.056991774383,912.444587628866,303.16523235800344,93.99392712550608,1380.4436127744511,517.0812274368232,53.72994269340974,320.2932692307692,809.6451247165533,659.8552631578947,587.3187679083095,110.18081180811808,126.10512820512821,1063.4093428345209,575.3932384341637,215.82792207792207,164.9876160990712,1182.8726708074535,413.1057971014493,802.2849025974026,798.9706477732793,647.5348297213623,337.96515679442507,
150.30105973025047,52.64485981308411,52.901982378854626,79.19682726204465,120.61297250859107,92.4802065404475,21.794534412955464,141.2684630738523,47.94178700361011,14.241404011461318,44.46274038461539,100.71768707482993,82.61919504643963,114.07234957020057,56.63222632226322,77.44871794871794,102.40855106888361,99.58629893238434,32.03733766233766,23.9187306501548,157.4653948535936,75.58260869565217,81.7573051948052,92.42914979757084,66.234520123839,37.645760743321716,1536.4253371868979,286.10639827462256,205.27422907488986,586.1556991774384,893.057560137457,297.03872633390705,92.23481781376518,1350.7070858283432,510.36416967509024,53.45272206303725,323.3401442307692,803.3560090702948,652.8676470588235,577.1318051575931,103.49692496924969,120.13205128205128,1050.1607284243864,572.9154804270463,208.41396103896105,161.7515479876161,1165.8141082519965,413.5072463768116,797.9472402597403,801.1406882591093,649.7058823529412,338.83855981416957,
158.07803468208093,55.306973400431346,52.3226872246696,81.66216216216216,124.12457044673539,97.0,23.611336032388664,144.52095808383234,52.09341155234657,14.062320916905444,50.265625,106.92403628117914,87.60526315789474,120.21848137535817,58.420664206642066,80.2051282051282,110.55581947743468,98.99288256227759,30.59659090909091,25.444272445820435,159.41570541259983,80.9536231884058,84.59334415584415,95.7672064777328,67.93498452012383,40.02090592334495,1519.4585741811175,287.058231488138,204.4702643171806,582.3278495887191,882.6894329896908,293.3777969018933,89.73178137651821,1335.0249500998004,504.20442238267145,49.202005730659025,318.16346153846155,816.9750566893424,661.4821981424149,570.6998567335244,102.85055350553506,119.5551282051282,1042.353919239905,568.0035587188612,204.1461038961039,171.17414860681114,1161.3722271517302,409.98985507246374,789.6858766233767,802.1538461538462,644.702012383901,330.4355400696864,
154.0684007707129,54.59597411933861,51.63215859030837,84.72855464159812,124.87929553264605,96.74784853700517,23.605263157894736,146.54141716566866,49.79783393501805,13.788681948424069,49.08894230769231,104.77097505668934,85.6780185758514,119.76002865329512,57.62792127921279,79.77692307692308,108.10292953285827,96.84074733096085,32.9650974025974,24.319659442724458,159.54791481810116,77.18840579710145,86.81818181818181,96.65688259109312,68.81656346749226,41.951219512195124,1517.0944123314066,285.62473040977716,200.22577092511014,568.8619271445358,874.2126288659794,286.89414802065403,87.84412955465586,1317.7260479041915,503.42057761732855,54.25358166189112,312.92788461538464,817.2278911564625,659.2082043343653,557.3202005730659,100.30012300123,117.67948717948718,1029.7403008709423,561.5106761565836,200.32548701298703,164.13390092879257,1151.2617568766636,405.7275362318841,791.859577922078,801.1477732793522,645.1911764705883,324.0952380952381,
154.5650289017341,54.72322070452912,51.534140969163,83.50587544065804,124.1954467353952,95.58605851979345,22.5668016194332,147.45359281437126,48.71750902527076,14.111031518624642,46.38100961538461,105.0,85.51934984520123,117.76934097421203,57.273677736777366,80.48846153846154,106.40855106888361,99.9670818505338,31.474025974025974,23.622291021671828,158.46362023070097,76.65942028985508,87.01055194805195,94.42813765182186,69.93962848297214,40.00116144018583,1510.393063583815,283.64773544212795,202.16629955947135,564.5252643948296,872.6748281786942,287.6600688468158,93.4919028340081,1303.048902195609,501.6277075812274,53.26575931232092,309.24038461538464,830.4331065759637,672.4179566563467,555.987106017192,103.75461254612546,122.67307692307692,1022.840063341251,555.3425266903914,192.63798701298703,161.1184210526316,1132.96628216504,389.20579710144926,788.7215909090909,801.3512145748988,648.1369969040247,330.0313588850174,
149.5611753371869,53.42127965492451,50.653083700440526,79.86310223266744,119.83376288659794,91.76506024096386,23.272267206477732,145.09481037924152,49.48240072202166,13.896131805157593,43.43870192307692,102.34013605442176,82.87693498452012,115.40186246418338,54.97355473554735,76.0448717948718,102.1353919239905,93.91903914590748,28.586038961038962,23.1656346749226,158.00088731144632,76.63478260869566,82.52597402597402,92.27935222672065,65.78637770897832,37.07200929152149,1507.6960500963391,282.5593098490295,201.1409691629956,560.828437132785,862.4935567010309,285.59552495697073,86.73380566801619,1285.6596806387226,497.42870036101084,55.808022922636106,304.82091346153845,821.8548752834467,668.7329721362229,543.3531518624642,102.7619926199262,122.45641025641025,1007.6199524940617,545.8443060498221,180.39366883116884,167.01470588235293,1132.807009760426,389.5449275362319,781.2581168831168,800.7753036437247,639.7848297213623,324.65737514518,
151.26300578034682,53.59453630481668,53.081497797356825,83.26968272620446,121.91280068728523,96.64199655765921,25.31578947368421,147.83383233532933,49.963447653429604,13.845988538681949,44.48918269230769,105.3718820861678,85.86532507739938,118.86532951289398,58.575030750307505,80.65897435897436,105.79968329374505,98.65658362989323,30.863636363636363,25.058823529411764,158.6304347826087,80.38695652173914,84.88798701298701,94.17712550607287,70.58204334365325,39.57839721254356,1494.7109826589594,286.28396836808054,197.83590308370043,554.819036427732,853.7006013745704,282.3777969018933,88.96356275303644,1273.7609780439122,496.70848375451266,58.37034383954155,303.0889423076923,809.8877551020408,655.328173374613,537.1590257879656,100.41451414514145,122.07820512820513,998.7086302454474,546.55871886121,183.2491883116883,168.55727554179566,1127.1348713398402,392.8188405797101,765.6160714285714,792.664979757085,632.7910216718266,325.7317073170732,
150.78757225433526,55.572250179726815,50.51651982378855,82.03466509988249,126.38316151202748,96.58777969018932,22.115384615384617,145.67365269461078,49.974729241877256,13.789398280802292,46.85697115384615,103.75963718820861,84.20046439628483,118.493553008596,57.94157441574416,80.69871794871794,104.92161520190024,101.48042704626334,32.79301948051948,24.17105263157895,157.7315882874889,79.5,84.5284090909091,94.83400809716599,68.9280185758514,38.48548199767712,1476.3121387283236,285.32422717469444,193.52533039647577,549.3930669800235,847.5390893470791,281.9543889845095,86.0910931174089,1258.7340319361278,493.8136281588448,53.78868194842407,298.9651442307692,813.063492063492,655.9125386996905,537.9949856733524,100.99384993849938,118.78461538461538,992.9469517022961,537.6583629893238,174.75730519480518,163.92260061919504,1129.346051464064,378.0826086956522,765.5073051948052,798.5556680161943,625.5959752321982,312.2833914053426,
146.6247591522158,55.54924514737599,48.909691629955944,76.83019976498237,115.17740549828179,93.5447504302926,21.738866396761132,144.44061876247505,48.775270758122744,13.048710601719197,44.52764423076923,105.49773242630386,86.48916408668731,121.63538681948424,58.055350553505534,79.64615384615385,107.19160728424386,91.76601423487544,28.24025974025974,23.296439628482972,155.20940550133096,76.60289855072463,81.26948051948052,91.52327935222672,65.656346749226,36.80836236933798,1477.3405587668594,289.96333572969087,194.4218061674009,549.150411280846,844.6988831615121,278.763339070568,86.81983805668017,1241.6422155688622,487.8429602888087,52.732091690544415,301.8473557692308,806.7301587301587,649.1052631578947,538.6568767908309,102.46740467404675,121.38076923076923,986.2454473475851,536.4163701067615,175.33522727272728,169.10061919504645,1124.6215616681454,388.13188405797104,760.1225649350649,792.6943319838057,621.5108359133127,311.8432055749129,
146.5669556840077,53.54780733285406,49.820484581497794,79.61339600470035,122.23668384879726,94.02151462994837,23.060728744939272,147.07734530938123,48.20171480144404,13.421203438395416,45.17548076923077,103.39795918367346,84.38003095975232,111.4971346704871,54.24046740467405,74.16025641025641,94.65320665083135,95.60943060498221,28.6737012987013,23.00541795665635,156.83540372670808,76.8768115942029,81.40665584415585,92.01113360323886,64.66486068111455,36.1184668989547,1483.8646435452795,287.66355140186914,194.7918502202643,542.4964747356051,843.463058419244,280.0077452667814,84.4089068825911,1222.323852295409,483.4860108303249,50.85028653295129,296.35096153846155,803.1655328798186,647.4133126934985,542.5050143266476,102.2410824108241,119.41794871794872,989.7759303246239,541.9279359430604,171.20941558441558,165.43808049535605,1118.9423247559894,384.94347826086954,760.5616883116883,794.3714574898786,621.1207430340557,310.70383275261327,
146.52263969171483,54.428468727534145,51.23568281938326,81.90716803760282,124.35008591065292,93.59036144578313,23.44331983805668,144.97954091816368,49.454873646209386,14.361031518624642,45.83894230769231,103.41383219954649,84.01083591331269,117.96776504297995,56.582410824108244,77.6974358974359,104.8590657165479,95.0338078291815,30.31331168831169,24.13235294117647,156.12023070097604,80.97101449275362,82.85146103896103,91.90688259109312,64.82972136222911,36.717770034843205,1472.1300578034682,283.17325664989215,198.48458149779736,539.8924794359577,839.944587628866,277.0456110154905,87.4251012145749,1230.5304391217564,481.0379061371841,53.00573065902579,295.0612980769231,808.3820861678005,649.3955108359133,540.9061604584527,98.49876998769987,115.22051282051282,978.9184481393507,546.7571174377224,166.3603896103896,163.58359133126936,1122.0976042590949,378.9811594202898,759.8806818181819,794.8188259109312,616.5131578947369,300.09988385598143,
140.29142581888246,51.54493170381021,51.20374449339207,77.95005875440658,118.35867697594502,88.58433734939759,22.496963562753038,139.49101796407186,47.23014440433213,14.337392550143267,45.68509615384615,97.91156462585035,80.61145510835914,111.07521489971347,55.005535055350556,75.43589743589743,101.17814726840855,90.80338078291815,28.991883116883116,24.3297213622291,152.42590949423249,73.5536231884058,79.81331168831169,88.91093117408907,62.59907120743034,36.8246225319396,1478.6290944123314,288.13803019410494,199.57929515418502,538.527027027027,838.5743127147766,276.31755593803786,88.72570850202429,1228.7075848303393,485.35604693140795,54.637535816618914,310.2307692307692,809.4002267573696,648.78173374613,551.6547277936962,106.79274292742927,125.79102564102564,976.6017418844023,553.4608540925267,160.55357142857142,169.5828173374613,1117.5385980479148,376.94202898550725,777.0503246753246,799.1740890688259,621.7097523219815,294.2822299651568,
136.1184971098266,51.82890007189073,47.298458149779734,74.86310223266744,114.14089347079037,84.25215146299483,19.874493927125506,135.10678642714572,44.516696750902526,14.338825214899714,43.96274038461539,91.83560090702947,75.11068111455108,108.80587392550143,55.45448954489545,75.00256410256411,95.54394299287411,88.92170818505338,26.809253246753247,24.424148606811144,146.07142857142858,72.18840579710145,76.6038961038961,86.85931174089069,60.62538699690403,35.184668989547035,1487.5573217726396,289.568655643422,200.97246696035242,544.7156286721504,836.5876288659794,280.7512908777969,94.53238866396761,1231.0898203592815,483.4219314079422,52.070200573065904,305.78365384615387,818.4240362811792,656.0688854489164,547.3359598853868,107.06088560885608,127.89615384615385,982.7252573238321,552.2633451957296,162.5349025974026,178.53869969040247,1119.1743566992013,384.04347826086956,774.2329545454545,806.3755060728745,618.5092879256966,292.0905923344948,
128.8087668593449,46.41984184040259,43.77863436123348,67.9283196239718,106.65335051546391,75.63166953528399,19.60728744939271,126.76946107784431,42.46886281588448,12.752865329512893,37.40504807692308,84.57256235827664,68.83591331269349,97.14398280802293,48.52521525215252,65.14871794871794,88.59540775930324,79.27758007117438,27.6112012987013,23.576625386996906,137.76441881100266,64.13188405797102,68.24025974025975,79.78846153846153,55.06888544891641,30.551684088269454,1491.6315028901734,285.0316319194824,201.10462555066078,551.8061104582844,838.0562714776632,287.2779690189329,91.88967611336032,1232.4031936127744,485.5789711191336,55.07378223495702,308.0348557692308,822.6643990929705,657.1524767801858,554.8309455587392,113.13038130381304,135.06794871794872,989.43072050673,562.1992882562278,160.41883116883116,178.04876160990713,1122.5771960958295,393.995652173913,775.4642857142857,822.0668016194332,614.9419504643963,284.16492450638793,
127.36223506743738,44.75269590222861,41.38766519823788,64.84841363102232,102.65936426116839,75.63597246127367,19.232793522267208,122.88822355289422,40.80731046931408,12.587392550143267,36.05168269230769,84.41269841269842,68.91640866873065,93.52292263610315,46.77183271832718,64.05,86.86381631037213,79.58362989323844,25.016233766233768,22.769349845201237,132.90993788819875,62.22898550724638,66.64772727272727,78.87246963562752,52.0905572755418,30.982578397212542,1497.5823699421965,284.6700215672178,200.363436123348,561.572267920094,835.7547250859106,291.99053356282275,97.76821862348179,1224.87125748503,491.07716606498195,56.560171919770774,312.453125,837.6519274376417,669.0332817337461,552.0236389684814,112.20664206642067,133.18333333333334,991.6579572446556,560.3282918149466,164.10633116883116,184.91486068111456,1128.7679680567878,395.9072463768116,788.6712662337662,828.9554655870445,603.954334365325,298.411149825784,
122.05009633911368,44.348670021567216,44.97136563876652,68.75734430082257,102.53737113402062,75.87951807228916,20.596153846153847,118.20259481037924,40.82084837545126,13.308739255014327,41.50240384615385,85.0374149659864,69.29566563467492,97.92263610315186,49.94095940959409,67.16282051282052,87.22486144101346,86.39946619217082,28.829545454545453,23.13544891640867,132.09094942324757,66.52463768115942,68.69724025974025,79.33906882591093,53.59829721362229,33.46341463414634,1510.383429672447,286.0273184759166,201.10352422907488,565.264982373678,838.6473367697595,293.3614457831325,98.81882591093117,1242.178642714571,494.5203068592058,60.24212034383954,314.8317307692308,844.9761904761905,672.030959752322,559.3452722063038,113.66113161131611,134.72820512820513,988.4425969912905,563.7277580071175,159.39285714285714,178.8065015479876,1129.6481810115351,403.83478260869566,802.1396103896104,837.6214574898786,600.8359133126935,299.26132404181186,
114.61849710982659,40.18188353702372,41.147577092511014,60.61750881316099,96.74742268041237,67.79173838209982,18.233805668016196,114.22205588822355,38.148014440433215,13.274355300859598,33.62620192307692,77.70521541950113,63.11687306501548,87.83595988538681,44.91574415744157,60.10769230769231,78.06967537608868,74.02580071174377,26.107142857142858,22.843653250773993,124.28349600709849,57.18115942028985,62.624188311688314,73.40283400809717,48.06811145510836,28.530778164924506,1515.8550096339113,288.4881380301941,202.94713656387665,567.8113983548766,841.4007731958762,302.12994836488815,98.63866396761134,1236.7664670658683,494.44900722021663,59.98495702005731,317.3401442307692,853.4421768707483,676.8784829721362,560.426217765043,118.1070110701107,136.14615384615385,990.6389548693587,578.6548042704626,162.0771103896104,189.29953560371516,1144.2413487133983,409.18840579710144,799.8311688311688,851.8653846153846,606.1199690402477,297.4006968641115,
109.8193641618497,39.93961179007908,38.91189427312775,57.87367802585194,94.23797250859107,66.45611015490533,18.474696356275302,108.74700598802396,37.18817689530686,11.906160458452723,33.30048076923077,73.47392290249434,59.4249226006192,83.30515759312321,42.478474784747846,57.66923076923077,75.27711797307997,71.84697508896797,25.978084415584416,22.99767801857585,117.15306122448979,57.28840579710145,60.48944805194805,68.61032388663968,45.9249226006192,27.35656213704994,1523.33429672447,294.1258087706686,210.0066079295154,575.2391304347826,856.5292096219931,307.5567986230637,102.86032388663968,1241.4725548902195,499.9323104693141,60.14828080229226,319.4723557692308,874.1394557823129,693.1083591331269,556.2636103151863,120.3929889298893,143.27051282051283,996.9572446555819,587.1895017793594,156.27353896103895,203.6315789473684,1146.9755989352263,402.4855072463768,798.0211038961039,854.9757085020243,606.8041795665634,302.9581881533101,
103.57321772639692,39.00431344356578,35.22466960352423,54.74324324324324,86.68986254295532,62.938898450946645,18.10323886639676,103.32634730538922,32.93095667870036,14.26647564469914,33.03004807692308,70.5702947845805,57.98839009287926,82.42120343839541,42.85116851168512,58.12051282051282,72.40696753760886,72.16103202846975,24.92775974025974,21.2515479876161,111.42590949423247,50.80434782608695,57.21915584415584,66.32692307692308,44.832043343653254,26.00580720092915,1540.7085741811175,305.8490294751977,211.72246696035242,586.2132784958872,859.5064432989691,318.9698795180723,106.59615384615384,1255.0513972055887,505.99638989169677,59.53223495702006,323.0300480769231,898.9512471655329,708.2523219814242,570.6088825214899,123.7988929889299,148.46794871794873,1009.701504354711,592.7731316725979,156.16396103896105,202.70510835913313,1153.475155279503,420.5739130434783,812.0446428571429,859.0597165991903,620.6369969040247,312.739837398374,
99.67726396917148,35.67145938173976,37.25330396475771,51.52526439482961,84.66623711340206,59.26247848537005,17.678137651821864,97.23652694610779,30.800992779783392,12.416905444126074,30.018028846153847,64.40816326530613,52.575851393188856,73.939111747851,39.53751537515375,51.79615384615385,67.34679334916865,68.56316725978648,24.993506493506494,19.18266253869969,110.4374445430346,45.27246376811594,54.75,60.04352226720648,40.975232198142415,29.63995354239257,1547.1546242774566,300.6951833213515,213.65969162995594,590.8625146886017,857.6078178694158,316.8907056798623,102.31072874493927,1266.4780439121757,505.8596570397112,64.23997134670488,318.57572115384613,896.3356009070295,705.4667182662539,564.9527220630373,126.62730627306273,153.42435897435897,1008.0847189231987,592.5071174377224,152.9667207792208,195.99922600619195,1156.553238686779,424.1144927536232,807.9667207792207,864.1882591093117,614.5139318885449,327.68060394889665,
96.13439306358381,37.81667864845435,36.440528634361236,52.28319623971798,84.36039518900344,57.822719449225474,17.89574898785425,96.28592814371258,37.0293321299639,12.818767908309455,32.11057692307692,69.36507936507937,57.13544891640867,75.50214899713467,39.54059040590406,52.271794871794874,67.6793349168646,72.49466192170819,22.15909090909091,20.61455108359133,108.42191659272405,53.220289855072465,54.969967532467535,59.65485829959514,38.9984520123839,27.470383275261323,1560.4368978805394,308.3982746225737,217.83480176211455,593.1122209165687,859.4952749140894,322.37005163511185,106.83704453441295,1285.7649700598802,513.3438628158844,61.193409742120345,332.18149038461536,910.2936507936508,716.1114551083591,577.6755014326648,127.15067650676507,150.22820512820513,1009.3792557403009,604.7437722419929,152.94561688311688,209.65402476780187,1171.6024844720496,421.43768115942026,809.8717532467532,870.4018218623481,621.8900928792569,341.5946573751452,
93.59489402697496,36.0862688713156,34.09251101321586,48.18037602820211,81.25773195876289,55.03012048192771,16.060728744939272,91.86077844311377,28.923285198555956,12.199856733524355,30.825721153846153,57.868480725623584,47.7391640866873,70.13753581661891,38.5270602706027,50.79358974358974,65.71971496437055,66.52313167259787,22.375,19.792569659442723,107.90638864241349,47.01304347826087,51.24025974025974,59.10121457489878,40.90170278637771,25.95005807200929,1572.8733140655106,304.21710999281095,218.78854625550662,597.5564042303173,870.5859106529209,325.0567986230637,106.05161943319838,1291.1397205588823,520.7748194945848,66.73710601719198,340.25600961538464,918.157596371882,724.000773993808,574.1396848137535,130.81365313653137,158.40897435897435,1015.403008709422,603.3781138790035,159.01217532467533,203.54643962848297,1181.4653948535936,438.6666666666667,817.2646103896104,891.921052631579,628.1919504643963,352.061556329849,
94.66714836223507,33.452911574406905,34.808370044052865,48.99588719153937,82.76589347079037,55.300344234079176,17.10728744939271,89.36526946107784,31.035649819494584,12.390401146131806,28.00721153846154,62.240362811791385,51.3359133126935,69.79727793696276,38.81734317343174,51.03076923076923,64.11718131433096,72.13078291814946,21.762175324675326,19.126934984520123,103.94764862466725,45.34057971014493,53.88474025974026,59.512145748987855,37.28405572755418,25.849012775842045,1580.109344894027,308.13946800862686,222.54955947136563,593.6004700352527,870.692439862543,323.9388984509466,108.47874493927125,1294.1566866267465,525.682761732852,66.28868194842407,336.3233173076923,929.0748299319728,728.7724458204334,572.7363896848137,129.31611316113163,155.7846153846154,1018.2731591448932,598.8042704626334,148.80357142857142,213.9566563467492,1178.99157054126,422.0275362318841,817.0170454545455,897.4716599190283,624.3924148606811,348.07433217189316,
91.45472061657033,32.99137311286844,35.548458149779734,47.82432432432432,82.10609965635739,52.551635111876074,17.298582995951417,88.02395209580838,30.341606498194945,12.582378223495702,29.384615384615383,60.662131519274375,50.223684210526315,73.14899713467048,37.80319803198032,49.63846153846154,63.78939034045922,61.79626334519573,24.107142857142858,19.291795665634673,98.91126885536823,50.22463768115942,51.378246753246756,59.56578947368421,36.69117647058823,27.19279907084785,1578.8174373795762,311.17181883537023,218.51982378854626,590.5757931844888,877.1563573883161,329.63339070567986,106.37753036437248,1295.7400199600797,527.5013537906137,68.50859598853869,337.61177884615387,920.4455782312925,725.0239938080496,569.3166189111748,128.49938499384993,151.7025641025641,1025.7094220110848,601.164590747331,145.21022727272728,196.63467492260062,1179.807453416149,428.9014492753623,822.7621753246754,911.0323886639676,625.5185758513932,357.0940766550523,
90.17100192678227,35.55571531272466,35.86784140969163,46.95358401880141,80.70876288659794,52.92082616179002,16.48582995951417,88.46157684630738,31.193140794223826,12.93624641833811,32.49399038461539,58.967120181405896,48.76006191950464,69.07091690544412,37.43357933579336,49.6474358974359,64.83056215360253,60.3220640569395,22.538961038961038,19.524767801857585,96.48802129547471,44.53768115942029,49.15665584415584,60.38056680161943,37.3359133126935,27.821138211382113,1579.5366088631984,315.32854061826026,219.33920704845815,589.1933019976498,881.0463917525773,320.7934595524957,102.39271255060729,1300.0094810379242,523.2558664259927,72.80659025787966,333.82572115384613,926.030612244898,729.3699690402477,560.6611747851003,131.7429274292743,158.83205128205128,1021.8527315914489,594.3781138790035,145.39366883116884,193.2252321981424,1179.4955634427683,439.80289855072465,828.974025974026,920.4433198380567,626.0626934984521,372.4773519163763,
90.92244701348747,31.419841840402587,34.92290748898679,47.34430082256169,79.73410652920963,53.35370051635112,16.176113360323885,88.1811377245509,30.434115523465703,13.32808022922636,27.372596153846153,59.141723356009074,48.45510835913313,67.06017191977077,37.84809348093481,49.57435897435897,63.75613618368963,60.35231316725979,21.592532467532468,19.113003095975234,97.71073646850044,48.4768115942029,50.39448051948052,59.681174089068826,37.130030959752325,26.879210220673635,1588.9296724470134,312.3386053199137,214.66519823788545,577.5517038777908,877.0871993127148,315.39672977624787,104.63765182186235,1289.5983033932137,526.3993682310469,70.61246418338109,333.3173076923077,927.3775510204082,730.2848297213623,559.2199140401146,129.66974169741698,157.17820512820512,1024.341250989707,592.1699288256227,144.21022727272728,198.83359133126936,1175.2883762200534,428.78115942028984,817.4642857142857,922.2378542510121,629.405572755418,362.7142857142857,
89.61657032755299,33.09273903666427,34.801762114537446,48.98002350176263,79.63831615120274,52.46213425129088,16.38157894736842,90.28093812375249,29.78971119133574,12.887535816618911,26.29326923076923,60.35374149659864,49.70201238390093,68.53581661891117,36.11254612546126,47.69358974358974,62.97862232779097,60.59341637010676,22.43262987012987,19.938080495356036,97.5527950310559,45.55507246376811,49.85795454545455,57.607287449392715,35.45820433436533,26.62369337979094,1591.9079961464354,312.0941768511862,217.48017621145374,572.4629847238543,874.977233676976,314.0576592082616,105.13967611336032,1285.4860279441118,527.298285198556,73.11103151862464,338.60216346153845,919.9229024943311,726.5820433436533,556.4842406876791,129.18942189421895,156.05769230769232,998.8986539984164,590.702846975089,149.68912337662337,207.35526315789474,1176.0017746228925,426.8797101449275,826.5998376623377,909.8370445344129,615.7871517027863,353.79558652729384,
91.3106936416185,34.37958303378864,33.57378854625551,48.109870740305524,80.05627147766323,52.93975903614458,16.42914979757085,88.38473053892216,29.457581227436823,12.5121776504298,27.073317307692307,60.08163265306123,49.81888544891641,68.182664756447,38.08733087330873,49.65897435897436,65.89469517022961,60.3576512455516,23.19724025974026,19.862229102167184,99.11535048802129,48.56666666666667,53.29626623376623,59.49595141700405,35.85061919504644,26.721254355400696,1598.1608863198458,309.15815959741195,211.87004405286345,567.9165687426557,872.3505154639175,306.3726333907057,103.47064777327935,1284.7654690618763,525.5807761732852,74.00071633237822,337.75240384615387,925.5975056689342,732.2159442724458,546.7936962750716,125.71586715867159,152.5525641025641,1000.494853523357,577.4644128113879,141.14285714285714,208.6609907120743,1170.9485359361136,422.1376811594203,817.6842532467532,919.3512145748988,609.3304953560372,357.85249709639953,
93.96098265895954,34.92667145938174,33.42400881057269,50.46063454759107,83.68341924398625,53.982788296041306,15.777327935222672,94.07984031936128,31.78384476534296,11.38968481375358,28.114182692307693,61.59410430839002,50.476780185758514,69.73280802292264,37.445879458794586,48.3525641025641,63.95803642121932,66.21886120996442,22.823051948051948,19.20123839009288,100.9170363797693,48.26231884057971,52.083603896103895,61.82085020242915,36.31501547987616,26.876887340301973,1589.460500963391,314.4241552839684,201.8226872246696,547.6274970622796,865.3221649484536,290.4173838209983,97.41801619433198,1267.442115768463,528.5329422382672,69.28080229226362,329.86899038461536,915.6043083900227,724.6664086687307,530.6497134670487,120.89421894218943,148.24102564102563,982.1551860649248,565.0925266903914,134.5332792207792,204.79179566563468,1159.9196983141082,406.1536231884058,816.4650974025974,922.2580971659919,604.8018575851394,352.89082462253197,
